iter,buffer,beta,ei_hi,ei_lo,roll_succ,roll_len,roll_ret,critic_loss,q_mean,target_mean,actor_loss,pg_loss,bc_loss,grip_loss,aux_c,aux_a,lam,n_expert,roll_min_pos,roll_close,roll_skip,roll_miss,roll_timeout,roll_fail,exp_kept,exp_succ,eval_min_pos,eval_min_rot,eval_close,eval_miss,eval_timeout,eval_fail,q_pi,a_absmean,grip_logit,buf_pos,eval_succ,best_succ
0,30,0.5,28,22,1.0,30.0,1.0,0.005532348062843084,0.44131386280059814,0.4380126893520355,0.33263206481933594,-0.09999998658895493,0.025305381044745445,0.3741236925125122,0.0079089580103755,0.01579519547522068,0.2797869145870209,64,0.0129,1.0,3,0,0,0,0,0.0,,,,,,,0.3574148416519165,0.6815009117126465,2.057243824005127,0.03333,,-1.0
1,119,0.4921,28,22,0.3333,29.67,0.3333,0.005475692451000214,0.298015296459198,0.299142062664032,0.3009805679321289,-0.10000000894069672,0.02205810509622097,0.3475217819213867,0.007215049583464861,0.018685149028897285,0.31362640857696533,64,0.0146,0.333,1,0,2,0,0,0.0,,,,,,,0.31885069608688354,0.7722424268722534,2.042799472808838,0.01681,,-1.0
2,179,0.4841,27,21,0.0,30.0,0.0,0.004547527059912682,0.3355020582675934,0.3345615863800049,0.3128364384174347,-0.09990540146827698,0.0269794724881649,0.3506530821323395,0.0038453186862170696,0.01625961624085903,0.34141242504119873,64,0.0071,0.0,2,0,2,0,0,0.0,,,,,,,0.2926237881183624,0.6860451102256775,2.107435941696167,0.01117,,-1.0
