epoch,lr,wall_s,train_pose_sl1,train_pose_pm,train_pose_loss,train_gripper_loss,train_total,train_aux_loss,train_pose_l1,train_pose_pos_l1,train_pose_rot_l1,train_gripper_acc,train_pose_pos_m,train_pose_rot_rad,train_pose_pm_mm,train_aux_pos_mm,train_aux_rot_deg,train_aux_pm_mm,val_pose_sl1,val_pose_pm,val_pose_loss,val_gripper_loss,val_total,val_aux_loss,val_pose_l1,val_pose_pos_l1,val_pose_rot_l1,val_gripper_acc,val_pose_pos_m,val_pose_rot_rad,val_pose_pm_mm,val_aux_pos_mm,val_aux_rot_deg,val_aux_pm_mm,val_cond_delta
0,0.0009890738003669028,79.79,0.2551782967907483,0.03318316727632382,0.23228217112236335,0.08982167128778872,0.4393123423466917,0.11720849999150292,0.5351855400351228,0.4580121977602849,0.6123588800430297,0.962172131147541,0.0110728618249175,0.05350624294798882,33.18316727632382,81.76724690394323,38.390560932000454,117.20849999150292,0.3044095212562007,0.04231872113343829,0.2962310492439653,0.06186180055095387,0.45520444451564984,0.09711159442132555,0.6162084590246357,0.5939639830699844,0.6384529143433667,0.9729520869218216,0.014333803401007627,0.055524151464218886,42.318721133438295,64.09140134451931,40.57498095906273,97.11159442132555,0.6515698432922363
1,0.0009567727288213003,76.62,0.2218655907228345,0.029377858150200765,0.20564500736408547,0.0711736273228145,0.37555857310529617,0.09873993828648427,0.4845309724182379,0.40348168978925614,0.5655802575877455,0.9691700819672131,0.009757882170989865,0.04938201107817595,29.377858150200765,68.30739611973527,33.8811703794208,98.73993828648426,0.2676445793654119,0.03767513910702889,0.26372597561184735,0.045631466948728105,0.4028413675760007,0.09348392918982314,0.5625445258672676,0.5302259150483692,0.5948631437337012,0.9760432770300133,0.012731432051065347,0.05164296644663516,37.67513910702889,63.13533253011969,36.774357376953475,93.48392918982314,0.5494546890258789
2,0.0009045084971874737,77.38,0.2092387187383214,0.028156231432908872,0.19709362029052171,0.067321320566364,0.3573155028898208,0.09290056255997205,0.4643019594716244,0.3866518047012267,0.5419521184632036,0.9705635245901639,0.00935360429716892,0.04730439376879911,28.15623143290887,64.13076274707669,32.023457441138675,92.90056255997204,0.25554440542479756,0.036228706883165804,0.2536009478237382,0.04943889713453178,0.38903256435482725,0.08599271389498869,0.5418421093840872,0.5157301370659051,0.5679540661562356,0.9768160741885626,0.012368639280452426,0.04944428712290811,36.228706883165806,58.53717473452159,34.45327671272198,85.9927138949887,0.7206700444221497
3,0.0008345653031794292,77.96,0.20024625454281197,0.02719534515845971,0.1903674167199213,0.06431651779343603,0.34163397941433016,0.08695004549915673,0.44973962834623993,0.3729460416660934,0.5265332202442357,0.9715061475409836,0.00902126224650467,0.04591784824357658,27.19534515845971,59.89529018763636,30.54434779722373,86.95004549915673,0.24518722128785192,0.03677323150953747,0.25741261954331507,0.03320064855713564,0.3727427769619309,0.08212950908603403,0.5284773977775662,0.5207046546053481,0.5362501522580844,0.982225656877898,0.012458772767749737,0.04660366357835312,36.773231509537474,55.74865568388927,31.874252113659235,82.12950908603403,0.6963866949081421
4,0.00075,79.54,0.1918314658032089,0.026285413049283574,0.18399789175049203,0.060333391723268834,0.3265188074111938,0.08218752424736492,0.43619888131735757,0.3612604081923844,0.5111373577938705,0.9736680327868853,0.008741304736401214,0.04455500167412836,26.285413049283576,56.206938885763044,28.47975055305874,82.18752424736492,0.23702214592621537,0.03436527760638935,0.24055694185277962,0.03329475953530123,0.35264092405115066,0.07878922082057692,0.5134718246308877,0.48257059510653316,0.5443730510460354,0.9868624420401855,0.01159218835271607,0.047304991097225475,34.36527760638935,52.45481106169073,31.21455800632289,78.78922082057692,0.828019380569458
5,0.0006545084971874737,77.11,0.18670937974921992,0.025638688432632898,0.1794708197429532,0.05781267312966043,0.31539850614109977,0.07811501345673545,0.4273916473154162,0.35183489462391276,0.50294840492186,0.9747233606557377,0.008514039568969461,0.0438173593617365,25.6386884326329,53.21039673246321,26.99215568116021,78.11501345673545,0.24254325436431068,0.03471432450922692,0.24300027121624218,0.03942561322330876,0.3632857029828627,0.08085981835330472,0.5222869609616455,0.4945986195822956,0.5499753259249043,0.9791344667697064,0.011796155731428351,0.04773007162848064,34.71432450922693,53.23708760429755,31.025586207174207,80.85981835330472,0.9225782155990601
6,0.0005522642316338268,77.19,0.18056121685465829,0.024954281612986424,0.1746799717916817,0.05330663731306425,0.30272673626415064,0.0747401270539057,0.41723509677120896,0.34281914613286,0.49165105116171914,0.9770491803278688,0.008297719178018999,0.042809313652945345,24.954281612986424,50.72959966591147,25.85075693418628,74.74012705390571,0.23138219881601274,0.03450569622448921,0.24153987529012483,0.02802493768115132,0.3502132358516018,0.08064842063478746,0.509084489881716,0.48651900459109726,0.5316499722243461,0.9876352395672334,0.011662501022018136,0.04611102246047448,34.505696224489206,54.897957272723986,29.37059912450022,80.64842063478746,1.2125098705291748
7,0.0004477357683661734,76.67,0.17560201635126207,0.024188705489772266,0.16932093899758136,0.0511114720302466,0.2916610277187629,0.07122861671643178,0.4082152824909961,0.33236746050295285,0.4840631066775713,0.9781762295081967,0.008040628846062988,0.04213118796099405,24.188705489772264,48.24300483846274,25.005267522486072,71.22861671643179,0.21981750873178013,0.0335364721749997,0.2347553055934965,0.028924719783170884,0.3378481262664338,0.07416810207587121,0.4899886520881741,0.4745019956663182,0.5054753114580187,0.9853168469860897,0.011312367927162136,0.04369329504806899,33.5364721749997,48.83212730622457,28.3984289918756,74.16810207587122,0.9693285226821899
8,0.0003454915028125264,77.63,0.17098227967981433,0.023647113438146038,0.16552979460016626,0.04797471030325186,0.28166663202105974,0.06816212664373586,0.4004062804628591,0.32483196460809866,0.4759805974803987,0.9794877049180328,0.007863768989556149,0.04140466428560312,23.647113438146036,46.14194045301343,24.393753391228856,68.16212664373586,0.21807179693276585,0.033316420887811386,0.2332149470538776,0.03239632648353967,0.3405682436050919,0.07495697170288707,0.4846309080742979,0.4704857142483801,0.49877610125534316,0.9876352395672334,0.01127537845891585,0.043147222837073354,33.31642088781138,50.46568692617199,27.457742723116823,74.95697170288706,0.9589150547981262
9,0.0002500000000000001,77.12,0.16644999649192466,0.022989333677487296,0.16092533625051622,0.04291505631830421,0.2690414156972385,0.0652010234897254,0.3929595176509169,0.3157566623609574,0.47016237266728134,0.9819672131147541,0.007638277990407631,0.040894179764341135,22.989333677487295,43.927108037178634,23.713194419483166,65.2010234897254,0.2098854827295868,0.03247570979136864,0.22732996953279933,0.03157333652251378,0.3315053736039623,0.07260206771274623,0.4750106700190805,0.4595937712760023,0.4904275658141701,0.9853168469860897,0.011008134265782937,0.04243085613413793,32.475709791368644,49.23402902078592,27.268987985690877,72.60206771274623,0.9383368492126465
10,0.00016543469682057103,77.93,0.16324059826917336,0.022358028261510076,0.1565061983954711,0.0403659551872368,0.2593954254076129,0.06252327164177035,0.38658041871962,0.3075152262117042,0.4656456134553815,0.9833196721311476,0.007442996785899655,0.04049021599111987,22.358028261510075,42.23272675862078,23.289493064461276,62.52327164177035,0.2066147404692641,0.03179449121967257,0.22256143787268326,0.023994827401209652,0.31557426740986855,0.06901799926571721,0.46914005546702486,0.449159517538787,0.4891206204338457,0.990726429675425,0.010763193816061735,0.04223267843448766,31.794491219672576,45.772360968856944,26.09614885747914,69.01799926571721,1.0326220989227295
11,9.549150281252631e-05,179.97,0.15943054371192808,0.021900307894608038,0.15330215537157216,0.03883435851657672,0.25224706444583955,0.06011055053257551,0.3807639952956653,0.3017280574118505,0.4597999339416379,0.9835143442622951,0.0072999160425340544,0.03998255814074493,21.900307894608037,40.48233746993737,22.782125441565675,60.110550532575516,0.20647292640607176,0.03182466932855996,0.22277268464497105,0.02717189465748748,0.32190732072917905,0.07196274278268011,0.46624126643449115,0.4498603174223966,0.4826222141338095,0.9899536321483772,0.01078859239692873,0.04172266335435315,31.824669328559956,48.57026837432219,26.12146832122719,71.96274278268011,1.1288424730300903
12,4.322727117869951e-05,76.49,0.15788046623839708,0.021543384245062462,0.15080369005437758,0.03438547579705196,0.24382892698538108,0.058639761160631645,0.3772702617234871,0.2963959487246685,0.4581445786992057,0.9854200819672131,0.007172608621052054,0.039814834217311905,21.543384245062462,39.422748535871506,22.606416199463286,58.63976116063165,0.2077334027570403,0.031821284700801145,0.22274899650854527,0.026598589883475254,0.3184232430696672,0.06907565777738459,0.46944419652730274,0.45079912768080943,0.4880892889577049,0.9899536321483772,0.01077414529939316,0.0421991194274501,31.821284700801144,46.08910556715644,25.89290563010107,69.07565777738459,1.215188980102539
13,1.0926199633097156e-05,77.85,0.15580574984921783,0.02133516094418334,0.14934612697265187,0.03395045049969473,0.2406526290100129,0.05735605169515141,0.3737165261585204,0.29383514345669354,0.45359791020878026,0.9859631147540984,0.007110941931910691,0.039424766083476975,21.335160944183343,38.64315570255772,22.31016541127615,57.35605169515141,0.20663507426102895,0.03153818808611154,0.22076731579381126,0.025482689976185514,0.3159380566898785,0.06968804992954182,0.46694868264095124,0.44668239700554696,0.487214962057942,0.9891808346213292,0.010693436180467399,0.0421099928646727,31.538188086111543,46.36388632772603,25.707605473301584,69.68804992954182,1.1814751625061035
14,0.0,80.02,0.15555039877774285,0.021122333810466236,0.1478563370128147,0.03288328815377546,0.23735990993312148,0.05662028475374472,0.3723078021455984,0.29086941561738,0.45374618803868527,0.9862602459016393,0.007038302076217092,0.039439479856461776,21.122333810466234,38.11483121675546,22.254031019550215,56.62028475374472,0.2083422640479606,0.031717860902813616,0.22202502437500166,0.02575777965371815,0.3172704781732382,0.06948767304765939,0.4693105728401467,0.4494596669303579,0.489161481536706,0.9891808346213292,0.010752670926803369,0.04227644524362854,31.717860902813616,46.36307617208965,25.688347673122255,69.48767304765938,1.2340915203094482
