epoch,lr,wall_s,train_pose_sl1,train_pose_pm,train_pose_loss,train_gripper_loss,train_total,train_pose_l1,train_pose_pos_l1,train_pose_rot_l1,train_gripper_acc,train_pose_pos_m,train_pose_rot_rad,train_pose_pm_mm,val_pose_sl1,val_pose_pm,val_pose_loss,val_gripper_loss,val_total,val_pose_l1,val_pose_pos_l1,val_pose_rot_l1,val_gripper_acc,val_pose_pos_m,val_pose_rot_rad,val_pose_pm_mm,val_cond_delta
0,0.0009829629131445341,131.48,0.15233810512769608,0.01980630108425694,0.13864410780610575,0.019974540836243955,0.15861864861461425,0.3711794849364988,0.24375041239684628,0.49860855531307957,0.9923588709677419,0.006600618831092311,0.042991526891146936,19.80630108425694,0.19040798032895112,0.031586725017303356,0.22110707467391497,0.03220410812168549,0.25331118195762725,0.44488971445943926,0.39711755444675617,0.49266186648315485,0.986013986986556,0.010734357981831878,0.04203900884150903,31.586725017303355,3.9727542400360107
1,0.0009330127018922195,131.85,0.15132647933258164,0.019831371095872696,0.13881959791145018,0.0204730946045076,0.15929269240267815,0.37061688005924226,0.24416438728570938,0.4970693758803029,0.9920060483870968,0.006617490913598768,0.04285584172294025,19.831371095872694,0.20503415344478368,0.03314709745017521,0.2320296810918199,0.034820233512938996,0.2668499133803628,0.46317753758463825,0.4196910243351143,0.5066640477080445,0.9906759906759907,0.011316249531309504,0.04313810337291453,33.14709745017521,4.045543193817139
2,0.0008535533905932737,131.94,0.14934064839636127,0.01947767801162216,0.13634374622856418,0.01785658575166552,0.1542003319244231,0.3669409755641414,0.23964700371988357,0.4942349496579939,0.9934778225806452,0.006494342429383147,0.042628843596866056,19.47767801162216,0.19910388059549397,0.032681069864363935,0.2287674885251861,0.039903383239634806,0.2686708739031723,0.45365559235041514,0.4127231052010765,0.49458808436260354,0.9825174834900525,0.011162289138232077,0.042299536045962004,32.681069864363934,4.015969753265381
3,0.00075,131.86,0.1473561741796232,0.01911371528861984,0.13379600720059487,0.018245466644495476,0.15204147371072924,0.3630656539913147,0.23509068732300112,0.49104061980401315,0.9936491935483871,0.006372438632252235,0.04235379229389852,19.11371528861984,0.19550528186254013,0.031966618893967645,0.22376633201028917,0.04746893261144663,0.2712352653761288,0.4536160324420129,0.40229485314209146,0.5049372273030537,0.9848484848484849,0.010842428719603168,0.04324432818483917,31.96661889396764,4.336109161376953
4,0.0006294095225512604,131.85,0.143274477460692,0.018557210106763148,0.12990047080382225,0.014082473900072669,0.14398294460388922,0.35623247614791315,0.2283648592041385,0.48410009218800454,0.9948991935483871,0.006188881084503185,0.041726319068862545,18.557210106763147,0.20051642609781875,0.032669949356145235,0.22868964704739186,0.04231170779376319,0.27100135396410535,0.457348064595447,0.41172623210575754,0.5029698695058311,0.986013986986556,0.01112631907456474,0.04310769381084086,32.66994935614524,5.010803699493408
5,0.0005,132.12,0.1417521472996281,0.018034590736271873,0.1262421354795656,0.012131478099402175,0.13837361360749892,0.3522011226415634,0.2216693933548466,0.4827328506592781,0.9955846774193549,0.006009407059079216,0.04160561537790683,18.034590736271873,0.1995791753619423,0.032112094918852085,0.224784662708258,0.038679870066942866,0.26346453558870686,0.46069236645053874,0.40430083259558064,0.5170838882873109,0.9883449893175583,0.010925052529048948,0.044131861908452495,32.11209491885209,4.49528169631958
6,0.0003705904774487397,131.76,0.13708840506692085,0.01728398406036919,0.12098788845923639,0.009090253906171946,0.13007814235744938,0.34407795786857603,0.212684298571079,0.47547161679114064,0.9966935483870968,0.0057668585636683044,0.04097940427161032,17.283984060369193,0.19505319450840805,0.031569188686482834,0.22098432102681317,0.0268625959272047,0.2478469179504679,0.45098601785295217,0.3968543400575509,0.5051177009974882,0.9883449893175583,0.01068398778029394,0.043102833713754354,31.569188686482835,4.397990703582764
7,0.0002500000000000001,131.91,0.13535706836129388,0.016708530692924415,0.11695971483184445,0.006599958883992757,0.12355967374578598,0.33889626409738294,0.2050267544388771,0.472765772035045,0.9976108870967741,0.00555999645227266,0.04076292930591491,16.708530692924416,0.18989763473158394,0.031153209811393474,0.2180724692094576,0.047993767915384754,0.26606623915247707,0.444990157177954,0.39198811154265506,0.49799220948230416,0.9895104904830595,0.010555913469956055,0.04255434259390219,31.153209811393477,4.256044864654541
8,0.00014644660940672628,131.94,0.1310042487565548,0.01605366120175008,0.11237562857327922,0.005430984872187882,0.11780661352699803,0.33087479882663295,0.19726847637084222,0.46448111987883045,0.9981451612903226,0.005353837284079242,0.04006232586238653,16.053661201750078,0.19050155281325876,0.031082323428877307,0.21757626630765298,0.032918441824675786,0.25049471021532177,0.4443844730481679,0.39152888908530725,0.49724007854650626,0.9883449893175583,0.010546978682470627,0.04250944153967993,31.082323428877306,4.517622470855713
9,6.698729810778065e-05,131.99,0.13030430501266832,0.01575976333130271,0.11031834343748707,0.004235305498000784,0.11455364894001714,0.3285247308304233,0.19352241514671234,0.46352704390402766,0.9986895161290322,0.005251013837424257,0.03995356025474687,15.759763331302713,0.18541627939972843,0.030808150690127087,0.21565705291180065,0.022040596052717704,0.23769764987738817,0.4373696454755076,0.38910604662550635,0.4856332389763741,0.9941724941724942,0.010490654321878037,0.04151945816470193,30.808150690127086,4.725077152252197
