epoch,lr,wall_s,train_pose_sl1,train_pose_pm,train_pose_loss,train_gripper_loss,train_total,train_pose_l1,train_pose_pos_l1,train_pose_rot_l1,train_gripper_acc,train_pose_pos_m,train_pose_rot_rad,train_pose_pm_mm,val_pose_sl1,val_pose_pm,val_pose_loss,val_gripper_loss,val_total,val_pose_l1,val_pose_pos_l1,val_pose_rot_l1,val_gripper_acc,val_pose_pos_m,val_pose_rot_rad,val_pose_pm_mm
0,0.0009829629131445341,80.78,0.05533834434372901,0.010921646089261192,0.07645152293910545,0.0029906254127315627,0.0794421483801515,0.1873382107627369,0.14151085337390237,0.2331655691218467,0.999301924904943,0.00362590407822529,0.01939375246804165,10.921646089261193,0.05068544897520955,0.014809331070486601,0.10366531813041473,5.718508760938199e-05,0.10372250401354455,0.20038565090208343,0.19615282237658768,0.20461847655700915,1.0,0.005001343703058697,0.016972863353240542,14.809331070486602
1,0.0009330127018922195,77.07,0.05500023562227422,0.010700071166347386,0.07490049837291694,0.002927927772906062,0.07782842610527127,0.18696136072901265,0.13886794829634885,0.23505477394781185,0.999287072243346,0.0035558483702132384,0.01956062405564939,10.700071166347387,0.04623575440861962,0.013885673627386361,0.09719971615772743,9.588227985817102e-05,0.09729559816323317,0.1897152035267322,0.18553198574038296,0.1938984128303858,1.0,0.00471491824525098,0.016034233730560517,13.885673627386362
2,0.0008535533905932737,106.24,0.05250210540029203,0.010334359703252638,0.07234051811930231,0.0016487892247839273,0.07398930726707435,0.1817286120862222,0.13432846646826757,0.2291287576121069,0.9994950095057035,0.0034405935085166117,0.01906310893088834,10.334359703252638,0.04717353363702824,0.013663308771560977,0.09564316134045134,1.325061825376733e-05,0.09565641089177235,0.1907367172179284,0.18151266685811987,0.19996076138504656,1.0,0.004627592708447795,0.01659963544845194,13.663308771560976
3,0.00075,96.34,0.05073205765138448,0.009912354390919491,0.06938648086480315,0.0013237198638450449,0.07071020065704113,0.1771631571375712,0.12856106768882775,0.22576524660047922,0.9995098621673004,0.003295784513820175,0.01879157596745815,9.912354390919491,0.04784965567951981,0.014059991797521001,0.09841994212303327,1.109573468135368e-05,0.09843103706965715,0.19103999793916554,0.1839114698174196,0.19816852938303184,1.0,0.004701243239773429,0.016427293689961816,14.059991797521
4,0.0006294095225512604,78.12,0.047614856204372114,0.009379574967930696,0.06565702490211099,0.0009953893473053955,0.06665241422960287,0.17044174724998584,0.12195729431713942,0.21892619933295612,0.9997326520912547,0.003127009353441976,0.01822816539013992,9.379574967930695,0.047549026570730395,0.013981778505238103,0.09787245004466086,1.6810960509349164e-05,0.09788926042519606,0.1910550386616678,0.18621630063562683,0.19589378139673375,1.0,0.004736305630737634,0.016217028786674206,13.981778505238104
5,0.0005,71.43,0.04867872265397709,0.008981611155603832,0.06287127820342893,0.0007729935729939341,0.063644271733473,0.16830042414650492,0.11693764920612025,0.21966319883900903,0.9997475047528517,0.0029979349885750277,0.018305756155217328,8.981611155603831,0.045787711978539244,0.013425581794216003,0.09397907242243424,8.704171129359672e-06,0.09398777716797152,0.1848878219917223,0.1785478779312336,0.1912277638267129,1.0,0.004541558969475619,0.01587251044842072,13.425581794216003
6,0.0003705904774487397,87.93,0.04391438990987186,0.008332395496310758,0.0583267686428226,0.0006258857116460712,0.05895265441975723,0.15907527026879698,0.10847660177475826,0.20967393985351002,0.9997920627376425,0.0027803082146129424,0.017466811304770326,8.332395496310758,0.04626192999157039,0.013585746800325392,0.09510022750148525,6.921786448460748e-06,0.09510715005846766,0.18543808433142575,0.18163993374093787,0.18923623205134363,1.0,0.004619958409354155,0.015731332751063556,13.585746800325392
7,0.0002500000000000001,78.8,0.04359331035441206,0.007932536018491783,0.05552775219805227,0.00026883734084882043,0.05579658956072176,0.15535715821521365,0.10368349804355277,0.20703081745555194,0.9998811787072244,0.0026603373590442475,0.01724549974916864,7.932536018491783,0.045883671215279795,0.013526295009371522,0.09468406600095493,3.160670837735177e-06,0.09468722656304703,0.18463867270585263,0.17983394312910186,0.18944339454174042,1.0,0.004591781596624942,0.015714682082270646,13.526295009371522
8,0.00014644660940672628,74.59,0.041442327019882465,0.0073886873499762985,0.051720811553412745,0.0004821638947231717,0.052202975450034036,0.14849710192517182,0.09634688360255367,0.20064731972724087,0.9998069153992395,0.002471158830732277,0.01671473104099499,7.388687349976299,0.04466471736000859,0.013203738350018021,0.09242616867993302,6.056434191631016e-06,0.09243222426026415,0.17962011062737668,0.17516310809752642,0.1840771110929968,1.0,0.004465903546580504,0.015263901781532672,13.20373835001802
9,6.698729810778065e-05,72.5,0.041568894357112425,0.0071176060295253,0.049823242253818664,0.0003056638138507415,0.05012890610652675,0.14668671616809903,0.09301132105729992,0.20036211048213928,0.9998514733840305,0.002385799182550592,0.01669536315492521,7.1176060295253,0.04467117142545068,0.013029696391613194,0.0912078752533182,1.3237434839664754e-05,0.09122111390292387,0.17906104115309654,0.17242171566981773,0.18570036553975308,1.0,0.004400651407069265,0.015421562634601996,13.029696391613195
