iter,buffer,beta,roll_succ,roll_len,roll_ret,critic_loss,q_mean,target_mean,actor_loss,pg_loss,bc_loss,grip_loss,aux_c,aux_a,lam,n_expert,roll_min_pos,roll_close,roll_skip,roll_miss,roll_timeout,roll_fail,eval_min_pos,eval_min_rot,eval_close,eval_miss,eval_timeout,eval_fail,q_pi,a_absmean,grip_logit,buf_pos,eval_succ,best_succ
82,1550,0.418,0.0,20.0,0.0,0.0035494009498506784,0.29150956869125366,0.2997512221336365,0.717212438583374,-2.499999761581421,3.1835074424743652,0.003323029028251767,0.0062074982561171055,0.060763467103242874,0.015140792354941368,64,0.164,0.0,1,0,1,0,,,,,,,165.11685180664062,3.6128463745117188,46460.8359375,0.0,,0.0
83,1550,0.417,0.0,0.0,0.0,0.003238936886191368,0.2681346535682678,0.26845479011535645,-0.0786038413643837,-2.499990701675415,2.390641689300537,1.126996721723117e-05,0.006060401909053326,0.061467792838811874,0.01659473218023777,64,,0.0,2,0,0,0,,,,,,,150.649658203125,3.0805931091308594,47995.5390625,0.0,,0.0
84,1570,0.416,0.0,20.0,0.0,0.002487592399120331,0.2396080642938614,0.2402014434337616,1.684997320175171,-2.5,4.142022132873535,0.014805770479142666,0.004307018592953682,0.056338872760534286,0.016591718420386314,64,0.2308,0.0,1,0,1,0,,,,,,,150.67758178710938,4.563669204711914,51049.9453125,0.0,,0.0
85,1570,0.415,0.0,0.0,0.0,0.0018579713068902493,0.27751079201698303,0.27667880058288574,-0.42708784341812134,-2.4999966621398926,2.0053374767303467,0.04330822825431824,0.0034055497962981462,0.04852623492479324,0.017056124284863472,64,,0.0,2,0,0,0,,,,,,,146.57470703125,2.4096620082855225,40211.84375,0.0,,0.0
86,1587,0.414,0.0,8.5,0.0,0.004024977795779705,0.25163817405700684,0.2460182011127472,-0.9801902770996094,-2.5,1.4778261184692383,0.010679411701858044,0.006214937195181847,0.06260842829942703,0.015089428052306175,64,0.0792,0.0,0,0,0,2,,,,,,,165.6789093017578,1.8637397289276123,55773.3828125,0.0,,0.0
87,1627,0.413,0.0,20.0,0.0,0.003114401362836361,0.245063915848732,0.24260085821151733,0.18733394145965576,-2.5,2.658773899078369,0.00490112928673625,0.005020348355174065,0.04731783643364906,0.013913325034081936,64,0.371,0.0,0,0,2,0,,,,,,,179.68386840820312,3.1250762939453125,43044.95703125,0.0,,0.0
88,1647,0.412,0.0,20.0,0.0,0.0024479336570948362,0.27133235335350037,0.27437615394592285,-0.5219104290008545,-2.4999871253967285,1.8234241008758545,0.12656226754188538,0.004606278613209724,0.05618065595626831,0.05587694048881531,64,0.4565,0.0,1,0,1,0,,,,,,,44.740943908691406,2.0100150108337402,27273.4140625,0.0,,0.0
89,1647,0.411,0.0,0.0,0.0,0.002140964847058058,0.30690833926200867,0.305960476398468,0.7122093439102173,-2.499999761581421,3.178992986679077,0.0037582465447485447,0.0034674510825425386,0.05891578644514084,0.0296243317425251,64,,0.0,2,0,0,0,,,,,,,84.39008331298828,3.637648105621338,43842.375,0.0,,0.0
90,1687,0.41,0.0,20.0,0.0,0.002882349770516157,0.28478530049324036,0.2856432795524597,1.6491620540618896,-2.4999732971191406,4.078640937805176,0.04688706994056702,0.005364638287574053,0.047214675694704056,0.08186125010251999,64,0.4704,0.0,0,0,2,0,,,,,,,30.539154052734375,4.522263526916504,43971.484375,0.0,,0.0
91,1687,0.409,0.0,0.0,0.0,0.0019147226121276617,0.26715242862701416,0.26661717891693115,-0.20202793180942535,-2.5,2.256408929824829,0.017162427306175232,0.0036341489758342505,0.048801422119140625,0.04322674125432968,64,,0.0,2,0,0,0,,,,,,,57.834571838378906,2.6626479625701904,45489.7734375,0.0,,0.0
92,1727,0.408,0.0,20.0,0.0,0.002405948005616665,0.28889715671539307,0.285034716129303,-0.31950217485427856,-2.4999935626983643,2.0952234268188477,0.059937119483947754,0.004479725379496813,0.050661709159612656,0.032720405608415604,64,0.2135,0.0,0,0,2,0,,,,,,,76.40472412109375,2.422461986541748,52515.7734375,0.0,,0.0
93,1747,0.407,0.0,20.0,0.0,0.006497178692370653,0.2912684381008148,0.29180222749710083,-0.02728995494544506,-2.499999761581421,2.403442859649658,0.04123599827289581,0.012279399670660496,0.05606189742684364,0.0505572184920311,64,0.2321,0.0,1,0,1,0,,,,,,,49.44892120361328,2.8606204986572266,50283.765625,0.0,,0.0
94,1767,0.406,0.0,20.0,0.0,0.004012214485555887,0.22597160935401917,0.22953733801841736,-0.28141865134239197,-2.5,2.1868114471435547,0.002930397167801857,0.006915199104696512,0.05767900496721268,0.04394669458270073,64,0.4264,0.0,1,0,1,0,,,,,,,56.88710021972656,2.7014312744140625,39891.24609375,0.0,,0.0
95,1807,0.405,0.0,20.0,0.0,0.0031481587793678045,0.2799605131149292,0.27965593338012695,4.022439479827881,2.385986566543579,1.4859699010849,0.12309055030345917,0.00534886633977294,0.054785553365945816,0.32476311922073364,64,0.3379,0.0,0,0,2,0,,,,,,,-7.346851825714111,1.807572364807129,37788.1484375,0.0,,0.0
96,1847,0.404,0.0,20.0,0.0,0.003220089478418231,0.24388861656188965,0.24036464095115662,0.9412906169891357,0.22367876768112183,0.6463822722434998,0.046921223402023315,0.0057530030608177185,0.04861663281917572,1.4137500524520874,64,0.1668,0.0,0,0,2,0,,,,,,,-0.15821659564971924,1.0503774881362915,5282.15576171875,0.0,,0.0
97,1867,0.403,0.0,20.0,0.0,0.0026588563341647387,0.26859137415885925,0.26981309056282043,-0.4967601001262665,-2.4851937294006348,0.6046741008758545,1.3559472560882568,0.0036489563062787056,0.05562453716993332,2.9054317474365234,64,0.0902,0.0,1,0,1,0,,,,,,,0.85536128282547,0.9991469383239746,95.31924438476562,0.0,,0.0
98,1867,0.402,0.0,0.0,0.0,0.001680991961620748,0.24780772626399994,0.24206829071044922,-1.8892685174942017,-2.499999523162842,0.5354770421981812,0.04862111434340477,0.0023560738191008568,0.053265899419784546,1.8125487565994263,64,,0.0,2,0,0,0,,,,,,,1.3792731761932373,1.0288485288619995,171.9615478515625,0.0,,0.0
99,1867,0.401,0.0,0.0,0.0,0.00224960851483047,0.2643621861934662,0.2581247091293335,-1.9382376670837402,-2.5,0.5296264886856079,3.112501237951243e-26,0.004021293018013239,0.06427178531885147,1.6590158939361572,64,,0.0,2,0,0,0,,,,,,,1.5069174766540527,1.05393385887146,175.80618286132812,0.0,,0.0
100,1907,0.4,0.0,20.0,0.0,0.00381746469065547,0.2499445080757141,0.2614841163158417,-1.843100666999817,-2.442255735397339,0.5704836249351501,6.556510925292969e-06,0.004935345146805048,0.05732958763837814,2.4814321994781494,64,0.1657,0.0,0,0,2,0,0.318,0.9802,0.0,0,20,0,0.9842121005058289,1.2191429138183594,183.902587890625,0.0,0.0,0.0
101,1947,0.399,0.0,20.0,0.0,0.00365530070848763,0.20714975893497467,0.211336150765419,-1.8661187887191772,-2.476102590560913,0.5488013029098511,0.03151169791817665,0.006696757394820452,0.05934159830212593,2.8383145332336426,64,0.1533,0.0,0,0,2,0,,,,,,,0.872384786605835,1.2211602926254272,117.45306396484375,0.0,,0.0
102,1967,0.398,0.0,20.0,0.0,0.0037921923212707043,0.29349616169929504,0.2951071560382843,-1.7807512283325195,-2.450615406036377,0.642103910446167,5.007058656580909e-10,0.003475181758403778,0.05552052706480026,3.438568115234375,64,0.0173,0.0,1,0,1,0,,,,,,,0.7126848101615906,1.1211814880371094,87.90351104736328,0.0,,0.0
103,1967,0.397,0.0,0.0,0.0,0.001435003592632711,0.24560536444187164,0.24828442931175232,-1.8456759452819824,-2.4782450199127197,0.45934128761291504,0.14917156100273132,0.002483892487362027,0.04811231419444084,3.100975751876831,64,,0.0,2,0,0,0,,,,,,,0.7991822957992554,1.1267694234848022,99.89407348632812,0.0,,0.0
104,1967,0.396,0.0,0.0,0.0,0.0035889255814254284,0.276944100856781,0.27907994389533997,-1.9908742904663086,-2.4649391174316406,0.44474607706069946,2.5252768618782317e-17,0.006516477093100548,0.05863763391971588,3.2076799869537354,64,,0.0,2,0,0,0,,,,,,,0.7684491276741028,1.1822823286056519,86.71760559082031,0.0,,0.0
105,2007,0.395,0.0,20.0,0.0,0.002727275947108865,0.2560585141181946,0.25106117129325867,-1.2913856506347656,-2.4889087677001953,0.6244486570358276,0.5488899946212769,0.002884817309677601,0.048368971794843674,2.454745292663574,64,0.0493,0.0,0,0,2,0,,,,,,,1.0139174461364746,1.2326322793960571,87.73524475097656,0.0,,0.0
106,2046,0.394,0.0,19.5,0.0,0.00411986606195569,0.2683655619621277,0.26386308670043945,-1.8905495405197144,-2.4849259853363037,0.538840115070343,0.028173401951789856,0.006205084268003702,0.05472578480839729,2.562554121017456,64,0.1265,0.5,0,1,1,0,,,,,,,0.9697067141532898,1.2861698865890503,97.37139129638672,0.0,,0.0
107,2086,0.393,0.0,20.0,0.0,0.003386697033420205,0.24136458337306976,0.2506750226020813,-1.9991785287857056,-2.4980244636535645,0.39006882905960083,0.0840485617518425,0.003579169511795044,0.049457304179668427,2.7953128814697266,64,0.268,0.0,0,0,2,0,,,,,,,0.8936475515365601,0.9851934313774109,99.37699890136719,0.0,,0.0
108,2126,0.392,0.0,20.0,0.0,0.004572377540171146,0.23080657422542572,0.23317581415176392,-0.3676319420337677,-2.489560604095459,0.44663065671920776,1.6503052711486816,0.005839776713401079,0.049985356628894806,2.7446329593658447,64,0.1318,0.0,0,0,2,0,,,,,,,0.9070650339126587,1.1035866737365723,93.44176483154297,0.0,,0.0
109,2146,0.391,1.0,20.0,1.0,0.0029155586380511522,0.2497619092464447,0.23912771046161652,-0.8171963095664978,-2.4892585277557373,0.38351210951805115,1.2674006223678589,0.004401400685310364,0.04229915514588356,2.896548271179199,64,0.0263,1.0,1,0,0,0,,,,,,,0.8593878746032715,1.135850191116333,86.27378845214844,0.00047,,0.0
110,2146,0.39,0.0,0.0,0.0,0.0032409988343715668,0.25679683685302734,0.2560449242591858,-1.0047917366027832,-2.486928939819336,0.5443680882453918,0.9096848964691162,0.004686517175287008,0.05616845190525055,3.126629590988159,64,,0.0,2,0,0,0,,,,,,,0.7954025268554688,1.173755407333374,72.20086669921875,0.00047,,0.0
111,2146,0.389,0.0,0.0,0.0,0.001512410817667842,0.24235141277313232,0.24078141152858734,-2.0808849334716797,-2.464949607849121,0.3632376790046692,9.48426580327233e-12,0.0028409964870661497,0.04165416210889816,3.315528392791748,64,,0.0,2,0,0,0,,,,,,,0.7434560060501099,1.1347087621688843,61.90339660644531,0.00047,,0.0
112,2166,0.388,0.0,20.0,0.0,0.0031276149675250053,0.25603365898132324,0.24916911125183105,-1.8193566799163818,-2.4976511001586914,0.6538345813751221,5.783905993039795e-11,0.003943654242902994,0.04891965165734291,3.087984323501587,64,0.0552,0.0,1,0,1,0,,,,,,,0.8088289499282837,1.2345043420791626,81.44720458984375,0.00046,,0.0
113,2186,0.387,0.0,20.0,0.0,0.002546787727624178,0.27249032258987427,0.2748381197452545,-2.0325536727905273,-2.460052967071533,0.40467196702957153,1.8768464560281473e-09,0.0037198944482952356,0.04565471410751343,2.9362130165100098,64,0.2081,0.0,1,0,1,0,,,,,,,0.837831974029541,1.1968412399291992,77.61691284179688,0.00046,,0.0
114,2226,0.386,0.0,20.0,0.0,0.001890209736302495,0.30415838956832886,0.3028925657272339,-2.111987829208374,-2.482914924621582,0.34863612055778503,1.8318773697956203e-07,0.002416241215541959,0.044581592082977295,3.560667037963867,64,0.221,0.0,0,0,2,0,,,,,,,0.697317361831665,1.102414608001709,69.36510467529297,0.00045,,0.0
115,2246,0.385,0.0,20.0,0.0,0.002721696626394987,0.27399882674217224,0.2861708700656891,-1.9377135038375854,-2.410815715789795,0.42977139353752136,0.017078489065170288,0.00200575590133667,0.052504539489746094,4.062366485595703,64,0.2189,0.0,1,0,1,0,,,,,,,0.5934510827064514,1.1226403713226318,62.63030242919922,0.00045,,0.0
116,2246,0.384,0.0,0.0,0.0,0.001064893091097474,0.28592628240585327,0.2880555987358093,-1.6606961488723755,-2.432518720626831,0.6746014952659607,0.07340763509273529,0.0016335278050974011,0.04762663319706917,3.0959739685058594,64,,0.0,2,0,0,0,,,,,,,0.7857038974761963,1.4466524124145508,85.53894805908203,0.00045,,0.0
117,2286,0.383,0.0,20.0,0.0,0.0018100508023053408,0.26508933305740356,0.27504411339759827,-1.8729581832885742,-2.484097719192505,0.4519709050655365,0.1324821412563324,0.002946580061689019,0.05337299406528473,4.164216995239258,64,0.3364,0.0,0,0,2,0,,,,,,,0.5965341925621033,1.373697280883789,73.47917175292969,0.00044,,0.0
118,2286,0.382,0.0,0.0,0.0,0.001686181640252471,0.2549581527709961,0.25523000955581665,-2.0429203510284424,-2.4839303493499756,0.4173157215118408,1.0549011664195973e-10,0.002152531174942851,0.04738857224583626,3.227818012237549,64,,0.0,2,0,0,0,,,,,,,0.7695385217666626,1.193222999572754,69.76362609863281,0.00044,,0.0
119,2286,0.381,0.0,0.0,0.0,0.0023638010025024414,0.2387823760509491,0.23733672499656677,-2.0461244583129883,-2.448051929473877,0.3794322907924652,4.209650683595356e-11,0.004021210130304098,0.044990550726652145,3.6697468757629395,64,,0.0,2,0,0,0,,,,,,,0.6670901775360107,1.096943736076355,72.23502349853516,0.00044,,0.0
120,2306,0.38,0.0,20.0,0.0,0.0024145334027707577,0.27494120597839355,0.2763843834400177,-1.2045016288757324,-2.384030818939209,0.32271692156791687,0.8343085646629333,0.002913952339440584,0.04500716179609299,4.120650291442871,64,0.0849,0.0,1,0,1,0,,,,,,,0.5785568952560425,1.019711971282959,59.073936462402344,0.00043,,0.0
121,2306,0.379,0.0,0.0,0.0,0.0013920001219958067,0.279065877199173,0.2852177023887634,-2.0341885089874268,-2.482225179672241,0.4261128902435303,5.8689288096047676e-08,0.0021592748817056417,0.04384774714708328,3.7722203731536865,64,,0.0,2,0,0,0,,,,,,,0.6580275893211365,1.2108848094940186,77.1070785522461,0.00043,,0.0
122,2326,0.378,0.0,20.0,0.0,0.005579703487455845,0.24716097116470337,0.242405965924263,-0.6757330298423767,-2.4852073192596436,0.363841712474823,1.425195574760437,0.005284680053591728,0.0408739373087883,3.6987204551696777,64,0.0849,0.0,1,0,1,0,,,,,,,0.6719100475311279,1.0405712127685547,58.84117889404297,0.00043,,0.0
123,2326,0.377,0.0,0.0,0.0,0.0016563365934416652,0.2699543237686157,0.2681656777858734,-1.9151499271392822,-2.465175151824951,0.5237457752227783,2.005130545108813e-13,0.0020032201427966356,0.05255900323390961,3.475384473800659,64,,0.0,2,0,0,0,,,,,,,0.7093244791030884,1.4249632358551025,71.07771301269531,0.00043,,0.0
124,2346,0.376,0.0,20.0,0.0,0.0038065239787101746,0.2801957428455353,0.27992868423461914,-2.087876796722412,-2.493579864501953,0.38602325320243835,0.00018317680223844945,0.006247107870876789,0.038993339985609055,3.942812442779541,64,0.0541,0.0,1,0,1,0,,,,,,,0.6324368119239807,1.0893157720565796,55.17340850830078,0.00043,,0.0
125,2386,0.375,0.0,20.0,0.0,0.0022917960304766893,0.2533981204032898,0.2523585259914398,-1.969161033630371,-2.4385335445404053,0.44639647006988525,1.9121250360853992e-08,0.0034536453895270824,0.04595208540558815,4.390426158905029,64,0.1516,0.0,0,0,2,0,,,,,,,0.5554207563400269,1.141972303390503,55.62657165527344,0.00042,,0.0
126,2426,0.374,0.0,20.0,0.0,0.0023921052925288677,0.2399628907442093,0.23853616416454315,-2.0106358528137207,-2.462191104888916,0.426643967628479,6.756285984010901e-06,0.00406738230958581,0.04980950430035591,4.464866638183594,64,0.096,0.0,0,0,2,0,,,,,,,0.5514590740203857,1.1884167194366455,52.34564208984375,0.00041,,0.0
127,2466,0.373,0.0,20.0,0.0,0.002837544772773981,0.27829423546791077,0.28724557161331177,-1.8606559038162231,-2.474435329437256,0.5923768877983093,1.4314505278889555e-06,0.003791710129007697,0.042802076786756516,3.9304747581481934,64,0.2113,0.0,0,0,2,0,,,,,,,0.629551351070404,1.298509120941162,58.201358795166016,0.00041,,0.0
128,2466,0.372,0.0,0.0,0.0,0.0017086744774132967,0.2630145847797394,0.2660690248012543,-1.9861115217208862,-2.4803624153137207,0.47598975896835327,2.3327761482505593e-06,0.0019190901657566428,0.036517467349767685,3.740877866744995,64,,0.0,2,0,0,0,,,,,,,0.6630429029464722,1.0139009952545166,59.70924377441406,0.00041,,0.0
129,2486,0.371,0.0,20.0,0.0,0.0018439808627590537,0.27808040380477905,0.2805797755718231,-1.9910143613815308,-2.4609055519104004,0.44820666313171387,7.355301204370335e-05,0.002614626893773675,0.04322165623307228,4.455355644226074,64,0.5149,0.0,1,0,1,0,,,,,,,0.5523477792739868,1.1832642555236816,51.110076904296875,0.0004,,0.0
130,2486,0.37,0.0,0.0,0.0,0.0015185396187007427,0.26221296191215515,0.26095151901245117,-2.0077178478240967,-2.4584360122680664,0.42995476722717285,8.027058356674388e-06,0.0026554374489933252,0.04151047021150589,3.963825225830078,64,,0.0,2,0,0,0,,,,,,,0.6202180981636047,1.0940749645233154,55.38698959350586,0.0004,,0.0
131,2486,0.369,0.0,0.0,0.0,0.0011126715689897537,0.26355400681495667,0.25967827439308167,-2.071624994277954,-2.4577367305755615,0.36606693267822266,3.877916697092587e-06,0.0017753371503204107,0.04008214920759201,4.004355430603027,64,,0.0,2,0,0,0,,,,,,,0.6137658953666687,1.0259568691253662,55.71146774291992,0.0004,,0.0
132,2506,0.368,0.0,20.0,0.0,0.0015424820594489574,0.253238707780838,0.2532790005207062,-1.8192099332809448,-2.481840133666992,0.5866358876228333,0.053574658930301666,0.0018964207265526056,0.044839344918727875,4.356351375579834,64,0.0714,0.0,1,0,1,0,,,,,,,0.5697061419487,1.2282724380493164,44.116878509521484,0.0004,,0.0
133,2526,0.367,1.0,20.0,1.0,0.0016402676701545715,0.2801551818847656,0.29499000310897827,-2.0108070373535156,-2.4595203399658203,0.4268142580986023,3.4993695408047643e-06,0.0017573697259649634,0.04379061236977577,4.232090950012207,64,0.0439,1.0,1,0,0,0,,,,,,,0.5811595916748047,1.1914684772491455,47.48664474487305,0.00079,,0.0
134,2546,0.366,0.0,20.0,0.0,0.002165435114875436,0.26892322301864624,0.2697516083717346,-1.5064672231674194,-2.471801519393921,0.5569554567337036,0.382977157831192,0.0036994447000324726,0.05080333724617958,4.299499988555908,64,0.1643,0.0,1,0,1,0,,,,,,,0.5749043822288513,1.3305925130844116,50.89319610595703,0.00079,,0.0
135,2566,0.365,0.0,20.0,0.0,0.0019001156324520707,0.24512562155723572,0.2464490830898285,-2.0985708236694336,-2.4733309745788574,0.3538772463798523,0.0014366938266903162,0.0027771510649472475,0.03889234736561775,4.201182842254639,64,0.5322,0.0,1,0,1,0,,,,,,,0.5887225270271301,1.041337251663208,49.071292877197266,0.00078,,0.0
136,2586,0.364,0.0,20.0,0.0,0.0019816551357507706,0.2632443904876709,0.2637462913990021,-2.0329761505126953,-2.47282075881958,0.41679343581199646,1.1328545042488258e-05,0.0032554089557379484,0.04607965052127838,4.775306701660156,64,0.1941,0.0,1,0,1,0,,,,,,,0.5178349018096924,1.192025065422058,39.54595184326172,0.00077,,0.0
137,2586,0.363,0.0,0.0,0.0,0.0011261210311204195,0.2444998323917389,0.2445342093706131,-2.0369980335235596,-2.4747543334960938,0.41483187675476074,3.776825963086594e-07,0.001581493765115738,0.04584766924381256,4.436010837554932,64,,0.0,2,0,0,0,,,,,,,0.5578783750534058,1.188617467880249,44.847869873046875,0.00077,,0.0
138,2606,0.362,0.0,20.0,0.0,0.001639238791540265,0.22551992535591125,0.2236645221710205,-1.6799572706222534,-2.491027593612671,0.5491107702255249,0.2369467318058014,0.0024336257483810186,0.05002565309405327,4.488924980163574,64,0.0953,0.0,1,0,1,0,,,,,,,0.5549274682998657,1.2667678594589233,45.61945724487305,0.00077,,0.0
139,2646,0.361,0.0,20.0,0.0,0.002366256434470415,0.2150041162967682,0.2188742458820343,-1.9601147174835205,-2.4606363773345947,0.46908554434776306,0.007787828333675861,0.0032340644393116236,0.0472964271903038,5.460688591003418,64,0.1833,0.0,0,0,2,0,,,,,,,0.4506092071533203,1.2019753456115723,43.64536666870117,0.00076,,0.0
140,2666,0.36,0.0,20.0,0.0,0.001288444735109806,0.23984776437282562,0.24114884436130524,-2.1099374294281006,-2.4562673568725586,0.3217507600784302,9.8839656857308e-05,0.0019126576371490955,0.04896087944507599,5.165187835693359,64,0.37,0.0,1,0,1,0,,,,,,,0.47554272413253784,1.0637117624282837,41.78472137451172,0.00075,,0.0
141,2666,0.359,0.0,0.0,0.0,0.0013359724543988705,0.2550511956214905,0.25270164012908936,-1.2605379819869995,-2.4681320190429688,0.583305299282074,0.6005653738975525,0.001963686663657427,0.0474466010928154,4.274251937866211,64,,0.0,2,0,0,0,,,,,,,0.5774418115615845,1.356827974319458,52.71487045288086,0.00075,,0.0
142,2706,0.358,0.0,20.0,0.0,0.0016600571107119322,0.22111625969409943,0.22105665504932404,-1.611234188079834,-2.4861297607421875,0.382582426071167,0.4737662971019745,0.0028476330917328596,0.037093669176101685,4.468074321746826,64,0.128,0.0,0,0,2,0,,,,,,,0.5564208626747131,1.10471510887146,41.238548278808594,0.00074,,0.0
143,2746,0.357,0.0,20.0,0.0,0.0024326355196535587,0.25500205159187317,0.2547273635864258,-2.1259171962738037,-2.478134870529175,0.32996806502342224,5.2791750931646675e-05,0.00408401433378458,0.04439401626586914,5.149527072906494,64,0.2286,0.0,0,0,2,0,,,,,,,0.48123544454574585,1.1350538730621338,40.797996520996094,0.00073,,0.0
144,2766,0.356,0.0,20.0,0.0,0.0025362158194184303,0.28128886222839355,0.2754403054714203,-2.1070733070373535,-2.4668407440185547,0.33687275648117065,2.572049879745464e-06,0.0037929837126284838,0.04578423500061035,4.647827625274658,64,0.1006,0.0,1,0,1,0,,,,,,,0.5307513475418091,1.0621440410614014,46.95132827758789,0.00072,,0.0
145,2766,0.355,0.0,0.0,0.0,0.0014508918393403292,0.2384101301431656,0.23241959512233734,-2.0708889961242676,-2.486215114593506,0.3939265012741089,0.0007908017723821104,0.0022635553032159805,0.04121733456850052,4.633608341217041,64,,0.0,2,0,0,0,,,,,,,0.5365613698959351,1.2396230697631836,47.324222564697266,0.00072,,0.0
146,2804,0.354,0.5,19.0,0.5,0.0017558629624545574,0.2730793356895447,0.2729058265686035,-1.882806420326233,-2.4621548652648926,0.35708433389663696,0.2035919427871704,0.002650528447702527,0.03734441474080086,5.4625325202941895,64,0.1149,0.5,0,0,1,0,,,,,,,0.45073503255844116,1.1352932453155518,36.175270080566406,0.00107,,0.0
147,2824,0.353,0.0,20.0,0.0,0.00323853874579072,0.22715499997138977,0.22021831572055817,-2.101015567779541,-2.482516288757324,0.35836896300315857,1.693289050308522e-05,0.0020413349848240614,0.046229925006628036,4.995476722717285,64,0.1631,0.0,1,0,1,0,,,,,,,0.4969528317451477,1.1710947751998901,45.475311279296875,0.00106,,0.0
148,2864,0.352,0.0,20.0,0.0,0.0021150989923626184,0.22409623861312866,0.22351853549480438,-2.080825090408325,-2.4887094497680664,0.3872959017753601,1.274615101465315e-06,0.002593695418909192,0.041174549609422684,4.467158794403076,64,0.1488,0.0,0,0,2,0,,,,,,,0.5571123957633972,1.1260623931884766,46.89942932128906,0.00105,,0.0
149,2904,0.351,0.0,20.0,0.0,0.0018134843558073044,0.27658987045288086,0.28034645318984985,-1.5535356998443604,-2.4921507835388184,0.5378997921943665,0.3811773359775543,0.0023758530151098967,0.03907620161771774,4.869953632354736,64,0.2871,0.0,0,0,2,0,,,,,,,0.5117402076721191,1.3116638660430908,57.5977897644043,0.00103,,0.0
150,2924,0.35,0.0,20.0,0.0,0.0016701765125617385,0.24559932947158813,0.2493835687637329,-1.8174494504928589,-2.476191759109497,0.35444995760917664,0.2846251130104065,0.001926051452755928,0.03933464735746384,5.70657205581665,64,0.1983,0.0,1,0,1,0,0.2613,1.086,0.0,0,20,0,0.4339193105697632,1.1064021587371826,46.37237548828125,0.00103,0.0,0.0
151,2964,0.349,0.0,20.0,0.0,0.002238024491816759,0.20424814522266388,0.2059975564479828,-2.017488718032837,-2.464771032333374,0.42734622955322266,1.2134600183344446e-05,0.003205779241397977,0.0398479625582695,4.503231048583984,64,0.0436,0.0,0,0,2,0,,,,,,,0.5473338961601257,1.0889593362808228,49.22325897216797,0.00101,,0.0
152,2964,0.348,0.0,0.0,0.0,0.0019268884789198637,0.2479483038187027,0.24434944987297058,-2.0714592933654785,-2.4704933166503906,0.37990325689315796,0.00020684355695266277,0.003156303195282817,0.03784744814038277,4.754467964172363,64,,0.0,2,0,0,0,,,,,,,0.5196150541305542,1.2122089862823486,46.29658126831055,0.00101,,0.0
153,3003,0.347,0.0,19.5,0.0,0.0016495678573846817,0.21975675225257874,0.22597365081310272,-2.091094970703125,-2.4747862815856934,0.36283382773399353,4.683573206420988e-05,0.0027343544643372297,0.041621673852205276,4.3526129722595215,64,0.0543,0.0,0,0,1,1,,,,,,,0.5685749053955078,1.1134095191955566,48.116783142089844,0.001,,0.0
154,3023,0.346,0.0,20.0,0.0,0.0025658037047833204,0.2423240840435028,0.2517586350440979,-1.673864483833313,-2.488598346710205,0.42297205328941345,0.370610773563385,0.002016356447711587,0.042302366346120834,4.278690338134766,64,0.0429,0.0,1,0,1,0,,,,,,,0.5816262364387512,1.3189868927001953,54.10704803466797,0.00099,,0.0
155,3063,0.345,0.0,20.0,0.0,0.002925281412899494,0.2838808298110962,0.2804396152496338,-2.1457338333129883,-2.487065315246582,0.31791388988494873,0.00020173037773929536,0.0017807648982852697,0.04643130674958229,5.527403354644775,64,0.1023,0.0,0,0,2,0,,,,,,,0.4499518573284149,0.9653868675231934,36.557212829589844,0.00098,,0.0
156,3063,0.344,0.0,0.0,0.0,0.0013871402479708195,0.22942471504211426,0.23020237684249878,-1.264975666999817,-2.4489946365356445,0.4017171859741211,0.7647047638893127,0.0017805828247219324,0.03519408777356148,5.580323219299316,64,,0.0,2,0,0,0,,,,,,,0.43886256217956543,1.030735969543457,31.23095703125,0.00098,,0.0
157,3103,0.343,0.0,20.0,0.0,0.0057874503545463085,0.2418428510427475,0.2489287257194519,-2.074151039123535,-2.450979232788086,0.35859769582748413,0.0004901069332845509,0.004908599890768528,0.03548048809170723,5.197007179260254,64,0.1191,0.0,0,0,2,0,,,,,,,0.4716135859489441,1.130614161491394,38.99810028076172,0.00097,,0.0
158,3123,0.342,0.0,20.0,0.0,0.0014494452625513077,0.24837827682495117,0.251880407333374,-1.9707248210906982,-2.485206127166748,0.4930102825164795,2.4912857043091208e-05,0.002392303664237261,0.04289214313030243,4.793427467346191,64,0.0988,0.0,1,0,1,0,,,,,,,0.5184612274169922,1.1805363893508911,46.343658447265625,0.00096,,0.0
159,3163,0.341,0.0,20.0,0.0,0.0024944045580923557,0.2397892028093338,0.2409036010503769,-2.0091331005096436,-2.4398250579833984,0.4067893624305725,1.728491588437464e-05,0.003021986922249198,0.04777097702026367,5.5938568115234375,64,0.1067,0.0,0,0,2,0,,,,,,,0.43616151809692383,1.2344765663146973,47.132076263427734,0.00095,,0.0
160,3183,0.34,0.0,20.0,0.0,0.0027096113190054893,0.2750275731086731,0.2743332087993622,-1.7247806787490845,-2.481515884399414,0.43289002776145935,0.3037782609462738,0.00363841000944376,0.04013403132557869,5.218662738800049,64,0.0258,0.0,1,0,1,0,,,,,,,0.4755079746246338,1.2667663097381592,36.609806060791016,0.00094,,0.0
161,3203,0.339,0.0,20.0,0.0,0.002180899493396282,0.2621038854122162,0.2706814408302307,-1.8752716779708862,-2.4566891193389893,0.5625870227813721,2.581623448350001e-06,0.002013657009229064,0.03765549138188362,5.103453636169434,64,0.0641,0.0,1,0,1,0,,,,,,,0.4813777208328247,1.2848379611968994,50.172996520996094,0.00094,,0.0
