epoch,lr,wall_s,train_pose_sl1,train_pose_loss,train_gripper_loss,train_total,train_pose_l1,train_pose_pos_l1,train_pose_rot_l1,train_gripper_acc,train_pose_pos_m,train_pose_rot_rad,train_pose_pm_mm,val_pose_sl1,val_pose_loss,val_gripper_loss,val_total,val_pose_l1,val_pose_pos_l1,val_pose_rot_l1,val_gripper_acc,val_pose_pos_m,val_pose_rot_rad,val_pose_pm_mm
0,0.000996057350657239,73.92,0.22594053935784622,0.22594053935784622,0.0772377985573355,0.30317833752140105,0.48826645907239624,0.45291950983689133,0.5236134090079557,0.9672687709731543,0.00816970013141407,0.03148230553085872,23.670344860386727,0.27465491021881583,0.27465491021881583,0.048293027369415056,0.3229479321411678,0.5555152386343446,0.6221364373419466,0.48889395051977547,0.9775910380841637,0.011140053392667063,0.029098801398310673,32.87173784142282
1,0.0009842915805643156,73.04,0.1986606333079754,0.1986606333079754,0.06265723344169857,0.2613178667856143,0.4462127217260383,0.408312959934041,0.48411248266796936,0.9721974622483222,0.007365836569298709,0.029133046324046067,21.303974815500563,0.2759242930165192,0.2759242930165192,0.038279941018556016,0.3142042280245228,0.5531378112921194,0.6144235711805627,0.4918519749360926,0.9859943994287015,0.011031259396517811,0.02934007321064379,32.450390212676105
2,0.0009648882429441258,73.12,0.18777108171192192,0.18777108171192192,0.055534180565096514,0.24330526204067188,0.42949737250904907,0.3908290433503637,0.4681657040929234,0.9760512793624161,0.007054116257744523,0.02819366087268213,20.38818524428487,0.26829401180356827,0.26829401180356827,0.06174704409530517,0.3300410573389016,0.5451787215988843,0.6173485773785108,0.4730088573877885,0.9719887971878052,0.01104865922574319,0.02829793101327927,32.40323587939018
3,0.0009381533400219318,78.07,0.17920961665402121,0.17920961665402121,0.05297796276082353,0.23218757914216726,0.4161339860984543,0.3788074517010042,0.4534605190457914,0.9775587248322147,0.006839694974056426,0.027299348885293475,19.787146949721812,0.2654810972323939,0.2654810972323939,0.05655635296985382,0.3220374577937006,0.5359092401523217,0.6197640096106115,0.4520544645165195,0.9775910364145658,0.011083786030161698,0.027037338528479515,32.752166082169495
4,0.0009045084971874737,74.41,0.1691111743812693,0.1691111743812693,0.04778717499208362,0.2168983493950343,0.40160188306398037,0.365340375110207,0.4378633935679525,0.9798657718120806,0.006596384399676783,0.02636340270037669,19.118420482025602,0.2616326424087129,0.2616326424087129,0.04415072358789898,0.30578336578791215,0.5324800844286003,0.5884885581768527,0.47647163680955473,0.9775910380841637,0.010526212394049689,0.02848209280009363,30.699002814768743
5,0.0008644843137107057,71.93,0.16236141460303893,0.16236141460303893,0.0434320575481276,0.20579347232569184,0.3915291477819817,0.35815515974224016,0.42490313454662393,0.9823301174496645,0.006468112970742978,0.025594333664907903,18.75098896894179,0.2535509705877438,0.2535509705877438,0.03279189716408901,0.2863428636926229,0.5211884870248682,0.5889442578918126,0.4534326894443576,0.9859943977591037,0.010549103778575649,0.026986648216426205,31.0452583112887
6,0.0008187119948743448,72.2,0.15265244834325056,0.15265244834325056,0.0412383982876547,0.19389084698444845,0.37720933156525527,0.34434757547940587,0.41007108943874404,0.9827626887583892,0.006217846572680412,0.024696613165031144,18.045434293074646,0.2623189247789837,0.2623189247789837,0.0542837194367951,0.3166026432140201,0.5343084443851012,0.604867028755968,0.46374987153445973,0.9719887988574031,0.01080439810012402,0.027658994072208218,32.002788657943405
7,0.0007679133974894982,72.2,0.1446666998488691,0.1446666998488691,0.03747725205634832,0.182143952203727,0.3653663425837587,0.33446192293859167,0.39627076160387703,0.9849517617449665,0.006039118757369872,0.023878883425108837,17.53171329189642,0.24732473066874913,0.24732473066874913,0.04688054593201695,0.29420527285721454,0.5126027218600949,0.5765372690867309,0.448668177722215,0.9859943977591037,0.010340828083309472,0.02682241950841511,30.785436723746507
8,0.0007128896457825362,73.98,0.1350982600710536,0.1350982600710536,0.03456638052251117,0.1696646405171428,0.3517076280343053,0.32272811170242377,0.38068714502873835,0.9869048867449665,0.005825229488381953,0.022951088642588997,16.959374991633098,0.2655899720031674,0.2655899720031674,0.05932121740586283,0.3249111865081039,0.5343078091031029,0.5902064940174755,0.4784091188460171,0.9775910380841637,0.010534915259154905,0.028443556487643754,31.221816770168914
9,0.0006545084971874736,78.12,0.13023370199980552,0.13023370199980552,0.030527827277805557,0.16076152947975086,0.3438088501734822,0.31716878737179227,0.37044891501283084,0.9878617869127517,0.005727346207955915,0.02233550504425028,16.65738336241885,0.2647803791430818,0.2647803791430818,0.051131050501550944,0.31591143043769176,0.534814975341829,0.5967272540100482,0.47290267613755554,0.9803921602019409,0.010649876742094172,0.028225593988885397,31.455469763829928
10,0.0005936906572928624,73.51,0.12409875533174748,0.12409875533174748,0.027606382717999776,0.15170513780400058,0.33491506610040694,0.30927818328542195,0.3605519496154465,0.989487206375839,0.005588335872060563,0.021754256076173196,16.26118983223334,0.2714792987545665,0.2714792987545665,0.059345145039364736,0.33082443667727024,0.5503293569682359,0.5962037968368423,0.5044549072490019,0.9663865579610446,0.010644639495248888,0.030084518032247612,31.60797615199029
11,0.0005313952597646568,72.39,0.11625384789697776,0.11625384789697776,0.02552958991388654,0.14178343773538235,0.3220795305608303,0.29782513376550385,0.3463339283062308,0.9905227558724832,0.005378819279171114,0.020887517996113623,15.677880484848314,0.26871154747423337,0.26871154747423337,0.08524935490110007,0.3539609025840332,0.5504227142040136,0.6018731164999035,0.49897233327897655,0.9663865579610446,0.010763453606630908,0.02967281311917372,31.987525825323512
12,0.00046860474023534336,73.9,0.11069258219006177,0.11069258219006177,0.023215156015693777,0.13390773823547283,0.31343174704519294,0.291085794955592,0.3357776981472169,0.9912174916107382,0.00525939306060646,0.02025892521292221,15.345013745741657,0.2724127109979047,0.2724127109979047,0.06867987000975623,0.3410925823433393,0.550344363314097,0.5994452505218548,0.5012434218444076,0.9775910397537616,0.010721848695865031,0.029872486905223514,31.69794487101691
13,0.0004063093427071377,74.2,0.10505593564961381,0.10505593564961381,0.02106953785027291,0.12612547361660723,0.30454327878636,0.2845270729454972,0.3245594828145816,0.9920302013422819,0.0051406189930569,0.019593352569117144,14.995847232546032,0.2764573878600818,0.2764573878600818,0.07176965748479053,0.3482270434457047,0.5622944863570505,0.6114585675111338,0.5131303883400284,0.9691876784092238,0.010929808182334032,0.030514517939892134,32.441458286566224
14,0.00034549150281252644,83.65,0.09979518388879279,0.09979518388879279,0.016821176186158786,0.11661636003999402,0.2953838216353383,0.27513984899542876,0.31562779350018744,0.9938522441275168,0.004970903029812237,0.019044301104606847,14.54508709705641,0.27063032354460376,0.27063032354460376,0.0810197196504315,0.3516500391880003,0.5526699457181936,0.6116681915371358,0.49367167235088616,0.9691876784092238,0.01093855127431348,0.029340314055357326,32.51373132883835
15,0.00028711035421746366,81.33,0.09524706955499097,0.09524706955499097,0.014914530460988475,0.11016160015004293,0.28739528765514394,0.26810539433820135,0.30668518062205924,0.9945207634228188,0.004843848620521079,0.01851119590304392,14.159933988929994,0.2898802708844845,0.2898802708844845,0.04422579824674029,0.33410607057125297,0.5778304952867225,0.6358614320180663,0.5197995487047511,0.9775910397537616,0.01134368834667513,0.03096122979199519,33.36523224388351
16,0.00023208660251050156,72.48,0.09139947286313212,0.09139947286313212,0.013081250424605078,0.10448072326288327,0.2801970708115189,0.2617746599943646,0.29861948030356994,0.9952417156040269,0.004728528887194413,0.018022256190013516,13.845240991818875,0.2771702836207649,0.2771702836207649,0.05229170445133658,0.32946199245479596,0.5623022927289584,0.6053021069334334,0.5193024509761179,0.9747899193055823,0.010802646691934401,0.03082298475946365,32.00300415085644
17,0.00018128800512565513,73.35,0.08660583660294045,0.08660583660294045,0.011188872051953212,0.09779470854582603,0.27285535134775124,0.2562977083952435,0.2894129953503409,0.9960282088926175,0.004629721535930735,0.017466290458574292,13.562572588706576,0.28393402620523917,0.28393402620523917,0.05814810982104443,0.34208213264534787,0.5701935297968674,0.6144791404072311,0.5259079512427834,0.9859943994287015,0.010956478310378492,0.031243566152344898,32.39307392399017
18,0.00013551568628929433,74.02,0.08383930633282101,0.08383930633282101,0.009579453201911978,0.09341875968450968,0.2667041421811653,0.25010610274320483,0.283302181481615,0.9965132130872483,0.0045161503609332364,0.01710511487674268,13.247443580274913,0.29125970752299335,0.29125970752299335,0.08347344118840888,0.374733146499185,0.576283612171141,0.6340259196711522,0.5185413375622084,0.9691876784092238,0.011314336987895792,0.030791092789223214,33.35843688654465
19,9.549150281252634e-05,74.46,0.08129068273400901,0.08129068273400901,0.010259166615586941,0.09154984924079687,0.26190898643694066,0.24595755312416778,0.2778604186246259,0.9964869966442953,0.004443495116554413,0.016777473104173855,13.040048613263007,0.2901397932644318,0.2901397932644318,0.057459085261454435,0.3475988773571677,0.5768456544194903,0.6257293574950274,0.5279619122753624,0.9775910397537616,0.011160428972304369,0.031478382907912175,32.71381412984944
