epoch,lr,wall_s,train_pose_sl1,train_pose_pm,train_pose_loss,train_gripper_loss,train_total,train_aux_loss,train_pose_l1,train_pose_pos_l1,train_pose_rot_l1,train_gripper_acc,train_pose_pos_m,train_pose_rot_rad,train_pose_pm_mm,train_aux_pos_mm,train_aux_rot_deg,train_aux_pm_mm,val_pose_sl1,val_pose_pm,val_pose_loss,val_gripper_loss,val_total,val_aux_loss,val_pose_l1,val_pose_pos_l1,val_pose_rot_l1,val_gripper_acc,val_pose_pos_m,val_pose_rot_rad,val_pose_pm_mm,val_aux_pos_mm,val_aux_rot_deg,val_aux_pm_mm
0,0.000996057350657239,104.59,0.2462362303075186,0.021070860015261872,0.14749602040200158,0.07528251404904865,0.32244725722745554,0.09966872316012432,0.5086764362812494,0.38351377093408506,0.6338391007120697,0.9667248107852412,0.006951436092248829,0.04349772806227376,21.07086001526187,68.89773375912443,30.406838175593354,99.66872316012432,0.17565851088832407,0.01612802807252113,0.1128961974833192,0.05962352018479874,0.2535705327653751,0.0810508156607465,0.4062417546073262,0.2878085349788185,0.524674998695443,0.9719887955182073,0.005204963611950185,0.03541886940055868,16.128028072521133,55.01546397679994,26.822067550672,81.0508156607465
1,0.0009842915805643156,80.62,0.19896006561611324,0.017291067513507723,0.12103747263508466,0.06030778825290099,0.2637063642239503,0.0823611029465185,0.4290130533693868,0.31527219013493357,0.5427539214675113,0.9730812440870388,0.005716169044171005,0.03716536579951432,17.291067513507723,57.15838479285208,27.0408530077373,82.3611029465185,0.103775572323916,0.013667724630078013,0.09567407207662652,0.10740786759542818,0.27989781854533347,0.07681588421599204,0.2890079619169903,0.25818971283629494,0.31982621028810654,0.9523809540505502,0.00462947364019997,0.021575065559240617,13.667724630078014,53.348453031951976,23.961897510532893,76.81588421599204
2,0.0009648882429441258,79.29,0.17243341890109973,0.015965009278238046,0.11175506495735842,0.05653664755723955,0.24351300510631604,0.07522129203310075,0.38151880641985075,0.29204202193128914,0.4709955926706121,0.9751951277199622,0.0052996616296879,0.03227035295440266,15.965009278238044,52.40515586387017,23.92438897298113,75.22129203310077,0.07757184832912534,0.01232729417582353,0.0862910598725164,0.06414352952181793,0.21807325604249114,0.06763866464463937,0.24514073918179638,0.2337475133543255,0.25653396542666673,0.9691876784092238,0.004221784248321998,0.017229691458245117,12.32729417582353,45.62655475293221,19.308539444423516,67.63866464463936
3,0.0009381533400219318,86.67,0.15809705522168663,0.014995690327676942,0.10496983245762317,0.048971347883519915,0.22419218805000934,0.07025100750709437,0.3561847544607399,0.275974292050811,0.43639521942233406,0.9789794228949859,0.005006507011976308,0.0299321168799274,14.995690327676941,49.04153875745798,22.174904684069276,70.25100750709437,0.08042568371159022,0.01118812226124254,0.07831685642610077,0.07423390056781408,0.21661231631324404,0.06406155541664411,0.23953835023384468,0.21314709406106078,0.26592960753360717,0.9635854358432674,0.0038160014511490403,0.01794395075865737,11.188122261242539,43.7840711356712,19.72219330695048,64.06155541664413
4,0.0009045084971874737,79.8,0.15476053530242834,0.014613515782886333,0.10229461079387588,0.04724018932509614,0.21658630560565467,0.0670515051430537,0.34865674960128296,0.26956294809689246,0.427750549822792,0.9797037606433302,0.004893193805815834,0.02935521560831237,14.613515782886331,46.88949589049241,21.291499153033,67.0515051430537,0.06969180143847853,0.010729939354641014,0.07510957526726549,0.053704233991415225,0.19541261151057332,0.06659879996663048,0.22285244991632402,0.20404778020221645,0.24165711387031885,0.9719887988574031,0.003681165702296656,0.016342112298856595,10.729939354641013,46.88540490276339,20.23604007057753,66.59879996663048
5,0.0008644843137107057,77.55,0.14881390491068758,0.014186842200525154,0.09930789567946034,0.0460101125073287,0.20941955584225613,0.06410154764423308,0.33756203429250076,0.26238566501702243,0.4127384006074835,0.9797037606433302,0.004763979272028765,0.028336120541176655,14.186842200525154,44.88470461378147,20.51627529525236,64.10154764423307,0.07361378636033762,0.011635842010462317,0.08145089576892159,0.1475088232789053,0.29198060908905266,0.06302089882748467,0.23218314086689668,0.21962523101424636,0.24474106639289722,0.9523809557201481,0.003954144229288069,0.016664885605374973,11.635842010462317,43.9656154260415,17.84594624900934,63.02089882748468
6,0.0008187119948743448,72.83,0.1416523980440232,0.013619916467745009,0.09533941545924604,0.04194858431665874,0.19836597003627748,0.06107797032414231,0.32617988766593087,0.25213009792899005,0.400229674724328,0.9822463339640491,0.004576916683706664,0.02746937620253527,13.619916467745009,42.78848727666328,19.785928663925116,61.07797032414231,0.06512692842517748,0.010179357573191742,0.07125550189188548,0.05391774951618593,0.1874826247451686,0.06230937228316352,0.21238635814323478,0.19189158198880216,0.23288113738642352,0.9691876767396259,0.0034437834621727967,0.015844066421232636,10.179357573191743,43.11899582044083,16.98290286420786,62.309372283163526
7,0.0007679133974894982,76.82,0.13887137307476186,0.0134127964640112,0.09388957549038086,0.03768135330136672,0.1904168576636513,0.05884592860316824,0.3214659593301555,0.24884478682995745,0.3940871298284946,0.9837689214758751,0.004517956418773845,0.027072756143256868,13.4127964640112,41.46055678080136,19.445847215755403,58.84592860316824,0.05499627440124333,0.009517542510462993,0.06662279819281829,0.07664182828087099,0.1995872380185862,0.056322614497998184,0.19798564906714677,0.17634678245926438,0.21962451680200776,0.9719887971878052,0.0031927067327315733,0.01500558871410641,9.517542510462993,39.71214786547573,16.682718745432016,56.32261449799818
8,0.0007128896457825362,78.43,0.1343356477503745,0.013071967081793265,0.09150376975141614,0.03655485298483242,0.1853014991364055,0.05724287624475295,0.31328436956443984,0.24255675291721845,0.38401198351902,0.9842419583727531,0.004405451193760266,0.026389470929235867,13.071967081793266,40.359490782783745,19.19079743304189,57.24287624475295,0.05806261736701349,0.010111432952978531,0.07078003227001145,0.04789766525531433,0.17462182583428232,0.05594413102466185,0.19958083035231305,0.18853943429741205,0.21062223596566199,0.9775910364145658,0.0033994552983278906,0.014316427203140506,10.11143295297853,38.73964167442642,17.160926442918147,55.94413102466185
9,0.0006545084971874736,79.62,0.13241465756970977,0.012778498831072025,0.08944949209549118,0.032714624483173124,0.1769743463695895,0.05481022979109042,0.3090617668972674,0.2372381646845176,0.3808853670940607,0.9868584437086093,0.004307271356279402,0.026178225733924837,12.778498831072024,38.76702178202661,18.694516278891502,54.810229791090414,0.054756854752115176,0.009526906760686002,0.06668834768089593,0.06977184174754539,0.19362016767263412,0.05715997738330638,0.19105880373582787,0.18104503940300448,0.20107256005458138,0.9663865546218487,0.0032701354293825746,0.013677427714758394,9.526906760686002,40.27298834769665,16.631399628840942,57.159977383306384
