epoch,lr,wall_s,train_pose_loss,train_gripper_loss,train_total,train_pose_l1,train_pose_pos_l1,train_pose_rot_l1,train_gripper_acc,val_pose_loss,val_gripper_loss,val_total,val_pose_l1,val_pose_pos_l1,val_pose_rot_l1,val_gripper_acc
0,0.0009990133642141358,15.74,0.2769976855892884,0.07066649035632348,0.34766417715633124,0.5621991914615296,0.5484491278205001,0.5759492559391156,0.9723135964912281,0.0665399722295673,0.07249941421698218,0.13903938764578674,0.2565861944466421,0.2761902384562035,0.23698215207008466,0.964041095890411
1,0.000996057350657239,15.82,0.19938357673716126,0.049728635492685594,0.24911221265792846,0.4426781249673743,0.43632415491237975,0.44903209481322975,0.9750548245614035,0.05617818070499048,0.04630298075610644,0.10248116230311459,0.2298597407667604,0.2621919869968336,0.1975274975985697,0.9726027397260274
2,0.0009911436253643444,15.66,0.16433096883589762,0.04715366238858878,0.21148463124245928,0.3898677664890624,0.3883116883144044,0.39142384450686607,0.9776315789473684,0.05359577030351717,0.04537644819037555,0.09897221849389272,0.2251464651055532,0.259297495427197,0.1909954270271406,0.9777397260273972
3,0.0009842915805643156,15.67,0.13956954568101648,0.04458831786831612,0.18415786331160028,0.3520041251391695,0.3503061257956321,0.3537021264695285,0.9791666666666666,0.045818907527686796,0.049453063574555804,0.09527197031125631,0.2029395065691373,0.22312359001538526,0.18275542026513245,0.976027397260274
4,0.0009755282581475769,16.29,0.1225415663761005,0.04269460759191006,0.1652361739884343,0.32798572820529603,0.3241633633249684,0.3318080907850935,0.9795504385964913,0.04216060014314031,0.044755807988447686,0.0869164085143233,0.19559354549401428,0.2139258672521539,0.17726122679775708,0.9863013698630136
5,0.0009648882429441258,15.83,0.10657953068352582,0.03911310664884615,0.1456926374843246,0.30104770174151974,0.2960372339215195,0.3060581679406919,0.981469298245614,0.04127864614894537,0.042531276504470875,0.0838099234316447,0.19522667768066876,0.21070044008019853,0.1797529176285822,0.9845890410958904
6,0.0009524135262330099,16.06,0.09672364149438707,0.041381095223978426,0.13810473655660946,0.28706425731642204,0.28432570178257793,0.289802814523379,0.9813048245614036,0.03817353864544875,0.052703586139091076,0.09087712327911429,0.18868150684523255,0.21352931979584366,0.1638336855254761,0.9726027397260274
7,0.0009381533400219318,16.21,0.08638540227946483,0.03954503344261626,0.12593043535424953,0.2690172626783973,0.2663414561957644,0.27169306863818254,0.9809210526315789,0.041874910283782714,0.04628638412854443,0.08816129561156442,0.19170424025760938,0.20700744274136137,0.17640103216040626,0.9777397260273972
8,0.0009221639627510075,15.82,0.07765963129829942,0.037075751689017604,0.11473538291297461,0.25398412869687664,0.25139282962732146,0.25657542750500795,0.9826206140350877,0.038407659515330234,0.044191451513603944,0.08259911100341849,0.1848907511528224,0.18707991942559202,0.18270157808310364,0.9794520547945206
9,0.0009045084971874736,15.95,0.0717151674915824,0.03795502692085217,0.1096701944606346,0.24218089794903472,0.2389951546986898,0.2453666408333862,0.9819627192982456,0.03458556358715239,0.042688433948444994,0.0772739977461018,0.17620931545349017,0.18573762609125816,0.16668099685482782,0.9794520547945206
10,0.0008852566213878945,15.89,0.06565449990724262,0.03965389189481931,0.10530839200344003,0.23193147391603705,0.22917750226823908,0.2346854453546959,0.981140350877193,0.03790490019249998,0.04841067723623694,0.08631557767113594,0.1886154906186339,0.19415030414110993,0.18308066893113803,0.9794520547945206
11,0.0008644843137107056,15.69,0.06086401343999202,0.036505024810321626,0.09736903850969515,0.22329458536808952,0.22040546797869498,0.22618369951582792,0.9817434210526316,0.041767833728904594,0.04670759290456772,0.08847542739894292,0.19780746449346412,0.20958606960022286,0.1860288513237483,0.9743150684931506
12,0.0008422735529643443,16.08,0.056361843952745724,0.03491289279619722,0.09127473669093952,0.21391685584135223,0.21057202763724744,0.21726168158807252,0.9837171052631579,0.03069514793994492,0.06492508366091611,0.0956202314732826,0.16293961820128847,0.16681734421481825,0.15906190188371971,0.9743150684931506
13,0.0008187119948743448,15.63,0.0522387585030836,0.03488301542452782,0.08712177416473105,0.20551378010657795,0.20307951731639995,0.20794804357645805,0.984484649122807,0.03715681060128016,0.05593842982429348,0.09309524001732264,0.175628285599898,0.1869447261911549,0.16431185133653145,0.9674657534246576
14,0.0007938926261462366,15.54,0.04764872009686211,0.03355920620450521,0.08120792619230455,0.19700712969428616,0.19398235825070165,0.20003190003989035,0.984375,0.037459538216154054,0.06429489763223961,0.10175443512119658,0.17896339695339333,0.18463723014478814,0.173289564374375,0.9708904109589042
15,0.0007679133974894982,15.73,0.04534661805812727,0.03245490593631474,0.07780152428568456,0.1909625223331284,0.18863264181111988,0.19329240107745455,0.9845394736842106,0.03432962886529834,0.05287567658783638,0.08720530549140826,0.1664788600516646,0.16930262101431415,0.1636550926590619,0.9743150684931506
16,0.0007408768370508576,15.48,0.04172158704645801,0.03286865060793373,0.07459023772624501,0.18419986999871438,0.1824339027728951,0.18596583759052712,0.9853070175438596,0.032251336343892635,0.03950603428768785,0.07175737068261186,0.1648188790638153,0.16448137694842194,0.16515637148324758,0.9845890410958904
17,0.0007128896457825362,16.11,0.038489322815286484,0.03331820651472203,0.07180752924136947,0.1763738009229041,0.17471560990078408,0.17803199207573606,0.9853618421052631,0.031754518833572734,0.03348183162408332,0.06523635054696096,0.16265883939723447,0.16292763899450433,0.1623900366870508,0.9845890410958904
18,0.0006840622763423389,15.76,0.03512341790554816,0.029235147907788736,0.06435856584524899,0.16840851003663582,0.16762657617790658,0.1691904464311767,0.9864035087719298,0.03646637748110376,0.04764182528812591,0.08410820303714439,0.17759535767852444,0.185769430374446,0.16942128702385784,0.9828767123287672
19,0.0006545084971874735,16.35,0.0337595091217704,0.03067868132544518,0.06443819071640049,0.1630801632477526,0.16209886557700343,0.1640614607355051,0.9863486842105263,0.03254128556239278,0.0500373644881869,0.08257865028022086,0.16383225986198202,0.17486862287129443,0.15279589348459896,0.9794520547945206
20,0.0006243449435824271,15.66,0.03159536787945973,0.03078132948647723,0.062376697361469266,0.15853877841380604,0.15870873041843114,0.15836882690588633,0.9856907894736842,0.031310941169217024,0.03564111623045516,0.06695205677453786,0.15961234802252625,0.16125433943043016,0.15797035487955563,0.9794520547945206
21,0.0005936906572928622,15.35,0.02982895585724659,0.030793520999181884,0.0606224768909446,0.15452776237537985,0.15430143974852142,0.15475408654463918,0.9854166666666667,0.031907302455032524,0.05842664677088391,0.09033394839665661,0.15929606220085327,0.15774189987002987,0.16085023677920643,0.9726027397260274
22,0.000562666616782152,15.56,0.028910669184436924,0.027510266196137913,0.05642093541590791,0.150657831472263,0.15042173553977095,0.15089392933929174,0.9879385964912281,0.03360641634806174,0.05880617146214394,0.09241258648976888,0.166834890740375,0.17180287980870024,0.16186690585662242,0.9726027397260274
23,0.0005313952597646566,15.52,0.027729752689207854,0.02638246452838199,0.054112217281209796,0.14810321409451335,0.14778828121591034,0.14841814739139456,0.987719298245614,0.03420139984419084,0.04417649605502821,0.07837789413863666,0.16441771867748808,0.16287905620793774,0.16595638757699158,0.976027397260274
24,0.0004999999999999998,15.94,0.025520016288940323,0.028858819639048818,0.05437883600396545,0.14284074298645322,0.14287027695722748,0.14281120878039744,0.9864035087719298,0.03260393133897283,0.06504173821782412,0.09764566813429741,0.16155218373831004,0.1640056453339041,0.1590987301036103,0.964041095890411
25,0.00046860474023534314,15.56,0.024466987666592263,0.028556068522218418,0.053023056169612365,0.13836708617837806,0.13865185024445517,0.13808232271357587,0.9870065789473684,0.031911172476686435,0.035081859065653524,0.06699303175284438,0.1594166905708509,0.16279646611376986,0.15603691997797522,0.9828767123287672
26,0.00043733338321784774,16.4,0.023235497734787173,0.02660975784733238,0.04984525563685518,0.1342254255163042,0.13498125123350244,0.13346959838741704,0.9890899122807018,0.031074491198723242,0.04140373697019603,0.07247822767455284,0.1558676748855473,0.15502729925186667,0.15670805128469859,0.9828767123287672
27,0.00040630934270713756,15.7,0.02226662602471678,0.027118561883138395,0.049385187876198375,0.1316294990872082,0.13250064695613425,0.13075835046015288,0.9877741228070176,0.030728834910854083,0.04360945543197736,0.07433829114657559,0.15655762232738,0.15864270231495164,0.1544725506068909,0.9794520547945206
28,0.00037565505641757246,16.61,0.019979089969082882,0.023422892538809192,0.04340198242938832,0.12396215537661,0.12408913567400816,0.12383517492235753,0.9896381578947369,0.03013023729308521,0.05221093150034343,0.0823411677696117,0.15574209233873512,0.16073467314549506,0.1507495148234988,0.9743150684931506
29,0.00034549150281252633,16.04,0.018882159684506947,0.022673867251662733,0.04155602686499295,0.12067391179632722,0.12154801932343265,0.11979980547177164,0.9902960526315789,0.03075046206454504,0.038163114747364224,0.06891357689483525,0.15342237213498924,0.15694025444657836,0.1499044873738942,0.9794520547945206
30,0.00031593772365766105,16.18,0.01817430711857844,0.027158906352920703,0.04533321355191762,0.11896693662070391,0.11986817958062156,0.11806569300722658,0.9883223684210526,0.03132846527924276,0.033076418691302,0.06440488340919964,0.15648930014608659,0.15900464146716953,0.15397395469146233,0.988013698630137
31,0.00028711035421746355,15.37,0.01784507982400164,0.025127550696835674,0.04297263058261913,0.11663968421910939,0.11743591153307965,0.11584345719270539,0.9889254385964912,0.03076024039023339,0.04353213866483675,0.07429237893387063,0.15231195944425177,0.15450660966030538,0.15011730749313146,0.9794520547945206
32,0.0002591231629491422,15.68,0.016703091182729654,0.020766109812182933,0.037469201105270994,0.11316411325283218,0.1140472937309951,0.11228093277466925,0.9916666666666667,0.03089467009644292,0.03841827483209845,0.06931294470208965,0.15352734739649787,0.15546742316386472,0.15158726678115048,0.9845890410958904
33,0.00023208660251050145,15.82,0.01618897033561217,0.02189283327795892,0.038081803633586354,0.11089491185389067,0.11224900931119919,0.10954081559913201,0.990953947368421,0.029316999987788396,0.03370187949542314,0.06301887991697822,0.15012158285060975,0.1532747416361554,0.14696842569806803,0.9845890410958904
34,0.00020610737385376337,15.84,0.014959282210717599,0.020092605721092376,0.03505188789251342,0.10698124308858001,0.10731399362547356,0.10664849210726587,0.9910635964912281,0.03064371311832985,0.035337017313258286,0.06598073034866216,0.15136372405168128,0.1544943845333302,0.14823306520303633,0.9828767123287672
35,0.00018128800512565502,16.17,0.014531022878853899,0.020252862863861465,0.03478388574562575,0.10469184329635219,0.10579327825914349,0.1035904084904152,0.9917214912280702,0.029364522999433214,0.038908252339452915,0.06827277534526505,0.1506502784992734,0.15508211613313794,0.14621844081437751,0.9845890410958904
36,0.00015772644703565555,15.78,0.013936359412445311,0.017853400433382936,0.03178975992558295,0.10191274031735303,0.10302563937086807,0.10079984076713261,0.9928728070175439,0.03094586463045482,0.035584728118695626,0.06653059335195854,0.1505729295823672,0.15460471145502508,0.1465411583752665,0.9845890410958904
37,0.00013551568628929425,16.29,0.013360690300990092,0.01827523965060991,0.03163593001336905,0.10049075113053907,0.10155930764842451,0.09942219516164379,0.9922149122807018,0.02873413768367306,0.0376161530307711,0.06635029172550326,0.1475797075114838,0.15046149288138297,0.1446979147930668,0.9863013698630136
38,0.00011474337861210535,15.59,0.012804028527451711,0.01951824592011897,0.0323222743804779,0.09833257820522576,0.09926893975128208,0.09739621726044437,0.9919956140350877,0.03061414348624953,0.0430446570254352,0.07365880018635972,0.15253533866919883,0.15622287432420745,0.14884780056468427,0.9811643835616438
39,9.549150281252626e-05,15.81,0.012507155521266293,0.018311080956890803,0.030818236571851006,0.09686756413756756,0.09797382843598985,0.09576129897644645,0.9929824561403509,0.03090764319026613,0.05106080889905969,0.08196845178632703,0.15194591706337995,0.15433737732572098,0.14955446180211354,0.9794520547945206
40,7.783603724899252e-05,16.18,0.011706664331518768,0.01522206036805935,0.02692872468676222,0.0935189520319303,0.09474169324364579,0.09229621151298807,0.9936403508771929,0.029823102854345352,0.039994508563859825,0.0698176103401674,0.148114613627326,0.15098473082666528,0.14524449734655145,0.9828767123287672
41,6.184665997806817e-05,16.18,0.011584784696695575,0.016575260028491214,0.02816004473225851,0.093027883924936,0.09415039047598839,0.09190537700789017,0.9925438596491228,0.030817168378845267,0.04182244985275073,0.07263961924265509,0.14998558235086806,0.15202940219681557,0.1479417583203479,0.9811643835616438
42,4.7586473766990294e-05,15.87,0.01110030890262702,0.01554214557264666,0.026642454516861522,0.09128620985307191,0.09224695691414046,0.09032546365470218,0.9939144736842105,0.029906291272236058,0.04019919336352446,0.07010548352582814,0.14788268419773612,0.1514437616075555,0.14432161337096397,0.9863013698630136
43,3.5111757055874305e-05,16.25,0.010941677775005237,0.013877520064226956,0.024819197837394058,0.09036083161308055,0.09125498507106514,0.08946667731853954,0.9946271929824562,0.029860352784752436,0.04086692575110148,0.07072727897599952,0.14770892946279213,0.15008404294717803,0.14533381608046897,0.9828767123287672
44,2.4471741852423218e-05,15.41,0.010959888497988382,0.013860829840067661,0.024820718365280253,0.09041470127147541,0.09147615254971019,0.08935325086901062,0.9945175438596491,0.030125366409041295,0.04240939582455648,0.07253476339456154,0.14905910000000913,0.1534958850745469,0.14462232298842848,0.9845890410958904
45,1.5708419435684507e-05,15.88,0.010384062625337065,0.013145237334921196,0.023529299894315108,0.08852584014336268,0.08947959016812475,0.08757209009245823,0.9950109649122807,0.029531562710436037,0.04462036309278991,0.0741519253343752,0.14677732769552976,0.15117023186120268,0.14238441699784096,0.9811643835616438
46,8.856374635655634e-06,15.24,0.010457668162620904,0.015683999164040167,0.026141667377465126,0.08837639043728511,0.08957670809406983,0.08717607366934157,0.9940789473684211,0.03000776993416964,0.04376226706966145,0.07377003817117378,0.1477903031731305,0.151054619671139,0.14452599397260849,0.9845890410958904
47,3.942649342761115e-06,15.99,0.010265816121541878,0.0142007874402528,0.024466603577725198,0.08804920253000761,0.08896723562165311,0.08713116915079586,0.9943530701754386,0.030016611122896206,0.043200286488010456,0.07321689732066572,0.14824321917066835,0.151088842280107,0.14539759442822575,0.9828767123287672
48,9.866357858642198e-07,15.49,0.009843981989839098,0.012748064823257696,0.02259204678498862,0.08647429386251851,0.087599164260584,0.08534942311153078,0.9949013157894737,0.03013060958290549,0.0407189268057477,0.07084953585920269,0.14835402486871366,0.1516375922891375,0.14507045586631723,0.9845890410958904
49,0.0,15.84,0.010310581443308476,0.014172531748632186,0.024483113201629176,0.0877982628711483,0.08883871726299587,0.08675780834858877,0.9942982456140351,0.0299287362355892,0.04292062011687723,0.07284935594421543,0.14778467880128182,0.15080622894919082,0.14476313360341608,0.9794520547945206
