epoch,lr,wall_s,train_pose_sl1,train_pose_loss,train_gripper_loss,train_total,train_aux_loss,train_pose_l1,train_pose_pos_l1,train_pose_rot_l1,train_gripper_acc,train_pose_pos_m,train_pose_rot_rad,train_pose_pm_mm,train_aux_pos_mm,train_aux_rot_deg,train_aux_pm_mm,val_pose_sl1,val_pose_loss,val_gripper_loss,val_total,val_aux_loss,val_pose_l1,val_pose_pos_l1,val_pose_rot_l1,val_gripper_acc,val_pose_pos_m,val_pose_rot_rad,val_pose_pm_mm,val_aux_pos_mm,val_aux_rot_deg,val_aux_pm_mm
0,0.000996057350657239,21.32,0.232265020010939,0.232265020010939,0.07054108368544286,0.4130183726644976,0.1102122692241546,0.5079289756212204,0.4818569737040345,0.534000982233949,0.9697548231511254,0.009136248394918787,0.03080555461227319,26.62254635160759,74.8022352000908,29.686759909600905,110.21226922415461,0.20722792245426766,0.20722792245426766,0.05565514918468913,0.3460579117973979,0.08317483892711271,0.4705258090289033,0.5189519830110694,0.4220996420590484,0.9859943994287015,0.009838399358605053,0.024048437523532983,28.735163999872714,55.804396794289765,28.52792581583539,83.1748389271127
1,0.0009842915805643156,44.04,0.16800500821453965,0.16800500821453965,0.059526775888739294,0.31343260656599065,0.08590082284003209,0.413737989794403,0.4021804326025236,0.4252955483278661,0.9728195337620579,0.007607187222318059,0.024521521810693756,22.18416007984298,58.93428313435082,23.61839639021404,85.90082284003209,0.21001619568058089,0.21001619568058089,0.075105274748318,0.3628380596637726,0.07771659218797497,0.47246338464632753,0.540040047395797,0.40488671346538874,0.9635854341736695,0.010202450699926842,0.02322233825170693,29.888394291327447,52.99405808917948,23.259691621194786,77.71659218797497
2,0.0009648882429441258,25.17,0.1475986079866863,0.1475986079866863,0.05054936806186195,0.2742558385206572,0.07610786203115316,0.3809616342426496,0.37149209771125646,0.3904311676117385,0.9772407556270096,0.00702857828648144,0.022543085583297002,20.499576733618305,52.28590454990074,19.752705204760954,76.10786203115316,0.19232789270517206,0.19232789270517206,0.2107652896592597,0.48108155036172945,0.0779883611102064,0.4395954020383979,0.48368749823890816,0.39550331568851527,0.9523809557201481,0.009169206625836738,0.022554028821008213,26.7183236329078,52.42658211361794,21.963581747002436,77.98836111020641
3,0.0009381533400219318,23.53,0.1376531673924716,0.1376531673924716,0.04825893861924409,0.2558714734013058,0.06995936720317583,0.36508510062932203,0.357246699536345,0.3729235070886336,0.9779441318327974,0.006755584669733641,0.021519068874107296,19.723049391935493,47.83887756311625,17.717939732388203,69.95936720317583,0.16659417510533533,0.16659417510533533,0.08199566109132032,0.3255348570373546,0.07694501911892611,0.4025623718229662,0.45396553384823624,0.3511592120516534,0.949579833602371,0.008576027280716252,0.020092112489608155,25.073283114561846,50.68370958670181,20.58168605043664,76.9450191189261
4,0.0009045084971874737,23.04,0.12730060508205193,0.12730060508205193,0.04645039693533272,0.23908880606916558,0.0653378041850409,0.34732382334888556,0.33895679838787707,0.35569084706413784,0.9790494372990354,0.0064135298336529655,0.020523576835511773,18.71749682357936,44.753990732013605,16.42608588970152,65.3378041850409,0.1826804160487418,0.1826804160487418,0.046767045396800135,0.2953771121528636,0.06592964641854208,0.4270773226139592,0.47619606316590507,0.37795859583619595,0.9775910380841637,0.008990555772093498,0.02153573769564722,26.25584386873479,43.120973396535014,18.769394109717034,65.92964641854209
5,0.0008644843137107057,20.73,0.12049664362929642,0.12049664362929642,0.04510624412525074,0.22935364728380248,0.06375075958166092,0.3353464863116335,0.32981054757952305,0.3408824247562617,0.979903536977492,0.006234912188286471,0.01970351622454894,18.186186838571665,43.558960606814196,15.396457608506475,63.750759581660915,0.17312070005247238,0.17312070005247238,0.03949396848595109,0.27636157447884396,0.06374689759243102,0.4069611316635495,0.44639197734891534,0.3675303211232193,0.9831932773109243,0.008416302140843886,0.020767756735159904,24.69610167714227,42.82038698510296,18.50104599053327,63.746897592431026
6,0.0008187119948743448,21.18,0.11464181579529664,0.11464181579529664,0.042738341037603246,0.21655865765844512,0.05917850061292817,0.32570777018928837,0.319822220556989,0.33159331895914107,0.9811595659163987,0.006052698124008451,0.01915676022469518,17.682810074431146,40.57801849660958,14.66561940608174,59.17850061292817,0.1697486330147217,0.1697486330147217,0.05280043695028089,0.28791179685365587,0.06536272411294677,0.41052596842875333,0.4589680455812887,0.3620838752480782,0.9719887988574031,0.00866344306456233,0.020807650091559615,25.308012268414686,43.53236021990536,17.997011877008784,65.36272411294678
7,0.0007679133974894982,21.07,0.10848081780304096,0.10848081780304096,0.043999447392215923,0.20876447712685134,0.05628421176763976,0.31477679872819464,0.3109276622437971,0.318625933966836,0.9802049839228296,0.005882787128904433,0.018418667858939655,17.18075141622131,38.5327549393729,14.150252132716808,56.28421176763976,0.14817553750273227,0.14817553750273227,0.09004727636753511,0.30444190932923004,0.06621909154062512,0.3698615628798135,0.40013650568927367,0.33958659869950025,0.9663865546218487,0.007627653886749297,0.019318494919677076,22.235592060229358,43.71725592543097,17.133700593821153,66.21909154062512
8,0.0007128896457825362,21.36,0.10262097199103073,0.10262097199103073,0.042048132717100326,0.19787134249302352,0.05320223714329805,0.3027793335761288,0.29888097568148586,0.30667768897925923,0.9813605305466238,0.00565681205104162,0.017722083357465227,16.530084450672295,36.37276170026643,13.450636685098791,53.202237143298056,0.15616775963570223,0.15616775963570223,0.07150861560380091,0.2936445844023168,0.06596821545511067,0.38254556911332266,0.42168649563602373,0.34340462347372575,0.969187675070028,0.007996445369100621,0.019524299657019246,23.44263910057665,44.09446322074791,18.243848657389346,65.96821545511067
9,0.0006545084971874736,21.36,0.09718322501161474,0.09718322501161474,0.03869929588684315,0.18650215876159945,0.050619637300155555,0.29405173429338877,0.28958990283526026,0.2985135682909435,0.9831189710610932,0.005481175037693843,0.01726460020234539,16.01478915026717,34.764082832830894,13.0252876236105,50.61963730015555,0.14595309091883213,0.14595309091883213,0.05672723576635206,0.26650858806127925,0.0638282580368993,0.36833033716979147,0.41878929700838086,0.31787133909741033,0.9775910380841637,0.00793004305433242,0.018128595166221385,23.37855461160509,42.762153268027376,17.043798740656747,63.8282580368993
