iter,buffer,beta,roll_succ,roll_len,roll_ret,critic_loss,q_mean,target_mean,actor_loss,pg_loss,bc_loss,grip_loss,aux_c,aux_a,lam,n_expert,roll_min_pos,roll_close,roll_skip,roll_miss,roll_timeout,roll_fail,exp_kept,exp_succ,eval_min_pos,eval_min_rot,eval_close,eval_miss,eval_timeout,eval_fail,q_pi,a_absmean,grip_logit,buf_pos,eval_succ,best_succ
21,657,0.479,0.0,30.0,0.0,0.0041931928135454655,0.32110315561294556,0.32147955894470215,-0.9534094333648682,-1.0,0.020261194556951523,0.00034767130273394287,0.0032369012478739023,0.011441037058830261,2.1373202800750732,64,0.0806,0.0,1,0,1,0,0,0.0,,,,,,,0.467875599861145,0.8811753988265991,16.487262725830078,0.00457,,-1.0
22,687,0.478,0.0,30.0,0.0,0.0037317152600735426,0.3281697630882263,0.3185109496116638,-0.9555107355117798,-0.9973310828208923,0.01892370544373989,3.299046147731133e-05,0.003252089489251375,0.007880008779466152,2.156656265258789,64,0.0838,0.0,1,0,1,0,0,0.0,,,,,,,0.46244317293167114,0.7866191864013672,14.681002616882324,0.00437,,-1.0
23,687,0.477,0.0,0.0,0.0,0.0021547346841543913,0.30090785026550293,0.3016776442527771,-0.9635845422744751,-0.9984278678894043,0.014566486701369286,1.170020732388366e-05,0.001478760619647801,0.01139739342033863,2.351820230484009,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.4245341122150421,0.8868818283081055,16.434215545654297,0.00437,,-1.0
24,687,0.476,0.0,0.0,0.0,0.0026417835615575314,0.3246508836746216,0.3166290819644928,-0.96297687292099,-0.9983144998550415,0.016053590923547745,1.0928078154393006e-05,0.002179383300244808,0.006439039018005133,2.209097146987915,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.4519106447696686,0.7911514043807983,14.649863243103027,0.00437,,-1.0
25,717,0.475,0.0,30.0,0.0,0.00641942024230957,0.2940359115600586,0.2774478793144226,-0.9429426789283752,-1.0,0.02649027109146118,2.8048893000232056e-05,0.00336789945140481,0.008097399026155472,2.243215322494507,64,0.0337,0.0,1,0,1,0,0,0.0,,,,,,,0.4457886815071106,0.796583354473114,15.542236328125,0.00418,,-1.0
26,747,0.474,0.0,30.0,0.0,0.001570219872519374,0.3085927367210388,0.3086477220058441,-0.9693830013275146,-1.0,0.014210536144673824,0.00021035117970313877,0.0013667920138686895,0.003971274476498365,1.9127836227416992,64,0.0613,0.0,1,0,1,0,0,0.0,,,,,,,0.5227982997894287,0.8193055987358093,14.971977233886719,0.00402,,-1.0
27,778,0.473,0.0,0.0,0.0,0.002017965307459235,0.26446691155433655,0.258338987827301,-0.9667616486549377,-0.9968880414962769,0.012788962572813034,0.001093115541152656,0.0019171892199665308,0.006910833530128002,2.262258768081665,64,,0.0,1,0,0,0,1,1.0,,,,,,,0.4406605064868927,0.7774288654327393,14.93256950378418,0.00514,,-1.0
28,809,0.472,0.0,0.0,0.0,0.0019661509431898594,0.3031696677207947,0.2901274561882019,-0.9519445300102234,-1.0000001192092896,0.022476088255643845,3.494202610454522e-05,0.002293629804626107,0.006137008313089609,1.8704814910888672,64,,0.0,1,0,0,0,1,1.0,,,,,,,0.5346217155456543,0.8500372767448425,15.595027923583984,0.00618,,-1.0
29,838,0.471,1.0,29.0,1.0,0.004898468963801861,0.3279145658016205,0.31826430559158325,-0.9404895901679993,-0.9974765777587891,0.026717763394117355,8.577033440815285e-06,0.002572030294686556,0.007085801102221012,1.919731855392456,64,0.0094,1.0,1,0,0,0,0,0.0,,,,,,,0.5195915699005127,0.6858335733413696,15.151108741760254,0.00716,,-1.0
30,869,0.47,0.0,0.0,0.0,0.010763028636574745,0.2734779715538025,0.2957842946052551,-0.9622358679771423,-0.9999999403953552,0.01650954782962799,8.494728717778344e-06,0.005013489164412022,0.009472866542637348,2.20088791847229,64,,0.0,1,0,0,0,1,1.0,,,,,,,0.45436206459999084,0.8818291425704956,15.131755828857422,0.00806,,-1.0
31,900,0.469,0.0,0.0,0.0,0.002603909233585,0.3174082040786743,0.3249102234840393,-0.9478271007537842,-1.0,0.02353314869105816,1.2849154700234067e-05,0.001881393720395863,0.010187506675720215,1.913800835609436,64,,0.0,1,0,0,0,1,1.0,,,,,,,0.5225204229354858,0.8010683059692383,15.506298065185547,0.00889,,-1.0
32,930,0.468,0.0,30.0,0.0,0.00201111170463264,0.27945631742477417,0.2767207622528076,0.567772626876831,-1.0000001192092896,0.020413024351000786,1.5246367454528809,0.0017601443687453866,0.004619907587766647,2.0872390270233154,64,0.0227,0.0,1,0,1,0,0,0.0,,,,,,,0.47910183668136597,0.7938975095748901,14.086831092834473,0.0086,,-1.0
33,961,0.467,0.0,0.0,0.0,0.002602724824100733,0.32130494713783264,0.3220938444137573,-0.9426673650741577,-1.0,0.026335515081882477,7.925666068331338e-06,0.002301520435139537,0.009307336993515491,1.9471944570541382,64,,0.0,1,0,0,0,1,1.0,,,,,,,0.5135594010353088,0.7470137476921082,14.340255737304688,0.00937,,-1.0
34,1021,0.466,0.0,30.0,0.0,0.004315642639994621,0.3617812395095825,0.36935773491859436,-0.9581702947616577,-0.9978668689727783,0.01742045395076275,1.9622997569967993e-05,0.003332128981128335,0.00967214535921812,1.9455363750457764,64,0.0328,0.0,0,0,2,0,0,0.0,,,,,,,0.5129006505012512,0.6962199211120605,14.712181091308594,0.00881,,-1.0
35,1048,0.465,0.0,0.0,0.0,0.0034376042895019054,0.25416797399520874,0.2508291006088257,-0.9756677150726318,-0.9997565746307373,0.010039128363132477,0.00043324308353476226,0.0036546241026371717,0.007154731545597315,2.15545916557312,64,,0.0,1,0,0,0,1,0.0,,,,,,,0.4638253450393677,0.8054836988449097,16.062259674072266,0.00859,,-1.0
36,1078,0.464,0.0,30.0,0.0,0.004083467181771994,0.30867189168930054,0.3160032629966736,-0.9367597699165344,-0.9992581605911255,0.028852730989456177,0.00026017939671874046,0.0014582846779376268,0.009065532125532627,2.1126861572265625,64,0.0918,0.0,1,0,1,0,0,0.0,,,,,,,0.47297993302345276,0.7142080068588257,15.603755950927734,0.00835,,-1.0
37,1078,0.463,0.0,0.0,0.0,0.0017639384604990482,0.29371047019958496,0.2980320155620575,-0.94761061668396,-0.9904759526252747,0.019730789586901665,7.63557636673795e-06,0.0021350085735321045,0.006792325060814619,2.543463945388794,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.3894200921058655,0.8069881796836853,15.836530685424805,0.00835,,-1.0
38,1136,0.462,0.0,29.0,0.0,0.0032198489643633366,0.3612832725048065,0.3736686706542969,-0.9693446755409241,-0.9964073300361633,0.010768644511699677,0.0010208492167294025,0.00274049979634583,0.009009022265672684,2.185593843460083,64,0.1011,0.0,0,0,1,1,0,0.0,,,,,,,0.4558977484703064,0.7649120688438416,15.219623565673828,0.00792,,-1.0
39,1136,0.461,0.0,0.0,0.0,0.008645678870379925,0.2844410836696625,0.29140496253967285,-0.96426922082901,-0.9892145395278931,0.010171628557145596,5.285680526867509e-05,0.002519817790016532,0.009098401293158531,2.3226473331451416,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.4258996248245239,0.8046471476554871,15.607719421386719,0.00792,,-1.0
40,1166,0.46,0.0,30.0,0.0,0.001831720699556172,0.3701740503311157,0.3710191547870636,-0.8319585919380188,-0.9918761253356934,0.020924566313624382,0.11588326841592789,0.0015682221855968237,0.00437022652477026,1.8954671621322632,64,0.0273,0.0,1,0,1,0,0,0.0,,,,,,,0.5232884883880615,0.7025829553604126,14.353321075439453,0.00772,,-1.0
41,1166,0.459,0.0,0.0,0.0,0.0016487771645188332,0.31171154975891113,0.3136392831802368,-0.966355562210083,-1.0000001192092896,0.015512111596763134,2.1807351004099473e-05,0.0022259976249188185,0.005197028163820505,2.3629353046417236,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.4232024550437927,0.7857810854911804,15.555923461914062,0.00772,,-1.0
42,1196,0.458,0.0,30.0,0.0,0.0019461989868432283,0.26515305042266846,0.25865334272384644,-0.9190859198570251,-0.9985105991363525,0.03742776811122894,4.550185622065328e-05,0.0015450416831299663,0.009047327563166618,2.273691415786743,64,0.0492,0.0,1,0,1,0,0,0.0,,,,,,,0.4391583800315857,0.7363734245300293,15.98029899597168,0.00753,,-1.0
43,1257,0.457,0.0,30.0,0.0,0.005043307784944773,0.2615557909011841,0.26232388615608215,-0.9586512446403503,-0.9982379674911499,0.017881695181131363,1.2587360288307536e-05,0.004912670701742172,0.00762149877846241,2.374041795730591,64,0.0333,0.0,0,0,1,0,1,0.0,,,,,,,0.4204803705215454,0.7178002595901489,14.969074249267578,0.00716,,-1.0
44,1317,0.456,0.0,30.0,0.0,0.003428864059969783,0.27207350730895996,0.25664886832237244,-0.9461015462875366,-0.9947181344032288,0.02271197736263275,7.2133402682084125e-06,0.003513458650559187,0.006370913702994585,2.3096749782562256,64,0.0329,0.0,0,0,2,0,0,0.0,,,,,,,0.4306745231151581,0.827857494354248,16.794784545898438,0.00683,,-1.0
45,1317,0.455,0.0,0.0,0.0,0.002116333693265915,0.3547499179840088,0.34910741448402405,-0.9380354881286621,-0.9949404001235962,0.0273752324283123,5.613392568193376e-05,0.0019466020166873932,0.004196696449071169,2.0774588584899902,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.4789218306541443,0.6851118803024292,14.420351028442383,0.00683,,-1.0
46,1347,0.454,0.0,30.0,0.0,0.002658119425177574,0.27610522508621216,0.28954190015792847,-0.8139353394508362,-0.991343080997467,0.0279870443046093,0.11456096917390823,0.0015819567488506436,0.013745437376201153,2.3747081756591797,64,0.0393,0.0,1,0,1,0,0,0.0,,,,,,,0.4174588918685913,0.822924017906189,17.348257064819336,0.00668,,-1.0
47,1407,0.453,0.0,30.0,0.0,0.0028191879391670227,0.26365065574645996,0.2523018717765808,0.12378852069377899,-0.9950651526451111,0.034725725650787354,1.0461561679840088,0.003136530052870512,0.006492104846984148,2.162592649459839,64,0.0685,0.0,0,0,2,0,0,0.0,,,,,,,0.46012604236602783,0.7060598134994507,15.3002290725708,0.0064,,-1.0
48,1407,0.452,0.0,0.0,0.0,0.0022254425566643476,0.2924714982509613,0.29150208830833435,-0.9407048225402832,-0.9848952889442444,0.01966211572289467,0.0026322510093450546,0.002137033035978675,0.004467911086976528,2.548043727874756,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.38652998208999634,0.7094030380249023,14.72679615020752,0.0064,,-1.0
49,1407,0.451,0.0,0.0,0.0,0.0024339184165000916,0.33585578203201294,0.3285415768623352,-0.9547717571258545,-0.9949476718902588,0.01854560524225235,1.879060801002197e-05,0.0020787569228559732,0.006131832022219896,2.241826057434082,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.4438112676143646,0.7284282445907593,14.596471786499023,0.0064,,-1.0
50,1407,0.45,0.0,0.0,0.0,0.0016026203520596027,0.2572922110557556,0.2557607889175415,-0.9347394108772278,-0.9804501533508301,0.021731069311499596,3.204260428901762e-05,0.00140669965185225,0.004433090332895517,2.10785174369812,64,,0.0,2,0,0,0,0,0.0,0.2366,0.6374,0.0,0,18,2,0.4651418924331665,0.7414876818656921,15.365408897399902,0.0064,0.0,0.0
51,1407,0.449,0.0,0.0,0.0,0.0022918269969522953,0.3160058856010437,0.31542104482650757,-0.949093222618103,-0.9788540601730347,0.013546477071940899,0.0002563107118476182,0.002117153722792864,0.0048232427798211575,2.3027310371398926,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.4250839948654175,0.7028260231018066,15.473623275756836,0.0064,,0.0
52,1437,0.448,0.0,30.0,0.0,0.0027876952663064003,0.230431467294693,0.23116755485534668,-0.9463675022125244,-0.9941436648368835,0.022507384419441223,6.349458999466151e-05,0.0022081159986555576,0.005395727697759867,1.9876984357833862,64,0.062,0.0,1,0,1,0,0,0.0,,,,,,,0.5001481771469116,0.7227978706359863,12.940034866333008,0.00626,,0.0
53,1467,0.447,0.0,30.0,0.0,0.0023280950263142586,0.2809450030326843,0.27818694710731506,-0.8790789246559143,-0.9962860345840454,0.01780698448419571,0.07942211627960205,0.0021410163026303053,0.004342104773968458,2.5601813793182373,64,0.0518,0.0,1,0,1,0,0,0.0,,,,,,,0.38914668560028076,0.6661841869354248,13.7523832321167,0.00613,,0.0
54,1527,0.446,0.0,30.0,0.0,0.0053316643461585045,0.2609395980834961,0.2798702120780945,-0.9389979839324951,-0.9932975769042969,0.0257674902677536,4.447967148735188e-05,0.003229598281905055,0.005440222565084696,2.253056049346924,64,0.0622,0.0,0,0,2,0,0,0.0,,,,,,,0.44086676836013794,0.6923121213912964,14.678579330444336,0.00589,,0.0
55,1557,0.445,0.0,30.0,0.0,0.005200735293328762,0.35119330883026123,0.34233373403549194,-0.9242570400238037,-0.9904151558876038,0.030840953812003136,1.9322904336149804e-05,0.0030460830312222242,0.008913729339838028,2.3600311279296875,64,0.0291,0.0,1,0,1,0,0,0.0,,,,,,,0.41966190934181213,0.6528580188751221,14.692790985107422,0.00578,,0.0
56,1587,0.444,0.0,30.0,0.0,0.0025218543596565723,0.2566820979118347,0.25406914949417114,-0.9286731481552124,-0.9934868812561035,0.030766194686293602,0.0003678588254842907,0.0013103485107421875,0.005826971028000116,2.0561177730560303,64,0.0844,0.0,1,0,1,0,0,0.0,,,,,,,0.4831857979297638,0.7005230188369751,15.286073684692383,0.00567,,0.0
57,1647,0.443,0.0,30.0,0.0,0.004733610432595015,0.300295352935791,0.3035537600517273,-0.9452613592147827,-0.9891923666000366,0.0207864698022604,0.00020713004050776362,0.002015454461798072,0.004301914479583502,2.402209758758545,64,0.0635,0.0,0,0,2,0,0,0.0,,,,,,,0.4117843508720398,0.7714285850524902,14.600439071655273,0.00546,,0.0
58,1647,0.442,0.0,0.0,0.0,0.002267015865072608,0.3092128038406372,0.3120418190956116,-0.9633920788764954,-0.9981893301010132,0.015145606361329556,3.627823025453836e-05,0.0018762507243081927,0.008939465507864952,2.501812696456909,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.39898645877838135,0.7196716070175171,15.124432563781738,0.00546,,0.0
59,1678,0.441,0.0,0.0,0.0,0.002079808386042714,0.2757570445537567,0.2859409749507904,-0.9602825045585632,-0.9910371899604797,0.013679484836757183,5.983477421978023e-06,0.0017769057303667068,0.006779531016945839,2.7040674686431885,64,,0.0,1,0,0,0,1,1.0,,,,,,,0.3664987087249756,0.6881229281425476,15.591005325317383,0.00596,,0.0
60,1709,0.44,0.0,0.0,0.0,0.0018097790889441967,0.3165823221206665,0.30880260467529297,-0.9513241052627563,-0.9860377311706543,0.016075488179922104,0.0003245938569307327,0.0015447601908817887,0.004476096946746111,2.0210421085357666,64,,0.0,1,0,0,0,1,1.0,,,,,,,0.48788580298423767,0.7437946796417236,15.758831977844238,0.00644,,0.0
61,1739,0.439,0.0,30.0,0.0,0.003915304318070412,0.3183022737503052,0.3107762336730957,-0.9615945816040039,-0.9999999403953552,0.017494171857833862,0.000257094856351614,0.0028006858192384243,0.006319886539131403,2.2373340129852295,64,0.0755,0.0,1,0,1,0,0,0.0,,,,,,,0.44696053862571716,0.7350062131881714,15.591767311096191,0.00633,,0.0
62,1769,0.438,0.0,30.0,0.0,0.0015945336781442165,0.30406123399734497,0.2992219030857086,-0.9522519111633301,-0.9938702583312988,0.01783866249024868,0.0014328693505376577,0.001538835815154016,0.009016280062496662,2.8260624408721924,64,0.0824,0.0,1,0,1,0,0,0.0,,,,,,,0.3516802191734314,0.8206496238708496,16.17599868774414,0.00622,,0.0
63,1769,0.437,0.0,0.0,0.0,0.003238561563193798,0.3451923131942749,0.3410106897354126,-0.9248857498168945,-0.9846060276031494,0.02876189351081848,1.1872117283928674e-05,0.001650130609050393,0.0043692016042768955,2.2748260498046875,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.4328269958496094,0.8158187866210938,16.101009368896484,0.00622,,0.0
64,1789,0.436,0.0,20.0,0.0,0.003933784086257219,0.27204909920692444,0.27225619554519653,-0.9346024394035339,-0.9899299740791321,0.02651803195476532,0.00014172554074320942,0.0012363067362457514,0.004299487452954054,2.3050079345703125,64,0.2477,0.0,1,0,0,1,0,0.0,,,,,,,0.4294692277908325,0.7374927401542664,15.90157699584961,0.00615,,0.0
65,1789,0.435,0.0,0.0,0.0,0.002999044954776764,0.383370041847229,0.37100762128829956,-0.9558970332145691,-0.9858760833740234,0.013643881306052208,0.0001820746110752225,0.0019774390384554863,0.005018347874283791,2.1995842456817627,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.4482101798057556,0.8104944229125977,15.697525978088379,0.00615,,0.0
66,1819,0.434,0.0,30.0,0.0,0.0025204315315932035,0.25020402669906616,0.26051437854766846,-0.9364516735076904,-0.9737206697463989,0.017274651676416397,0.0003254583280067891,0.002374106552451849,0.004788569640368223,2.3004114627838135,64,0.3401,0.0,1,0,1,0,0,0.0,,,,,,,0.42328107357025146,0.7875479459762573,15.272470474243164,0.00605,,0.0
67,1849,0.433,0.0,30.0,0.0,0.003884674748405814,0.2793576121330261,0.2754408121109009,-0.9047137498855591,-0.9873678684234619,0.04012672230601311,0.00019987384439446032,0.0011273793643340468,0.00440172990784049,2.5913925170898438,64,0.0329,0.0,1,0,1,0,0,0.0,,,,,,,0.3810182511806488,0.7598791122436523,15.688793182373047,0.00595,,0.0
68,1849,0.432,0.0,0.0,0.0,0.0045609744265675545,0.2899635434150696,0.3071102499961853,-0.9292715191841125,-0.9825131297111511,0.025588124990463257,1.6027588571887463e-05,0.00135908427182585,0.004098599310964346,2.247173547744751,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.4372217655181885,0.7161921262741089,15.640015602111816,0.00595,,0.0
69,1879,0.431,0.0,30.0,0.0,0.0035839909687638283,0.2578846216201782,0.24977055191993713,-0.9468668699264526,-0.985334038734436,0.018513835966587067,1.3580898666987196e-05,0.0018740828381851315,0.0028518529143184423,2.1808300018310547,64,0.1325,0.0,1,0,1,0,0,0.0,,,,,,,0.4518160820007324,0.6852757334709167,13.906267166137695,0.00585,,0.0
70,1879,0.43,0.0,0.0,0.0,0.0029569866601377726,0.27897995710372925,0.2648168206214905,-0.6383135318756104,-0.9781554937362671,0.04655236750841141,0.24474553763866425,0.001766817644238472,0.003983436618000269,2.417231559753418,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.4046593904495239,0.7627801299095154,14.741323471069336,0.00585,,0.0
71,1909,0.429,0.0,30.0,0.0,0.002267346251755953,0.2973978817462921,0.3064430356025696,-0.9404003024101257,-0.9811521768569946,0.019202522933483124,3.8918908103369176e-05,0.0013107950799167156,0.004615818616002798,2.9433112144470215,64,0.0299,0.0,1,0,1,0,0,0.0,,,,,,,0.3333498239517212,0.6958717107772827,16.11577796936035,0.00576,,0.0
72,1909,0.428,0.0,0.0,0.0,0.001462996588088572,0.2880874574184418,0.274810791015625,-0.9180648922920227,-0.9793497323989868,0.028346708044409752,5.0331409511272795e-06,0.0013240375556051731,0.00917274970561266,2.800466775894165,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.3497094511985779,0.7357354164123535,17.110410690307617,0.00576,,0.0
73,1939,0.427,0.0,30.0,0.0,0.0015511917881667614,0.26497840881347656,0.25830981135368347,-0.9084550738334656,-0.9760761260986328,0.03247041255235672,1.128549592976924e-05,0.0016448299866169691,0.005337932147085667,2.8993167877197266,64,0.0565,0.0,1,0,1,0,0,0.0,,,,,,,0.3366572856903076,0.7590750455856323,16.090496063232422,0.00567,,0.0
74,1999,0.426,0.0,30.0,0.0,0.003124358830973506,0.23284107446670532,0.24422883987426758,-0.9154191017150879,-0.9650362133979797,0.023110058158636093,1.3832870536134578e-05,0.0014621565351262689,0.006766302045434713,2.3799543380737305,64,0.078,0.0,0,0,2,0,0,0.0,,,,,,,0.4054851830005646,0.7545838356018066,15.043770790100098,0.0055,,0.0
