iter,buffer,beta,ei_hi,ei_lo,roll_succ,roll_len,roll_ret,critic_loss,q_mean,target_mean,actor_loss,pg_loss,bc_loss,grip_loss,aux_c,aux_a,lam,n_expert,roll_min_pos,roll_close,roll_skip,roll_miss,roll_timeout,roll_fail,exp_kept,exp_succ,eval_min_pos,eval_min_rot,eval_close,eval_miss,eval_timeout,eval_fail,q_pi,a_absmean,grip_logit,buf_pos,eval_succ,best_succ
0,333,0.5,24,22,0.6667,29.67,0.6667,0.009510342963039875,0.3688544034957886,0.3802475929260254,0.36296239495277405,-0.09863995015621185,0.050831831991672516,0.35234278440475464,0.006445373874157667,0.015191805548965931,0.3047396242618561,64,0.0201,0.667,5,0,2,0,5,0.6,,,,,,,0.32368600368499756,0.6698288917541504,2.1166069507598877,0.02102,,-1.0
1,702,0.4921,24,22,0.0,30.0,0.0,0.006929610390216112,0.4074866771697998,0.3912898898124695,0.3992106020450592,-0.09962204098701477,0.027488242834806442,0.43450599908828735,0.004693792201578617,0.01870027557015419,0.28701481223106384,64,0.0196,0.0,4,0,3,0,9,1.0,,,,,,,0.3470972180366516,0.6006742119789124,2.0233542919158936,0.02279,,-1.0
2,1062,0.4841,24,22,0.25,29.75,0.25,0.006527442950755358,0.3824048340320587,0.36602723598480225,0.425592303276062,-0.09945239126682281,0.07992808520793915,0.35689207911491394,0.006808925420045853,0.016592886298894882,0.2544113099575043,64,0.0141,0.25,4,0,2,1,8,0.875,,,,,,,0.3909118175506592,0.7040707468986511,2.084300994873047,0.0226,,-1.0
3,1521,0.4762,24,22,0.0,30.0,0.0,0.0065846676006913185,0.31841903924942017,0.3149910867214203,0.41638046503067017,-0.09906657785177231,0.031979214400053024,0.4440697729587555,0.007467391435056925,0.014837688766419888,0.3528250455856323,64,0.0064,0.0,1,0,6,0,9,0.889,,,,,,,0.28078100085258484,0.64388108253479,2.028531312942505,0.02104,,-1.0
4,1945,0.4683,24,21,0.2,30.0,0.2,0.0033833764027804136,0.3774658143520355,0.3869463801383972,0.9136973023414612,-0.09787294268608093,0.06116333603858948,0.8810443878173828,0.004944741725921631,0.01639825850725174,0.31930747628211975,64,0.0103,0.2,2,0,8,0,4,1.0,,,,,,,0.30651628971099854,0.6936115026473999,2.084807872772217,0.01954,,-1.0
5,2368,0.4603,24,21,0.0,29.62,0.0,0.004277108237147331,0.30188488960266113,0.3081163763999939,0.7816684246063232,-0.09741920232772827,0.0377427414059639,0.7952121496200562,0.0033073227386921644,0.016779975965619087,0.3782791793346405,64,0.0137,0.0,2,0,7,1,6,0.833,,,,,,,0.25753253698349,0.687802791595459,2.0493433475494385,0.01816,,-1.0
6,2812,0.4524,24,21,0.1429,29.71,0.1429,0.009059866890311241,0.39421546459198,0.40891033411026,0.40055981278419495,-0.09581636637449265,0.055841147899627686,0.37750399112701416,0.006392157636582851,0.01437982264906168,0.3848280608654022,64,0.0167,0.143,1,0,6,0,8,0.875,,,,,,,0.24898487329483032,0.670036256313324,2.0220818519592285,0.01814,,-1.0
7,3263,0.4444,24,21,0.6667,29.33,0.6667,0.003152755554765463,0.3686959147453308,0.36680179834365845,0.44353947043418884,-0.09849037230014801,0.027516014873981476,0.48021557927131653,0.0030897355172783136,0.013564465567469597,0.34930750727653503,64,0.027,0.667,1,0,1,0,12,0.75,0.1165,0.8159,0.0,0,46,2,0.2819589376449585,0.6180807948112488,2.0810317993164062,0.019,0.0,0.0
8,3710,0.4365,24,21,0.0,29.25,0.0,0.005379738286137581,0.29414817690849304,0.2793942093849182,0.3403681218624115,-0.09970033168792725,0.031851626932621,0.3701403737068176,0.005267175380140543,0.012449672445654869,0.3776572346687317,64,0.0074,0.0,1,0,7,1,7,0.714,,,,,,,0.2639968991279602,0.6720209121704102,2.0416088104248047,0.01806,,0.0
9,4162,0.4286,24,21,0.0909,30.0,0.0909,0.004316621460020542,0.3504006862640381,0.34701889753341675,0.9804286956787109,-0.09863375127315521,0.05675269663333893,0.9583346843719482,0.003543609520420432,0.014444702304899693,0.39452794194221497,64,0.0073,0.091,1,0,10,0,4,0.5,,,,,,,0.25000447034835815,0.6713907718658447,2.0091469287872314,0.01682,,0.0
