epoch,lr,wall_s,train_pose_sl1,train_pose_pm,train_pose_loss,train_gripper_loss,train_total,train_pose_l1,train_pose_pos_l1,train_pose_rot_l1,train_gripper_acc,train_pose_pos_m,train_pose_rot_rad,train_pose_pm_mm,val_pose_sl1,val_pose_pm,val_pose_loss,val_gripper_loss,val_total,val_pose_l1,val_pose_pos_l1,val_pose_rot_l1,val_gripper_acc,val_pose_pos_m,val_pose_rot_rad,val_pose_pm_mm
0,0.000996057350657239,73.84,0.2612910449095399,0.02322268286506052,0.16255878067782864,0.049610970093081755,0.2121697505451629,0.5404143843496395,0.4482130598097718,0.6326157064620366,0.9791768891069677,0.007971794089947675,0.03880615790499789,23.222682865060523,0.312615091226348,0.03445327156210313,0.2411728981746679,0.06891635298228063,0.31008924581423525,0.6055626162961751,0.6563656445310897,0.5547596308029666,0.9831932773109243,0.011550549056422728,0.03372641164465111,34.45327156210313
1,0.0009842915805643156,66.06,0.21789197623729706,0.0201140398870682,0.14079827967376773,0.04101704645461391,0.18181532628695327,0.47416038444161535,0.3881433944238882,0.5601773745178358,0.9806642541707556,0.0068956274604123225,0.034326049485504335,20.1140398870682,0.28622387796223,0.03233027085140139,0.22631189081014372,0.05641027737189742,0.2827221712394923,0.5630342335093255,0.6281299526784935,0.49793846934449437,0.9831932789805222,0.011042431273421988,0.0300793205061797,32.33027085140139
2,0.0009648882429441258,68.88,0.1999918681087742,0.0190484260654002,0.13333898287730783,0.03851730890400247,0.17185629223554713,0.4441553945922758,0.3679574885505221,0.5203533049771549,0.9823356231599607,0.006536145787320527,0.03188744849060188,19.0484260654002,0.2779635240634282,0.03225297295600593,0.2257708077754627,0.051085528174117836,0.2768563382348427,0.5494010740635442,0.6253328603021905,0.473469272631557,0.980392158532343,0.01100616016965203,0.028743043239293647,32.252972956005934
3,0.0009381533400219318,72.78,0.18907499832482286,0.018263773520141694,0.1278464147735157,0.0375808366703215,0.16542725148770712,0.4253196481165638,0.35303181336719225,0.4976074858198456,0.9826576300294406,0.006275091399333574,0.030511863213452905,18.263773520141694,0.2515485852288933,0.031175725036809425,0.21823007803337247,0.06532527510525465,0.2835553554760642,0.5137533717462662,0.6003265063635775,0.4271802447256254,0.9719887971878052,0.010551917024937664,0.025924592119764212,31.175725036809425
4,0.0009045084971874737,66.22,0.18260044198742792,0.017705461189472523,0.12393822855114119,0.036113348959966166,0.16005157735619158,0.4139528760615228,0.34244920449355165,0.4854565527476553,0.9829336359175662,0.006088303630555577,0.029779691700627105,17.705461189472523,0.25782087758308697,0.031399962740118095,0.2197997388469071,0.04858357851662222,0.268383323144512,0.5141231992832419,0.6046707033276224,0.4235757196984705,0.9859943994287015,0.010645856509501693,0.025786722590233766,31.399962740118095
5,0.0008644843137107057,66.68,0.17727234906227246,0.017211080998569814,0.12047756705305177,0.035414910605643404,0.15589247786524954,0.40481033239795133,0.3331420578069846,0.47647860865597635,0.9839916584887144,0.005923584236565089,0.029226502617482934,17.211080998569816,0.2617645707367515,0.03186231479048729,0.2230362018116382,0.0699229228938995,0.29295912393334866,0.52094824340831,0.6149299359288203,0.42696654020237323,0.969187675070028,0.010842009530994906,0.025828922167420387,31.86231479048729
6,0.0008187119948743448,65.62,0.17217250390597952,0.016731340582532783,0.11711938413805068,0.032475439064575756,0.14959482333172291,0.39561120143582473,0.32408364196111455,0.4671387609251582,0.9857550294406281,0.005763475689260149,0.028659141798877505,16.731340582532784,0.24874320764000676,0.03053335160413543,0.21373346581512473,0.07189380045698471,0.2856272716148227,0.5030076093867379,0.5958145153956587,0.41020070337781717,0.9663865579610446,0.01045965669671444,0.024943406696246118,30.53335160413543
7,0.0007679133974894982,71.94,0.16779985500388103,0.01630923958628697,0.11416467704003178,0.03185939600634534,0.14602407323191047,0.3876761146569743,0.3160435793970705,0.45930865079427724,0.9852643523061825,0.005621868131547011,0.02817952155818298,16.30923958628697,0.2575427557991332,0.03158181343822419,0.2210726948762808,0.04204176176412433,0.2631144612109294,0.5137979813984462,0.6143693812921935,0.4132265921901254,0.980392158532343,0.010762302001484302,0.025232450013943745,31.58181343822419
8,0.0007128896457825362,65.87,0.16297432832909753,0.015893686083862896,0.11125580272596179,0.030435266528439447,0.14169106930055608,0.37984934844025453,0.30785672474831666,0.45184197606586496,0.9866750490677134,0.005476577569601712,0.027725023679047736,15.893686083862896,0.24330473442872366,0.02942444856281207,0.20597113769094483,0.034454392890135445,0.24042552801407352,0.4948221930101806,0.574117709608639,0.4155266634723386,0.988795518207283,0.0100897808300973,0.025310692557392,29.42444856281207
9,0.0006545084971874736,70.31,0.15915232153940248,0.015502862971352817,0.10852004091919813,0.028567179532251408,0.13708722056186703,0.37269991683070863,0.30031754399656196,0.44508229244328573,0.9872423945044161,0.005343599321496133,0.02731510530151902,15.502862971352817,0.24260262084775278,0.03008331164342015,0.21058318261004963,0.059162843022860734,0.2697460250694211,0.4958164585905583,0.5851130387863192,0.40651982413286586,0.9719887971878052,0.010279678210031753,0.024839585146107592,30.083311643420146
