iter,buffer,beta,ei_hi,ei_lo,roll_succ,roll_len,roll_ret,critic_loss,q_mean,target_mean,actor_loss,pg_loss,bc_loss,grip_loss,aux_c,aux_a,lam,n_expert,roll_min_pos,roll_close,roll_skip,roll_miss,roll_timeout,roll_fail,exp_kept,exp_succ,eval_min_pos,eval_min_rot,eval_close,eval_miss,eval_timeout,eval_fail,q_pi,a_absmean,grip_logit,buf_pos,eval_succ,best_succ
0,334,0.5,24,22,0.6667,29.83,0.6667,0.007272404618561268,0.4026842415332794,0.4125998914241791,0.5467121601104736,-0.10000000894069672,0.07301775366067886,0.48675772547721863,0.00861594919115305,0.02783787250518799,0.24715347588062286,64,0.0164,0.667,5,0,2,0,5,0.6,,,,,,,0.4046069085597992,0.6101398468017578,2.021153450012207,0.02096,,-1.0
1,703,0.4921,24,22,0.0,30.0,0.0,0.005256542470306158,0.4498625099658966,0.4564100503921509,0.4276852011680603,-0.0999879539012909,0.06453418731689453,0.3883991241455078,0.006692958064377308,0.02041132189333439,0.2503708004951477,64,0.0204,0.0,4,0,3,0,9,1.0,,,,,,,0.39935946464538574,0.6526294946670532,2.005258560180664,0.02276,,-1.0
2,1063,0.4841,24,22,0.25,29.75,0.25,0.0089520663022995,0.4529387950897217,0.43011483550071716,0.5460587739944458,-0.10000000149011612,0.03806363791227341,0.558468759059906,0.007470693904906511,0.02292543649673462,0.23597589135169983,64,0.0146,0.25,4,0,2,1,8,0.875,,,,,,,0.42377209663391113,0.6278992891311646,2.0303425788879395,0.02258,,-1.0
3,1522,0.4762,24,22,0.0,30.0,0.0,0.004564120899885893,0.4384988844394684,0.439064621925354,0.4535278081893921,-0.09986074268817902,0.057029854506254196,0.4273291826248169,0.004419787786900997,0.023999346420168877,0.2575463056564331,64,0.0061,0.0,1,0,6,0,9,0.889,,,,,,,0.387738972902298,0.6055259704589844,1.9425268173217773,0.02102,,-1.0
4,1946,0.4683,24,21,0.3,30.0,0.3,0.005397654138505459,0.4037005305290222,0.4197601079940796,0.609609842300415,-0.0999474823474884,0.04120570421218872,0.6201056241989136,0.004240262787789106,0.014080469496548176,0.2503727078437805,64,0.0104,0.3,2,0,7,0,4,1.0,,,,,,,0.3991948068141937,0.6068270206451416,1.8190090656280518,0.02004,,-1.0
5,2369,0.4603,24,21,0.0,29.62,0.0,0.008853933773934841,0.4226895272731781,0.4201766848564148,0.33050790429115295,-0.09910311549901962,0.02337183617055416,0.373476505279541,0.006605103146284819,0.018781645223498344,0.2962678372859955,64,0.014,0.0,2,0,7,1,6,0.833,,,,,,,0.3345051407814026,0.6573255062103271,2.048379898071289,0.01857,,-1.0
6,2815,0.4524,24,21,0.0,30.0,0.0,0.00432549649849534,0.3696194887161255,0.36411815881729126,0.46202552318573,-0.09959690272808075,0.07023962587118149,0.407955139875412,0.0065628779120743275,0.02637604810297489,0.29722410440444946,64,0.0135,0.0,1,0,7,0,8,0.875,,,,,,,0.3350902795791626,0.5609289407730103,1.7545374631881714,0.01812,,-1.0
7,3268,0.4444,24,21,0.6667,30.0,0.6667,0.004710189066827297,0.3438265919685364,0.3385504484176636,0.4353392720222473,-0.09995858371257782,0.026365742087364197,0.4731060266494751,0.004260300192981958,0.018920673057436943,0.27396252751350403,64,0.0156,0.667,1,0,1,0,12,0.75,0.1319,0.8901,0.062,2,44,1,0.36486226320266724,0.6789166331291199,2.0527327060699463,0.01897,0.0208,0.0208
8,3715,0.4365,24,21,0.0,29.25,0.0,0.0020722586195915937,0.3908386528491974,0.4001710116863251,0.43818649649620056,-0.09998263418674469,0.02576805278658867,0.479000985622406,0.0027825527358800173,0.015264097601175308,0.3294220268726349,64,0.0085,0.0,1,0,7,1,7,0.714,,,,,,,0.30350926518440247,0.6259267330169678,1.9935286045074463,0.01803,,0.0208
9,4167,0.4286,24,21,0.0,30.0,0.0,0.004031920339912176,0.3694692850112915,0.38823169469833374,0.5495533347129822,-0.09878198802471161,0.032434266060590744,0.5766880512237549,0.004248604644089937,0.01355740800499916,0.34319737553596497,64,0.0082,0.0,1,0,11,0,4,0.5,,,,,,,0.2878285050392151,0.6413354873657227,2.0371999740600586,0.01656,,0.0208
10,4624,0.4206,24,21,0.0,30.0,0.0,0.005370517261326313,0.38843709230422974,0.37588733434677124,0.3781294822692871,-0.09976345300674438,0.028246603906154633,0.41499248147010803,0.002377449767664075,0.012814538553357124,0.3127862513065338,64,0.0108,0.0,1,0,7,0,8,0.875,,,,,,,0.318950891494751,0.652370035648346,2.074169635772705,0.01644,,0.0208
11,4986,0.4127,24,21,0.0,30.0,0.0,0.0028824538458138704,0.320116251707077,0.3190399408340454,0.44669705629348755,-0.09942998737096786,0.021342944353818893,0.4949066936969757,0.003771487157791853,0.017068937420845032,0.3991302251815796,64,0.0087,0.0,4,0,7,0,5,0.6,,,,,,,0.2491166591644287,0.5690345764160156,1.820950984954834,0.01584,,0.0208
12,5321,0.4048,24,20,0.0,30.0,0.0,0.006186411716043949,0.3360206186771393,0.3417071998119354,0.42789456248283386,-0.09936290234327316,0.022025074809789658,0.4727941155433655,0.0056501212529838085,0.02082640677690506,0.38721275329589844,64,0.0089,0.0,5,0,6,0,5,0.8,,,,,,,0.256610631942749,0.6532137393951416,1.9601598978042603,0.0156,,0.0208
13,5685,0.3968,24,20,0.0,30.0,0.0,0.0020433375611901283,0.3390921950340271,0.3432692885398865,0.4783652722835541,-0.09960375726222992,0.020838573575019836,0.5274978876113892,0.0018792819464579225,0.017587935552001,0.38022908568382263,64,0.0172,0.0,4,0,7,0,5,0.8,,,,,,,0.26195722818374634,0.6151134371757507,1.9645380973815918,0.0153,,0.0208
14,6081,0.3889,24,20,0.0,30.0,0.0,0.002263193018734455,0.3046056926250458,0.3001145124435425,0.34863463044166565,-0.09999999403953552,0.017431622371077538,0.4055567979812622,0.0024666946846991777,0.016429143026471138,0.43357744812965393,64,0.0247,0.0,3,0,7,0,6,0.833,0.1096,0.7702,0.021,0,45,2,0.23063930869102478,0.5871680974960327,1.9180059432983398,0.01513,0.0208,0.0208
15,6440,0.381,24,20,0.2,30.0,0.2,0.0034201086964458227,0.3338218927383423,0.3422969579696655,0.38317638635635376,-0.09971384704113007,0.020941369235515594,0.4332500696182251,0.0019455751171335578,0.015514831058681011,0.41026243567466736,64,0.0187,0.2,4,0,4,0,7,0.571,,,,,,,0.24304896593093872,0.5763348937034607,1.9228637218475342,0.01506,,0.0208
16,6800,0.373,24,20,0.0,28.0,0.0,0.0019261431880295277,0.3389296233654022,0.33091020584106445,0.441407710313797,-0.09859001636505127,0.02834760956466198,0.4774966239929199,0.0017500873655080795,0.01161177922040224,0.40448346734046936,64,0.0064,0.0,4,0,3,1,8,1.0,,,,,,,0.24374300241470337,0.558625340461731,1.9590576887130737,0.01544,,0.0208
17,7196,0.3651,24,20,0.0,29.25,0.0,0.004756517708301544,0.32545945048332214,0.31791719794273376,0.47403931617736816,-0.09944427013397217,0.018260817974805832,0.5318808555603027,0.00197378802113235,0.010162164457142353,0.43006792664527893,64,0.0201,0.0,3,0,3,1,9,1.0,,,,,,,0.23122923076152802,0.6479045152664185,2.069545030593872,0.01584,,0.0208
18,7616,0.3571,24,20,0.0,30.0,0.0,0.0030959388241171837,0.304058313369751,0.3056412935256958,0.34732091426849365,-0.09960974007844925,0.027471093460917473,0.38395828008651733,0.0024802933912724257,0.01606033183634281,0.4177071750164032,64,0.0182,0.0,2,0,7,0,7,0.857,,,,,,,0.23846784234046936,0.6144953966140747,2.0579946041107178,0.01576,,0.0208
19,8065,0.3492,24,19,0.3333,29.22,0.3333,0.003308346960693598,0.32374143600463867,0.33857932686805725,0.4068632125854492,-0.09592002630233765,0.052059512585401535,0.3909340798854828,0.00208666711114347,0.015460241585969925,0.4888131618499756,64,0.0215,0.333,1,0,5,1,6,1.0,,,,,,,0.1962304413318634,0.5793630480766296,1.9111186265945435,0.016,,0.0208
20,8520,0.3413,24,19,0.0,30.0,0.0,0.002624186920002103,0.3117287755012512,0.30637258291244507,1.0536106824874878,-0.09953559190034866,0.03474503010511398,1.0772639513015747,0.0012078852159902453,0.012784413062036037,0.4380858838558197,64,0.0168,0.0,1,0,9,0,6,0.833,,,,,,,0.22720566391944885,0.6589844226837158,1.937209963798523,0.01573,,0.0208
21,8948,0.3333,24,19,0.0,30.0,0.0,0.0030460646376013756,0.2797773480415344,0.27633345127105713,0.3603895902633667,-0.09954839199781418,0.013962239027023315,0.4244994819164276,0.0020486977882683277,0.01502808928489685,0.4358943998813629,64,0.0143,0.0,2,0,5,0,9,0.889,0.1145,0.7451,0.021,0,47,0,0.2283773124217987,0.6629194021224976,2.0628182888031006,0.01587,0.0208,0.0208
22,9338,0.3254,24,19,0.0,29.38,0.0,0.0018599431496113539,0.3330696225166321,0.3338806927204132,0.3260481655597687,-0.09377056360244751,0.01748386025428772,0.3777720332145691,0.0014647130155935884,0.014157970435917377,0.4775024354457855,64,0.0254,0.0,3,0,6,2,5,0.8,,,,,,,0.19637715816497803,0.6158148646354675,2.085193157196045,0.01564,,0.0208
23,9734,0.3175,24,19,0.0,30.0,0.0,0.003832027316093445,0.27825552225112915,0.27394020557403564,0.33501479029655457,-0.09634420275688171,0.03019564226269722,0.36498916149139404,0.0020169937051832676,0.011957132257521152,0.5040836334228516,64,0.029,0.0,3,0,7,0,6,0.833,,,,,,,0.19112741947174072,0.6377280950546265,2.084002733230591,0.01551,,0.0208
24,10131,0.3095,24,19,0.0,30.0,0.0,0.002552121179178357,0.3051646649837494,0.30016565322875977,0.4042682945728302,-0.09868036955595016,0.031200995668768883,0.4341634213924408,0.001280881930142641,0.012766491621732712,0.46905359625816345,64,0.0115,0.0,3,0,6,0,7,0.857,,,,,,,0.2103818655014038,0.6375436186790466,2.0609536170959473,0.0155,,0.0208
25,10559,0.3016,24,19,0.0,30.0,0.0,0.0016193875344470143,0.3144323527812958,0.32186028361320496,0.48801279067993164,-0.09769544750452042,0.02285623364150524,0.5352090001106262,0.0012184958904981613,0.009573518298566341,0.5380734801292419,64,0.0172,0.0,2,0,5,0,9,0.889,,,,,,,0.18156525492668152,0.6650877594947815,2.0060181617736816,0.01563,,0.0208
26,10983,0.2937,24,19,0.0,30.0,0.0,0.0033456357195973396,0.30111563205718994,0.2945275902748108,0.33296671509742737,-0.10000000894069672,0.013626446947455406,0.4007154703140259,0.001673567690886557,0.009996703825891018,0.46345338225364685,64,0.019,0.0,2,0,9,0,5,0.6,,,,,,,0.21577143669128418,0.6712068915367126,1.9502098560333252,0.0153,,0.0208
27,11440,0.2857,24,18,0.125,30.0,0.125,0.003175717080011964,0.3468399941921234,0.3465614914894104,0.5168795585632324,-0.09875181317329407,0.02016615867614746,0.5695762634277344,0.0016717921243980527,0.011445500887930393,0.5581017732620239,64,0.0161,0.125,1,0,7,0,7,0.857,,,,,,,0.17694231867790222,0.5582361221313477,1.9926642179489136,0.0153,,0.0208
28,11869,0.2778,24,18,0.0,30.0,0.0,0.0030968692153692245,0.29046788811683655,0.29426079988479614,0.375776082277298,-0.09179313480854034,0.031543366611003876,0.39897745847702026,0.001791451359167695,0.011010038666427135,0.5757858157157898,64,0.026,0.0,2,0,5,0,9,1.0,0.1533,0.6536,0.0,0,48,0,0.159422367811203,0.5886742472648621,2.035419225692749,0.0155,0.0,0.0208
29,12234,0.2698,24,18,0.1429,30.0,0.1429,0.0025179609656333923,0.285431832075119,0.283071368932724,0.42443186044692993,-0.09855709969997406,0.02527559921145439,0.46859145164489746,0.001114028855226934,0.0076926457695662975,0.5533336997032166,64,0.0123,0.143,4,0,6,0,5,1.0,,,,,,,0.1781151294708252,0.6826023459434509,1.9810402393341064,0.01553,,0.0208
30,12661,0.2619,24,18,0.0,30.0,0.0,0.0027891353238373995,0.314944326877594,0.305561363697052,0.3507048785686493,-0.09931303560733795,0.012478044256567955,0.4170277714729309,0.0011163208400830626,0.016068080440163612,0.534373939037323,64,0.0135,0.0,2,0,6,1,7,1.0,,,,,,,0.18584930896759033,0.6564384698867798,2.062708854675293,0.01556,,0.0208
31,13057,0.254,24,18,0.0,30.0,0.0,0.004136889707297087,0.273537814617157,0.2709261178970337,0.2864442765712738,-0.09643741697072983,0.02213015779852867,0.3327176570892334,0.002537756459787488,0.011807464063167572,0.45728403329849243,64,0.0399,0.0,3,0,5,0,8,0.875,,,,,,,0.2108917236328125,0.6514269709587097,2.157557487487793,0.01562,,0.0208
32,13547,0.246,24,18,0.1667,30.0,0.1667,0.0013893963769078255,0.2760898470878601,0.2834792733192444,0.34873294830322266,-0.09960897266864777,0.0291601475328207,0.3818528652191162,0.001337644294835627,0.01633751019835472,0.6355004906654358,64,0.023,0.167,0,0,5,0,10,0.8,,,,,,,0.15674099326133728,0.6637349128723145,2.181941509246826,0.01572,,0.0208
