epoch,lr,wall_s,train_pose_sl1,train_pose_pm,train_pose_loss,train_gripper_loss,train_total,train_aux_loss,train_pose_l1,train_pose_pos_l1,train_pose_rot_l1,train_gripper_acc,train_pose_pos_m,train_pose_rot_rad,train_pose_pm_mm,train_aux_pos_mm,train_aux_rot_deg,train_aux_pm_mm,val_pose_sl1,val_pose_pm,val_pose_loss,val_gripper_loss,val_total,val_aux_loss,val_pose_l1,val_pose_pos_l1,val_pose_rot_l1,val_gripper_acc,val_pose_pos_m,val_pose_rot_rad,val_pose_pm_mm,val_aux_pos_mm,val_aux_rot_deg,val_aux_pm_mm
0,0.000996057350657239,156.93,0.2775481032453232,0.02526505736398746,0.17685540223616983,0.08897542547444803,0.3679133530624293,0.10208252553347048,0.5595685448906906,0.4698053086278858,0.6493317784925738,0.9595638736263736,0.00845140050700098,0.04646892925202437,25.26505736398746,70.97728266176041,30.976261494867867,102.08252553347047,0.28879560129482207,0.03296898662292657,0.23078290780051416,0.07226183747544009,0.377343311029322,0.07429856642120693,0.5740950344657364,0.6207815972195954,0.5274084641152069,0.9775910380841637,0.01108366551519442,0.03746225046260016,32.968986622926565,51.22195627717745,28.113826331295538,74.29856642120693
1,0.0009842915805643156,118.01,0.2550140714150045,0.02303274370829708,0.1612292064333355,0.07404094277868294,0.3212079849032747,0.08593783565991364,0.524950533880146,0.42602012844776715,0.6238809350345816,0.9664534684065934,0.007669517976055331,0.04466820320697849,23.03274370829708,60.30004194958115,29.422248571660226,85.93783565991363,0.2821827923633805,0.03334871581977322,0.23344101049319035,0.07620780850324978,0.3886450294520007,0.07899620310932982,0.5704001096450314,0.6408778708689019,0.4999223675380568,0.9663865562914467,0.011424611453019103,0.03547768868735524,33.34871581977322,53.61993369810722,26.545353126555923,78.99620310932983
2,0.0009648882429441258,122.81,0.2452983789678131,0.02217922739270092,0.15525459227469432,0.06998008959427741,0.30491798306600404,0.07968330167868472,0.5086556815102206,0.4101308256305836,0.6071805364892378,0.9678700206043956,0.007384718801304289,0.04348440960709742,22.17922739270092,56.12799439548545,28.131267688792548,79.68330167868471,0.2640225316296105,0.03145856105041604,0.22020992582418672,0.06679148994991425,0.35846874485162794,0.07146732719922934,0.5439294821240989,0.6012813661779676,0.48657756826790777,0.9719887971878052,0.010708352818260757,0.03444954439872453,31.45856105041604,46.95149698928625,26.417352779533065,71.46732719922935
3,0.0009381533400219318,176.19,0.23861690117353265,0.021515118290803263,0.1506058283733552,0.06764002261199774,0.2937054741963908,0.07545962276520556,0.49831225217453073,0.39798475013902557,0.5986397537187889,0.9688680460164835,0.007170329996829873,0.042888372365108965,21.51511829080326,53.22852105434452,27.219357102470514,75.45962276520555,0.2636600627201278,0.030942902918539794,0.21660032037760363,0.08850332714763343,0.3836050701408493,0.07850141526938152,0.5424530995326216,0.5973581268506891,0.4875480761381091,0.9551820761683274,0.010641352604834639,0.03464606616134737,30.942902918539794,53.91628083352949,25.76571338738043,78.50141526938152
4,0.0009045084971874737,164.53,0.2318468124626184,0.02098609618446022,0.14690267352469183,0.06517392846437141,0.2843412424099969,0.07226464015708028,0.48797875313231576,0.387889676839932,0.5880678322698388,0.9700807005494505,0.0069896016090182115,0.04213120712857735,20.98609618446022,51.05758510059216,26.66787661661096,72.26464015708028,0.25370178311144936,0.03120604942680574,0.21844234474065924,0.08445995814409576,0.37471684738367544,0.0718145423910531,0.5228524486056897,0.600012696757704,0.44569217991762133,0.9663865562914467,0.010658394631405338,0.03165092470557416,31.206049426805738,48.014098992284275,24.604872979913004,71.8145423910531
5,0.0008644843137107057,170.73,0.2256943151856271,0.020515544473700183,0.1436088117719679,0.06099943871863166,0.27491803819334115,0.07030978769186762,0.478758740064862,0.378867842523115,0.5786496392645679,0.9733001373626373,0.006827576707339856,0.0414511229085562,20.515544473700185,49.80768293787081,26.10034588399768,70.30978769186761,0.26059842468643724,0.030503084142209768,0.21352159142160282,0.06589784896841236,0.35448274341951896,0.07506330981224525,0.5284364186749071,0.5830772470693294,0.473795574252345,0.9719887971878052,0.010393302561584808,0.033642737638382686,30.50308414220977,49.33388639731901,24.468630766064653,75.06330981224525
6,0.0008187119948743448,150.99,0.21980130637658166,0.019911771926742334,0.1393824035895395,0.057698005396050175,0.26439774254398357,0.06731733335386757,0.4697794132958074,0.36836224163954073,0.5711965857094133,0.9746737637362637,0.006639319816783357,0.04092829198458815,19.911771926742333,47.87369718734216,25.449584435232623,67.31733335386757,0.2630278658048779,0.031120827301543634,0.21784578810552924,0.06193295627289793,0.3558912632011232,0.07611251553567518,0.529392402212159,0.602105705761442,0.45667905366721273,0.9775910397537616,0.010717940738513357,0.032505032655989086,31.120827301543635,50.77112184352234,23.27168164998823,76.11251553567517
7,0.0007679133974894982,113.77,0.21535708476881404,0.01955260073441173,0.1368682053359737,0.05475624182816738,0.25694079780030055,0.06531635100011723,0.46273427601944617,0.36119349543414603,0.5642750591530905,0.9755752060439561,0.00651218280820483,0.04044758750811465,19.55260073441173,46.49518969837208,25.016257957532343,65.31635100011724,0.25932344802621365,0.03061336253871437,0.21429353977451807,0.08272553569212013,0.36745075434863733,0.07043167993593283,0.5308628594841944,0.5836118745202777,0.4781137803355519,0.9691876767396259,0.010404003605361329,0.03395988543828329,30.61336253871437,48.312512046399235,22.478143939463727,70.43167993593283
8,0.0007128896457825362,176.2,0.20820692576120023,0.018976431063013048,0.1328350177525983,0.05215696320286312,0.24837868486705061,0.06338670366996346,0.45271798178226086,0.35084674763237383,0.5545892193094715,0.9767556662087912,0.006326535066933842,0.03976545284200296,18.97643106301305,45.14457771022405,24.577023002642484,63.38670366996347,0.2646694343631007,0.031704001431288174,0.22192801297211848,0.08617438871089984,0.37388693322153654,0.06578452104613894,0.5372561812400818,0.6014816825296364,0.4730306678459424,0.9635854341736695,0.010706934793552263,0.03362022020987102,31.704001431288173,44.89361513562563,23.879978675330168,65.78452104613895
9,0.0006545084971874736,116.38,0.20608420738602404,0.018685307304482333,0.13079715113841242,0.049392653098918375,0.24135429954545184,0.06116449527677845,0.4481089067450919,0.3458175505972007,0.5504002684502156,0.9781400240384616,0.006235530537266571,0.039461724287420924,18.685307304482333,43.628650847924774,24.08275537471278,61.164495276778446,0.25655854090589103,0.03012886661670956,0.21090206745959797,0.08258038624620237,0.35920367688357996,0.06572123535540926,0.524258240264337,0.575792473654787,0.472723986922192,0.9719887988574031,0.010274536302443646,0.03368308501584189,30.12886661670956,44.53560405251692,24.88592013070263,65.72123535540925
