iter,beta,m,episodes,steps,skipped,pinned,reached_standoff,reached_grasp,reach_steps,settle_steps,omg_fail,goal_switch,expert_steps,policy_closed,policy_close_cmds,dropped_tail,dart,dart_env_done,dart_reach,dart_reject,shield_policy,shield_jolt_reject,shield_blind,replan_pin,pin_goal_moved,plane_policy,plane_jolt_reject,dart_sigma_trace,dart_noise_steps,dart_alpha,mean_min_pos,mean_min_rot,mean_policy_close_step,c_close_label,c_policy_close,c_max_steps,c_env_done,c_no_labels,c_omg_fail0,c_success_rate,co_grasp_ok,co_grasp_miss,co_no_release,co_drop,co_human_contact,co_bench_timeout,co_timeout,c_reach_pos,c_reach_rot,revisits,grasp_mismatch,max_grasp_drift,close_labels,approach_labels,mean_label_pos,tiny_labels,aggregate_files,D_episodes,D_steps,D_dagger_frac,epochs,train_loss,train_grip_acc,val_loss,val_grip_acc,best_val_loss,aux_pos_mm,aux_rot_deg,aux_pm_mm,success_rate,grasp_rate,near_rate,close_rate,close_success_rate,chance_rate,missed_rate,miss_given_chance,box_chance_rate,box_taken_rate,box_missed_rate,miss_given_box,mean_box_steps,mean_box_frac,mean_reach_pos_err,mean_reach_rot_err,box_after_rate,eval_min_pos,eval_min_rot,mean_dist,mean_pos_err,mean_rot_err,mean_close_step,dir_err,dir_err_median,dir_track,sector_err,bin_hit_rate,bin_diag_rate,cond_sep,success_rate_in_table,n_in_table,dir_n,dir_n_short,retry_at_1,retry_at_2,retry_at_3,retry_at_4,retry_at_5,retry_at_6,retry_n_1,retry_n_2,retry_n_3,retry_n_4,retry_n_5,retry_n_6,retry_at_1_deep,retry_at_2_deep,retry_at_3_deep,retry_at_4_deep,retry_at_5_deep,retry_at_6_deep,retry_bin_1,retry_bin_2,retry_bin_3,retry_bin_4,retry_bin_5,retry_bin_6,retry_bin_frac_1,retry_bin_frac_2,retry_bin_frac_3,retry_bin_frac_4,retry_bin_frac_5,retry_bin_frac_6,succ_bin_0,succ_bin_1,succ_bin_2,succ_bin_3,succ_bin_4,succ_bin_5,n_bin_0,n_bin_1,n_bin_2,n_bin_3,n_bin_4,n_bin_5,succ_bin_all_0,succ_bin_all_1,succ_bin_all_2,succ_bin_all_3,succ_bin_all_4,succ_bin_all_5,n_bin_all_0,n_bin_all_1,n_bin_all_2,n_bin_all_3,n_bin_all_4,n_bin_all_5,succ_g0,succ_g1,f_grasp_ok,f_grasp_miss,f_no_release,f_drop,f_timeout,f_human_contact,ff_grasp_miss,ff_no_release,ff_drop,ff_timeout,ff_human_contact,is_best,collect_s,train_s,eval_s,wall_s,c_episodes_b0,c_reached_standoff_b0,c_reached_grasp_b0,c_policy_closed_b0,c_success_b0,c_episodes_b1,c_reached_standoff_b1,c_reached_grasp_b1,c_policy_closed_b1,c_success_b1,c_episodes_b2,c_reached_standoff_b2,c_reached_grasp_b2,c_policy_closed_b2,c_success_b2,c_episodes_b3,c_reached_standoff_b3,c_reached_grasp_b3,c_policy_closed_b3,c_success_b3,c_episodes_b4,c_reached_standoff_b4,c_reached_grasp_b4,c_policy_closed_b4,c_success_b4,c_episodes_b5,c_reached_standoff_b5,c_reached_grasp_b5,c_policy_closed_b5,c_success_b5,co_grasp_ok_b0,co_grasp_miss_b0,co_no_release_b0,co_drop_b0,co_human_contact_b0,co_bench_timeout_b0,co_timeout_b0,co_grasp_ok_b1,co_grasp_miss_b1,co_no_release_b1,co_drop_b1,co_human_contact_b1,co_bench_timeout_b1,co_timeout_b1,co_grasp_ok_b2,co_grasp_miss_b2,co_no_release_b2,co_drop_b2,co_human_contact_b2,co_bench_timeout_b2,co_timeout_b2,co_grasp_ok_b3,co_grasp_miss_b3,co_no_release_b3,co_drop_b3,co_human_contact_b3,co_bench_timeout_b3,co_timeout_b3,co_grasp_ok_b4,co_grasp_miss_b4,co_no_release_b4,co_drop_b4,co_human_contact_b4,co_bench_timeout_b4,co_timeout_b4,co_grasp_ok_b5,co_grasp_miss_b5,co_no_release_b5,co_drop_b5,co_human_contact_b5,co_bench_timeout_b5,co_timeout_b5,c_min_pos_b0,c_min_rot_b0,c_min_pos_b1,c_min_rot_b1,c_min_pos_b2,c_min_rot_b2,c_min_pos_b3,c_min_rot_b3,c_min_pos_b4,c_min_rot_b4,c_min_pos_b5,c_min_rot_b5,n_b0,close_rate_b0,near_rate_b0,grasp_rate_b0,success_rate_b0,box_chance_rate_b0,box_taken_rate_b0,miss_given_box_b0,close_success_rate_b0,mean_box_frac_b0,eval_min_pos_b0,eval_min_rot_b0,mean_pos_err_b0,mean_rot_err_b0,dir_err_b0,dir_track_b0,sector_err_b0,bin_hit_rate_b0,bin_diag_rate_b0,close_rate_intab_b0,near_rate_intab_b0,grasp_rate_intab_b0,f_grasp_ok_b0,f_grasp_miss_b0,f_no_release_b0,f_drop_b0,f_timeout_b0,f_human_contact_b0,ff_grasp_miss_b0,ff_no_release_b0,ff_drop_b0,ff_timeout_b0,ff_human_contact_b0,n_b1,close_rate_b1,near_rate_b1,grasp_rate_b1,success_rate_b1,box_chance_rate_b1,box_taken_rate_b1,miss_given_box_b1,close_success_rate_b1,mean_box_frac_b1,eval_min_pos_b1,eval_min_rot_b1,mean_pos_err_b1,mean_rot_err_b1,dir_err_b1,dir_track_b1,sector_err_b1,bin_hit_rate_b1,bin_diag_rate_b1,close_rate_intab_b1,near_rate_intab_b1,grasp_rate_intab_b1,f_grasp_ok_b1,f_grasp_miss_b1,f_no_release_b1,f_drop_b1,f_timeout_b1,f_human_contact_b1,ff_grasp_miss_b1,ff_no_release_b1,ff_drop_b1,ff_timeout_b1,ff_human_contact_b1,n_b2,close_rate_b2,near_rate_b2,grasp_rate_b2,success_rate_b2,box_chance_rate_b2,box_taken_rate_b2,miss_given_box_b2,close_success_rate_b2,mean_box_frac_b2,eval_min_pos_b2,eval_min_rot_b2,mean_pos_err_b2,mean_rot_err_b2,dir_err_b2,dir_track_b2,sector_err_b2,bin_hit_rate_b2,bin_diag_rate_b2,close_rate_intab_b2,near_rate_intab_b2,grasp_rate_intab_b2,f_grasp_ok_b2,f_grasp_miss_b2,f_no_release_b2,f_drop_b2,f_timeout_b2,f_human_contact_b2,ff_grasp_miss_b2,ff_no_release_b2,ff_drop_b2,ff_timeout_b2,ff_human_contact_b2,n_b3,close_rate_b3,near_rate_b3,grasp_rate_b3,success_rate_b3,box_chance_rate_b3,box_taken_rate_b3,miss_given_box_b3,close_success_rate_b3,mean_box_frac_b3,eval_min_pos_b3,eval_min_rot_b3,mean_pos_err_b3,mean_rot_err_b3,dir_err_b3,dir_track_b3,sector_err_b3,bin_hit_rate_b3,bin_diag_rate_b3,close_rate_intab_b3,near_rate_intab_b3,grasp_rate_intab_b3,f_grasp_ok_b3,f_grasp_miss_b3,f_no_release_b3,f_drop_b3,f_timeout_b3,f_human_contact_b3,ff_grasp_miss_b3,ff_no_release_b3,ff_drop_b3,ff_timeout_b3,ff_human_contact_b3,n_b4,close_rate_b4,near_rate_b4,grasp_rate_b4,success_rate_b4,box_chance_rate_b4,box_taken_rate_b4,miss_given_box_b4,close_success_rate_b4,mean_box_frac_b4,eval_min_pos_b4,eval_min_rot_b4,mean_pos_err_b4,mean_rot_err_b4,dir_err_b4,dir_track_b4,sector_err_b4,bin_hit_rate_b4,bin_diag_rate_b4,close_rate_intab_b4,near_rate_intab_b4,grasp_rate_intab_b4,f_grasp_ok_b4,f_grasp_miss_b4,f_no_release_b4,f_drop_b4,f_timeout_b4,f_human_contact_b4,ff_grasp_miss_b4,ff_no_release_b4,ff_drop_b4,ff_timeout_b4,ff_human_contact_b4,n_b5,close_rate_b5,near_rate_b5,grasp_rate_b5,success_rate_b5,box_chance_rate_b5,box_taken_rate_b5,miss_given_box_b5,close_success_rate_b5,mean_box_frac_b5,eval_min_pos_b5,eval_min_rot_b5,mean_pos_err_b5,mean_rot_err_b5,dir_err_b5,dir_track_b5,sector_err_b5,bin_hit_rate_b5,bin_diag_rate_b5,close_rate_intab_b5,near_rate_intab_b5,grasp_rate_intab_b5,f_grasp_ok_b5,f_grasp_miss_b5,f_no_release_b5,f_drop_b5,f_timeout_b5,f_human_contact_b5,ff_grasp_miss_b5,ff_no_release_b5,ff_drop_b5,ff_timeout_b5,ff_human_contact_b5
0,1.0,0,0,0,0,,,,,,,,,,,,,,,,,,,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1111,23321,0.0,50,0.0935,0.9976,0.2265,0.991,0.2182,39.5121,18.2846,58.9351,0.3614,0.3366,0.0,0.4455,0.8111,0.0,0.0,,0.401,0.716,0.1386,0.3457,3.3333,0.4216,,,,0.102,0.9823,0.1805,0.1027,1.4311,27.9222,49.3231,37.3358,0.452,52.02,0.3515,0.5545,0.6561,0.3614,202.0,202.0,0.0,0.33,0.43,0.49,0.51,0.51,0.51,81.0,22.0,11.0,7.0,0.0,0.0,0.4074,0.6364,0.7273,1.0,,,0,4,2,3,5,1,1.0,1.0,1.0,1.0,1.0,1.0,0.4074,,0.3673,0.2162,0.4,,81.0,0.0,49.0,37.0,35.0,0.0,0.4074,,0.3673,0.2162,0.4,,81.0,0.0,49.0,37.0,35.0,0.0,0.41,0.3134,0.3614,0.0,0.0545,0.203,0.0891,0.2921,0.0,0.0853,0.3178,0.1395,0.4574,1,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,0.4321,0.0,0.3704,0.4074,0.4815,0.6667,0.3333,0.9429,0.4986,0.0761,1.0115,0.0835,1.646,29.7569,0.6694,34.6561,0.5062,0.8765,0.4321,0.0,0.3704,0.4074,0.0,0.0123,0.1481,0.1728,0.2593,0.0,0.0208,0.25,0.2917,0.4375,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,0.5102,0.0,0.3469,0.3673,0.3469,0.8824,0.1765,0.72,0.3798,0.0916,0.8336,0.1008,0.9758,35.1244,0.6097,43.1314,0.449,0.551,0.5102,0.0,0.3469,0.3673,0.0,0.102,0.1633,0.0612,0.3061,0.0,0.1613,0.2581,0.0968,0.4839,37,0.2973,0.0,0.1892,0.2162,0.2703,0.6,0.6,0.7273,0.2769,0.1692,1.4202,0.1558,2.5004,116.0874,-0.2899,103.1003,0.027,0.0,0.2973,0.0,0.1892,0.2162,0.0,0.0541,0.3514,0.0,0.3784,0.0,0.069,0.4483,0.0,0.4828,35,0.5429,0.0,0.4,0.4,0.4286,0.7333,0.4,0.7368,0.4548,0.1052,0.6601,0.1097,1.0152,43.9037,0.5122,50.6499,0.2,0.4,0.5429,0.0,0.4,0.4,0.0,0.0857,0.2286,0.0286,0.2571,0.0,0.1429,0.381,0.0476,0.4286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.9,199,199,6838,0,199,142,128,848,0,0,0,4271,1,1,28,1836,22,207,84,8,16,0,-1,-1,-1,-1,0.03151,0,3.0,0.0455,0.168,31.0,128,0,19,52,0,0,0.5678,0.5678,0.0,0.0302,0.2663,0.0402,0.0,0.0955,,,0,0,0.0,128,6710,0.0384,4,2,1239,27953,0.1657,20,0.1744,0.9865,0.2408,0.9871,0.2342,38.8556,22.0016,58.4139,0.3416,0.3218,0.0,0.4158,0.8214,0.0,0.0,,0.3366,0.6765,0.1089,0.3235,3.0735,0.3457,,,,0.0976,1.0343,0.1896,0.095,1.5552,27.7857,46.9661,36.3315,0.4782,48.1462,0.3515,0.5743,0.8659,0.3416,202.0,202.0,0.0,0.34,0.43,0.51,0.52,0.52,0.52,81.0,22.0,11.0,7.0,0.0,0.0,0.4198,0.6364,0.8182,0.8571,,,0,4,2,3,5,1,1.0,1.0,1.0,1.0,1.0,1.0,0.4198,,0.3469,0.1351,0.3714,,81.0,0.0,49.0,37.0,35.0,0.0,0.4198,,0.3469,0.1351,0.3714,,81.0,0.0,49.0,37.0,35.0,0.0,0.37,0.3433,0.3416,0.0,0.0297,0.2921,0.0594,0.2772,0.0,0.0451,0.4436,0.0902,0.4211,0,124.2,415.0,91.7,631.0,82,68,65,0,57,0,0,0,0,0,56,34,30,0,27,37,21,15,1,14,24,19,18,0,15,0,0,0,0,0,57,0,2,17,1,0,5,,,,,,,,27,0,1,19,3,0,6,14,0,1,14,3,0,5,15,0,2,3,1,0,3,,,,,,,,0.0264,0.1005,,,0.0578,0.2277,0.0685,0.2642,0.0465,0.1113,,,81,0.4815,0.0,0.4074,0.4198,0.4444,0.6944,0.3056,0.8718,0.4447,0.0768,1.0206,0.0759,1.5734,25.7633,0.7137,36.1406,0.4444,0.9259,0.4815,0.0,0.4074,0.4198,0.0,0.0247,0.1481,0.1235,0.284,0.0,0.0426,0.2553,0.2128,0.4894,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,0.4082,0.0,0.3265,0.3469,0.3061,0.8,0.2,0.85,0.2978,0.1086,1.0868,0.1192,1.4164,61.0632,0.3215,49.6874,0.3469,0.2245,0.4082,0.0,0.3265,0.3469,0.0,0.0,0.4286,0.0204,0.2041,0.0,0.0,0.6562,0.0312,0.3125,37,0.2432,0.0,0.1081,0.1351,0.1622,0.3333,0.6667,0.5556,0.1925,0.1404,1.3198,0.1347,2.0612,85.1162,0.0543,79.2764,0.0811,0.1081,0.2432,0.0,0.1081,0.1351,0.0,0.0811,0.4865,0.027,0.2703,0.0,0.0938,0.5625,0.0312,0.3125,35,0.4571,0.0,0.3429,0.3714,0.3143,0.6364,0.3636,0.8125,0.3458,0.0848,0.6907,0.0888,1.3996,35.9695,0.6003,40.864,0.4286,0.7429,0.4571,0.0,0.3429,0.3714,0.0,0.0286,0.2286,0.0,0.3714,0.0,0.0455,0.3636,0.0,0.5909,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.8938,199,199,6843,0,197,147,129,867,0,0,0,4269,1,1,30,1816,18,219,104,6,21,0,-1,-1,-1,-1,0.026763,0,3.0,0.0422,0.1497,21.0,129,0,19,51,0,0,0.5578,0.5578,0.0,0.0402,0.2412,0.0653,0.0,0.0955,,,35,0,0.0,129,6714,0.0384,4,3,1366,32570,0.284,20,0.1811,0.9894,0.2556,0.9846,0.2531,39.2845,21.8112,59.0134,0.4653,0.4455,0.005,0.5693,0.8174,0.005,0.0,0.0,0.5099,0.7767,0.1634,0.3204,2.5049,0.4888,,,,0.1026,0.9738,0.1712,0.1044,1.3611,26.3739,47.8795,33.788,0.468,49.1561,0.4109,0.604,0.6963,0.4653,202.0,202.0,0.0,0.29,0.43,0.63,0.66,0.66,0.66,81.0,22.0,11.0,7.0,0.0,0.0,0.358,0.6364,0.9091,1.0,,,0,4,2,3,5,1,1.0,1.0,1.0,1.0,1.0,1.0,0.358,,0.7143,0.3514,0.4857,,81.0,0.0,49.0,37.0,35.0,0.0,0.358,,0.7143,0.3514,0.4857,,81.0,0.0,49.0,37.0,35.0,0.0,0.4,0.5672,0.4653,0.005,0.0644,0.198,0.0644,0.203,0.0093,0.1204,0.3704,0.1204,0.3796,1,135.6,478.9,83.5,698.3,81,64,61,1,50,0,0,0,0,0,52,33,23,0,20,31,20,16,0,15,35,30,29,0,26,0,0,0,0,0,50,0,3,24,0,0,4,,,,,,,,20,0,2,12,7,0,11,15,0,1,9,5,0,1,26,0,2,3,1,0,3,,,,,,,,0.0287,0.1108,,,0.0682,0.2209,0.0542,0.2544,0.0243,0.0414,,,81,0.4938,0.0123,0.358,0.358,0.5062,0.7073,0.3902,0.725,0.4885,0.076,0.9788,0.0883,1.3153,26.2218,0.7086,31.3104,0.6049,0.9506,0.4938,0.0123,0.358,0.358,0.0123,0.0864,0.1852,0.1481,0.2099,0.0192,0.1346,0.2885,0.2308,0.3269,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,0.7755,0.0,0.6735,0.7143,0.5306,1.0,0.0769,0.9211,0.5052,0.0759,0.7834,0.0818,0.8551,22.3267,0.7519,27.5622,0.6531,0.7551,0.7755,0.0,0.6735,0.7143,0.0,0.0204,0.102,0.0,0.1633,0.0,0.0714,0.3571,0.0,0.5714,37,0.4595,0.0,0.2973,0.3514,0.4324,0.5,0.5625,0.7647,0.4275,0.1775,1.4135,0.1869,2.5947,120.5619,-0.3396,107.1671,0.027,0.0,0.4595,0.0,0.2973,0.3514,0.0,0.0811,0.3243,0.027,0.2162,0.0,0.125,0.5,0.0417,0.3333,35,0.5714,0.0,0.4857,0.4857,0.5714,0.85,0.3,0.85,0.5312,0.1226,0.764,0.1095,1.3657,56.9402,0.3673,59.3619,0.0286,0.2286,0.5714,0.0,0.4857,0.4857,0.0,0.0571,0.2286,0.0,0.2286,0.0,0.1111,0.4444,0.0,0.4444,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.8875,187,187,6709,0,186,128,109,729,0,0,1,4133,1,1,31,1850,16,171,79,5,20,0,-1,-1,-1,-1,0.02894,0,3.0,0.0505,0.1749,24.0,109,0,29,49,0,0,0.5294,0.5294,0.0053,0.0107,0.2406,0.0588,0.0,0.1551,,,60,2,0.178,109,6600,0.0372,2,4,1474,36562,0.3622,20,0.1842,0.9894,0.2585,0.9858,0.2572,38.1528,23.6481,56.2624,0.5495,0.5099,0.0,0.6683,0.8222,0.0,0.0,,0.4554,0.8696,0.0644,0.1413,2.4457,0.4712,,,,0.0982,0.9788,0.1716,0.1045,1.4086,25.7333,45.6989,32.2785,0.4922,47.7577,0.3663,0.6139,0.6562,0.5495,202.0,202.0,0.0,0.41,0.52,0.64,0.67,0.67,0.67,81.0,22.0,11.0,7.0,0.0,0.0,0.5062,0.7273,0.9091,1.0,,,0,4,2,3,5,1,1.0,1.0,1.0,1.0,1.0,1.0,0.5062,,0.6735,0.4865,0.5429,,81.0,0.0,49.0,37.0,35.0,0.0,0.5062,,0.6735,0.4865,0.5429,,81.0,0.0,49.0,37.0,35.0,0.0,0.51,0.5672,0.5495,0.0,0.0842,0.1683,0.0248,0.1733,0.0,0.1868,0.3736,0.0549,0.3846,1,129.3,537.6,78.5,745.7,75,59,56,0,49,0,0,0,0,0,46,28,21,0,20,32,17,13,0,12,34,24,19,1,18,0,0,0,0,0,49,1,0,15,2,0,8,,,,,,,,20,0,1,12,4,0,9,12,0,1,12,3,0,4,18,0,0,6,2,0,8,,,,,,,,0.0363,0.1247,,,0.0662,0.259,0.0681,0.2362,0.0441,0.1143,,,81,0.6049,0.0,0.4568,0.5062,0.4815,0.8718,0.1538,0.8367,0.4883,0.0747,1.0503,0.0823,1.4375,28.0027,0.6889,36.3567,0.4568,0.8889,0.6049,0.0,0.4568,0.5062,0.0,0.0741,0.1852,0.0617,0.1728,0.0,0.15,0.375,0.125,0.35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,0.7959,0.0,0.6122,0.6735,0.5102,0.92,0.0,0.8462,0.484,0.0903,0.8364,0.0936,1.067,30.6371,0.6596,29.6603,0.551,0.6531,0.7959,0.0,0.6122,0.6735,0.0,0.0816,0.1224,0.0,0.1224,0.0,0.25,0.375,0.0,0.375,37,0.6216,0.0,0.4595,0.4865,0.2703,0.9,0.3,0.7826,0.3254,0.1605,1.3033,0.172,2.0855,102.37,-0.1374,92.5963,0.0811,0.0811,0.6216,0.0,0.4595,0.4865,0.0,0.1081,0.2703,0.0,0.1351,0.0,0.2105,0.5263,0.0,0.2632,35,0.6857,0.0,0.5429,0.5429,0.5143,0.7778,0.2222,0.7917,0.5679,0.0979,0.6697,0.1032,1.256,47.83,0.4686,52.0785,0.2,0.4857,0.6857,0.0,0.5429,0.5429,0.0,0.0857,0.0857,0.0,0.2857,0.0,0.1875,0.1875,0.0,0.625,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.8812,190,190,6306,0,190,129,117,783,0,0,0,3867,0,0,33,1661,12,218,90,5,11,0,-1,-1,-1,-1,0.028331,0,3.0,0.0552,0.1892,,117,0,23,50,0,0,0.5211,0.5211,0.0,0.0579,0.2632,0.0368,0.0,0.1211,,,83,0,0.0032,117,6189,0.0402,4,5,1591,40530,0.4246,20,0.1925,0.9897,0.261,0.9884,0.261,38.6417,22.8953,58.2314,0.5396,0.5248,0.0,0.599,0.9008,0.0,0.0,,0.4851,0.8163,0.0891,0.1837,2.7347,0.4676,,,,0.0947,0.9759,0.1787,0.0937,1.2062,24.843,43.2155,30.3923,0.5198,46.4209,0.3515,0.6139,0.7572,0.5396,202.0,202.0,0.0,0.43,0.58,0.7,0.71,0.71,0.71,81.0,22.0,11.0,7.0,0.0,0.0,0.5309,0.7273,0.9091,1.0,,,0,4,2,3,5,1,1.0,1.0,1.0,1.0,1.0,1.0,0.5309,,0.6327,0.3784,0.6,,81.0,0.0,49.0,37.0,35.0,0.0,0.5309,,0.6327,0.3784,0.6,,81.0,0.0,49.0,37.0,35.0,0.0,0.54,0.5522,0.5396,0.0,0.0396,0.2129,0.0396,0.1683,0.0,0.086,0.4624,0.086,0.3656,0,122.2,584.0,77.0,783.3,87,62,55,0,45,0,0,0,0,0,42,27,25,0,24,30,18,18,0,14,31,22,19,0,16,0,0,0,0,0,45,0,6,27,2,0,7,,,,,,,,24,0,1,10,3,0,4,14,0,2,8,2,0,4,16,0,2,5,0,0,8,,,,,,,,0.0418,0.1766,,,0.0685,0.207,0.0769,0.2789,0.0541,0.1138,,,81,0.6049,0.0,0.5185,0.5309,0.5185,0.7857,0.2143,0.8776,0.4921,0.0771,1.0429,0.0858,1.186,25.6181,0.7154,34.4373,0.4938,0.9012,0.6049,0.0,0.5185,0.5309,0.0,0.0741,0.1481,0.0741,0.1728,0.0,0.1579,0.3158,0.1579,0.3684,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,0.6735,0.0,0.6122,0.6327,0.4082,0.95,0.05,0.9394,0.4177,0.0845,0.8416,0.0773,0.9133,31.8346,0.6463,31.1076,0.4694,0.6122,0.6735,0.0,0.6122,0.6327,0.0,0.0204,0.1429,0.0408,0.1633,0.0,0.0556,0.3889,0.1111,0.4444,37,0.4324,0.0,0.3784,0.3784,0.4324,0.6875,0.3125,0.875,0.4076,0.1461,1.2836,0.1417,1.8859,93.7288,-0.0414,85.5881,0.0811,0.1351,0.4324,0.0,0.3784,0.3784,0.0,0.0,0.4595,0.0,0.1622,0.0,0.0,0.7391,0.0,0.2609,35,0.6571,0.0,0.5714,0.6,0.5714,0.85,0.15,0.913,0.544,0.0952,0.6838,0.1007,1.1965,46.4744,0.4836,54.1878,0.1429,0.4571,0.6571,0.0,0.5714,0.6,0.0,0.0286,0.2,0.0,0.1714,0.0,0.0714,0.5,0.0,0.4286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.875,184,184,6482,0,183,123,106,741,0,0,0,3969,1,1,31,1717,18,184,75,11,13,0,-1,-1,-1,-1,0.019707,0,3.0,0.0495,0.1943,29.0,106,0,26,52,0,0,0.5217,0.5217,0.0,0.0272,0.2772,0.0326,0.0,0.1413,,,94,1,0.1181,106,6376,0.0387,4,6,1696,44416,0.4749,20,0.1933,0.989,0.2596,0.9846,0.2582,38.0148,23.6384,57.085,0.5,0.495,0.0099,0.5842,0.8559,0.0149,0.005,0.3333,0.4059,0.9024,0.0396,0.0976,2.2439,0.416,,,,0.0916,1.0238,0.176,0.0924,1.3559,25.3729,40.506,28.5819,0.5499,44.9484,0.3515,0.6436,0.7284,0.5,202.0,202.0,0.0,0.39,0.54,0.63,0.66,0.66,0.66,81.0,22.0,11.0,7.0,0.0,0.0,0.4815,0.6818,1.0,1.0,,,0,4,2,3,5,1,1.0,1.0,1.0,1.0,1.0,1.0,0.4815,,0.5918,0.2973,0.6286,,81.0,0.0,49.0,37.0,35.0,0.0,0.4815,,0.5918,0.2973,0.6286,,81.0,0.0,49.0,37.0,35.0,0.0,0.51,0.4925,0.5,0.0,0.0545,0.2574,0.0248,0.1634,0.0,0.1089,0.5149,0.0495,0.3267,0,121.0,649.0,73.2,843.4,77,55,49,1,47,0,0,0,0,0,51,34,28,0,23,28,15,13,0,11,28,19,16,0,15,0,0,0,0,0,47,0,1,20,1,0,8,,,,,,,,23,0,2,15,1,0,10,11,0,1,11,3,0,2,15,0,1,5,1,0,6,,,,,,,,0.0341,0.1718,,,0.0542,0.2203,0.0733,0.2812,0.0598,0.1218,,,81,0.6296,0.0123,0.4938,0.4815,0.4444,0.8889,0.1111,0.7647,0.4606,0.078,1.0804,0.082,1.4749,24.9703,0.7226,34.1615,0.3704,0.9506,0.6296,0.0123,0.4938,0.4815,0.0,0.0864,0.284,0.0494,0.0988,0.0,0.1667,0.5476,0.0952,0.1905,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,0.6122,0.0204,0.5714,0.5918,0.3673,1.0,0.0,0.9667,0.394,0.0927,1.0092,0.0929,1.0864,40.1747,0.5536,38.2564,0.4694,0.5306,0.6122,0.0204,0.5714,0.5918,0.0,0.0,0.2245,0.0204,0.1633,0.0,0.0,0.55,0.05,0.4,37,0.4054,0.0,0.2973,0.2973,0.2703,0.8,0.2,0.7333,0.2874,0.1355,1.2823,0.1485,1.9042,85.2467,0.0528,76.3603,0.0811,0.0541,0.4054,0.0,0.2973,0.2973,0.0,0.1081,0.3514,0.0,0.2432,0.0,0.1538,0.5,0.0,0.3462,35,0.6286,0.0,0.6,0.6286,0.5143,0.8889,0.1111,1.0,0.4799,0.0751,0.6397,0.0773,1.0735,29.6269,0.6708,46.0746,0.4286,0.7143,0.6286,0.0,0.6,0.6286,0.0,0.0,0.1429,0.0,0.2286,0.0,0.0,0.3846,0.0,0.6154,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
