epoch,lr,wall_s,train_pose_sl1,train_pose_pm,train_pose_loss,train_gripper_loss,train_total,train_pose_l1,train_pose_pos_l1,train_pose_rot_l1,train_gripper_acc,train_pose_pos_m,train_pose_rot_rad,train_pose_pm_mm,val_pose_sl1,val_pose_pm,val_pose_loss,val_gripper_loss,val_total,val_pose_l1,val_pose_pos_l1,val_pose_rot_l1,val_gripper_acc,val_pose_pos_m,val_pose_rot_rad,val_pose_pm_mm,val_cond_delta
0,0.0009829629131445341,115.0,0.15916368091256086,0.021587206124351464,0.15111044335950777,0.031082292070250213,0.1821927353299527,0.38392738744814603,0.26558699275049186,0.502267785491408,0.9876292466765141,0.00719265875570267,0.04331499237451631,21.587206124351464,0.18440668005279173,0.031222847726691018,0.21855993539372803,0.03853579172929684,0.2570957283040027,0.43671285682346994,0.39751854577125645,0.47590718895961076,0.9871794881520571,0.010694348077465604,0.04077692570855151,31.22284772669102,2.5645627975463867
1,0.0009330127018922195,115.07,0.15720219900240046,0.021387297489530402,0.1497110827458662,0.029098035738280438,0.17880911860983692,0.38123079260571846,0.2631773978273661,0.4992841897281974,0.9883100997045791,0.00712815751913148,0.043053086437119865,21.387297489530404,0.18315163197425696,0.03056151747686185,0.21393062250736433,0.032149663185244884,0.24608028452574235,0.43870856725808344,0.3872386304648606,0.4901784800149344,0.9836829836829837,0.010409628940932886,0.04197474690219322,30.561517476861848,3.04416561126709
2,0.0008535533905932737,115.35,0.15566765648509587,0.02101145354285286,0.14708017523743025,0.02951358451761709,0.17659375982763495,0.3782295895247903,0.2586307573947984,0.49782842439509917,0.9877561853766618,0.0070051277380304595,0.042922312955054255,21.01145354285286,0.20770564239411365,0.03239780157752387,0.22678461040441805,0.02097325497643375,0.24775786583240217,0.469980018886375,0.413123354003146,0.5268367362189126,0.9918414918414918,0.011121384847240571,0.045160370898413495,32.39780157752387,2.944451332092285
3,0.00075,115.3,0.15452521423117274,0.02046109683277908,0.14322767829305136,0.025535222030227313,0.16876290027640947,0.37470363685792446,0.2515654199738798,0.49784185496355615,0.989937223042836,0.006813751868257076,0.04290423789054728,20.46109683277908,0.19487380045346725,0.031811525198546325,0.22268067560829483,0.023252623241464227,0.24593329915911447,0.45445723772604707,0.40231209757166864,0.5066023845494766,0.9941724941724942,0.010847379882235974,0.0434175772909379,31.811525198546324,2.3456668853759766
4,0.0006294095225512604,115.32,0.15127008303757786,0.02009474552969725,0.1406632190903145,0.022048742024576535,0.1627119612251374,0.3690115519561303,0.24725279689627525,0.4907703060255093,0.9913566285081241,0.006693994617461058,0.04229942370794901,20.09474552969725,0.1934569594396022,0.0313986663365767,0.21979066455141927,0.025298338717757128,0.24508900252672342,0.4509830285897066,0.39963239646736004,0.5023336518199849,0.9895104904830595,0.010736166583135342,0.04295667928658721,31.3986663365767,2.8210229873657227
5,0.0005,115.2,0.14731834509149963,0.019354015674051366,0.13547811013931185,0.020560925909990986,0.15603903602351996,0.3617526434328919,0.2382771681493459,0.4852281198940038,0.9918874630723782,0.006455930732286905,0.041807028407195204,19.354015674051364,0.185475431052677,0.03057772273714448,0.21404406018468328,0.026801856017578177,0.24084591983637332,0.4382339652045901,0.38652238868055366,0.4899455386025089,0.9871794871794872,0.010399303504315775,0.04204766876075095,30.57772273714448,2.605900764465332
6,0.0003705904774487397,115.31,0.14367605220289842,0.01863981252316072,0.13047868787053768,0.0163553372421519,0.14683402490910785,0.3550957415797686,0.229365405801304,0.48082607676394756,0.9934799667651403,0.0062126353819148845,0.041451668670810925,18.639812523160717,0.190349746452067,0.0308995439056611,0.21629680564631393,0.02497179792718506,0.24126860513275875,0.4421530801516313,0.3887633068578227,0.49554284052415326,0.9906759906759907,0.010480583004983434,0.042355317110087214,30.8995439056611,2.5163583755493164
7,0.0002500000000000001,115.27,0.13943090939143207,0.01783811171955953,0.12486678207268391,0.013001586821945996,0.13786836884134454,0.346506944710342,0.21907200493699866,0.4739418833611459,0.9953148079763663,0.005938717151718266,0.04083470415813708,17.83811171955953,0.18572235272411422,0.030055781987024632,0.2103904732144796,0.02829480065588594,0.23868527358923203,0.43691372267016165,0.37988986012402115,0.49393761074626363,0.9906759906759907,0.010239929654407542,0.0422851040889889,30.05578198702463,3.0272226333618164
8,0.00014644660940672628,115.2,0.1365984469883287,0.01723448631451348,0.12064140419884306,0.010808370560079899,0.13144977478808456,0.34067002442862115,0.21207481564367892,0.46926523243218793,0.9961802991137371,0.005749363931442062,0.040445752883470305,17.234486314513482,0.1809408024891273,0.02970875252585311,0.20796126698627895,0.0224061334958313,0.23036739883167204,0.4286014800999826,0.3753085071807141,0.48189447059497964,0.993006993006993,0.010131544692958499,0.041261310048731334,29.70875252585311,2.8107447624206543
9,6.698729810778065e-05,115.29,0.13444265046403187,0.01675375154588586,0.1172762609622063,0.007896490185027567,0.12517275110965642,0.33601734600135813,0.20577370539373627,0.4662609846940597,0.9970573301329394,0.005580365560822288,0.040162662930093275,16.753751545885862,0.18176291256031513,0.029726388701400555,0.20808472149160914,0.02994701432743672,0.2380317367248602,0.42965308957166604,0.3763085329657668,0.4829976570495081,0.993006993006993,0.010132482225435736,0.04131375603152044,29.726388701400555,3.023527145385742
