epoch,lr,wall_s,train_pose_sl1,train_pose_loss,train_gripper_loss,train_total,train_aux_loss,train_pose_l1,train_pose_pos_l1,train_pose_rot_l1,train_gripper_acc,train_pose_pos_m,train_pose_rot_rad,train_pose_pm_mm,train_aux_pos_mm,train_aux_rot_deg,train_aux_pm_mm,val_pose_sl1,val_pose_loss,val_gripper_loss,val_total,val_aux_loss,val_pose_l1,val_pose_pos_l1,val_pose_rot_l1,val_gripper_acc,val_pose_pos_m,val_pose_rot_rad,val_pose_pm_mm,val_aux_pos_mm,val_aux_rot_deg,val_aux_pm_mm
0,0.000996057350657239,75.0,0.21642356103508728,0.21642356103508728,0.05133380803310818,0.36428329606288634,0.09652592727535676,0.4811524795036396,0.4415764813653078,0.5207284778606467,0.9774305555555556,0.00791753485625067,0.03083971922580676,23.07048166830647,66.475555374906,25.935700214732528,96.52592727535675,0.24305529408261223,0.24305529408261223,0.057901637393887304,0.37893327578109187,0.0779763581205149,0.5048936117930907,0.6019708062587332,0.4078163608115594,0.9747899176359844,0.01072853001053719,0.02387755773231095,31.28115078877835,49.961004374908796,21.001185000403304,77.9763581205149
1,0.0009842915805643156,64.17,0.17643051468757465,0.17643051468757465,0.04188851476939828,0.2937524750266435,0.07543344515721379,0.4181690780871569,0.3817846174010191,0.45455354039774,0.9803459119496856,0.006834603292063129,0.026920323010213847,19.890400258906233,52.0039374512509,19.843038155730994,75.43344515721378,0.262378649133928,0.262378649133928,0.08062368517621558,0.4153429878359081,0.07234065524753736,0.5313431591379876,0.6356849209601138,0.4270014012394165,0.9579831949469089,0.011275598406269937,0.025094640318627785,33.19653612496305,48.4597918157484,18.675346676105708,72.34065524753736
2,0.0009648882429441258,68.14,0.16219636572200796,0.16219636572200796,0.03883906206300588,0.26992836758588096,0.06889293977377675,0.3949462524312597,0.36022595992503176,0.42966654531235965,0.9824259696016772,0.006452455510926165,0.025456712916063873,18.74422237171598,47.50340641817894,17.87319115059401,68.89293977377675,0.2254449887519457,0.2254449887519457,0.041501551449131896,0.3342925959608468,0.06734605737719215,0.4853238677110325,0.5658950126137721,0.40475273349371943,0.9859943994287015,0.010007676134976436,0.023883142839877212,29.34142775019678,44.06611088152025,19.04617699117378,67.34605737719215
3,0.0009381533400219318,64.9,0.15172564278140008,0.15172564278140008,0.035830690017100854,0.2514216597006506,0.06386532665736021,0.3779483715568199,0.3438803677601384,0.4120163758845699,0.9837198637316562,0.0061610837548041805,0.024413716858272407,17.9105613476341,44.02332422782353,16.841046879693028,63.86532665736021,0.23990818520053095,0.23990818520053095,0.06707742927121181,0.3727254118739056,0.06573980330836539,0.5014612643825573,0.5791149459132293,0.4238076126542078,0.9719887971878052,0.010270280335672429,0.024940700231104337,30.163659435026453,44.630921062301184,17.06804868398524,65.7398033083654
4,0.0009045084971874737,64.3,0.14325760217457698,0.14325760217457698,0.03511495552019878,0.23774698157980256,0.0593744241896103,0.3642352377093813,0.3320824074045417,0.39638806751439154,0.983605214884696,0.005949944329000931,0.023490779670013947,17.302289032094198,41.04829951339798,16.027219589432608,59.3744241896103,0.2301326927100243,0.2301326927100243,0.0521470448550056,0.3521495901402973,0.06986985802233052,0.4843627181874604,0.5596228297852001,0.4091026172751472,0.9719887971878052,0.00990875173198367,0.02407055079456972,29.10908676308243,45.59045758734898,17.745154878889984,69.86985802233052
5,0.0008644843137107057,69.51,0.13467799706981992,0.13467799706981992,0.03357695074314134,0.2237186688515875,0.05546372124155987,0.35134212586802255,0.3221104447602976,0.3805738080535045,0.9846698113207547,0.005771409344822324,0.022555938233627275,16.79069321969645,38.32895242544652,15.444027559093676,55.463721241559874,0.251471645316156,0.251471645316156,0.055835266354955546,0.3728336770327485,0.06552676019631848,0.520943397316946,0.6043599928293576,0.43752677509096827,0.9663865546218487,0.010698236810716511,0.025831090020281926,31.314160627852967,42.51609661248552,17.52887806283725,65.52676019631848
6,0.0008187119948743448,79.44,0.1270852736636715,0.1270852736636715,0.03165141408784663,0.21242952274951296,0.05369283510001076,0.33952646112104634,0.3128962472112424,0.366156673593841,0.9850792714884696,0.0056055540512306165,0.021705207356351352,16.32855844193878,37.115195248689915,14.959445753068529,53.692835100010754,0.24388126603194646,0.24388126603194646,0.045103897859736314,0.3508101696727656,0.06182500644892204,0.5100123772935039,0.5910491887427846,0.4289755810375641,0.9803921568627451,0.01047949907591655,0.025288748228792048,30.9808145196331,41.31330814765615,17.273622447725664,61.82500644892204
7,0.0007679133974894982,63.78,0.12039607646142912,0.12039607646142912,0.03005870480704916,0.20209759129387028,0.051642809816845055,0.3293029717179464,0.30502871202160475,0.3535772296180265,0.98635678721174,0.0054674146751105875,0.020955387832874147,15.93237848507252,35.73122883969195,14.491447490628463,51.64280981684506,0.24697745418181272,0.24697745418181272,0.04645396837395947,0.36167735762956765,0.068245932647661,0.516133773226698,0.5670264075283243,0.4652411732353082,0.9719887971878052,0.010042525251351651,0.027434625503729704,29.523860355343473,46.47992392714952,17.792551613467282,68.24593264766101
8,0.0007128896457825362,64.42,0.11469166174890236,0.11469166174890236,0.02890826243476086,0.1927311199344304,0.04913119592584779,0.3195214026785247,0.29756190477864547,0.3414809016249215,0.9870774371069182,0.005331545736029572,0.02025153969494583,15.542455628686106,34.01157364007125,14.077630034907674,49.13119592584779,0.24021892779681528,0.24021892779681528,0.04339097091714207,0.3445220128828738,0.06091212341431476,0.502205297726543,0.5624735104937514,0.4419370734391092,0.9831932789805222,0.009940317310184157,0.02610018316666786,29.069113834690647,39.7442504137504,16.716071542065066,60.91212341431476
9,0.0006545084971874736,70.92,0.10837553735174223,0.10837553735174223,0.028206914452083245,0.1829020592698386,0.04631960752031588,0.3091974977083676,0.28939617964081793,0.32899881649442186,0.9869627882599581,0.005186844404066368,0.019511266094115045,15.134149393070668,32.10995872300001,13.687136779366572,46.319607520315884,0.24981592549663298,0.24981592549663298,0.05834002481872628,0.36736750485850317,0.05921155999020702,0.5216954564180026,0.5896743731338436,0.4537165321054913,0.9719887971878052,0.010443132208968076,0.02682809201421357,30.689570181468287,39.364720013837854,17.49268156860016,59.21155999020702
