epoch,lr,wall_s,train_pose_sl1,train_pose_pm,train_pose_loss,train_gripper_loss,train_total,train_aux_loss,train_pose_l1,train_pose_pos_l1,train_pose_rot_l1,train_gripper_acc,train_pose_pos_m,train_pose_rot_rad,train_pose_pm_mm,train_aux_pos_mm,train_aux_rot_deg,train_aux_pm_mm,val_pose_sl1,val_pose_pm,val_pose_loss,val_gripper_loss,val_total,val_aux_loss,val_pose_l1,val_pose_pos_l1,val_pose_rot_l1,val_gripper_acc,val_pose_pos_m,val_pose_rot_rad,val_pose_pm_mm,val_aux_pos_mm,val_aux_rot_deg,val_aux_pm_mm,val_cond_delta
0,0.0009938441702975688,98.38,0.23202442136355134,0.029997611073569092,0.20998327784591514,0.10512208674269412,0.41065814724335303,0.09555278281050343,0.4920480413413225,0.4231626040586467,0.560933478476096,0.954102047146402,0.009737244980968998,0.05357262379589211,29.997611073569093,64.6713666026261,31.893251545031394,95.55278281050343,0.2635674807249042,0.038621171925365544,0.2703482019433337,0.08311861651821333,0.44848718069388294,0.09502035975839794,0.5527661118651602,0.5613861619428931,0.544146035475467,0.9691119691886804,0.012924821244281844,0.05209111995716966,38.621171925365545,67.35489201016408,35.496603058867656,95.02035975839794,0.6767928600311279
1,0.0009755282581475768,90.07,0.20371330878870658,0.026685462983570087,0.1867982414571878,0.08616567040486238,0.35288180044064155,0.07991788845241218,0.447760404827577,0.3745450865985738,0.5209757250976326,0.961716811414392,0.008623828278350697,0.049747480753411726,26.685462983570087,54.0282040464671,28.40177801541064,79.91788845241217,0.24445145593493448,0.036701158494562715,0.2569081123769667,0.06079903610309579,0.4110351354842634,0.0933279849905305,0.5219376957477904,0.5447492382394454,0.49912616763949547,0.9716859716859717,0.012527291814615637,0.04766083893724543,36.70115849456272,60.64081858685348,32.62455131473681,93.3279849905305,0.756784975528717
2,0.0009455032620941839,90.66,0.19440810357962293,0.02558926486273853,0.17912485468994002,0.07989796741724606,0.332896919862804,0.07387409792940315,0.43155379978657954,0.3594225853459711,0.5036850169929618,0.9648418114143921,0.00827530572703917,0.04809747669688673,25.58926486273853,49.85129494709945,27.01562784791085,73.87409792940315,0.2481721479786102,0.03774978048102199,0.2642484623147714,0.048432472148763936,0.39639826993454375,0.08371734105894388,0.5266077296384053,0.5584528688605074,0.4947625833972234,0.9768339768339769,0.012830121856197196,0.04712100752762386,37.74978048102199,60.4702647070627,30.884878914776728,83.71734105894387,0.8916281461715698
3,0.0009045084971874737,90.18,0.1899484341035114,0.024976170576055057,0.17483319448995827,0.07332869863932578,0.3178107549401726,0.06964886226776812,0.4237120071652509,0.3502632650932662,0.4971607500359083,0.9682149503722084,0.008065508570864095,0.04746663552840649,24.976170576055054,46.92561087237842,25.92388262659414,69.64886226776812,0.2431712796770161,0.036993876643756946,0.25895713457653113,0.11042424198359903,0.4568512231456727,0.08746984220341213,0.5209857085036494,0.5472500351098206,0.49472138293308027,0.9459459460226572,0.012596343599015337,0.047309153659348326,36.99387664375695,61.32662353828607,30.768640733125743,87.46984220341213,1.0535218715667725
4,0.0008535533905932737,88.24,0.18496931001137268,0.02437336844468383,0.17061357975154007,0.06916869143555611,0.30632147445128516,0.06653920329608042,0.4154361971702528,0.3423848763884741,0.48848751951979646,0.9704016749379653,0.007885841947169073,0.04664715897042313,24.37336844468383,44.84945113306158,25.098676942276317,66.53920329608042,0.23040484136481082,0.0358328929211719,0.25083025003108583,0.055973655219397185,0.3701262995121255,0.06332239439348994,0.4997455052350632,0.5300195875698689,0.46947140537173593,0.9755469755469756,0.012150390572879498,0.0447210597337021,35.8328929211719,43.87403317419105,27.579753363615325,63.32239439348994,1.1708316802978516
5,0.0007938926261462366,89.8,0.17898389641241755,0.023726294955086175,0.1660840654639393,0.06485832292383199,0.2943701038659358,0.06342771521610006,0.4053875789453019,0.3327157902510527,0.47805936883756006,0.9716733870967742,0.007661574951629559,0.04562347238287145,23.726294955086175,42.37700574858017,23.946503343807652,63.42771521610007,0.23538735300839483,0.03709022378839044,0.25963156960875833,0.04706776878308682,0.3795770980331428,0.0728777539862399,0.5056431566963171,0.5452315880601777,0.4660547179681761,0.9794079794079794,0.012497480750740763,0.044474615050213676,37.09022378839044,48.69733744107925,27.186747946593165,72.8777539862399,1.399138331413269
6,0.0007269952498697733,88.87,0.17172682404370226,0.022936853863040063,0.16055797755200574,0.06186428660198713,0.283295589552328,0.060873325353964385,0.3941792878412431,0.3222636142898138,0.466094964964514,0.9731001861042183,0.007419597600857097,0.044441557376097805,22.936853863040064,40.237262168386145,22.463100311765846,60.87332535396439,0.22240816181384152,0.03533925879339147,0.24737481032636022,0.09836685240383775,0.41339535307393266,0.0676536991775151,0.48857356418053616,0.5179834737510755,0.45916365671955633,0.9652509653276765,0.011904607505982255,0.04385744963689891,35.33925879339147,46.70843091988732,25.91035368468399,67.6536991775151,1.457646131515503
7,0.0006545084971874737,89.18,0.167504004586867,0.022474077068010422,0.15731853995444461,0.05745016836807381,0.2729968638115426,0.05822815553795907,0.3872413091121181,0.31564390358351,0.4588387160975643,0.9757754342431761,0.007267390180462348,0.043727981271430225,22.474077068010423,38.280385635589845,21.472410167919502,58.22815553795907,0.20985046184431172,0.03390835351436525,0.23735847791112683,0.04080267812088228,0.33673968696379447,0.05857852603305261,0.4674644568021693,0.4985752446310861,0.4363536843922147,0.9806949806949807,0.011410219829165145,0.041610659940343256,33.908353514365245,37.74475143740536,25.49653198825276,58.578526033052604,1.5624665021896362
8,0.0005782172325201155,88.72,0.16408713102044895,0.022085529370302746,0.15459870603259088,0.05459259348798996,0.26549284631206144,0.05630154687144029,0.38178117613934404,0.3098634470928987,0.4536989064577496,0.9768765508684863,0.007136166053211718,0.04320898133494126,22.085529370302744,36.82524046257471,20.97493633746278,56.30154687144029,0.2044219943758297,0.033347717243003415,0.2334340189031039,0.032369166648583525,0.3245307993014347,0.05872762015993147,0.46097488235322664,0.48943688042528993,0.43251287937164307,0.9858429858429858,0.01123325106780137,0.04119483982494516,33.347717243003416,39.022112442624,24.865671330119884,58.72762015993147,1.4591370820999146
9,0.0005,88.35,0.16053823502572534,0.021482394995727107,0.15037676533753463,0.050570069923511624,0.2553779783157202,0.054431142940858455,0.3749531699913015,0.3016004809744601,0.4483058605537225,0.9784119106699752,0.006944480297333623,0.04270472098373006,21.482394995727105,35.472722171295075,20.361466977987075,54.43114294085846,0.20971382373855227,0.03374594495304533,0.2362216153065824,0.04455734312323376,0.33916281025612216,0.05838385248554336,0.4663174742859149,0.4931420179100724,0.43949290611415603,0.9768339768339769,0.011341059093808269,0.041827591078564465,33.74594495304533,38.912276769754506,23.800356709640074,58.38385248554336,1.6563596725463867
