epoch,lr,wall_s,train_pose_loss,train_gripper_loss,train_total,train_pose_l1,train_pose_pos_l1,train_pose_rot_l1,train_gripper_acc,val_pose_loss,val_gripper_loss,val_total,val_pose_l1,val_pose_pos_l1,val_pose_rot_l1,val_gripper_acc
0,0.000996057350657239,10.63,0.25763314530843556,0.09345027154754146,0.35108341763515283,0.5453073524012424,0.5287990869566945,0.5618156202063702,0.9614789603960396,0.23097669281044594,0.11385234939951856,0.3448290422099645,0.5052511605228028,0.5845763354408307,0.42592597800810467,0.9299719904651161
1,0.0009842915805643156,10.53,0.17265439000312643,0.06526231561501575,0.2379167050418287,0.42000289172819344,0.4185881592554621,0.42141762464353355,0.971302599009901,0.1933990118800759,0.04220476411074316,0.2356037744620935,0.46204719364810054,0.4559635524990178,0.4681308645995057,0.9831932773109243
2,0.0009648882429441258,10.42,0.1489872207293416,0.06186480159954269,0.21085202266084085,0.3818227924627833,0.38334360099074866,0.38030198703307916,0.9732363861386139,0.1666122708542674,0.0834716087003716,0.2500838808903173,0.40431603213318257,0.4384078837576367,0.3702241422749367,0.9635854341736695
3,0.0009381533400219318,10.58,0.13747061150941517,0.05715106818640586,0.1946216800277776,0.3626975414186421,0.36153601279648223,0.36385906967196135,0.9733137376237624,0.15074211463373915,0.05820965620816922,0.20895177017406924,0.37506434313055514,0.3971382801105328,0.35299039546515093,0.9663865546218487
4,0.0009045084971874737,10.84,0.12598455357964677,0.058208369202727435,0.18419292362609713,0.3430288515911244,0.34635446478824805,0.33970323750878323,0.9755569306930693,0.1361369375838619,0.060230654411289206,0.1963675953343469,0.3612006997026983,0.3768402413159859,0.3455611474039842,0.9775910364145658
5,0.0008644843137107057,10.47,0.12089410597587576,0.057713978854699595,0.1786080847429757,0.33564696674889855,0.33566617316538744,0.3356277623979172,0.9757889851485149,0.1473446720663239,0.04872038407402546,0.19606506081522346,0.37533816152594,0.3896176062044309,0.3610587283676746,0.9775910364145658
6,0.0008187119948743448,10.53,0.11309673050695127,0.05631750955310936,0.16941424023987042,0.32212572330885597,0.3242660601540367,0.31998539029961764,0.9747834158415841,0.14254669340050855,0.05485930987725071,0.1974060029960146,0.378716028371111,0.40907292063830614,0.34835911473306286,0.9663865579610446
7,0.0007679133974894982,10.65,0.10454978635258014,0.05533421733693247,0.15988400386701715,0.3073598988870583,0.3090656550951523,0.305654140760993,0.9766398514851485,0.1395625833119331,0.039219354944569726,0.17878193959218114,0.35684260275183605,0.3799455357031996,0.3337396851190332,0.9775910380841637
8,0.0007128896457825362,10.58,0.09913467597400788,0.047259826427510025,0.14639450233466555,0.2976366609039873,0.2976045821710388,0.29766874244012453,0.9803527227722773,0.13622543820980884,0.04037168623582155,0.17659712597435595,0.355856440898751,0.3815302171793972,0.3301826455012089,0.9803921568627451
9,0.0006545084971874736,10.59,0.0940117328473837,0.049441651703955806,0.14345338450062392,0.28808398913628985,0.2906844483153655,0.28548352737532984,0.9784962871287128,0.12224473735364545,0.05814640038237184,0.180391137172528,0.3344342245274231,0.3356109905977543,0.33325747223127455,0.9663865562914467
10,0.0005936906572928624,10.55,0.08802236576039012,0.05079552741481526,0.13881789299078506,0.27813910737191094,0.2796912766476669,0.27658693949774943,0.9765625,0.12183388343461755,0.05994032472580755,0.18177421178136552,0.33695141900153386,0.35233596743655804,0.32156685679232705,0.9663865546218487
11,0.0005313952597646568,10.59,0.0828579433151696,0.04908809877037633,0.1319460423275976,0.26742141435642053,0.2687731325478837,0.266069698894378,0.9779548267326733,0.138950207361988,0.185436659917778,0.3243868741668573,0.36918531437547936,0.3803885968125501,0.357982022087781,0.9523809557201481
12,0.00046860474023534336,10.5,0.07855485523543736,0.04504906617238712,0.12360392151271353,0.26007187359108785,0.2606549645857056,0.2594887817112526,0.9805074257425742,0.12048110541175394,0.06086294584664978,0.18134405148797342,0.3315445072844583,0.3486574480012685,0.3144315482855511,0.960784317064686
13,0.0004063093427071377,10.56,0.07326787808854686,0.043073941686070795,0.11634181971007054,0.24842783225940004,0.2494656920875653,0.2473899715460173,0.9804300742574258,0.11861573955884167,0.040535264061529096,0.15915100495604909,0.3262135985435224,0.3462984065214793,0.3061287921099436,0.9831932789805222
14,0.00034549150281252644,10.62,0.0687276084381755,0.03806325422120419,0.1067908629590627,0.23985197033622477,0.24185141367782462,0.23785252758476993,0.9836014851485149,0.11660628550860729,0.031747907874923126,0.14835419090522103,0.3196805129114653,0.340002762294617,0.2993582414478815,0.9915966386554622
15,0.00028711035421746366,10.41,0.06556137606944187,0.03682342823998228,0.10238480422240083,0.2314547097476402,0.23302434613504033,0.22988507321270385,0.9846070544554455,0.11438332370766739,0.03418152740731293,0.14856485150107482,0.3179492437038101,0.3325263915442619,0.3033720882666879,0.9831932789805222
16,0.00023208660251050156,10.57,0.06149153155966265,0.035801364437995094,0.09729289626794876,0.22453236933982018,0.22539506048554242,0.2236696783416342,0.9852258663366337,0.11682393044984642,0.029262014682970794,0.14608594741807931,0.3251403259629963,0.32922985181421127,0.3210507894263548,0.9859943977591037
17,0.00018128800512565513,10.39,0.05854910148289239,0.03463086602278054,0.0931799676416829,0.21701610634232513,0.21836217293644897,0.21567004122356376,0.9849164603960396,0.11552450077540401,0.039980248315912,0.15550474547037557,0.3225407747327447,0.33982515059599355,0.30525638509531317,0.980392158532343
18,0.00013551568628929433,10.51,0.0552364650210089,0.03161609505642076,0.08685256033619441,0.21133234521540084,0.21223515995068126,0.21042952789823607,0.987082301980198,0.11542985661357057,0.03805097848886535,0.15348083815988706,0.3219859049099834,0.33632838826219574,0.3076434269004843,0.980392158532343
19,9.549150281252634e-05,10.47,0.05242963472731633,0.026512547037728467,0.07894218216954481,0.20409806721871443,0.20405273080462277,0.20414340650976295,0.9892481435643564,0.11696971078463295,0.03342848138085434,0.1503981913046009,0.3211596484194283,0.33393435109229314,0.3083849404038501,0.9915966386554622
20,6.184665997806823e-05,10.44,0.050888391266955005,0.02719609796197504,0.07808448899869282,0.20034988703999188,0.20185078267413792,0.19884898978294713,0.9889387376237624,0.1192090644785503,0.033681017657121025,0.1528900834191747,0.3254962882407907,0.3406272610279025,0.310365295627204,0.9831932789805222
21,3.511175705587433e-05,10.64,0.049278535732612164,0.022295588508448885,0.07157412458137416,0.1970310982058544,0.19756499191026877,0.1964972061981069,0.9911819306930693,0.12113034627100333,0.03969890808984011,0.16082925347386956,0.3308724372827706,0.3446155327374862,0.3171293227111592,0.9775910380841637
22,1.570841943568452e-05,10.45,0.047692514660924966,0.025206467834656302,0.07289898229560049,0.1936427632180771,0.1945862601151561,0.19269926359157752,0.9897122524752475,0.11751890574850622,0.026362485943638644,0.14388138982428222,0.32391717266134856,0.33901718822347016,0.3088171693290315,0.9915966386554622
23,3.942649342761118e-06,10.55,0.04634124450938831,0.023831836822198353,0.07017308143474678,0.19050200519585372,0.19150294614310312,0.1895010670517931,0.9900216584158416,0.11796533045064167,0.029576364988121998,0.14754169649269736,0.32423757371448336,0.3387143556393829,0.3097608062733455,0.9859943994287015
24,0.0,10.26,0.046293703332026995,0.02510383100557777,0.07139753408287422,0.1900586178987333,0.19083267273289142,0.18928456321211146,0.989944306930693,0.11753955924836527,0.03484197991902755,0.15238154055524608,0.3236407041967082,0.33958688766515555,0.3076945458974491,0.980392158532343
