epoch,lr,wall_s,train_pose_sl1,train_pose_pm,train_pose_loss,train_gripper_loss,train_total,train_pose_l1,train_pose_pos_l1,train_pose_rot_l1,train_gripper_acc,train_pose_pos_m,train_pose_rot_rad,train_pose_pm_mm,val_pose_sl1,val_pose_pm,val_pose_loss,val_gripper_loss,val_total,val_pose_l1,val_pose_pos_l1,val_pose_rot_l1,val_gripper_acc,val_pose_pos_m,val_pose_rot_rad,val_pose_pm_mm,val_cond_delta
0,0.0009829629131445341,139.91,0.14567508950585817,0.019198307848740246,0.13438815511153873,0.018525275585146356,0.1529134307654607,0.3618814124348379,0.23602292671808686,0.4877398994783428,0.9932143397940641,0.006394829236925425,0.042051693459556436,19.198307848740246,0.2014017555610839,0.032898772299498114,0.2302914048199887,0.039081376265204734,0.2693727811524918,0.462100664079884,0.4122965418514394,0.5119047800560931,0.9813519813519813,0.011104778382310639,0.04369001392717962,32.89877229949811,4.032011032104492
1,0.0009330127018922195,140.17,0.14755248188575348,0.019303010953201048,0.1351210768478412,0.017220817450159326,0.15234189447599927,0.3646588236057419,0.23718716209581733,0.4921304860633478,0.9937064657783161,0.006424895156460331,0.04243273025368431,19.30301095320105,0.20075530135061914,0.03269393675220318,0.22885755520739479,0.08434030233007489,0.3131978578153468,0.45973061959504524,0.41151088497021815,0.5079503422016864,0.9813519813519813,0.011068122759939004,0.04330622420444355,32.693936752203186,4.2358198165893555
2,0.0008535533905932737,140.32,0.14570385203225766,0.019004311732979416,0.13303018218275275,0.015821679446248245,0.14885186140895396,0.36179627215479593,0.233244880690927,0.49034766471075475,0.9939619927316777,0.0063166743788026555,0.04225336277190661,19.004311732979417,0.19612375711088692,0.03126178552029711,0.21883249994897064,0.030847614384657922,0.2496801146191039,0.4529640787825996,0.3920867614673846,0.5138413974177309,0.986013986986556,0.01057559662413868,0.04382446796431408,31.26178552029711,4.29039192199707
3,0.00075,140.49,0.14401662366849446,0.01852756600064321,0.1296929620851682,0.014120395453552535,0.1438133575423857,0.3575219045004507,0.22751121572261143,0.48753259416279254,0.9951260599636584,0.006162272690925668,0.04201426256396134,18.52756600064321,0.203493425097221,0.03291486065166119,0.23040402189140274,0.022647311947892455,0.253051332208938,0.46742432288356595,0.41278868871968943,0.5220599726085619,0.993006993006993,0.011103518118339402,0.04453745028459943,32.914860651661186,4.919495582580566
4,0.0006294095225512604,140.35,0.14039863943421863,0.017970973669778643,0.1257968160156262,0.012086850312413988,0.13788366651242606,0.35151254554938577,0.22066304361112618,0.4823620457457167,0.9955614021804967,0.0059798766657493466,0.041547021358699816,17.970973669778644,0.20100013762365132,0.033220488669259564,0.23254341904794698,0.029778049355655006,0.2623214670272418,0.4609777481405885,0.41590099884218823,0.5060545116454571,0.9895104904830595,0.011212700101957246,0.043145109836385524,33.22048866925957,5.834690093994141
5,0.0005,140.37,0.13647518209946077,0.01732663718531126,0.12128646046753583,0.009041249528922105,0.13032771002553145,0.34417911598640527,0.21273292590277906,0.4756253044183582,0.9967160054512417,0.005768390440228065,0.041003194904414036,17.32663718531126,0.1924954714961263,0.03169289592540625,0.2218502706442124,0.04706692714884547,0.2689171974614506,0.4486588527967324,0.39726766228397964,0.5000500157301798,0.9883449893175583,0.010718059901903559,0.04269876186073799,31.692895925406255,4.908596038818359
6,0.0003705904774487397,140.35,0.13435208084888706,0.016754847168268073,0.11728393032849016,0.007123410913338132,0.12440734122880368,0.3386464099191594,0.20583778599007502,0.47145503302691993,0.9973974106602059,0.005582304183463665,0.04064151328248843,16.75484716826807,0.19654913218843909,0.03213179573451445,0.22492257208674105,0.0551520114794964,0.2800745837616198,0.45269279324369277,0.4016796425505952,0.5037059337248058,0.9836829846555536,0.010810678774851324,0.04292175989155169,32.13179573451445,4.775804042816162
7,0.0002500000000000001,140.39,0.13123947727200047,0.016184628405791567,0.11329239898382137,0.006201586989736822,0.11949398598748218,0.3324844312624524,0.19885515490674308,0.4661137043418919,0.9978990006056935,0.00539334022808371,0.04016537393140367,16.184628405791567,0.19629103084266325,0.031728507746835964,0.22209955536541126,0.04522298860210613,0.26732254750800855,0.45406038381836633,0.39811136012588627,0.510009408413947,0.9871794881520571,0.010750694573793934,0.043585203023570954,31.728507746835966,4.948392391204834
8,0.00014644660940672628,140.42,0.129476879376451,0.015670122011259495,0.10969085422773783,0.0038230726069301223,0.11351392685302021,0.3280730270151656,0.19223908364754747,0.46390696878075094,0.9985993337371291,0.005214207249212398,0.03996419447442028,15.670122011259496,0.1929814808574312,0.03144072810305165,0.2200850990268734,0.03753681014056398,0.257621906854056,0.44884210123326673,0.39401041891747146,0.5036738004995671,0.9883449883449883,0.010620431117018759,0.04297562462813927,31.44072810305165,5.5699357986450195
9,6.698729810778065e-05,140.43,0.1266696148550308,0.015194275721045676,0.10635993006029394,0.002814219374749524,0.10917414938280758,0.32290864443865636,0.18616915459906527,0.4596481317465844,0.9990441399152029,0.005051623200371564,0.039580692420361045,15.194275721045678,0.19037457765677038,0.031199436547942373,0.21839605650423846,0.042978373380382774,0.2613744273052349,0.44337522795983964,0.39130980019524936,0.49544068420683585,0.9871794881520571,0.01054502399486331,0.042210391186403504,31.199436547942373,5.384199619293213
10,1.70370868554659e-05,140.63,0.12562060440980183,0.014879817841433525,0.10415872518110825,0.002426532026099863,0.10658525727883315,0.3202225874944718,0.18295668131434362,0.45748849165287975,0.9991577074500303,0.004964321763308291,0.03942807186180573,14.879817841433526,0.1918609370162715,0.03127593410772321,0.2189315399784586,0.04396147479041043,0.2628930162438702,0.44564096514995283,0.39126160782533925,0.5000202971182781,0.9883449893175583,0.010551280641628729,0.04260679404739733,31.275934107723213,5.719539642333984
11,0.0,140.13,0.12554436570528707,0.014777175018813198,0.10344022517399959,0.0023969782273128223,0.1058372033591851,0.3197427447873993,0.1812304469092841,0.45825503924483607,0.9992239551786796,0.004921013243560725,0.03947525260251338,14.777175018813198,0.1904505977889041,0.03106887331167301,0.21748211507474904,0.04753480228828266,0.26501691744321987,0.4437943199575642,0.38911212706343556,0.49847651556099487,0.986013986986556,0.010492555115432728,0.04248495875816523,31.068873311673013,5.605013847351074
