epoch,lr,wall_s,train_pose_sl1,train_pose_loss,train_gripper_loss,train_total,train_aux_loss,train_pose_l1,train_pose_pos_l1,train_pose_rot_l1,train_gripper_acc,train_pose_pos_m,train_pose_rot_rad,train_pose_pm_mm,train_aux_pos_mm,train_aux_rot_deg,train_aux_pm_mm,val_pose_sl1,val_pose_loss,val_gripper_loss,val_total,val_aux_loss,val_pose_l1,val_pose_pos_l1,val_pose_rot_l1,val_gripper_acc,val_pose_pos_m,val_pose_rot_rad,val_pose_pm_mm,val_aux_pos_mm,val_aux_rot_deg,val_aux_pm_mm
0,0.000996057350657239,47.5,0.21662209436800686,0.21662209436800686,0.056600664833918894,0.37544898708486346,0.10222622723743954,0.48480189161678766,0.4499168713712482,0.5196869176827513,0.9735453377386197,0.007964537501548487,0.029965694783126905,23.241498750988693,69.78063382722557,28.897072524092344,102.22622723743955,0.255362189241818,0.255362189241818,0.0771273729660097,0.4162939062305525,0.08380434461751905,0.5232202816410225,0.5991873423091504,0.4472532063639131,0.949579833602371,0.010517940535640516,0.025545228251806495,31.144508721531274,56.820653003303946,24.430198764783047,83.80434461751906
1,0.0009842915805643156,46.67,0.1667425758294247,0.1667425758294247,0.04480343376574887,0.2908147953330333,0.07926878531117447,0.4077509996999553,0.37878302698093363,0.4367189700995598,0.979487885462555,0.0066969978558815875,0.02519099425015733,19.511759601172372,54.49203213624842,20.99090942582044,79.26878531117447,0.23108461908265657,0.23108461908265657,0.06972096990846119,0.3844051363588381,0.0835995449781084,0.48770722003878,0.5657013306597701,0.4097130956436072,0.9579831949469089,0.009919215619814497,0.023507209880804483,29.075636593651037,51.49026493690595,20.57341258202863,83.5995449781084
2,0.0009648882429441258,51.99,0.15155131469389066,0.15155131469389066,0.041159187102342974,0.2629892619958533,0.07027876042868947,0.38247439619728124,0.3551444734902109,0.4098043157753265,0.9817364170337739,0.006282449555658516,0.02364541648472721,18.294478225058132,48.35042562581894,17.775732227418413,70.27876042868948,0.23756623510219135,0.23756623510219135,0.043548816726321264,0.34909772513961257,0.06798266413874653,0.4947415931719024,0.554127563615473,0.4353556112081063,0.9775910380841637,0.009727605670711407,0.02487974450597409,28.603651866066354,46.56788404164862,17.792189307326346,67.98266413874653
3,0.0009381533400219318,47.44,0.14133893792543467,0.14133893792543467,0.03875099885224115,0.2440285246802847,0.0639385884072462,0.36548861640227875,0.3393456372220436,0.39163159652340956,0.9823559104258444,0.006001375807058094,0.022600698068727044,17.474152860279563,43.933736185013984,16.20816396386184,63.9385884072462,0.23031576653989425,0.23031576653989425,0.043530792629226246,0.33836215250298424,0.06451559465388958,0.4869844097884095,0.5354922457235534,0.43847657919597893,0.9859943977591037,0.009428707337533893,0.024903178413291604,27.782639853802383,42.33830997130784,18.26189687265477,64.51559465388958
4,0.0009045084971874737,46.26,0.1320315630841185,0.1320315630841185,0.03608810646485444,0.2293986177041842,0.061278947966826994,0.350091616181375,0.3266018035653404,0.3735814305041505,0.9837555066079295,0.005777599183342005,0.021562433482945054,16.81452148242494,42.13051303739765,15.403951984340134,61.278947966827,0.2300421305898191,0.2300421305898191,0.06431014698092677,0.3589525552523904,0.0646002798625568,0.49413883210230275,0.5637971161961222,0.42448058231872005,0.9635854358432674,0.00988448603490905,0.024209240707112292,28.934667215627783,41.907921683888475,17.973273590421247,64.6002798625568
5,0.0008644843137107057,46.25,0.1254427288870892,0.1254427288870892,0.03775523631921019,0.22043489427380974,0.05723692903981685,0.33875763735757175,0.31716872598543744,0.360346548423368,0.9828147944199707,0.0056067326642222776,0.02080792905530303,16.361853702707702,39.327204287621065,14.823423497257293,57.23692903981685,0.23462757777099183,0.23462757777099183,0.07699570489697763,0.38366099106831375,0.07203771068560642,0.5010056843777665,0.5859523961524001,0.41605898637731537,0.9551820744987295,0.010292618358064266,0.023875787301140337,30.03090047681866,50.4851859135955,18.422326211701737,72.03771068560643
6,0.0008187119948743448,45.37,0.11890541429517903,0.11890541429517903,0.03545184902540475,0.2088179942685427,0.05446073087957987,0.32858566773532943,0.30827460089006437,0.3488967356308966,0.9842832232011748,0.0054510408046924775,0.02014892835514661,15.904388462963258,37.3731722861047,14.174677578126333,54.46073087957987,0.2298181623804803,0.2298181623804803,0.07638599640097604,0.37528886923602983,0.0690847164651259,0.4920379404260331,0.5575506304826389,0.4265252289985742,0.9635854375128653,0.009783684690835095,0.02437565504920249,28.70120806749962,45.909781488968214,17.6909767972132,69.0847164651259
7,0.0007679133974894982,46.46,0.1130425012978163,0.1130425012978163,0.035718093179685995,0.2002208594796241,0.0514602649371617,0.3188069582904488,0.29998002248363526,0.3376338924124027,0.9843291116005873,0.005304218091415283,0.01949956242088092,15.477620301803741,35.31774155598642,13.749868552956876,51.460264937161696,0.2249240610195475,0.2249240610195475,0.040286766866049845,0.3295390253641358,0.06432819672200192,0.48464477738412487,0.5523660602021951,0.41692347319520157,0.9803921568627451,0.009694538667474557,0.024022862680402456,28.392593634604406,42.86098555356514,17.366656184168328,64.32819672200192
8,0.0007128896457825362,45.96,0.10760305251340858,0.10760305251340858,0.03325827261862084,0.1905062291525009,0.04964490418107674,0.3089996275222599,0.29234785338242847,0.3256514003929763,0.9857287077826725,0.005171192412657141,0.01880599335711258,15.111999165009648,34.118345868876325,13.461425320216657,49.64490418107674,0.23883684125601076,0.23883684125601076,0.06294114301268126,0.36524056603594657,0.06346257930459763,0.5045340546205932,0.5935008993335799,0.41556718770195455,0.9635854358432674,0.010409569717338439,0.023851215135024376,30.468983627876646,41.23647937796363,17.138277423228818,63.462579304597625
9,0.0006545084971874736,49.64,0.10266130639133475,0.10266130639133475,0.03230138046536376,0.18195999586590936,0.04699730919058628,0.30091103526289065,0.2851357667019014,0.3166863040645742,0.9861417033773862,0.005045820733261528,0.018296982571974988,14.73205934843478,32.33738979885407,12.966218463014178,46.99730919058627,0.24094530718834126,0.24094530718834126,0.04163252172015962,0.34470246502665247,0.062124640292146295,0.5071894478898088,0.5957402599458935,0.4186386372528824,0.9831932789805222,0.010509960156414104,0.024092274751900292,30.503808799870207,41.69475298155756,16.40309885306902,62.124640292146296
10,0.0005936906572928624,47.18,0.09686074882920793,0.09686074882920793,0.029907887538439606,0.1712026209317465,0.044433984692138724,0.2906985331255609,0.27656515509371543,0.30483191085106826,0.9867153083700441,0.004894881796778321,0.01761023860928027,14.304243318091055,30.574623648509405,12.568325357879182,44.43398469213872,0.2337631878732633,0.2337631878732633,0.07609365738573529,0.37014947927632585,0.060292634789516276,0.49395731634118645,0.5717034492672992,0.41621119718925625,0.9663865579610446,0.010031450674177803,0.023909352124989534,29.293108580200947,40.593419662293265,16.94859608433941,60.29263478951628
11,0.0005313952597646568,46.47,0.09270593411290523,0.09270593411290523,0.028266094758848163,0.1639784261824976,0.04300639720937229,0.28292834290498853,0.27017101100625446,0.29568567257183065,0.987656020558003,0.004779807532619187,0.017084075095577824,13.981208805591088,29.589495778893408,12.245773416637123,43.00639720937229,0.23398624932398648,0.23398624932398648,0.038778031093566694,0.3340779798371451,0.06131370296748746,0.490124745445759,0.5501769779443073,0.4300725121124118,0.980392158532343,0.009689662334214406,0.02470999799606179,28.300150174971055,41.69679067882837,18.670289542821244,61.313702967487465
12,0.00046860474023534336,48.1,0.0874718142654227,0.0874718142654227,0.02668365411035253,0.15439254639563582,0.04023707800007339,0.2739688569841231,0.2627359264135011,0.28520178737969476,0.9887802863436124,0.004649303188867506,0.016477672626618596,13.616496491931084,27.741539487601553,11.839246374432843,40.23707800007339,0.233152686798272,0.233152686798272,0.05581566493133871,0.3522104386355029,0.06324208295103215,0.4970808946618847,0.5566023816915453,0.4375594205716077,0.9691876784092238,0.009746863114117993,0.02506716029734171,28.627153840802965,42.537370524486576,17.052421732516223,63.242082951032145
13,0.0004063093427071377,45.5,0.08388767131602887,0.08388767131602887,0.02668703853261415,0.14932272633573207,0.03874801615698922,0.267679026079598,0.25775134957309337,0.27760669982905956,0.9887114537444934,0.0045605000490035515,0.01603979474855327,13.363956894982666,26.682185449482937,11.520444069137493,38.74801615698922,0.23114882943843926,0.23114882943843926,0.03768708039315141,0.32805189264922585,0.059215983694174044,0.4933550131588089,0.5481581471714319,0.438551921887892,0.9831932789805222,0.009638033277702098,0.025213813920523607,28.046842638392743,38.46970724896723,16.027095332156485,59.21598369417404
14,0.00034549150281252644,48.23,0.0800458554796623,0.0800458554796623,0.023792463650227944,0.1408446244403129,0.03700630521338854,0.2606241091888907,0.25091880056651505,0.2703294152292736,0.9896062775330396,0.0044416370258014235,0.015616989523588124,13.006016996343142,25.519729297876182,11.24145030031011,37.00630521338854,0.21777907773560168,0.21777907773560168,0.049199654441587734,0.3288416028523645,0.06186287324218189,0.4757605877911009,0.5335604747971233,0.41796070161987753,0.980392158532343,0.009372175362023736,0.023961412498638743,27.546363718369427,41.54749259519644,15.76563445191958,61.86287324218189
15,0.00028711035421746366,45.48,0.0762401487891632,0.0762401487891632,0.020440057918127856,0.13226779409179604,0.035587587846489556,0.2532641639749734,0.24527012006476762,0.2612582077320102,0.9914418135095447,0.0043411384071339685,0.015103325849500172,12.72340978272861,24.492298598878534,10.93328040932844,35.587587846489555,0.23256714930053518,0.23256714930053518,0.06054423435353765,0.3561073147616133,0.06299592994925689,0.5004941656642935,0.562464061070557,0.4385242404557076,0.9775910380841637,0.009887357362407763,0.02513833073194788,28.704152643388394,42.28335797411053,15.901853714323439,62.99592994925688
16,0.00023208660251050156,45.22,0.07236076638693327,0.07236076638693327,0.020057177845178898,0.12619525726977598,0.03377731310726087,0.2457531172448493,0.23872667642942083,0.2527795553469973,0.9915335903083701,0.00422619673541081,0.014613842701049803,12.408233815243415,23.270877026207472,10.650426783755702,33.77731310726087,0.22850679407934515,0.22850679407934515,0.05733385481754271,0.3459248390434837,0.06008419120052949,0.49381720034682114,0.5500848563779303,0.43754954206175495,0.980392158532343,0.009671748082312633,0.02508042926485298,28.22652362620964,40.61765226872028,16.08004074883534,60.084191200529496
17,0.00018128800512565513,45.75,0.06960482771197955,0.06960482771197955,0.018497815153160405,0.12061409354100494,0.032511450946549836,0.24043823848649443,0.234046638952828,0.24682983797639826,0.9920154185022027,0.00414285786920357,0.014270511465406978,12.154763824307796,22.44039658024885,10.4123361688211,32.511450946549836,0.21989774228144093,0.21989774228144093,0.04144411308675253,0.322192041312947,0.060850177617634046,0.47834859433628263,0.5321195645659578,0.42457764856621666,0.9775910380841637,0.009367677160076984,0.024359769842663064,27.372911551586387,40.66570319172715,15.698557639307,60.850177617634046
18,0.00013551568628929433,52.77,0.06671225467475238,0.06671225467475238,0.017436720560060664,0.11514965569526614,0.031000680592397935,0.23395230858511512,0.22848874341461275,0.23941587530918934,0.9929790748898678,0.004045128530348144,0.013842467669939155,11.887701027226605,21.435387853790136,10.178020580509829,31.000680592397938,0.21926859659808023,0.21926859659808023,0.05248422778788067,0.33151481632425006,0.059761986877320525,0.47753285735595125,0.525432863906652,0.42963284855129336,0.980392158532343,0.00925538656810502,0.024663750765746048,26.943848763151664,40.237930392016885,16.109056870390656,59.761986877320524
19,9.549150281252634e-05,46.09,0.06442953035421396,0.06442953035421396,0.016672106777592535,0.11123140567090367,0.030129768454884118,0.229666375816306,0.22511115252271446,0.23422159945999824,0.9930937958883994,0.003984800322123539,0.013542234647346225,11.714053092724075,20.865665237240155,10.003982704821437,30.12976845488412,0.22491683249547034,0.22491683249547034,0.10227732932200286,0.38872616740167976,0.06153200129542698,0.4862304991867696,0.5402273353742284,0.43223368520496275,0.9719887971878052,0.00952198205734877,0.02481247545206914,27.70858717670127,41.73782861241106,15.966811494227338,61.53200129542698
20,6.184665997806823e-05,45.93,0.06262829655537959,0.06262829655537959,0.014486379749378877,0.10626245379754275,0.0291477775532156,0.2259018579374851,0.22172432242948753,0.23007939517410492,0.9941492290748899,0.0039256842958736785,0.013302271522406527,11.546801845440518,20.16135487601533,9.859275837862347,29.1477775532156,0.22498647042182313,0.22498647042182313,0.06945874168425381,0.3536409786602362,0.05919576138884079,0.4870536901703736,0.5433902416576525,0.43071713250558247,0.980392158532343,0.009563888475319752,0.024733408956843263,27.846368827990123,39.78989093827934,16.09106807729271,59.19576138884079
21,3.511175705587433e-05,48.75,0.061068627113550246,0.061068627113550246,0.013765984994581109,0.10321621731930192,0.028381605467125884,0.22227552955458693,0.21870586446728477,0.22584519529832792,0.9946310572687225,0.003873040765953331,0.013061312992787658,11.392866294809156,19.676497914498775,9.744951745393283,28.381605467125883,0.22744112430500382,0.22744112430500382,0.07023502034800393,0.35712235247721524,0.0594462060711297,0.49132864999503983,0.5451753077720728,0.4374819669235988,0.9775910380841637,0.009593091709461031,0.025130630348201226,27.91833101722206,40.07136415825838,16.178699770246965,59.4462060711297
22,1.570841943568452e-05,46.13,0.05954349543707836,0.05954349543707836,0.011942553128859754,0.09929398604820479,0.027807937724387242,0.2193679510453024,0.21629378477469766,0.22244211757848267,0.9957323788546255,0.003830938788046089,0.0128612303299482,11.278743906939477,19.3010857725371,9.666348227772849,27.807937724387244,0.22276870772785165,0.22276870772785165,0.052752053954688106,0.3342209369027648,0.05870017643068351,0.4855697272705431,0.5385040585734263,0.4326354043991292,0.9775910380841637,0.009477871475370825,0.02484545574447855,27.543883280259887,39.3399422263064,15.874719242921822,58.70017643068351
23,3.942649342761118e-06,47.0,0.05895854458322259,0.05895854458322259,0.011699755376704027,0.0981631926951517,0.02750489277363086,0.21839769479986854,0.21519474634865132,0.22160064397316848,0.9957323788546255,0.003810827704091801,0.012815500363412145,11.222630202436543,19.062017101559256,9.621126710597753,27.50489277363086,0.22446236110368029,0.22446236110368029,0.058169232530086316,0.34089097180286376,0.05825938009956971,0.48675967631887657,0.5429539056051345,0.4305654065448697,0.9747899176359844,0.00955829363321515,0.024749455665673863,27.795839246038963,39.26819485693085,15.88004684787098,58.25938009956972
