iter,buffer,beta,ei_hi,ei_lo,roll_succ,roll_len,roll_ret,critic_loss,q_mean,target_mean,actor_loss,pg_loss,bc_loss,grip_loss,aux_c,aux_a,lam,n_expert,roll_min_pos,roll_close,roll_skip,roll_miss,roll_timeout,roll_fail,exp_kept,exp_succ,eval_min_pos,eval_min_rot,eval_close,eval_miss,eval_timeout,eval_fail,q_pi,a_absmean,grip_logit,buf_pos,eval_succ,best_succ
0,211,0.5,28,22,0.3333,30.0,0.3333,0.0017635633703321218,0.3752201199531555,0.3737669587135315,0.39508765935897827,-0.09874987602233887,0.013619880191981792,0.3746645450592041,0.002339705126360059,0.008249598555266857,0.3040032684803009,64,0.0079,0.333,9,0,4,0,1,1.0,,,,,,,0.32483160495758057,0.6996468305587769,2.1469273567199707,0.01422,,-1.0
1,415,0.4921,28,22,0.0,28.83,0.0,0.003241917584091425,0.2849874794483185,0.27984949946403503,0.4006107449531555,-0.098631851375103,0.011037948541343212,0.39838624000549316,0.0032740640453994274,0.009630451910197735,0.3460935354232788,64,0.0081,0.0,9,0,5,1,1,1.0,,,,,,,0.28498610854148865,0.6457647085189819,2.1375327110290527,0.00964,,-1.0
2,625,0.4841,27,21,0.0,30.0,0.0,0.005608732812106609,0.2414168417453766,0.2503165006637573,0.39797884225845337,-0.09888138622045517,0.01393705140799284,0.3610559105873108,0.00443647475913167,0.012095797806978226,0.38496336340904236,64,0.0081,0.0,9,0,7,0,0,0.0,,,,,,,0.2568592131137848,0.7000848650932312,2.0739474296569824,0.0064,,-1.0
3,896,0.4762,27,21,0.0,30.0,0.0,0.004083216655999422,0.34181052446365356,0.3281305432319641,0.4390634596347809,-0.0997723937034607,0.015157757326960564,0.42114686965942383,0.004378209356218576,0.00760292774066329,0.40699371695518494,64,0.0073,0.0,7,0,5,0,4,0.75,,,,,,,0.2451448142528534,0.677139163017273,2.0447959899902344,0.00781,,-1.0
4,1197,0.4683,26,20,0.0,30.0,0.0,0.0025513693690299988,0.24073246121406555,0.24225014448165894,0.3217497766017914,-0.09784034639596939,0.012804525904357433,0.325996994972229,0.002010747790336609,0.006624543108046055,0.5163549184799194,64,0.0095,0.0,6,0,9,0,1,1.0,,,,,,,0.18948274850845337,0.6071392297744751,2.214956283569336,0.00668,,-1.0
5,1439,0.4603,26,20,0.0,30.0,0.0,0.009287793189287186,0.21489591896533966,0.2092224657535553,0.49094682931900024,-0.09818389266729355,0.012716749683022499,0.46562135219573975,0.0022033601999282837,0.007022588048130274,0.4051513671875,64,0.0082,0.0,8,0,6,0,2,1.0,,,,,,,0.24233877658843994,0.6959704160690308,2.0052921772003174,0.00695,,-1.0
6,1622,0.4524,26,20,0.0,30.0,0.0,0.006573874969035387,0.2658764719963074,0.26610636711120605,0.3886982500553131,-0.09919260442256927,0.015387809835374355,0.3730112910270691,0.0023903362452983856,0.00661088852211833,0.46565744280815125,64,0.0052,0.0,10,0,3,0,3,1.0,,,,,,,0.21301624178886414,0.6495715379714966,2.1082777976989746,0.00801,,-1.0
7,1824,0.4444,25,19,0.0,28.8,0.0,0.002469705417752266,0.23533344268798828,0.23547323048114777,0.42574888467788696,-0.0996035635471344,0.015110662207007408,0.39887306094169617,0.0017047261353582144,0.012281841598451138,0.4712332785129547,64,0.0271,0.0,9,0,4,1,2,0.0,0.2742,0.7356,0.0,0,24,0,0.21136784553527832,0.6991443634033203,2.0494017601013184,0.00713,0.0,0.0
8,2096,0.4365,25,19,0.0,30.0,0.0,0.0031161371152848005,0.21853098273277283,0.22404688596725464,0.4264756143093109,-0.09836037456989288,0.011945635080337524,0.42275339365005493,0.00260164774954319,0.007574461400508881,0.5005813241004944,64,0.0075,0.0,7,0,7,0,2,1.0,,,,,,,0.1964922994375229,0.6333054304122925,2.0618624687194824,0.00716,,0.0
9,2398,0.4286,25,19,0.0,30.0,0.0,0.005327383987605572,0.21710994839668274,0.2116774022579193,0.37880954146385193,-0.0990154892206192,0.012498140335083008,0.3777683973312378,0.0012073891703039408,0.007829414680600166,0.4581911563873291,64,0.0136,0.0,6,0,8,0,2,1.0,,,,,,,0.21610082685947418,0.5978447198867798,2.1479501724243164,0.00709,,0.0
10,2606,0.4206,24,18,0.0,30.0,0.0,0.004866881761699915,0.22719687223434448,0.22290949523448944,0.43994247913360596,-0.09773469716310501,0.019451547414064407,0.42056429386138916,0.003046902595087886,0.008582600392401218,0.5334104299545288,64,0.0146,0.0,9,0,6,0,1,0.0,,,,,,,0.183226078748703,0.6333152651786804,2.0675127506256104,0.00652,,0.0
11,2908,0.4127,24,18,0.0,30.0,0.0,0.0026230604853481054,0.2378016859292984,0.24410425126552582,0.47374799847602844,-0.09887968003749847,0.031013425439596176,0.4177951514720917,0.001930427853949368,0.005298907402902842,0.5440130829811096,64,0.0094,0.0,6,0,8,0,2,1.0,,,,,,,0.18175974488258362,0.7234967947006226,2.068666458129883,0.00653,,0.0
12,3148,0.4048,23,17,0.0,30.0,0.0,0.0040543521754443645,0.2134167104959488,0.20862697064876556,0.4901312291622162,-0.09935493767261505,0.021175939589738846,0.4628627896308899,0.0024516640696674585,0.007700464688241482,0.6428931355476379,64,0.0093,0.0,8,0,8,0,0,0.0,,,,,,,0.15454347431659698,0.6543582081794739,2.1012535095214844,0.00604,,0.0
13,3239,0.3968,23,17,0.0,30.0,0.0,0.0032055084593594074,0.20785576105117798,0.21096165478229523,0.338651567697525,-0.09687559306621552,0.013472538441419601,0.3264356553554535,0.001542467507533729,0.006096441764384508,0.7015408873558044,64,0.0115,0.0,13,0,2,0,1,1.0,,,,,,,0.13808974623680115,0.6282988786697388,2.2278757095336914,0.00617,,0.0
14,3509,0.3889,23,17,0.0,30.0,0.0,0.005130167119204998,0.2550394535064697,0.25879523158073425,0.3626965880393982,-0.0969240814447403,0.021062394604086876,0.34719499945640564,0.0017818068154156208,0.004594404716044664,0.7355121970176697,64,0.013,0.0,7,0,9,0,0,0.0,0.221,0.7676,0.0,0,24,0,0.13177767395973206,0.5952486991882324,2.107344150543213,0.0057,0.0,0.0
15,3739,0.381,22,16,0.0,26.5,0.0,0.0031796093098819256,0.2242271602153778,0.22254492342472076,0.38212570548057556,-0.09613004326820374,0.026972731575369835,0.3369976580142975,0.0013255290687084198,0.008985946886241436,0.7918203473091125,64,0.0229,0.0,8,0,3,1,4,1.0,,,,,,,0.12140385806560516,0.6443864107131958,2.1213607788085938,0.00642,,0.0
16,3862,0.373,22,16,0.0,30.0,0.0,0.0029258723370730877,0.23687826097011566,0.2500612735748291,0.41019994020462036,-0.09619882702827454,0.039198361337184906,0.35554248094558716,0.0016858617309480906,0.005132397171109915,0.6966539025306702,64,0.0076,0.0,12,0,1,0,3,1.0,,,,,,,0.1380869746208191,0.6384661793708801,2.1266322135925293,0.00699,,0.0
17,4045,0.3651,22,16,0.0,30.0,0.0,0.0013663345016539097,0.24571555852890015,0.243707537651062,0.4472796618938446,-0.09817486256361008,0.021071583032608032,0.4174371659755707,0.001059404923580587,0.00701105035841465,0.6690158843994141,64,0.0101,0.0,10,0,3,0,3,1.0,,,,,,,0.14674517512321472,0.6643140316009521,2.069953680038452,0.00742,,0.0
18,4280,0.3571,21,15,0.0,29.4,0.0,0.00226119183935225,0.22257088124752045,0.23273614048957825,0.38254377245903015,-0.09017330408096313,0.013417979702353477,0.3725513517856598,0.001565620768815279,0.006746883969753981,0.8486096262931824,64,0.024,0.0,8,0,4,1,3,0.667,,,,,,,0.10626005381345749,0.600208044052124,2.100558280944824,0.00748,,0.0
19,4491,0.3492,21,15,0.1667,30.0,0.1667,0.0034680042881518602,0.1900581568479538,0.2001642882823944,0.3856320083141327,-0.09735563397407532,0.01927574910223484,0.3774590492248535,0.0013460429618135095,0.004786068573594093,0.7602764964103699,64,0.014,0.167,9,0,5,0,1,1.0,,,,,,,0.12805292010307312,0.604610800743103,2.1441287994384766,0.00757,,0.0
20,4761,0.3413,20,14,0.0,30.0,0.0,0.0024101242888718843,0.23167714476585388,0.22802770137786865,0.35571056604385376,-0.09712597727775574,0.02168845757842064,0.32554924488067627,0.0016127644339576364,0.006730266846716404,0.7043052315711975,64,0.0079,0.0,7,0,6,0,3,0.667,,,,,,,0.13790324330329895,0.6625378131866455,2.1994144916534424,0.00756,,0.0
21,4972,0.3333,20,14,0.0,30.0,0.0,0.002078623278066516,0.17509859800338745,0.16507217288017273,0.40318024158477783,-0.09675819426774979,0.03783200681209564,0.3259759247303009,0.0011442963732406497,0.0068881455808877945,0.6011923551559448,64,0.0163,0.0,9,0,6,0,1,1.0,0.2192,0.6256,0.0,0,22,2,0.16094382107257843,0.7168720960617065,2.2078912258148193,0.00744,0.0,0.0
22,5182,0.3254,20,14,0.0,30.0,0.0,0.0032972958870232105,0.24320517480373383,0.22932308912277222,0.5105509161949158,-0.09708096832036972,0.02146453782916069,0.4899166226387024,0.0009675687178969383,0.004647876136004925,0.7383429408073425,64,0.014,0.0,9,0,7,0,0,0.0,,,,,,,0.13148494064807892,0.6034500002861023,2.0548183917999268,0.00714,,0.0
23,5427,0.3175,19,13,0.0,30.0,0.0,0.0044038863852620125,0.2511920928955078,0.25197604298591614,0.46121811866760254,-0.09671095013618469,0.024195319041609764,0.43499755859375,0.0012947339564561844,0.005956423003226519,0.6645190715789795,64,0.0212,0.0,8,0,3,0,5,1.0,,,,,,,0.14553524553775787,0.5910968780517578,2.0069026947021484,0.00774,,0.0
24,5610,0.3095,19,13,0.0,29.5,0.0,0.00235574203543365,0.23336294293403625,0.23165306448936462,0.3679044544696808,-0.0977688878774643,0.030056219547986984,0.3260974586009979,0.0009925399208441377,0.007044097874313593,0.8025050163269043,64,0.021,0.0,10,0,1,1,4,1.0,,,,,,,0.12182961404323578,0.6291079521179199,2.2092669010162354,0.0082,,0.0
