epoch,lr,wall_s,train_pose_sl1,train_pose_pm,train_pose_loss,train_gripper_loss,train_total,train_aux_loss,train_pose_l1,train_pose_pos_l1,train_pose_rot_l1,train_gripper_acc,train_pose_pos_m,train_pose_rot_rad,train_pose_pm_mm,train_aux_pos_mm,train_aux_rot_deg,train_aux_pm_mm,val_pose_sl1,val_pose_pm,val_pose_loss,val_gripper_loss,val_total,val_aux_loss,val_pose_l1,val_pose_pos_l1,val_pose_rot_l1,val_gripper_acc,val_pose_pos_m,val_pose_rot_rad,val_pose_pm_mm,val_aux_pos_mm,val_aux_rot_deg,val_aux_pm_mm
0,0.0009997532801828658,18.83,0.23692525468476408,0.02553722719577226,0.17876059029783523,0.13105733303183859,0.4024537600480117,0.09263583567815942,0.484069330932258,0.42862044526385024,0.5395182113755833,0.9475446428571429,0.00881227758386499,0.031853080642494286,25.537227195772257,63.00924132977213,22.860422756464292,92.63583567815941,0.28206470132875844,0.028888622298836708,0.20222035284135856,0.09002604254153597,0.38637159802332643,0.09412520376741051,0.571707106104084,0.4835084644185395,0.6599057517131838,0.9635854375128653,0.010032565117727559,0.038574770938198104,28.888622298836708,68.07780882515827,26.786575993658534,94.12520376741051
1,0.0009990133642141358,9.76,0.18697203652231725,0.019321764559279402,0.13525235265880436,0.10751464753714088,0.3158913521797626,0.07312435291513994,0.40556571913229955,0.32042536187868614,0.4907060799660621,0.9542410714285714,0.006590056689698007,0.029048392730583617,19.3217645592794,50.43494969896682,19.43543058424833,73.12435291513994,0.2523549244600852,0.024941066008697704,0.17458746492528782,0.119275532266339,0.38227991697167146,0.08841692266010102,0.5184321794189325,0.4045337712397428,0.6323306303398282,0.9551820761683274,0.008408096757213943,0.03694720891844325,24.941066008697703,60.386773991902004,27.515054162591685,88.41692266010102
2,0.00099778098230154,9.68,0.16560788123638598,0.017099101803954932,0.11969371299658503,0.09162795178398683,0.2781328403136947,0.06681117536379146,0.37203308127143164,0.28286531915912383,0.4612008426096532,0.9603287337662337,0.005805277729757711,0.027389198323929463,17.099101803954934,46.160835675991976,18.441442662270173,66.81117536379145,0.24289714021175182,0.02415311489389891,0.16907180545209838,0.11374721134535405,0.36690001644674136,0.08408100383371866,0.512645519247242,0.40203080900243016,0.6232602601291752,0.9467787131541917,0.008308667600864456,0.0364351442047194,24.15311489389891,59.87623841071329,26.262707132752,84.08100383371865
3,0.000996057350657239,10.44,0.15601371325455704,0.016204241530171463,0.1134296909651973,0.08907410033748715,0.2681831688462914,0.06567937781574665,0.3598517146590468,0.26796881003039225,0.45173461870713666,0.9618506493506493,0.005524495619578989,0.026850533272538866,16.204241530171462,45.40195522902461,18.39662890963214,65.67937781574665,0.2207258690138157,0.02722827736966583,0.19059794172853314,0.1781833754534147,0.4594974404289609,0.09071612838102656,0.501702609015446,0.4253819001322033,0.5780233148099327,0.9551820761683274,0.008978330378918922,0.03397496911783178,27.228277369665832,58.37394082162226,26.197597216123985,90.71612838102656
4,0.0009938441702975688,10.39,0.14370644706990812,0.015527443833310495,0.10869210687550632,0.08200887091723937,0.25243479806881447,0.0617338212860095,0.34209306015596763,0.25714930717821244,0.4270368053928598,0.966314935064935,0.00531017835185464,0.02543392807680678,15.527443833310496,42.85147997804663,17.290405001826713,61.7338212860095,0.2034023629099715,0.020539084423322973,0.14377358895974332,0.03789163992351511,0.2695731492269607,0.08790791823583491,0.45477821705054167,0.33403244685559047,0.5755239955517424,0.9887955198768809,0.006905947892772718,0.03367410301744771,20.539084423322972,58.716779945193885,25.026292332269115,87.90791823583491
5,0.0009911436253643444,10.52,0.12956823161863662,0.014662377620962534,0.10263664396358775,0.07935216262114125,0.24084672206020974,0.05885791539081505,0.32045486259770084,0.24380265621395855,0.39710707130370204,0.966112012987013,0.00501699896541412,0.023525199695647536,14.662377620962532,40.73810509660027,15.780479048657915,58.85791539081505,0.16401909496269973,0.019001417853334705,0.13300992535943745,0.03522742202594167,0.23420530161102945,0.06596795651091247,0.4028649568891659,0.3072908713537104,0.4984390455133775,0.980392158532343,0.006363896105219336,0.029039662070468028,19.001417853334704,44.75902168064558,23.228587556727437,65.96795651091247
6,0.0009879583809693736,10.04,0.11755485687550012,0.013578191665666444,0.0950473416838553,0.06630966354875112,0.21805974918526488,0.056702744191536654,0.2999974645964511,0.22668702619803416,0.37330789844711104,0.9710836038961039,0.00466108060284675,0.022107532350709298,13.578191665666443,39.092283550795024,15.083648557765454,56.70274419153665,0.1647675546193991,0.019253344308971024,0.13477341102368356,0.05322369868431438,0.2601170266041903,0.07211991710489203,0.39989016962652446,0.3099164242337064,0.48986392570476905,0.9775910397537616,0.006441959749948995,0.028532931278524947,19.253344308971023,48.57545190540348,21.958569808716202,72.11991710489204
7,0.0009842915805643154,9.42,0.11153428904808961,0.013219074376362872,0.09253352087039451,0.06255084184881349,0.2110446078049672,0.05596024574494207,0.2890787865821417,0.22138802852336462,0.35676954454415805,0.9757508116883117,0.004542907228233752,0.021058185062334908,13.219074376362872,38.716313368701314,13.977874760535114,55.96024574494207,0.15224985454847165,0.0179110286334733,0.12537720246391804,0.03791507016293475,0.23907850277857953,0.07578622804385941,0.3801985292875466,0.2885904498293954,0.47180664923344673,0.9831932789805222,0.0060150512749804,0.027356816716596524,17.9110286334733,51.55325860452919,22.37699508451344,75.78622804385941
8,0.0009801468428384714,9.34,0.11285898074894757,0.013310721004986531,0.09317504716190425,0.06379485732041203,0.21233935112302954,0.05536944726361083,0.29150743685759506,0.2216091337916139,0.3614057381818821,0.9729099025974026,0.004577311159522793,0.021348791088086443,13.310721004986531,38.426455594115446,14.04540711943675,55.36944726361083,0.14535457428012574,0.017207019104092728,0.12044913244514573,0.03449835265133561,0.22203967776619085,0.06709219878461181,0.36737595210556223,0.2751811535335055,0.45957076783273737,0.980392158532343,0.005746658226209027,0.02670633847660878,17.20701910409273,44.90599117609633,20.66508549176552,67.09219878461181
9,0.0009755282581475767,9.92,0.10324104055278487,0.012302931162298887,0.0861205185291829,0.06018063134979457,0.19656723079743324,0.050266080741564946,0.273842603839063,0.20584686903597474,0.34183833351382964,0.9749391233766234,0.004243096318579726,0.020206752511394487,12.302931162298886,34.85866575562335,12.663538193142564,50.26608074156495,0.1427042028900622,0.017607547989746435,0.12325283559430547,0.030512587999512834,0.22774942110733493,0.07398400190664607,0.3701479278024839,0.2881186249292865,0.4521772299661022,0.9887955198768809,0.006029231212928849,0.02621330464837932,17.607547989746436,48.365069641953426,20.96290736235355,73.98400190664607
10,0.0009704403844771127,9.56,0.09783850557037763,0.012073724022643133,0.08451606829154801,0.058762156254878004,0.19454330834862474,0.05126508373718757,0.26493963686289723,0.2014953979811111,0.32838387303538136,0.9775771103896104,0.0041456283690020825,0.019435560814552492,12.073724022643132,35.59485346369155,12.49072123463356,51.265083737187574,0.15001960582926827,0.01991118681134463,0.13937831020989672,0.10142554743450229,0.31911454581412946,0.07831068950540879,0.38285101470159216,0.3334876292226027,0.4322144096138097,0.9663865579610446,0.0068675756874476,0.025067679735333647,19.91118681134463,50.162270101679475,20.29054851482496,78.31068950540879
11,0.0009648882429441257,14.38,0.09159050978623427,0.011756959830882487,0.08229871936045684,0.0579682597678832,0.18878508383384,0.048518104152149195,0.25491258627795554,0.1964240280258191,0.31340114540093905,0.9785917207792207,0.004046350052314145,0.01853225359620599,11.756959830882487,33.49835293778738,11.886774314400567,48.51810415214919,0.1316165694919955,0.0172538580842504,0.12077700816282705,0.11184646159994836,0.3197726313056064,0.08714916154283102,0.35007590264165434,0.28321209036502515,0.416939712956506,0.9607843153950881,0.005901087775920369,0.02436184151625099,17.2538580842504,56.22552569006004,21.62782539319085,87.14916154283101
12,0.0009588773128419905,10.97,0.0844216545100336,0.011119670899850982,0.07783769649247844,0.059973054093780453,0.1858521696034964,0.048041418993047307,0.24037684355076258,0.18570451806117963,0.29504916875006315,0.9786931818181818,0.0038212326040805936,0.01742934522690711,11.119670899850982,33.21615374320513,11.57615306695295,48.04141899304731,0.12184816611414197,0.01657310171778045,0.11601171231403404,0.04181363841607457,0.22735360114514327,0.06952824579233549,0.32922281103641715,0.26840330714605104,0.39004231801553935,0.9831932773109243,0.005588294835161178,0.022683397869394273,16.57310171778045,47.66508740704267,18.760494488021596,69.52824579233548
13,0.0009524135262330098,18.08,0.08190451097952856,0.011119260023311749,0.07783482018132488,0.057415498128801874,0.18229964181974337,0.047049323435534134,0.2376838955399278,0.18607711511385905,0.28929067490162785,0.9779829545454546,0.003833779235152745,0.01713515245416141,11.119260023311748,32.40532389321884,11.550653645079704,47.04932343553413,0.12230624905487403,0.016979908398469957,0.11885936090759203,0.04904183216330384,0.23995252216563506,0.0720513335922185,0.33260314454551504,0.27653205816318344,0.3886742213693987,0.9803921568627451,0.005742606692569179,0.02254882054168637,16.979908398469956,48.35005375851436,19.190369387375522,72.05133359221851
