epoch,lr,wall_s,train_pose_sl1,train_pose_loss,train_gripper_loss,train_total,train_pose_l1,train_pose_pos_l1,train_pose_rot_l1,train_gripper_acc,train_pose_pos_m,train_pose_rot_rad,train_pose_pm_mm,val_pose_sl1,val_pose_loss,val_gripper_loss,val_total,val_pose_l1,val_pose_pos_l1,val_pose_rot_l1,val_gripper_acc,val_pose_pos_m,val_pose_rot_rad,val_pose_pm_mm
0,0.000996057350657239,14.6,0.1990526084179484,0.1990526084179484,0.11729502342788019,0.3163476315304989,0.45310040088150444,0.4458128491959234,0.46038795022044593,0.945435531496063,0.008597287683065717,0.026110010140934798,25.134474955733836,0.24453181299675747,0.24453181299675747,0.08747048054088731,0.3320022962090014,0.5272605167049653,0.5657134054421711,0.4888076386531862,0.9635854375128653,0.010880206483324953,0.02707427479222375,32.4045075912352
1,0.0009842915805643156,15.93,0.1393641881116732,0.1393641881116732,0.08580063527273968,0.2251648236154102,0.3603473113277766,0.36267076268440157,0.35802386137913533,0.9637672244094488,0.006990226427474477,0.02016723385872686,20.431512834753576,0.21169089127321536,0.21169089127321536,0.04747110181579403,0.25916199565601616,0.4858422028083427,0.5502447504289344,0.42143965685734897,0.9859943977591037,0.010579952072738265,0.023511949107468295,31.232109126381847
2,0.0009648882429441258,15.65,0.13297281889464913,0.13297281889464913,0.08323863475018833,0.21621145354950522,0.3474146402257634,0.3477953468251416,0.347033934623707,0.9653666338582677,0.00668193544187825,0.01959316215045222,19.481154100045444,0.20083361388254567,0.20083361388254567,0.12908447327233163,0.3299180860278987,0.4533517763895147,0.4861710783647222,0.4205325255874826,0.960784317064686,0.00938611894099861,0.023290989685709737,28.054300946097413
3,0.0009381533400219318,14.73,0.12260991880508858,0.12260991880508858,0.08281434412429652,0.20542426319338206,0.33191768156261897,0.33209329972586293,0.3317420651593546,0.9642593503937008,0.006387555539080008,0.01868618355594634,18.612706766089822,0.19299521082255686,0.19299521082255686,0.10529738852456838,0.2982925978027472,0.4443727076387539,0.4887886322846934,0.3999567897546859,0.9635854375128653,0.009436976563717638,0.022195978627568867,27.74415019617862
4,0.0009045084971874737,15.06,0.11633178741326482,0.11633178741326482,0.07218041583001027,0.18851220320294224,0.3201913821298306,0.31995961762319397,0.3204231453458155,0.9709030511811023,0.006165462335219651,0.018094687495292642,17.936326167362882,0.17023592427665113,0.17023592427665113,0.04603323770337412,0.21626915864082946,0.4063905184509374,0.4390423129252693,0.37373870035179524,0.9747899176359844,0.008502206322932694,0.020750636829673742,25.199985966420307
5,0.0008644843137107057,15.79,0.10839562335117596,0.10839562335117596,0.06793395886344351,0.17632958275361324,0.3075581302675675,0.3085060093229211,0.306610250860218,0.9709645669291339,0.005945512346600688,0.017307423223836684,17.31807769342201,0.17918987184011637,0.17918987184011637,0.03599104531766737,0.2151809114368022,0.4185325650273919,0.45248020546776907,0.3845849397803555,0.9803921568627451,0.008741406684725726,0.021258484942614196,25.859808413630105
6,0.0008187119948743448,15.55,0.10385802523122997,0.10385802523122997,0.06322926008985855,0.16708728518542343,0.2999121197682666,0.2970341349563261,0.30279010340688733,0.9744709645669292,0.005721360998682853,0.017107212340356562,16.653508241251696,0.15805613940336458,0.15805613940336458,0.05191196233597623,0.20996810132715882,0.38623235531213906,0.42526810743561644,0.3471965573581995,0.9803921568627451,0.00818367351331756,0.01917686689050258,23.976112306326712
7,0.0007679133974894982,15.17,0.09623758468454278,0.09623758468454278,0.05964635198708536,0.1558839366367952,0.2869887946276214,0.28573283429924895,0.28824475413467004,0.9762549212598425,0.005505349936227747,0.016300634715676776,16.04047466040127,0.16114373160760945,0.16114373160760945,0.07201063628791093,0.23315436332499614,0.39431075204988153,0.41857647637025314,0.37004504601160687,0.9719887988574031,0.008113090166722943,0.02041747934427582,24.030884967840354
8,0.0007128896457825362,15.41,0.09227039742716185,0.09227039742716185,0.05517963845810787,0.14745003565793902,0.27842665493018987,0.2766703981466181,0.28018291136176565,0.9779158464566929,0.005328059911463908,0.01583163106198034,15.583420703994243,0.14741560977463627,0.14741560977463627,0.033107074457599,0.18052268537486635,0.37061459869563745,0.4078606909730521,0.33336849039008304,0.9859943977591037,0.007897250376464356,0.01839994318282404,23.231005259588652
9,0.0006545084971874736,20.87,0.08756132391611422,0.08756132391611422,0.05600930029878349,0.14357062407189936,0.2685529572639878,0.2677912960254301,0.2693146220225049,0.9792691929133859,0.005161697372214825,0.01518858461750774,15.096308527822336,0.15119320281496904,0.15119320281496904,0.02692820909185236,0.1781214122929159,0.3781080791930191,0.42024129587395187,0.3359748487379037,0.9915966386554622,0.008101255682503142,0.01853959831599595,23.79783345725523
10,0.0005936906572928624,14.99,0.084933183867279,0.084933183867279,0.05079936178760442,0.1357325458180482,0.26484496222706294,0.2620659477598085,0.26762397816096706,0.9800688976377953,0.005054204248067901,0.015145710856455752,14.753971065533912,0.14423554455365786,0.14423554455365786,0.03557748974663537,0.17981303468638776,0.35839352420732085,0.4003047917236467,0.3164822460055685,0.9887955198768809,0.007760121595344039,0.017551343867174385,22.752892484246683
11,0.0005313952597646568,15.53,0.0761771506563885,0.0761771506563885,0.037460557610900176,0.1136377083181631,0.2486929794348131,0.24451486079946277,0.2528710971901736,0.9852977362204725,0.0047214094505418,0.014305057389089677,13.82751372371485,0.14740164939011513,0.14740164939011513,0.1080149582036737,0.255416603482404,0.3709868890564649,0.40725048892304344,0.3347233083067822,0.9691876784092238,0.00788022511761312,0.018568703586480866,23.30520707873904
12,0.00046860474023534336,18.4,0.07052181356065855,0.07052181356065855,0.039958654326757076,0.11048046779620835,0.23851994149328218,0.2363148887209066,0.24072499461765365,0.9857898622047244,0.004564778635454342,0.013626671352196397,13.382754336279913,0.14995241179770114,0.14995241179770114,0.09078156355382348,0.2407339737862766,0.3778155743240976,0.4037985137196816,0.35183261497681884,0.9719887988574031,0.007815241618003664,0.019384261570265647,23.035354828801143
