epoch,lr,wall_s,train_pose_sl1,train_pose_pm,train_pose_loss,train_gripper_loss,train_total,train_aux_loss,train_pose_l1,train_pose_pos_l1,train_pose_rot_l1,train_gripper_acc,train_pose_pos_m,train_pose_rot_rad,train_pose_pm_mm,train_aux_pos_mm,train_aux_rot_deg,train_aux_pm_mm,val_pose_sl1,val_pose_pm,val_pose_loss,val_gripper_loss,val_total,val_aux_loss,val_pose_l1,val_pose_pos_l1,val_pose_rot_l1,val_gripper_acc,val_pose_pos_m,val_pose_rot_rad,val_pose_pm_mm,val_aux_pos_mm,val_aux_rot_deg,val_aux_pm_mm,val_cond_delta
0,0.0009890738003669028,19.64,0.2235616231890949,0.03194980129498888,0.2236486092209816,0.15790143829543848,0.48363438474165427,0.10208433882610218,0.47233271606870597,0.42475024969191166,0.5199151876810435,0.9309966216216217,0.010695145797689218,0.04538450179168502,31.949801294988877,70.05398692311468,30.85430100559279,102.08433882610218,0.2023979966602628,0.02854610840597796,0.199822759817517,0.0699026148234095,0.37507436407936945,0.1053489879246742,0.46645804539559377,0.37920296920670404,0.5537131281126113,0.9682539701461792,0.00945288481870814,0.048438597884443074,28.54610840597796,73.54712401117597,34.80666632775705,105.3489879246742,0.5554119348526001
1,0.0009567727288213003,19.65,0.17960525497391416,0.026036629674805176,0.18225640855930947,0.11484643380233162,0.3787016038153623,0.08159876035878787,0.4066713543357076,0.34381316706940934,0.4695295460320808,0.9513935810810811,0.008646524822138048,0.04100128304515336,26.036629674805177,56.92196347423502,26.665047037627975,81.59876035878787,0.18762593988388304,0.02755046516420349,0.19285325734388262,0.08360848838374728,0.3900608796921987,0.11359914205377064,0.4499934786841983,0.36422179729219467,0.5357651535480742,0.953968255860465,0.009160568677480259,0.04669775835105351,27.55046516420349,77.92278962239386,33.30889475991052,113.59914205377063,0.6160277128219604
2,0.0009045084971874737,19.41,0.16270628807109755,0.02421893078733135,0.16953251633692432,0.11108041782737584,0.35472257942766755,0.07410964565099896,0.38131262998323184,0.3194978161035357,0.4431274460779654,0.950929054054054,0.008042785546717208,0.03863689730296264,24.21893078733135,51.724660618079675,25.286874717235953,74.10964565099897,0.19556927780310313,0.03170604999103244,0.22194234672046842,0.0701480654970048,0.3864864496957688,0.09439603097382046,0.45869841149875096,0.42254508241774547,0.49485173452468145,0.9698412698412698,0.010565369667869712,0.04296601444246277,31.706049991032433,63.149734480040415,31.97211146634482,94.39603097382046,0.5014379620552063
3,0.0008345653031794292,19.3,0.16005507828416052,0.023333093810927224,0.16333165710439554,0.10042922598989429,0.33592530670198234,0.07216442429737464,0.3732424419071223,0.30708040401742265,0.4394044830992415,0.956883445945946,0.007732239723004199,0.038272460434283756,23.333093810927224,50.22527207998005,24.53853923654098,72.16442429737465,0.15072754280907766,0.024968014225836783,0.17477610144350264,0.13157982603898125,0.38436737126774256,0.0780114401191,0.3883533824057806,0.3179718821767777,0.4587348770527613,0.9587301606223697,0.008091095069216358,0.0396736094757678,24.968014225836786,47.80048252571197,28.957565616857494,78.0114401191,0.5380994081497192
4,0.00075,19.75,0.14114920043864765,0.021892314004032194,0.15324619897716754,0.09542365197495029,0.3165537962639654,0.0678839448638059,0.3455428687301842,0.2876302722740818,0.4034554613603128,0.9589949324324324,0.007253964822991072,0.03520593155880232,21.892314004032194,47.37683607114328,23.119870106150906,67.8839448638059,0.1311560273643524,0.02300890368956422,0.16106232825725797,0.05496307003001372,0.32613139365400584,0.11010599120978325,0.3623788964180719,0.30264269482521783,0.4221150999977475,0.9714285714285714,0.007631441263393277,0.03667369228270319,23.00890368956422,73.53825278225399,26.87159752615447,110.10599120978326,0.6781712770462036
5,0.0006545084971874737,19.71,0.1365211868205586,0.021023238820300716,0.14716267197116,0.08859758377578612,0.30040907195291006,0.06464881641236511,0.33346439688592344,0.2748400156562393,0.3920887768268585,0.9631756756756756,0.006939159571570722,0.03424262272043003,21.023238820300715,44.95834244062772,22.136033436403,64.64881641236511,0.11405061199551537,0.02081513320879331,0.14570593062847378,0.08858121095432175,0.2962482673781259,0.06196112748649385,0.32713267216606745,0.2706433663292537,0.3836219835849035,0.9666666676127721,0.006886767972970293,0.033360792306207476,20.815133208793306,42.173852558646885,23.504650717204232,61.96112748649385,0.8115620017051697
6,0.0005522642316338268,19.45,0.12991502419919582,0.020283123571425678,0.14198186522400058,0.08447545334898136,0.2860912160293476,0.059633897869168104,0.3218889145835026,0.2665026643791714,0.3772751607604929,0.9643581081081081,0.006724841420765262,0.032941263315041325,20.283123571425676,41.76888881200874,21.20306090619713,59.6338978691681,0.10854762891928355,0.020126358336872523,0.14088450873654987,0.0562784334969899,0.26657064353662824,0.06940770325443102,0.31525727283386956,0.2650255278935508,0.3654890203286731,0.9777777787238833,0.006735952591730488,0.0318666107479542,20.126358336872524,47.582176114831654,23.464414224585664,69.40770325443101,1.0327167510986328
7,0.0004477357683661734,19.71,0.1213712284895214,0.019550207836201063,0.1368514549490568,0.07662621188053005,0.27230234899230904,0.05882468238674306,0.30876691301126735,0.2567431679045832,0.3607906582387718,0.9664695945945946,0.006482532878431517,0.03152403585814141,19.55020783620106,41.080028553669514,20.60285201031681,58.824682386743056,0.10548169584501357,0.01960028609231351,0.13720200390569748,0.05617241436053836,0.25640594703810554,0.06303152725810096,0.3065978955654871,0.2585188437548895,0.3546769784556495,0.9761904771365817,0.006559220320057301,0.03093202740308784,19.60028609231351,43.56881158929023,22.86959409867762,63.031527258100965,0.8925087451934814
8,0.0003454915028125264,19.22,0.11355053413961384,0.01841501979711088,0.12890513871569892,0.0694271340060073,0.2529496165948945,0.05461734325901882,0.2934671990372039,0.24188082415509868,0.3450535741206762,0.9714949324324325,0.006108743183918902,0.03016949042778563,18.41501979711088,38.40320359512761,19.11571266098352,54.617343259018824,0.09883122798942384,0.01885535294810931,0.13198747114529685,0.05822251037147547,0.24426533097312564,0.05405534981262116,0.29383562869495816,0.24930670535753643,0.33836455515452796,0.9746031746031746,0.006334011034951324,0.02958349443026005,18.85535294810931,36.82396641326329,20.63761531943602,54.05534981262116,1.0364552736282349
9,0.0002500000000000001,20.04,0.11014008477732942,0.01764701696716853,0.12352911902440561,0.07176446769814435,0.2461829731995995,0.050889386337351156,0.28479209300634023,0.23195679397196384,0.3376273900673196,0.9698057432432432,0.005862704198807478,0.02951747783635919,17.647016967168533,36.02620759425131,18.49203244765944,50.889386337351155,0.09250127956980751,0.017825142654871184,0.12477599959524852,0.04680340009785834,0.23584389918380314,0.06426450208066002,0.28183312889129397,0.23607755222963908,0.32758868005540637,0.9761904761904762,0.005950865545679652,0.02875936400322687,17.825142654871183,43.629469184411896,20.87915142915402,64.26450208066002,0.9472846388816833
