iter,beta,m,episodes,steps,skipped,pinned,reached_standoff,reached_grasp,reach_steps,settle_steps,omg_fail,goal_switch,expert_steps,policy_closed,policy_close_cmds,dropped_tail,dart,dart_env_done,dart_reach,dart_reject,dart_sigma_trace,dart_noise_steps,dart_alpha,mean_min_pos,mean_min_rot,mean_policy_close_step,c_close_label,c_policy_close,c_max_steps,c_env_done,c_no_labels,c_omg_fail0,c_success_rate,co_grasp_ok,co_grasp_miss,co_no_release,co_drop,co_human_contact,co_bench_timeout,co_timeout,c_reach_pos,c_reach_rot,revisits,grasp_mismatch,max_grasp_drift,close_labels,approach_labels,mean_label_pos,tiny_labels,aggregate_files,D_episodes,D_steps,D_dagger_frac,epochs,train_loss,train_grip_acc,val_loss,val_grip_acc,best_val_loss,aux_pos_mm,aux_rot_deg,aux_pm_mm,success_rate,grasp_rate,near_rate,close_rate,close_success_rate,chance_rate,missed_rate,miss_given_chance,box_chance_rate,box_taken_rate,box_missed_rate,miss_given_box,mean_box_steps,mean_box_frac,mean_reach_pos_err,mean_reach_rot_err,box_after_rate,eval_min_pos,eval_min_rot,mean_dist,mean_pos_err,mean_rot_err,mean_close_step,dir_err,dir_err_median,dir_track,sector_err,bin_hit_rate,bin_diag_rate,cond_sep,retry_at_1,retry_at_2,retry_at_3,retry_at_4,retry_bin_1,retry_bin_2,retry_bin_3,retry_bin_4,retry_bin_frac_1,retry_bin_frac_2,retry_bin_frac_3,retry_bin_frac_4,succ_bin_0,succ_bin_1,succ_bin_2,succ_bin_3,succ_bin_4,succ_bin_5,n_bin_0,n_bin_1,n_bin_2,n_bin_3,n_bin_4,n_bin_5,succ_g0,succ_g1,f_grasp_ok,f_grasp_miss,f_no_release,f_drop,f_timeout,f_human_contact,ff_grasp_miss,ff_no_release,ff_drop,ff_timeout,ff_human_contact,is_best,collect_s,train_s,eval_s,wall_s,c_episodes_b0,c_reached_standoff_b0,c_reached_grasp_b0,c_policy_closed_b0,c_success_b0,c_episodes_b1,c_reached_standoff_b1,c_reached_grasp_b1,c_policy_closed_b1,c_success_b1,c_episodes_b2,c_reached_standoff_b2,c_reached_grasp_b2,c_policy_closed_b2,c_success_b2,c_episodes_b3,c_reached_standoff_b3,c_reached_grasp_b3,c_policy_closed_b3,c_success_b3,c_episodes_b4,c_reached_standoff_b4,c_reached_grasp_b4,c_policy_closed_b4,c_success_b4,c_episodes_b5,c_reached_standoff_b5,c_reached_grasp_b5,c_policy_closed_b5,c_success_b5,co_grasp_ok_b0,co_grasp_miss_b0,co_no_release_b0,co_drop_b0,co_human_contact_b0,co_bench_timeout_b0,co_timeout_b0,co_grasp_ok_b1,co_grasp_miss_b1,co_no_release_b1,co_drop_b1,co_human_contact_b1,co_bench_timeout_b1,co_timeout_b1,co_grasp_ok_b2,co_grasp_miss_b2,co_no_release_b2,co_drop_b2,co_human_contact_b2,co_bench_timeout_b2,co_timeout_b2,co_grasp_ok_b3,co_grasp_miss_b3,co_no_release_b3,co_drop_b3,co_human_contact_b3,co_bench_timeout_b3,co_timeout_b3,co_grasp_ok_b4,co_grasp_miss_b4,co_no_release_b4,co_drop_b4,co_human_contact_b4,co_bench_timeout_b4,co_timeout_b4,co_grasp_ok_b5,co_grasp_miss_b5,co_no_release_b5,co_drop_b5,co_human_contact_b5,co_bench_timeout_b5,co_timeout_b5,c_min_pos_b0,c_min_rot_b0,c_min_pos_b1,c_min_rot_b1,c_min_pos_b2,c_min_rot_b2,c_min_pos_b3,c_min_rot_b3,c_min_pos_b4,c_min_rot_b4,c_min_pos_b5,c_min_rot_b5,n_b0,close_rate_b0,near_rate_b0,grasp_rate_b0,success_rate_b0,box_chance_rate_b0,box_taken_rate_b0,miss_given_box_b0,close_success_rate_b0,mean_box_frac_b0,eval_min_pos_b0,eval_min_rot_b0,mean_pos_err_b0,mean_rot_err_b0,dir_err_b0,dir_track_b0,sector_err_b0,bin_hit_rate_b0,bin_diag_rate_b0,f_grasp_ok_b0,f_grasp_miss_b0,f_no_release_b0,f_drop_b0,f_timeout_b0,f_human_contact_b0,ff_grasp_miss_b0,ff_no_release_b0,ff_drop_b0,ff_timeout_b0,ff_human_contact_b0,n_b1,close_rate_b1,near_rate_b1,grasp_rate_b1,success_rate_b1,box_chance_rate_b1,box_taken_rate_b1,miss_given_box_b1,close_success_rate_b1,mean_box_frac_b1,eval_min_pos_b1,eval_min_rot_b1,mean_pos_err_b1,mean_rot_err_b1,dir_err_b1,dir_track_b1,sector_err_b1,bin_hit_rate_b1,bin_diag_rate_b1,f_grasp_ok_b1,f_grasp_miss_b1,f_no_release_b1,f_drop_b1,f_timeout_b1,f_human_contact_b1,ff_grasp_miss_b1,ff_no_release_b1,ff_drop_b1,ff_timeout_b1,ff_human_contact_b1,n_b2,close_rate_b2,near_rate_b2,grasp_rate_b2,success_rate_b2,box_chance_rate_b2,box_taken_rate_b2,miss_given_box_b2,close_success_rate_b2,mean_box_frac_b2,eval_min_pos_b2,eval_min_rot_b2,mean_pos_err_b2,mean_rot_err_b2,dir_err_b2,dir_track_b2,sector_err_b2,bin_hit_rate_b2,bin_diag_rate_b2,f_grasp_ok_b2,f_grasp_miss_b2,f_no_release_b2,f_drop_b2,f_timeout_b2,f_human_contact_b2,ff_grasp_miss_b2,ff_no_release_b2,ff_drop_b2,ff_timeout_b2,ff_human_contact_b2,n_b3,close_rate_b3,near_rate_b3,grasp_rate_b3,success_rate_b3,box_chance_rate_b3,box_taken_rate_b3,miss_given_box_b3,close_success_rate_b3,mean_box_frac_b3,eval_min_pos_b3,eval_min_rot_b3,mean_pos_err_b3,mean_rot_err_b3,dir_err_b3,dir_track_b3,sector_err_b3,bin_hit_rate_b3,bin_diag_rate_b3,f_grasp_ok_b3,f_grasp_miss_b3,f_no_release_b3,f_drop_b3,f_timeout_b3,f_human_contact_b3,ff_grasp_miss_b3,ff_no_release_b3,ff_drop_b3,ff_timeout_b3,ff_human_contact_b3,n_b4,close_rate_b4,near_rate_b4,grasp_rate_b4,success_rate_b4,box_chance_rate_b4,box_taken_rate_b4,miss_given_box_b4,close_success_rate_b4,mean_box_frac_b4,eval_min_pos_b4,eval_min_rot_b4,mean_pos_err_b4,mean_rot_err_b4,dir_err_b4,dir_track_b4,sector_err_b4,bin_hit_rate_b4,bin_diag_rate_b4,f_grasp_ok_b4,f_grasp_miss_b4,f_no_release_b4,f_drop_b4,f_timeout_b4,f_human_contact_b4,ff_grasp_miss_b4,ff_no_release_b4,ff_drop_b4,ff_timeout_b4,ff_human_contact_b4,n_b5,close_rate_b5,near_rate_b5,grasp_rate_b5,success_rate_b5,box_chance_rate_b5,box_taken_rate_b5,miss_given_box_b5,close_success_rate_b5,mean_box_frac_b5,eval_min_pos_b5,eval_min_rot_b5,mean_pos_err_b5,mean_rot_err_b5,dir_err_b5,dir_track_b5,sector_err_b5,bin_hit_rate_b5,bin_diag_rate_b5,f_grasp_ok_b5,f_grasp_miss_b5,f_no_release_b5,f_drop_b5,f_timeout_b5,f_human_contact_b5,ff_grasp_miss_b5,ff_no_release_b5,ff_drop_b5,ff_timeout_b5,ff_human_contact_b5
0,1.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1579,29785,0.0,50,0.1005,0.9975,0.2363,0.993,0.2318,43.1394,18.8325,66.0786,0.2815,0.2731,0.0,0.3109,0.9054,0.0,0.0,,0.3992,0.6,0.1681,0.4211,3.9579,0.4127,,,,0.1187,0.9803,0.1825,0.0973,1.4608,33.0676,52.5583,44.3942,0.416,58.0189,0.2647,0.479,0.4737,0.3,0.46,0.46,0.47,0,2,3,4,0.74,0.5333,0.6364,1.0,0.3514,,0.4444,0.1132,0.193,,74.0,0.0,54.0,53.0,57.0,0.0,0.3,0.2933,0.2815,0.0,0.021,0.2059,0.1387,0.3529,0.0,0.0292,0.2865,0.193,0.4912,1,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,0.3784,0.0,0.3514,0.3514,0.3649,0.7407,0.2593,0.9286,0.42,0.0954,1.0405,0.0692,1.4209,31.8364,0.6463,31.329,0.5946,0.8919,0.3514,0.0,0.027,0.0811,0.2703,0.2703,0.0,0.0417,0.125,0.4167,0.4167,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,0.5185,0.0,0.4074,0.4444,0.537,0.8276,0.2414,0.8571,0.5026,0.1002,0.7427,0.0982,1.24,39.2302,0.5641,45.2679,0.2037,0.4815,0.4444,0.0,0.037,0.1481,0.037,0.3333,0.0,0.0667,0.2667,0.0667,0.6,53,0.1321,0.0,0.1132,0.1132,0.4151,0.2273,0.7727,0.8571,0.4093,0.1647,1.4775,0.1574,2.4234,93.1397,-0.0349,93.884,0.0189,0.0,0.1132,0.0,0.0189,0.2075,0.1321,0.5283,0.0,0.0213,0.234,0.1489,0.5957,57,0.193,0.0,0.193,0.193,0.2982,0.4706,0.5294,1.0,0.3212,0.1238,0.6651,0.1282,1.5115,54.3533,0.3961,71.4006,0.1228,0.386,0.193,0.0,0.0,0.4211,0.0702,0.3158,0.0,0.0,0.5217,0.087,0.3913,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.9,261,261,6962,0,259,186,172,1058,0,0,0,6274,0,0,81,0,0,290,91,0.01678,1953,0.35,0.0431,0.1736,,172,0,5,84,0,0,0.59,0.59,0.0038,0.0421,0.249,0.0958,0.0,0.0192,,,0,0,0.0,172,6790,0.0355,6,2,1838,36702,0.1885,20,0.1124,0.9976,0.2492,0.9923,0.2433,42.0895,18.7225,65.392,0.2731,0.2563,0.0084,0.3109,0.8784,0.0084,0.0,0.0,0.2605,0.7258,0.063,0.2419,2.6452,0.2662,,,,0.0914,0.9056,0.1823,0.0718,1.2342,25.1216,32.8572,28.027,0.6349,47.6301,0.3866,0.7647,0.9291,0.34,0.47,0.5,0.52,0,2,3,4,0.74,0.5333,0.6364,1.0,0.3649,,0.3889,0.0943,0.2105,,74.0,0.0,54.0,53.0,57.0,0.0,0.34,0.3067,0.2731,0.0,0.0336,0.4076,0.0546,0.2311,0.0,0.0462,0.5607,0.0751,0.3179,0,136.7,533.6,82.8,753.2,79,67,63,0,57,0,0,0,0,0,58,34,29,0,27,52,27,24,0,21,72,58,56,0,49,0,0,0,0,0,57,0,3,12,5,0,2,,,,,,,,27,0,2,19,9,0,1,21,0,2,23,5,0,1,49,1,4,11,6,0,1,,,,,,,,0.0231,0.1047,,,0.0673,0.3002,0.0633,0.2495,0.0311,0.0924,,,74,0.4054,0.0,0.3514,0.3649,0.3378,0.76,0.24,0.9,0.3577,0.0839,1.0944,0.0767,1.6615,24.4462,0.7284,38.2492,0.5,0.9459,0.3649,0.0,0.0405,0.2027,0.0811,0.3108,0.0,0.0638,0.3191,0.1277,0.4894,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,0.4444,0.0185,0.3519,0.3889,0.2778,0.9333,0.0,0.875,0.2649,0.0824,0.8708,0.0784,0.9935,32.5916,0.6379,41.4018,0.5,0.7037,0.3889,0.0,0.037,0.3333,0.0926,0.1481,0.0,0.0606,0.5455,0.1515,0.2424,53,0.0943,0.0,0.0755,0.0943,0.1509,0.5,0.5,1.0,0.159,0.1236,1.0145,0.0692,1.0484,50.6811,0.4369,68.0884,0.1509,0.4151,0.0943,0.0,0.0,0.6792,0.0189,0.2075,0.0,0.0,0.75,0.0208,0.2292,57,0.2632,0.0175,0.2105,0.2105,0.2456,0.5714,0.3571,0.8,0.2481,0.0797,0.592,0.0526,0.8265,27.4554,0.6949,46.6865,0.3509,0.9123,0.2105,0.0,0.0526,0.4912,0.0175,0.2281,0.0,0.0667,0.6222,0.0222,0.2889,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.8938,251,251,6566,0,251,176,167,1021,0,0,0,5864,1,1,65,0,0,229,104,0.013206,1741,0.3429,0.0428,0.1656,14.0,167,0,3,81,0,0,0.6215,0.6215,0.012,0.0199,0.2709,0.0637,0.0,0.012,,,36,0,0.0,167,6399,0.0359,8,3,2088,43247,0.3113,20,0.1103,0.9987,0.2642,0.9907,0.2581,42.9065,18.6773,66.6202,0.2857,0.2941,0.0168,0.3277,0.8718,0.0168,0.0,0.0,0.3319,0.7342,0.0966,0.2911,2.6329,0.3319,,,,0.0801,0.8168,0.1859,0.0698,0.9829,25.2308,30.3715,24.534,0.6625,38.6136,0.4412,0.8067,0.962,0.3,0.42,0.47,0.48,0,2,3,4,0.74,0.5333,0.6364,1.0,0.3514,,0.2037,0.3962,0.1754,,74.0,0.0,54.0,53.0,57.0,0.0,0.3,0.2,0.2857,0.0,0.0294,0.3193,0.0672,0.2983,0.0,0.0412,0.4471,0.0941,0.4176,1,125.2,608.2,86.8,825.5,81,62,61,0,57,0,0,0,0,0,57,41,38,1,35,50,26,23,0,21,63,47,45,0,43,0,0,0,0,0,57,2,2,17,2,0,1,,,,,,,,35,1,0,15,6,0,0,21,0,2,20,6,0,1,43,0,1,16,2,0,1,,,,,,,,0.0267,0.1124,,,0.0487,0.1855,0.0796,0.3157,0.0289,0.0968,,,74,0.3919,0.0135,0.3649,0.3514,0.3784,0.7857,0.2143,0.8966,0.3891,0.0729,0.996,0.0691,1.2381,24.7623,0.7249,33.9614,0.5541,0.9324,0.3514,0.0,0.0405,0.2027,0.0811,0.3243,0.0,0.0625,0.3125,0.125,0.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,0.2407,0.0185,0.2222,0.2037,0.3148,0.6471,0.4118,0.8462,0.2952,0.0903,0.8488,0.0792,0.9347,36.4706,0.5948,40.1619,0.3333,0.6667,0.2037,0.0,0.037,0.3148,0.0556,0.3889,0.0,0.0465,0.3953,0.0698,0.4884,53,0.4528,0.0189,0.3962,0.3962,0.434,0.7391,0.3043,0.875,0.4386,0.0815,0.7153,0.061,0.6491,22.6399,0.7484,33.7294,0.4906,0.8491,0.3962,0.0,0.0377,0.3396,0.0,0.2264,0.0,0.0625,0.5625,0.0,0.375,57,0.2105,0.0175,0.1754,0.1754,0.193,0.7273,0.2727,0.8333,0.1933,0.0786,0.6484,0.079,1.0857,39.0647,0.5659,47.7278,0.3509,0.7368,0.1754,0.0,0.0,0.4561,0.1228,0.2456,0.0,0.0,0.5532,0.1489,0.2979,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.8875,249,249,6651,0,248,178,167,1019,0,0,0,5869,0,0,72,0,0,248,111,0.026027,1735,0.3358,0.0412,0.1817,,167,0,2,80,0,0,0.6185,0.6185,0.0,0.0281,0.2651,0.0803,0.0,0.008,,,67,0,0.0,167,6484,0.0355,6,4,2336,49878,0.4028,20,0.1107,0.9985,0.2592,0.9946,0.2588,42.2573,18.5221,65.1287,0.2689,0.2605,0.0084,0.3445,0.7805,0.0084,0.0,0.0,0.2857,0.7941,0.063,0.2206,2.0882,0.2911,,,,0.0798,0.7828,0.1877,0.0657,0.9705,25.3293,30.0133,21.8337,0.6665,39.7787,0.4244,0.7857,0.9061,0.3,0.41,0.48,0.48,0,2,3,4,0.74,0.5333,0.6364,1.0,0.3108,,0.2407,0.3208,0.193,,74.0,0.0,54.0,53.0,57.0,0.0,0.3,0.24,0.2689,0.0,0.0588,0.3529,0.0798,0.2395,0.0,0.0805,0.4828,0.1092,0.3276,0,128.7,699.4,91.9,920.0,81,68,66,0,60,0,0,0,0,0,52,32,29,0,26,47,26,24,0,23,69,52,48,0,45,0,0,0,0,0,60,0,3,14,3,0,1,,,,,,,,26,0,1,16,8,0,1,23,0,1,20,3,0,0,45,0,2,16,6,0,0,,,,,,,,0.0241,0.1232,,,0.0643,0.2601,0.0608,0.301,0.0305,0.1099,,,74,0.4054,0.0,0.3108,0.3108,0.2973,0.8636,0.1364,0.7667,0.3006,0.0724,0.9485,0.0671,1.1783,27.1863,0.6979,35.5725,0.5,0.8378,0.3108,0.0,0.0946,0.2027,0.1757,0.2162,0.0,0.1373,0.2941,0.2549,0.3137,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,0.2963,0.0,0.2407,0.2407,0.2778,0.7333,0.3333,0.8125,0.2751,0.0832,0.7622,0.0735,1.0795,31.0397,0.6551,34.242,0.5741,0.7593,0.2407,0.0,0.037,0.2963,0.0185,0.4074,0.0,0.0488,0.3902,0.0244,0.5366,53,0.3774,0.0377,0.3019,0.3208,0.3962,0.7619,0.2857,0.85,0.4012,0.0864,0.7481,0.0473,0.5613,33.3977,0.6289,41.1161,0.3396,0.6981,0.3208,0.0,0.0377,0.434,0.0377,0.1698,0.0,0.0556,0.6389,0.0556,0.25,57,0.2807,0.0,0.1754,0.193,0.1754,0.8,0.1,0.6875,0.1916,0.0799,0.6195,0.0783,0.9833,29.564,0.6715,49.2411,0.2632,0.8246,0.193,0.0,0.0526,0.5263,0.0526,0.1754,0.0,0.0652,0.6522,0.0652,0.2174,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.8812,252,252,6979,0,250,185,173,1058,0,0,0,6125,0,0,66,0,0,260,65,0.008921,1791,0.3287,0.0417,0.1618,,173,0,3,76,0,0,0.6071,0.6071,0.004,0.0397,0.2421,0.0952,0.0,0.0119,,,104,0,0.0048,173,6806,0.0343,4,5,2587,56836,0.4759,20,0.1057,0.9991,0.2726,0.9923,0.2726,41.9366,18.7221,64.7587,0.2731,0.2773,0.0,0.395,0.6915,0.0042,0.0042,1.0,0.3025,0.8333,0.0672,0.2222,2.3611,0.3061,,,,0.0813,0.8321,0.1823,0.0725,0.967,25.5532,30.2294,22.8718,0.6641,38.7011,0.3866,0.7857,0.9158,0.23,0.36,0.43,0.44,0,2,3,4,0.74,0.5333,0.6364,1.0,0.2432,,0.2778,0.3019,0.2807,,74.0,0.0,54.0,53.0,57.0,0.0,0.23,0.2667,0.2731,0.0084,0.0672,0.3445,0.0546,0.2521,0.0116,0.0925,0.474,0.0751,0.3468,0,137.6,790.5,94.1,1022.3,75,65,60,0,53,0,0,0,0,0,55,39,33,0,32,51,26,26,0,21,71,55,54,0,47,0,0,0,0,0,53,1,1,13,6,0,1,,,,,,,,32,0,0,13,9,0,1,21,0,4,19,7,0,0,47,0,5,16,2,0,1,,,,,,,,0.024,0.0989,,,0.0512,0.2047,0.0777,0.3019,0.027,0.0944,,,74,0.3784,0.0,0.2568,0.2432,0.2973,0.8182,0.3182,0.6429,0.3014,0.0774,0.9953,0.0745,1.4476,28.6484,0.6817,41.2258,0.3378,0.8514,0.2432,0.027,0.0676,0.2703,0.1216,0.2703,0.0357,0.0893,0.3571,0.1607,0.3571,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,0.3889,0.0,0.2778,0.2778,0.2407,0.9231,0.0,0.7143,0.2566,0.0894,0.8213,0.0754,0.7421,36.3704,0.5959,37.5926,0.3704,0.6481,0.2778,0.0,0.0741,0.3704,0.0,0.2778,0.0,0.1026,0.5128,0.0,0.3846,53,0.3774,0.0,0.3208,0.3019,0.3585,0.7895,0.2632,0.8,0.3439,0.0891,0.8494,0.0725,0.7901,36.6816,0.5924,43.1451,0.3019,0.6604,0.3019,0.0,0.0755,0.434,0.0,0.1887,0.0,0.1081,0.6216,0.0,0.2703,57,0.4386,0.0,0.2632,0.2807,0.3158,0.8333,0.2222,0.64,0.324,0.0712,0.6144,0.0679,0.7593,20.4649,0.7726,32.3416,0.5439,0.9474,0.2807,0.0,0.0526,0.3333,0.0702,0.2632,0.0,0.0732,0.4634,0.0976,0.3659,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.875,254,254,6809,0,254,180,173,1036,0,0,0,5958,0,0,67,0,0,251,98,0.009644,1753,0.3217,0.0394,0.172,,173,0,3,78,0,0,0.6063,0.6063,0.0079,0.0276,0.3031,0.0433,0.0,0.0118,,,154,0,0.0187,173,6636,0.0354,8,6,2841,63645,0.532,20,0.102,0.9994,0.2895,0.9892,0.2851,42.1284,18.6293,64.9619,0.3151,0.3025,0.0,0.3571,0.8824,0.0,0.0,,0.2983,0.8169,0.0588,0.1972,2.3239,0.3131,,,,0.0841,0.8268,0.1852,0.0696,0.962,27.1647,30.0081,22.1064,0.6666,38.2763,0.4748,0.7815,0.8285,0.31,0.52,0.54,0.56,0,2,3,4,0.74,0.5333,0.6364,1.0,0.3243,,0.3704,0.2642,0.2982,,74.0,0.0,54.0,53.0,57.0,0.0,0.31,0.3867,0.3151,0.0,0.0294,0.3109,0.0714,0.2731,0.0,0.0429,0.454,0.1043,0.3988,1,131.1,881.4,94.1,1107.1,73,60,57,0,49,0,0,0,0,0,52,36,34,0,30,60,29,28,0,26,69,55,54,0,49,0,0,0,0,0,49,2,3,17,0,0,2,,,,,,,,30,0,2,14,6,0,0,26,0,2,28,4,0,0,49,0,0,18,1,0,1,,,,,,,,0.0258,0.0898,,,0.0432,0.1869,0.0694,0.3775,0.0249,0.0691,,,74,0.3514,0.0,0.3108,0.3243,0.2973,0.7727,0.2273,0.9231,0.3161,0.0829,1.0119,0.0723,1.224,28.2335,0.6863,36.9593,0.473,0.8514,0.3243,0.0,0.0135,0.2432,0.1216,0.2973,0.0,0.02,0.36,0.18,0.44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,0.4074,0.0,0.3704,0.3704,0.3519,0.8947,0.1053,0.9091,0.3594,0.0903,0.7871,0.0739,0.8419,32.2868,0.6413,36.4197,0.463,0.7222,0.3704,0.0,0.0185,0.2963,0.037,0.2778,0.0,0.0294,0.4706,0.0588,0.4412,53,0.3019,0.0,0.2264,0.2642,0.2264,0.8333,0.25,0.875,0.2564,0.089,0.8069,0.0623,0.7069,36.2482,0.5972,42.5871,0.3585,0.6792,0.2642,0.0,0.0377,0.4528,0.0377,0.2075,0.0,0.0513,0.6154,0.0513,0.2821,57,0.3684,0.0,0.2982,0.2982,0.3158,0.7778,0.2222,0.8095,0.3179,0.0754,0.6426,0.0672,0.958,24.3509,0.7294,37.7365,0.5965,0.8421,0.2982,0.0,0.0526,0.2807,0.0702,0.2982,0.0,0.075,0.4,0.1,0.425,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.8688,256,256,6806,0,254,176,161,984,0,0,0,5926,0,0,79,0,0,230,106,0.007841,1727,0.3146,0.0459,0.1805,,161,0,2,93,0,0,0.5586,0.5586,0.0078,0.0312,0.3086,0.0859,0.0,0.0078,,,154,3,0.1454,161,6645,0.0359,12,7,3096,70430,0.5771,20,0.0992,0.9993,0.3147,0.9876,0.3001,42.0183,18.2651,64.6862,0.3655,0.3529,0.0126,0.4244,0.8614,0.0168,0.0042,0.25,0.3529,0.869,0.0462,0.131,2.2262,0.3529,,,,0.0878,0.7937,0.1768,0.0696,0.9819,28.4851,28.5923,22.7127,0.6823,39.4162,0.4706,0.7857,0.8418,0.36,0.54,0.57,0.58,0,2,3,4,0.74,0.5333,0.6364,1.0,0.3514,,0.4444,0.283,0.386,,74.0,0.0,54.0,53.0,57.0,0.0,0.36,0.3867,0.3655,0.0,0.042,0.2857,0.0924,0.2143,0.0,0.0662,0.4503,0.1457,0.3377,1,132.7,973.0,96.5,1202.7,80,61,54,0,48,0,0,0,0,0,60,38,33,0,28,53,28,24,0,22,63,49,50,0,45,0,0,0,0,0,48,2,2,26,2,0,0,,,,,,,,28,0,4,20,8,0,0,22,0,1,20,8,0,2,45,0,1,13,4,0,0,,,,,,,,0.0316,0.1292,,,0.0571,0.2148,0.0807,0.324,0.0242,0.0922,,,74,0.4189,0.0,0.3378,0.3514,0.3514,0.8077,0.2308,0.8387,0.358,0.0807,0.9501,0.0733,1.2884,23.0039,0.7444,33.0092,0.5135,0.9189,0.3514,0.0,0.0676,0.1486,0.1486,0.2838,0.0,0.1042,0.2292,0.2292,0.4375,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,0.4815,0.037,0.4259,0.4444,0.463,0.8,0.12,0.9231,0.472,0.0855,0.7261,0.0691,0.7263,25.2845,0.7191,33.1741,0.5926,0.8148,0.4444,0.0,0.0185,0.2407,0.0926,0.2037,0.0,0.0333,0.4333,0.1667,0.3667,53,0.3585,0.0,0.2642,0.283,0.283,0.9333,0.0667,0.7895,0.2607,0.1056,0.8303,0.077,0.8068,39.4794,0.5613,54.2679,0.2453,0.5849,0.283,0.0,0.0566,0.4906,0.0,0.1698,0.0,0.0789,0.6842,0.0,0.2368,57,0.4386,0.0175,0.386,0.386,0.3158,1.0,0.0556,0.88,0.3194,0.0825,0.6204,0.0599,1.0007,28.8581,0.6794,39.8384,0.5088,0.7719,0.386,0.0,0.0175,0.3158,0.1053,0.1754,0.0,0.0286,0.5143,0.1714,0.2857,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.8625,253,253,6852,0,249,191,177,1096,0,0,0,5940,0,0,62,0,0,277,66,0.007914,1819,0.3075,0.0413,0.1649,,177,0,2,74,0,0,0.6522,0.6522,0.004,0.0237,0.2134,0.0988,0.0,0.0079,,,161,2,0.1534,177,6675,0.0357,12,8,3346,77219,0.6143,20,0.0959,0.9995,0.3024,0.99,0.302,41.1123,17.9883,63.8783,0.4118,0.3866,0.0042,0.4706,0.875,0.0042,0.0,0.0,0.3824,0.8681,0.0714,0.1868,2.5165,0.3842,,,,0.0824,0.8025,0.1854,0.0705,0.8305,28.0357,26.2792,21.6682,0.708,35.8836,0.4832,0.8361,0.8251,0.41,0.61,0.64,0.65,0,2,3,4,0.74,0.5333,0.6364,1.0,0.4189,,0.4259,0.3585,0.4386,,74.0,0.0,54.0,53.0,57.0,0.0,0.41,0.48,0.4118,0.0,0.0462,0.2773,0.084,0.1807,0.0,0.0786,0.4714,0.1429,0.3071,1,135.6,1062.9,97.0,1295.6,85,71,65,0,64,0,0,0,0,0,57,36,32,0,29,45,28,27,0,24,66,56,53,0,48,0,0,0,0,0,64,0,1,16,3,0,1,,,,,,,,29,1,0,19,8,0,0,24,0,2,10,9,0,0,48,0,3,9,5,0,1,,,,,,,,0.0274,0.0862,,,0.0586,0.2684,0.0739,0.3157,0.0222,0.0741,,,74,0.4865,0.0,0.3649,0.4189,0.3919,0.8621,0.2069,0.8611,0.3673,0.0785,0.9945,0.078,1.082,27.1174,0.6987,35.4445,0.4865,0.8784,0.4189,0.0,0.0541,0.2027,0.1216,0.2027,0.0,0.093,0.3488,0.2093,0.3488,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,0.463,0.0,0.4074,0.4259,0.3704,0.95,0.05,0.92,0.3779,0.0853,0.7007,0.0637,0.6804,23.4173,0.7398,33.586,0.5741,0.8889,0.4259,0.0,0.037,0.2778,0.1111,0.1481,0.0,0.0645,0.4839,0.1935,0.2581,53,0.434,0.0,0.3585,0.3585,0.3774,0.7,0.4,0.8261,0.397,0.0951,0.8608,0.0847,0.7631,38.7321,0.5696,43.5523,0.2642,0.566,0.3585,0.0,0.0755,0.3774,0.0189,0.1698,0.0,0.1176,0.5882,0.0294,0.2647,57,0.4912,0.0175,0.4211,0.4386,0.386,0.9545,0.0909,0.8929,0.3999,0.0728,0.5953,0.0551,0.6966,16.3232,0.8186,31.4998,0.5965,0.9825,0.4386,0.0,0.0175,0.2807,0.0702,0.193,0.0,0.0312,0.5,0.125,0.3438,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
