epoch,lr,wall_s,train_pose_sl1,train_pose_pm,train_pose_loss,train_gripper_loss,train_total,train_pose_l1,train_pose_pos_l1,train_pose_rot_l1,train_gripper_acc,train_pose_pos_m,train_pose_rot_rad,train_pose_pm_mm,val_pose_sl1,val_pose_pm,val_pose_loss,val_gripper_loss,val_total,val_pose_l1,val_pose_pos_l1,val_pose_rot_l1,val_gripper_acc,val_pose_pos_m,val_pose_rot_rad,val_pose_pm_mm,val_cond_delta
0,0.0009829629131445341,212.59,0.1457776325207854,0.018422072618046688,0.12895450849854756,0.010723423268862801,0.13967793187983926,0.36217390236755215,0.2255256229804622,0.49882218085584185,0.9963479662698412,0.006110855371927813,0.04295768625886431,18.422072618046688,0.21338621188293805,0.034700207716171,0.24290145898893442,0.0587126763731823,0.30161413602478854,0.4866765693767921,0.4381824627622858,0.5351706804373325,0.9836829836829837,0.011781791439996315,0.0455750182774656,34.700207716171,14.167990684509277
1,0.0009330127018922195,212.95,0.1469055641767761,0.01851717434446549,0.1296202207013728,0.011084698815835708,0.14070491951609415,0.3643582324127829,0.22674421675148465,0.501972248771834,0.9962549603174603,0.006142774913533931,0.04322304784778565,18.51717434446549,0.21126737891933023,0.03488756310724434,0.2442129438087379,0.06705841722535642,0.31127136039150344,0.4812049179366141,0.44030541806787876,0.5221044026610456,0.9813519813519813,0.011844873163493086,0.0445010736237317,34.88756310724434,10.238162994384766
2,0.0008535533905932737,213.29,0.14489934854209424,0.018218275999635575,0.12752793223730155,0.01081873445258019,0.1383466666327819,0.36051591643620107,0.2230629813813028,0.4979688520587626,0.9961433531746032,0.006042755377988908,0.04287684703142279,18.218275999635576,0.21533063262492627,0.03476708010707424,0.24336956208680338,0.05424734228453436,0.2976169060993861,0.4887693857813215,0.437173089642069,0.5403656619134205,0.9836829846555536,0.011777987662433605,0.04616544085678521,34.76708010707424,13.364358901977539
3,0.00075,213.1,0.14141436643780225,0.017791623924119725,0.12454136764068925,0.00840069319247943,0.13294206077735576,0.35474146247974464,0.21798658759466238,0.49149633679125043,0.9971230158730159,0.005907118077471202,0.04231038205621261,17.791623924119722,0.2085975223418438,0.03344868131780819,0.23414077250273913,0.07648928757238099,0.3106300660641321,0.4772954264304021,0.4217770212180131,0.5328138378950266,0.9836829846555536,0.011389382170526298,0.04548585499986346,33.44868131780819,12.6673583984375
4,0.0006294095225512604,212.77,0.13901870105238187,0.017336667084785564,0.12135666973061032,0.006923949924105191,0.12828061966491597,0.34999643347802617,0.2121105163461632,0.4878823512958156,0.9976376488095238,0.005748633196344599,0.04199543929037949,17.336667084785564,0.21005587269376208,0.034195268509305994,0.23936688087203287,0.05538769047229718,0.29475457045859665,0.4803987827612248,0.43119539858855843,0.5296021642940584,0.9801864811590502,0.011634479522149323,0.04504924099935796,34.195268509306,10.375798225402832
5,0.0005,212.96,0.1363059020882088,0.01678690190818752,0.11750831349146744,0.005394449175182374,0.12290276262081332,0.34448409872868707,0.20544770163676096,0.4835204944251076,0.9980840773809524,0.005567983882538679,0.04161952142381952,16.78690190818752,0.2079241917683528,0.03368198635416987,0.2357739023951106,0.052901295279662856,0.2886752001333348,0.4744687296432771,0.4249872235985069,0.5239502223499449,0.986013986013986,0.011470689227704679,0.04473186252174122,33.681986354169865,11.773608207702637
6,0.0003705904774487397,213.24,0.13330303718232447,0.016258843375429037,0.11381190365091676,0.004224682337728156,0.11803658591317279,0.3387715927606064,0.19888090803509667,0.4786622755584263,0.998592509920635,0.005392954637858248,0.04120858298274614,16.258843375429038,0.2119384245439009,0.03469062695553253,0.2428343907728062,0.08074049378521654,0.3235748804115749,0.4805888459954784,0.43793630759754937,0.5232413782106413,0.9825174825174825,0.011800233183519823,0.04461114710340133,34.69062695553253,11.948795318603516
7,0.0002500000000000001,213.44,0.13113168945003834,0.01570740061449922,0.10995180448665032,0.003424611808302727,0.1133764163990106,0.3334255886160665,0.19224523846355696,0.474605936687144,0.9988405257936508,0.0052121280913337295,0.04082883833464058,15.707400614499218,0.2062948233597762,0.03337197248891239,0.2336038104790352,0.05936039147664096,0.29296420288808417,0.4696100138839864,0.4206654726764261,0.5185545617605979,0.986013986013986,0.011336421735133186,0.04406969788503814,33.37197248891239,12.513297080993652
8,0.00014644660940672628,213.52,0.12826567249638693,0.0152127017607055,0.10648891244615827,0.002079294060980135,0.10856820655365786,0.32808019298291397,0.1862139461177682,0.4699464376601908,0.999342757936508,0.005048482297801428,0.04043668101630395,15.212701760705501,0.20624797855501686,0.03341237582822085,0.2338866297945832,0.05985816119652294,0.2937447948680891,0.4701019476204763,0.4220108903927125,0.5181930070712572,0.9871794871794872,0.011377240531146526,0.04416777233491133,33.41237582822085,11.354026794433594
9,6.698729810778065e-05,213.65,0.12586758228551065,0.014775718613305972,0.10343003052745074,0.0014719034187428933,0.10490193393317954,0.32321752454080277,0.18058491039370733,0.46585013652368196,0.9995349702380952,0.004897466061973116,0.04007685472153955,14.775718613305973,0.20330160734675704,0.03351168126076252,0.23458176938109188,0.06679771589288935,0.30137948014519433,0.46631761204390537,0.42332734198837013,0.5093079007866778,0.9895104895104895,0.011411412347689932,0.04336832100764299,33.511681260762515,11.355291366577148
