epoch,lr,wall_s,train_pose_sl1,train_pose_pm,train_pose_loss,train_gripper_loss,train_total,train_aux_loss,train_pose_l1,train_pose_pos_l1,train_pose_rot_l1,train_gripper_acc,train_pose_pos_m,train_pose_rot_rad,train_pose_pm_mm,train_aux_pos_mm,train_aux_rot_deg,train_aux_pm_mm,val_pose_sl1,val_pose_pm,val_pose_loss,val_gripper_loss,val_total,val_aux_loss,val_pose_l1,val_pose_pos_l1,val_pose_rot_l1,val_gripper_acc,val_pose_pos_m,val_pose_rot_rad,val_pose_pm_mm,val_aux_pos_mm,val_aux_rot_deg,val_aux_pm_mm,val_cond_delta
0,0.0009938441702975688,40.81,0.23042579661435236,0.034414094118461754,0.24089865923957743,0.13191270162441945,0.4878353449489849,0.1150239841855628,0.492947165703413,0.4333170081446547,0.5525773295058545,0.9430008099352052,0.01167710297429214,0.04859457614773293,34.414094118461755,80.28914884022451,34.81762223760927,115.0239841855628,0.25696187114006214,0.03535113349510861,0.24745793497820356,0.09383210831161998,0.4740669321055759,0.1327768866450654,0.5484098972640413,0.4459138439372297,0.6509059284809384,0.9714064918677258,0.01195629561461013,0.05660097891755598,35.351133495108606,88.19443055383941,43.70062715319624,132.7768866450654,0.7417101263999939
1,0.0009755282581475768,40.74,0.17782080347285673,0.02719086881316635,0.190336082396188,0.1030101043254652,0.38883789981158196,0.09549171287671021,0.41521821385068464,0.33962143684051466,0.4908149931780978,0.9546098812095032,0.009142525530305588,0.04299958549101976,27.19086881316635,66.17355699093758,30.224904935015537,95.49171287671021,0.22840363619823176,0.03140857559808716,0.21986002939101165,0.04167758490331759,0.3651182657738189,0.10358064869847695,0.5084555857977506,0.39271271141271874,0.6241984601827825,0.9760432770300133,0.010542282705818529,0.054167989647185784,31.408575598087157,69.0887784167917,39.06496648366757,103.58064869847696,0.4730800688266754
2,0.0009455032620941839,40.66,0.15652559700846413,0.025032841212259,0.17522988918983654,0.0952241575832179,0.35912785893125104,0.08867381289440407,0.38158167573597207,0.31258956965694673,0.4505737841644246,0.958929535637149,0.008437751500704376,0.03947082420581747,25.032841212258997,61.07933248029157,27.36118058301264,88.67381289440407,0.18888313487356376,0.028350826819215712,0.19845578865575644,0.04211733706145788,0.3426605851333329,0.10208745849487218,0.4467269434626725,0.35101049136618007,0.5424433960428193,0.9791344667697064,0.009445627655407882,0.04685924165929672,28.350826819215712,70.838284999754,37.93899621118998,102.08745849487218,0.45134979486465454
3,0.0009045084971874737,40.82,0.1400136763378817,0.02340992314028946,0.16386946253719906,0.08703167510035872,0.3346532369213537,0.08375209814528925,0.35432258158214147,0.2917082986229182,0.4169368642838933,0.9607518898488121,0.007875062944669253,0.03649886334254598,23.409923140289457,57.34714129477031,25.503535347249663,83.75209814528925,0.17897160234969034,0.028603537347875938,0.20022476154740848,0.04277091193512381,0.34856027461461714,0.10556459930110751,0.4259189903920364,0.3563276506741596,0.4955103215883836,0.977588872084109,0.009592070051366707,0.04273741826749014,28.60353734787594,69.14568569804823,33.228720599538214,105.56459930110752,0.5130864977836609
4,0.0008535533905932737,40.77,0.12574985275773198,0.02233856315794954,0.1563699426809346,0.08423314635193309,0.32071499970638984,0.08011191089679819,0.33017060118797786,0.27901177555644485,0.3813294275919253,0.9635866630669546,0.007538648610874271,0.0334837803049878,22.33856315794954,54.84570666632693,23.950052571358597,80.1119108967982,0.15974067707749018,0.026323217910122834,0.18426252625180176,0.03537911700640432,0.31707742994498617,0.09743578604766538,0.39381010238501535,0.3304529617061202,0.4571672455973382,0.9822256572463965,0.008869840436754676,0.0395030744137729,26.323217910122835,66.62338363205355,33.12303462147838,97.43578604766537,0.7235608100891113
5,0.0007938926261462366,40.87,0.11719215645999939,0.021144843684432958,0.1480139060907436,0.08228281888201608,0.30597884589343555,0.07568212183389499,0.31298670787404476,0.2644540294522086,0.36151938343151085,0.9643291036717062,0.007144284072547314,0.03176273177045983,21.14484368443296,51.948989691216795,22.75482950736215,75.682121833895,0.1404440180273292,0.02512170791833257,0.17585195428252773,0.05009014681096792,0.312389579309378,0.08644748300060606,0.3652976766988704,0.3133328767058654,0.41726249348159183,0.9760432770300133,0.008421614516376758,0.03611363222681481,25.12170791833257,57.53085761110786,29.145518091952983,86.44748300060607,0.6020020842552185
6,0.0007269952498697733,40.73,0.11011434021379726,0.020426623314039754,0.142986363327014,0.0769485455975902,0.292072525968047,0.07213761750809833,0.30061619357079206,0.25566808528570584,0.3455643013409353,0.9672651187904968,0.006911305221879843,0.030378160704546818,20.426623314039755,49.36367773790854,21.43047116756227,72.13761750809832,0.15002987244766683,0.026053009413677906,0.1823710660339323,0.03462016569821875,0.3043590756205171,0.0873678451608377,0.38316693162715415,0.3270936006279965,0.4392402702496262,0.9845440494590417,0.008788175923372669,0.038285309175343195,26.053009413677906,58.95571454415181,28.665014501574657,87.3678451608377,0.6690555810928345
7,0.0006545084971874737,40.67,0.10159957964077881,0.019471057352748726,0.1362974016925171,0.07155564959416444,0.2781267771839323,0.0702737265509869,0.286145751664242,0.24361280649578598,0.32867869532005317,0.9684462742980562,0.006582017290983229,0.02884550597800292,19.471057352748726,48.10686195450262,20.30146031880461,70.27372655098691,0.13161447514107644,0.024028277312516246,0.16819793978559178,0.04803781856248699,0.30212300624324145,0.08588724701997855,0.34838691789086856,0.30097542254044063,0.395798420035489,0.9806800621923007,0.008081321476439052,0.03434777228734593,24.028277312516245,57.476526866141576,27.189978822363162,85.88724701997855,0.7220858335494995
8,0.0005782172325201155,40.75,0.09737316848907306,0.018564773880379762,0.12995341684081899,0.06665334573063847,0.26286395669755874,0.06625719402250925,0.2755997406548094,0.23293193621202885,0.3182675456769008,0.9714835313174947,0.006294855044362162,0.027995659859114796,18.56477388037976,45.44682507091413,19.102701695158864,66.25719402250924,0.13407248308107694,0.024337739713916087,0.17036417849834035,0.03754267322224848,0.2886688031682275,0.08076195326134263,0.3485517041668457,0.30265481721673165,0.39444857842679004,0.9829984547734445,0.008137688947585304,0.034170007128757895,24.337739713916086,52.78055694881233,27.434802210561834,80.76195326134263,0.6409168243408203
9,0.0005,40.7,0.09121645488182875,0.017920535168415398,0.12544374628149407,0.06584589646175729,0.2554495222946995,0.06415987904656269,0.26552003631710236,0.22433390144910462,0.3067061700586624,0.9716522678185745,0.006071726537106426,0.027009975659956685,17.920535168415398,44.14552360467339,18.600548569832103,64.15987904656268,0.13171872694672904,0.024344157643466497,0.1704091050387166,0.0349768940388143,0.290477682624755,0.08509168470453995,0.34602969827294533,0.30312336481520347,0.38893602951969575,0.9853168469860897,0.008121067529236192,0.0336760187628096,24.344157643466495,56.628714374610595,26.476113640842712,85.09168470453994,0.8963255286216736
