iter,buffer,beta,ei_hi,ei_lo,roll_succ,roll_len,roll_ret,critic_loss,q_mean,target_mean,actor_loss,pg_loss,bc_loss,grip_loss,aux_c,aux_a,lam,n_expert,roll_min_pos,roll_close,roll_skip,roll_miss,roll_timeout,roll_fail,exp_kept,exp_succ,eval_min_pos,eval_min_rot,eval_close,eval_miss,eval_timeout,eval_fail,q_pi,a_absmean,grip_logit,buf_pos,eval_succ,best_succ
10,2606,0.4841,27,21,0.0,30.0,0.0,0.003136558923870325,0.2176639884710312,0.23191103339195251,0.25605177879333496,-0.09807664901018143,0.012253708206117153,0.32608142495155334,0.0026080620009452105,0.007079185917973518,0.538309633731842,64,0.0075,0.0,9,0,6,0,1,0.0,,,,,,,0.18219375610351562,0.7301750183105469,2.164484977722168,0.00614,,0.0
11,2908,0.4825,27,21,0.0,30.0,0.0,0.003979578614234924,0.2032047063112259,0.20586878061294556,0.263755738735199,-0.09909699857234955,0.016987724229693413,0.3260728716850281,0.0018718130886554718,0.005608791951090097,0.5591754913330078,64,0.0082,0.0,6,0,8,0,2,1.0,,,,,,,0.17721986770629883,0.6763381958007812,2.220600128173828,0.00619,,0.0
12,3148,0.481,27,21,0.0,30.0,0.0,0.0021352414041757584,0.24003887176513672,0.24665307998657227,0.24484963715076447,-0.0974849984049797,0.006418453063815832,0.3271753191947937,0.0015816191444173455,0.004644840955734253,0.6974473595619202,64,0.0054,0.0,8,0,8,0,0,0.0,,,,,,,0.13977399468421936,0.6659786701202393,2.17321515083313,0.00572,,0.0
13,3239,0.4794,27,21,0.0,30.0,0.0,0.005482486914843321,0.2120436131954193,0.2117275893688202,0.2958046495914459,-0.09970110654830933,0.009371220134198666,0.3741947412490845,0.0014055029023438692,0.005137136671692133,0.5313332080841064,64,0.0078,0.0,13,0,2,0,1,1.0,,,,,,,0.18764327466487885,0.7540740966796875,2.1059250831604004,0.00587,,0.0
14,3509,0.4778,27,21,0.1111,30.0,0.1111,0.006203445605933666,0.18669086694717407,0.18281835317611694,0.3429962396621704,-0.09861209243535995,0.0098732253536582,0.41851213574409485,0.00201397598721087,0.006699495483189821,0.4856147766113281,64,0.01,0.111,7,0,8,0,0,0.0,0.2643,0.5882,0.0,0,24,0,0.20306649804115295,0.7160557508468628,2.0628817081451416,0.0057,0.0,0.0
15,3739,0.4762,27,21,0.0,26.5,0.0,0.00209643947891891,0.23302754759788513,0.23245152831077576,0.24630868434906006,-0.09713180363178253,0.005711670964956284,0.3291652202606201,0.001515576266683638,0.005703855771571398,0.5112861394882202,64,0.0086,0.0,8,0,3,1,4,1.0,,,,,,,0.18997541069984436,0.7421221137046814,2.1602749824523926,0.00642,,0.0
16,3862,0.4746,27,21,0.0,30.0,0.0,0.0020176752004772425,0.25543710589408875,0.2535581588745117,0.336829274892807,-0.09648016840219498,0.006546972319483757,0.41756030917167664,0.0017063067061826587,0.005310369655489922,0.4927060604095459,64,0.0046,0.0,12,0,1,0,3,1.0,,,,,,,0.19581688940525055,0.6849583387374878,2.089864730834961,0.00699,,0.0
17,4045,0.473,27,21,0.0,30.0,0.0,0.00442516477778554,0.22169458866119385,0.22351861000061035,0.2588213086128235,-0.09734496474266052,0.011610026471316814,0.3292337656021118,0.0017333916621282697,0.007424898445606232,0.5858849883079529,64,0.0163,0.0,10,0,3,0,3,1.0,,,,,,,0.16615030169487,0.7264067530632019,2.116030693054199,0.00742,,0.0
18,4280,0.4714,27,21,0.0,29.4,0.0,0.003109685145318508,0.25244998931884766,0.24950700998306274,0.28845223784446716,-0.0994512289762497,0.005246664863079786,0.3744041919708252,0.0013731308281421661,0.006011876277625561,0.5448349118232727,64,0.0259,0.0,8,0,4,1,3,0.667,,,,,,,0.1825346052646637,0.711112380027771,2.0643539428710938,0.00748,,0.0
19,4491,0.4698,27,21,0.0,30.0,0.0,0.0032212724909186363,0.20685726404190063,0.20197534561157227,0.24995377659797668,-0.09846869856119156,0.009671333245933056,0.32587072253227234,0.0022528741974383593,0.006418156437575817,0.5332712531089783,64,0.0078,0.0,9,0,6,0,1,1.0,,,,,,,0.18465030193328857,0.8020512461662292,2.197927951812744,0.00735,,0.0
20,4761,0.4683,27,21,0.0,30.0,0.0,0.0026330400723963976,0.21386927366256714,0.21340566873550415,0.435039222240448,-0.09609470516443253,0.009626129642128944,0.509231686592102,0.0013034554431214929,0.0052999467588961124,0.5881754755973816,64,0.0129,0.0,7,0,6,0,3,0.667,,,,,,,0.16337761282920837,0.7739930152893066,2.020660400390625,0.00735,,0.0
21,4972,0.4667,26,20,0.0,30.0,0.0,0.003940310329198837,0.2321324199438095,0.23883232474327087,0.28742915391921997,-0.09876415878534317,0.0056969840079545975,0.37178510427474976,0.0024888780899345875,0.006028452422469854,0.5564162731170654,64,0.0077,0.0,9,0,6,0,1,1.0,0.2444,0.5935,0.167,4,20,0,0.17750048637390137,0.752372145652771,2.111506462097168,0.00724,0.0,0.0
22,5182,0.4651,26,20,0.0,30.0,0.0,0.003253286238759756,0.21733717620372772,0.2282910943031311,0.24593305587768555,-0.09900137782096863,0.008108547888696194,0.32607004046440125,0.0011753537692129612,0.005294591188430786,0.6178863048553467,64,0.0071,0.0,9,0,7,0,0,0.0,,,,,,,0.16022589802742004,0.6736974716186523,2.1607232093811035,0.00695,,0.0
23,5427,0.4635,26,20,0.0,30.0,0.0,0.0034964745864272118,0.2236780822277069,0.2346508949995041,0.24710838496685028,-0.09958575665950775,0.008896991610527039,0.3259180784225464,0.0017620391445234418,0.005964163225144148,0.5036354660987854,64,0.0113,0.0,8,0,3,0,5,1.0,,,,,,,0.1977338045835495,0.7428173422813416,2.1979451179504395,0.00755,,0.0
24,5610,0.4619,26,20,0.0,29.5,0.0,0.0025798282586038113,0.2176339328289032,0.2133590281009674,0.3311959207057953,-0.09914909303188324,0.005538248922675848,0.41703706979751587,0.0011053101625293493,0.004462907090783119,0.5078930258750916,64,0.0205,0.0,10,0,1,1,4,1.0,,,,,,,0.19521647691726685,0.7207850217819214,2.0861477851867676,0.00802,,0.0
25,5905,0.4603,26,20,0.0,28.5,0.0,0.002547229640185833,0.19960123300552368,0.20058152079582214,0.29484817385673523,-0.09788591414690018,0.008566002361476421,0.37343350052833557,0.001236183219589293,0.004337138496339321,0.5463809370994568,64,0.0106,0.0,6,0,5,1,4,1.0,,,,,,,0.1791532337665558,0.6686422228813171,2.1191234588623047,0.0083,,0.0
26,6176,0.4587,26,20,0.0,30.0,0.0,0.009988203644752502,0.23050276935100555,0.22482645511627197,0.35195910930633545,-0.09966614097356796,0.01536528579890728,0.4180711507797241,0.002853505779057741,0.00564704230055213,0.5329872965812683,64,0.0117,0.0,7,0,8,0,1,1.0,,,,,,,0.18699534237384796,0.6683487892150879,2.0400562286376953,0.0081,,0.0
27,6487,0.4571,26,20,0.0,29.12,0.0,0.0024402104318141937,0.2529948949813843,0.25801026821136475,0.2454671561717987,-0.09901867806911469,0.00810758676379919,0.3261721730232239,0.0012257402995601296,0.004196974448859692,0.6167443990707397,64,0.0063,0.0,5,0,7,1,3,0.667,,,,,,,0.16055059432983398,0.7616689205169678,2.2104151248931885,0.00802,,0.0
28,6782,0.4556,26,20,0.0,30.0,0.0,0.003076261840760708,0.2498432844877243,0.2434290200471878,0.30755412578582764,-0.09379826486110687,0.01294514536857605,0.37249457836151123,0.0009432478691451252,0.005935061722993851,0.6272191405296326,64,0.0073,0.0,6,0,7,0,3,0.667,0.2174,0.5606,0.083,2,22,0,0.14954623579978943,0.6971685886383057,2.1632754802703857,0.00796,0.0,0.0
29,6963,0.454,26,20,0.2,30.0,0.2,0.0032902846578508615,0.2582121193408966,0.23502573370933533,0.29482993483543396,-0.09684726595878601,0.008467573672533035,0.371354341506958,0.0011597328120842576,0.0067754569463431835,0.5949937105178833,64,0.0089,0.2,10,0,4,0,1,1.0,,,,,,,0.16277024149894714,0.7217247486114502,2.101013422012329,0.00804,,0.0
30,7198,0.4524,26,20,0.0,29.38,0.0,0.0028057722374796867,0.2228657752275467,0.222286194562912,0.3041922152042389,-0.0990123301744461,0.014148114249110222,0.37301117181777954,0.0009552937117405236,0.00379425217397511,0.4674665033817291,64,0.009,0.0,8,0,7,1,0,0.0,,,,,,,0.21180623769760132,0.6891354322433472,2.0900068283081055,0.00778,,0.0
31,7494,0.4508,26,20,0.0,30.0,0.0,0.0033584681805223227,0.2191104292869568,0.21889647841453552,0.385463684797287,-0.09799453616142273,0.008084005676209927,0.4647260904312134,0.0012843483127653599,0.00512820715084672,0.5869519114494324,64,0.0247,0.0,6,0,7,0,3,0.667,,,,,,,0.16695496439933777,0.679118275642395,1.9694035053253174,0.00774,,0.0
32,7797,0.4492,26,20,0.0,30.0,0.0,0.002009493764489889,0.21729721128940582,0.2231042981147766,0.3109496831893921,-0.09609495848417282,0.016398359090089798,0.3726327121257782,0.001747939153574407,0.0032304509077221155,0.6419488191604614,64,0.0131,0.0,6,0,6,1,3,1.0,,,,,,,0.149692565202713,0.7107304930686951,2.1279168128967285,0.00782,,0.0
33,7970,0.4476,26,20,0.0,28.4,0.0,0.003532321657985449,0.21475835144519806,0.20910441875457764,0.2917376756668091,-0.09894931316375732,0.008326832205057144,0.37211349606513977,0.0011152366641908884,0.0038396865129470825,0.556335985660553,64,0.0266,0.0,10,0,4,1,1,1.0,,,,,,,0.17785891890525818,0.7146137952804565,2.1046597957611084,0.00778,,0.0
34,8333,0.446,25,19,0.0,30.0,0.0,0.0026995756197720766,0.20600150525569916,0.2167344093322754,0.34509050846099854,-0.09324899315834045,0.008355656638741493,0.4183621406555176,0.0009326603612862527,0.006532058119773865,0.5829418897628784,64,0.0172,0.0,4,0,9,0,3,1.0,,,,,,,0.1599627584218979,0.6631906628608704,1.9943625926971436,0.0078,,0.0
35,8605,0.4444,25,19,0.0,30.0,0.0,0.004722445737570524,0.1895969659090042,0.20393909513950348,0.3056263029575348,-0.09834723174571991,0.015186182223260403,0.3713375926017761,0.0017042282270267606,0.004527179058641195,0.6613714098930359,64,0.0125,0.0,7,0,7,0,2,1.0,0.2593,0.641,0.042,1,23,0,0.1487019807100296,0.7178394198417664,2.1307616233825684,0.00779,0.0,0.0
36,8843,0.4429,25,19,0.0,30.0,0.0,0.0036043773870915174,0.185818612575531,0.18857887387275696,0.35226839780807495,-0.09607541561126709,0.012362124398350716,0.4213904142379761,0.0023656152188777924,0.004458282142877579,0.6176726818084717,64,0.0093,0.0,8,0,6,0,2,0.5,,,,,,,0.1555442214012146,0.7344345450401306,2.0370543003082275,0.00769,,0.0
37,9085,0.4413,25,19,0.0,30.0,0.0,0.00824506115168333,0.22866004705429077,0.23252716660499573,0.31823569536209106,-0.09709052741527557,0.011819345876574516,0.38979876041412354,0.0016788695938885212,0.0037774923257529736,0.6471217274665833,64,0.0141,0.0,8,0,6,0,2,1.0,,,,,,,0.15003441274166107,0.8085074424743652,2.0869569778442383,0.00771,,0.0
38,9235,0.4397,25,19,0.0,30.0,0.0,0.004185425583273172,0.16978976130485535,0.17994916439056396,0.3288207948207855,-0.09738039970397949,0.025783559307456017,0.37214088439941406,0.0014384292298927903,0.004986383020877838,0.6276125311851501,64,0.0113,0.0,11,0,5,0,0,0.0,,,,,,,0.1551600694656372,0.8350972533226013,2.146505117416382,0.00758,,0.0
39,9475,0.4381,25,19,0.0,29.67,0.0,0.005488175433129072,0.20564505457878113,0.20249977707862854,0.2576805651187897,-0.09625273942947388,0.013184256851673126,0.32577329874038696,0.0008873565820977092,0.0035830247215926647,0.752922773361206,64,0.0157,0.0,8,0,5,1,2,1.0,,,,,,,0.12783879041671753,0.6785006523132324,2.1645994186401367,0.0076,,0.0
40,9740,0.4365,25,19,0.0,30.0,0.0,0.002883021952584386,0.1871415376663208,0.19276033341884613,0.2972671091556549,-0.09757125377655029,0.009441012516617775,0.3715288043022156,0.0011882720282301307,0.008855065330862999,0.6150137782096863,64,0.0116,0.0,7,0,7,0,2,0.5,,,,,,,0.15864889323711395,0.6642302870750427,2.1538658142089844,0.00749,,0.0
41,10043,0.4349,25,19,0.0,30.0,0.0,0.002211038488894701,0.24318590760231018,0.2503088712692261,0.33949536085128784,-0.09695453196763992,0.008717076852917671,0.4171745777130127,0.0011070967884734273,0.0036823207046836615,0.6714510321617126,64,0.0087,0.0,6,0,7,0,3,1.0,,,,,,,0.14439553022384644,0.794906497001648,2.009359121322632,0.00757,,0.0
42,10284,0.4333,25,19,0.1429,30.0,0.1429,0.002311143558472395,0.23440062999725342,0.24875080585479736,0.30077314376831055,-0.0968007892370224,0.011735044419765472,0.37206345796585083,0.0016379704466089606,0.004080783575773239,0.699552595615387,64,0.0091,0.143,8,0,6,0,1,1.0,0.2407,0.5858,0.167,4,20,0,0.13837528228759766,0.6507731676101685,2.142152786254883,0.00758,0.0,0.0
43,10465,0.4317,25,19,0.0,26.33,0.0,0.005407586693763733,0.20415127277374268,0.1908370852470398,0.30951613187789917,-0.09594830870628357,0.015811242163181305,0.3713953495025635,0.0012405139859765768,0.004893182311207056,0.6314870715141296,64,0.0194,0.0,9,0,3,3,1,0.0,,,,,,,0.151940256357193,0.7664550542831421,2.1315982341766357,0.00745,,0.0
44,10709,0.4302,25,19,0.0,30.0,0.0,0.002358366036787629,0.1846282184123993,0.18054050207138062,0.33952072262763977,-0.09962987154722214,0.009930789470672607,0.4175058603286743,0.0011092642089352012,0.003566300729289651,0.6115066409111023,64,0.0209,0.0,8,0,4,0,4,1.0,,,,,,,0.16292524337768555,0.7558174133300781,2.0569019317626953,0.00766,,0.0
45,10951,0.4286,25,19,0.0,30.0,0.0,0.0019379120785742998,0.20101682841777802,0.20993249118328094,0.3156713545322418,-0.09694741666316986,0.013844131492078304,0.38217878341674805,0.0010517396731302142,0.005503464490175247,0.7433967590332031,64,0.0055,0.0,8,0,6,0,2,0.5,,,,,,,0.13041140139102936,0.656938374042511,2.1236629486083984,0.00758,,0.0
46,11253,0.427,25,19,0.0,30.0,0.0,0.002328513888642192,0.1899919956922531,0.20549675822257996,0.3965705633163452,-0.09453034400939941,0.008573031984269619,0.4719223976135254,0.0017167270416393876,0.004064916167408228,0.8028813600540161,64,0.0098,0.0,6,0,8,0,2,1.0,,,,,,,0.11773886531591415,0.7569620013237,2.0034570693969727,0.00755,,0.0
47,11495,0.4254,25,19,0.0,30.0,0.0,0.00259710056707263,0.22923019528388977,0.2356283962726593,0.2965414524078369,-0.09701017290353775,0.009673851542174816,0.3717016577720642,0.0009102355688810349,0.005004501901566982,0.7368238568305969,64,0.0155,0.167,8,1,5,0,2,1.0,,,,,,,0.13165992498397827,0.728055477142334,2.1346004009246826,0.00757,,0.0
48,11764,0.4238,24,18,0.0,29.89,0.0,0.004364278633147478,0.2461688220500946,0.2240418791770935,0.31972363591194153,-0.09955102205276489,0.022807419300079346,0.37187105417251587,0.0011708337115123868,0.0035775271244347095,0.799819827079773,64,0.0138,0.0,7,0,8,1,0,0.0,,,,,,,0.12446680665016174,0.7108656764030457,2.069119930267334,0.0074,,0.0
49,11987,0.4222,24,18,0.0,28.5,0.0,0.0018069710349664092,0.22492066025733948,0.22711704671382904,0.3409745693206787,-0.09614510834217072,0.009095030836760998,0.4170992374420166,0.0008207024075090885,0.0036607161164283752,0.7700514793395996,64,0.0286,0.0,8,0,3,1,4,0.75,0.2075,0.5959,0.083,2,22,0,0.12485542893409729,0.7653087973594666,2.0529680252075195,0.00751,0.0,0.0
50,12168,0.4206,24,18,0.0,30.0,0.0,0.0016680581029504538,0.16694195568561554,0.17108453810214996,0.3593989312648773,-0.09598438441753387,0.014517582952976227,0.4246382713317871,0.001005619764328003,0.003419768065214157,0.7082583904266357,64,0.0144,0.0,10,0,5,0,1,1.0,,,,,,,0.13552169501781464,0.709182858467102,2.10408878326416,0.00748,,0.0
51,12440,0.419,24,18,0.0,30.0,0.0,0.00259406422264874,0.17899245023727417,0.18721115589141846,0.307000070810318,-0.09797388315200806,0.015038835816085339,0.3720536231994629,0.0013081521028652787,0.005685312207788229,0.6674436330795288,64,0.014,0.0,7,0,7,0,2,1.0,,,,,,,0.1467897593975067,0.8312945365905762,2.1567893028259277,0.00748,,0.0
52,12692,0.4175,24,18,0.0,28.75,0.0,0.0012940901797264814,0.1895759254693985,0.1904592663049698,0.350584477186203,-0.09815733879804611,0.012718209996819496,0.4215203523635864,0.0009797896491363645,0.0035701070446521044,0.7001227736473083,64,0.0268,0.0,7,0,5,3,1,0.0,,,,,,,0.1402001827955246,0.7347419261932373,2.0858654975891113,0.00733,,0.0
53,12813,0.4159,24,18,0.3333,30.0,0.3333,0.0018215255113318563,0.14853695034980774,0.14863164722919464,0.30632483959198,-0.0953419953584671,0.013860290870070457,0.37172800302505493,0.0007840146427042782,0.004436507821083069,0.662817656993866,64,0.014,0.333,12,0,2,0,1,1.0,,,,,,,0.14384347200393677,0.8153715133666992,2.109683036804199,0.00741,,0.0
54,13026,0.4143,24,18,0.0,30.0,0.0,0.004010431002825499,0.2070682942867279,0.21549385786056519,0.31669196486473083,-0.09855106472969055,0.020949017256498337,0.3720395267009735,0.0009004541207104921,0.0026109374593943357,0.7215064167976379,64,0.0053,0.0,9,0,4,0,3,1.0,,,,,,,0.13659068942070007,0.6419134140014648,2.1103243827819824,0.00752,,0.0
55,13176,0.4127,24,18,0.0,30.0,0.0,0.002379944082349539,0.17062623798847198,0.16709914803504944,0.31331709027290344,-0.09430006146430969,0.016455702483654022,0.37220123410224915,0.0009396760142408311,0.005009022541344166,0.8233448266983032,64,0.0103,0.0,11,0,4,1,0,0.0,,,,,,,0.11453288793563843,0.6672894358634949,2.0874063968658447,0.00744,,0.0
56,13488,0.4111,24,18,0.0,28.75,0.0,0.0012692204909399152,0.17923025786876678,0.17782190442085266,0.31438449025154114,-0.0907408744096756,0.015747666358947754,0.3720763623714447,0.0009137336164712906,0.0031073768623173237,0.8103823661804199,64,0.009,0.0,5,0,7,1,3,0.667,0.2041,0.5604,0.083,2,22,0,0.11197291314601898,0.7164930701255798,2.1113364696502686,0.00741,0.0,0.0
57,13695,0.4095,24,18,0.0,29.0,0.0,0.0016701966524124146,0.218824565410614,0.21727293729782104,0.31673261523246765,-0.09610399603843689,0.01961429789662361,0.3716457486152649,0.0008082714630290866,0.003924526274204254,0.8201765418052673,64,0.0148,0.0,9,0,4,1,2,1.0,,,,,,,0.11717477440834045,0.7546179294586182,2.1054117679595947,0.00745,,0.0
58,14028,0.4079,24,18,0.0,30.0,0.0,0.0020509916357696056,0.19083163142204285,0.18732641637325287,0.29955780506134033,-0.09782277047634125,0.01221226155757904,0.37113168835639954,0.0010258216643705964,0.0036487828474491835,0.7095419764518738,64,0.0113,0.0,5,0,8,0,3,1.0,,,,,,,0.13786748051643372,0.7115156054496765,2.1392526626586914,0.00749,,0.0
59,14329,0.4063,24,18,0.1111,30.0,0.1111,0.0033574148546904325,0.18329684436321259,0.19070744514465332,0.2861325740814209,-0.09845347702503204,0.013616061769425869,0.3546854853630066,0.00106890092138201,0.005336903966963291,0.7010267972946167,64,0.0089,0.111,6,0,8,0,1,1.0,,,,,,,0.14044182002544403,0.7963085174560547,2.053553581237793,0.00747,,0.0
60,14600,0.4048,24,18,0.0,30.0,0.0,0.009474409744143486,0.21767348051071167,0.20545893907546997,0.4566446542739868,-0.09695853292942047,0.020475557073950768,0.5106916427612305,0.0008170037181116641,0.003920838702470064,0.7158491015434265,64,0.0111,0.0,7,0,8,0,1,1.0,,,,,,,0.1354455053806305,0.6754993796348572,1.9545210599899292,0.0074,,0.0
61,14902,0.4032,23,17,0.0,30.0,0.0,0.001924760639667511,0.20492103695869446,0.2037738561630249,0.31497061252593994,-0.095865897834301,0.018786301836371422,0.3713912069797516,0.0013627350563183427,0.003745387541130185,0.8564548492431641,64,0.0107,0.0,6,0,8,0,2,1.0,,,,,,,0.1119333952665329,0.7619017362594604,2.1277265548706055,0.00738,,0.0
62,15205,0.4016,23,17,0.0,30.0,0.0,0.0019929988775402308,0.17063984274864197,0.16582968831062317,0.3462143838405609,-0.09458589553833008,0.011211100034415722,0.4168769121170044,0.0010230325860902667,0.003002343000844121,0.9492267966270447,64,0.0079,0.0,6,0,6,1,3,1.0,,,,,,,0.09964519739151001,0.6625019311904907,2.058215618133545,0.00743,,0.0
63,15380,0.4,23,17,0.0,28.8,0.0,0.0017220651498064399,0.20301347970962524,0.19925706088542938,0.48649322986602783,-0.09616675972938538,0.024031508713960648,0.5328230857849121,0.0009243494714610279,0.0035477669443935156,0.9219843149185181,64,0.0296,0.0,10,0,3,2,1,1.0,0.2236,0.5579,0.125,3,21,0,0.10430411994457245,0.7375940680503845,2.1254167556762695,0.00741,0.0,0.0
64,15592,0.3984,23,17,0.0,30.0,0.0,0.002100513083860278,0.20756861567497253,0.19872957468032837,0.28106823563575745,-0.09881992638111115,0.013514311984181404,0.3500719368457794,0.001059835427440703,0.005575211253017187,0.8222618103027344,64,0.0107,0.0,9,0,5,0,2,1.0,,,,,,,0.12018060684204102,0.8407847285270691,2.1398067474365234,0.00744,,0.0
65,15833,0.3968,23,17,0.0,30.0,0.0,0.002190571976825595,0.2103593647480011,0.2183128148317337,0.32652127742767334,-0.09541267156600952,0.023396428674459457,0.37309548258781433,0.0009904229082167149,0.004091182257980108,0.7418871521949768,64,0.0088,0.0,8,0,7,0,1,1.0,,,,,,,0.12860804796218872,0.6455864310264587,2.0618555545806885,0.00739,,0.0
66,15984,0.3952,23,17,0.0,30.0,0.0,0.0026961478870362043,0.19954288005828857,0.19707763195037842,0.30388858914375305,-0.09397615492343903,0.012371255084872246,0.37124723196029663,0.0009619038901291788,0.0037500171456485987,0.6903026700019836,64,0.0062,0.0,11,0,4,0,1,1.0,,,,,,,0.13613760471343994,0.7831477522850037,2.137819766998291,0.00738,,0.0
67,16179,0.3937,23,17,0.0,30.0,0.0,0.002010159194469452,0.1781177967786789,0.18272151052951813,0.30168357491493225,-0.09389995038509369,0.011232361197471619,0.37164971232414246,0.0007791662937961519,0.0029382098000496626,1.2183715105056763,64,0.0201,0.0,9,0,2,0,5,0.6,,,,,,,0.07707004994153976,0.6173082590103149,2.1273722648620605,0.00748,,0.0
68,16482,0.3921,23,17,0.0,30.0,0.0,0.0023865336552262306,0.24792736768722534,0.2401643842458725,0.3094734847545624,-0.09727540612220764,0.01155589334666729,0.38184210658073425,0.0006653107702732086,0.0035900084767490625,1.123094916343689,64,0.0061,0.0,6,0,6,0,4,0.75,,,,,,,0.08661369979381561,0.695582389831543,2.064769983291626,0.00752,,0.0
69,16722,0.3905,23,17,0.0,30.0,0.0,0.0014948365278542042,0.19872677326202393,0.19603535532951355,0.2672705352306366,-0.0961913913488388,0.01808289811015129,0.32548895478248596,0.0007809126982465386,0.003614387707784772,1.0548113584518433,64,0.0125,0.0,8,0,5,0,3,0.667,,,,,,,0.09119299054145813,0.6872256994247437,2.194033622741699,0.00753,,0.0
70,17024,0.3889,23,17,0.0,29.86,0.0,0.0018741420935839415,0.20744319260120392,0.2052416205406189,0.32377561926841736,-0.09157351404428482,0.013198956847190857,0.3870253264904022,0.0007144375122152269,0.0038517937064170837,0.9937463998794556,64,0.0237,0.0,6,0,6,1,3,1.0,0.2199,0.6417,0.167,4,20,0,0.09214978665113449,0.7175642848014832,2.16544771194458,0.00758,0.0,0.0
71,17135,0.3873,23,17,0.0,27.75,0.0,0.001126064220443368,0.19093427062034607,0.19428160786628723,0.33499905467033386,-0.09513368457555771,0.028770655393600464,0.37134069204330444,0.0006319712847471237,0.002501473994925618,0.7619113922119141,64,0.0696,0.0,12,0,3,1,0,0.0,,,,,,,0.12486187368631363,0.7692528963088989,2.123385429382324,0.00753,,0.0
