epoch,lr,wall_s,train_pose_sl1,train_pose_pm,train_pose_loss,train_gripper_loss,train_total,train_aux_loss,train_pose_l1,train_pose_pos_l1,train_pose_rot_l1,train_gripper_acc,train_pose_pos_m,train_pose_rot_rad,train_pose_pm_mm,train_aux_pos_mm,train_aux_rot_deg,train_aux_pm_mm,val_pose_sl1,val_pose_pm,val_pose_loss,val_gripper_loss,val_total,val_aux_loss,val_pose_l1,val_pose_pos_l1,val_pose_rot_l1,val_gripper_acc,val_pose_pos_m,val_pose_rot_rad,val_pose_pm_mm,val_aux_pos_mm,val_aux_rot_deg,val_aux_pm_mm,val_cond_delta
0,0.0009890738003669028,188.94,0.2392523982829635,0.030097957460821247,0.21068570242862067,0.07041962590774999,0.3899363750199203,0.10883104673741481,0.5131294128025294,0.42966155784917803,0.5965972668572405,0.9701512542240707,0.009945746848816286,0.052315643024786994,30.09795746082125,75.03751200539804,37.68519749715549,108.83104673741482,0.30903875285405463,0.04236982939577729,0.2965888081138617,0.04192650895076336,0.4318729466319637,0.0933576311334576,0.6157543281499164,0.623724991792505,0.607783655663362,0.982225656877898,0.014317568403077088,0.053138039582963155,42.36982939577729,62.45326212790134,36.03973828493869,93.3576311334576,0.5991705656051636
1,0.0009567727288213003,189.85,0.21217679986325927,0.027187427212436974,0.19031199102498414,0.05673564303969451,0.3390632546781595,0.092015620629943,0.46986532126862507,0.3871703000697093,0.5525603449697893,0.9751510917598128,0.008963802230573682,0.04844989890316446,27.187427212436972,62.8366086933174,33.107295009300294,92.015620629943,0.2776110107554166,0.03909951393453655,0.27369659789010214,0.03622341821606413,0.39872939053237716,0.08880937475440491,0.5753709979044415,0.579160708870733,0.5715812686053457,0.9845440494590417,0.013308475932633214,0.049969566010019326,39.099513934536546,60.744765420463025,33.56728032815294,88.80937475440491,0.9822111129760742
2,0.0009045084971874737,190.83,0.19685742926420965,0.02565937790770809,0.1796156458550842,0.052366297778849956,0.31462342009114885,0.08264147660694775,0.44503205472350216,0.3652130454189907,0.5248510677736394,0.9773971601247725,0.008453999635840209,0.04592158789822722,25.65937790770809,55.30424075298474,29.017816572619267,82.64147660694775,0.2694445141408322,0.03906202118504084,0.27343414707751323,0.03694339113243765,0.3885857214376768,0.07820818246481868,0.5648760243075708,0.5796890463305773,0.5500630124413064,0.982225656877898,0.013304594450038634,0.047972556238150485,39.06202118504084,51.26386480420321,30.108608190097044,78.20818246481868,1.3096156120300293
3,0.0008345653031794292,191.26,0.18569364280190317,0.02463391153245955,0.17243738131598121,0.05040049348084616,0.29965392210621755,0.076816047605467,0.4277846895783853,0.3511477877660203,0.504421592688356,0.9781810501689628,0.008128111995006146,0.04407160204075314,24.633911532459553,50.90272888998289,26.625437643869816,76.81604760546699,0.2589415193318031,0.03778088404300408,0.2644661881685994,0.033582815500278564,0.37662546679815145,0.07857646663001,0.5509503811045077,0.5609924016632658,0.5409083762760325,0.9837712519319938,0.012859699779824919,0.047194577183522615,37.78088404300408,51.201901342460694,28.463001895876694,78.57646663001,1.2997477054595947
4,0.00075,217.38,0.1781048602389459,0.023774577204011185,0.1664220408740092,0.046055123726695714,0.284733664053646,0.07225649964334532,0.4152104445082633,0.3388627366854489,0.4915581553330011,0.9795213802963348,0.007843126526040932,0.042918310408444876,23.774577204011184,47.65427052637711,25.264891200732695,72.25649964334532,0.26230175258272215,0.03886568930627666,0.2720598270987064,0.02939567912709676,0.37789583551644174,0.07644032790301111,0.555655399305743,0.5789239681577756,0.5323868271832857,0.9868624420401855,0.01323232649274205,0.04638120812008379,38.86568930627666,51.32553829211264,27.935274952917407,76.44032790301111,1.7441126108169556
5,0.0006545084971874737,190.23,0.17174267355369102,0.023004956433052268,0.16103469561238334,0.04352525893175378,0.27302867898096317,0.06846872426633374,0.40425924656993545,0.3280906098552701,0.48042788526006014,0.981422212113335,0.007592911387677274,0.04194812829409415,23.004956433052268,44.969171160710516,24.19481911940657,68.46872426633374,0.24750206777840347,0.03738443961675053,0.2616910751580824,0.03663308351909543,0.3697995719898613,0.07147541521563319,0.5351501503582163,0.5572840821982535,0.5130162391540993,0.978361669611157,0.012786685474723624,0.044738646428254786,37.38443961675053,46.80853276016907,26.725743528566557,71.4754152156332,1.6143176555633545
6,0.0005522642316338268,192.82,0.16639293242204273,0.02232965708969048,0.15630759992729945,0.04133143724098004,0.2624864101928954,0.06484737281508653,0.39503867305623486,0.3186113018167772,0.47146604661201547,0.9824010592669613,0.007373716932396308,0.04116137282138974,22.329657089690482,42.4251634262508,23.405748516077026,64.84737281508653,0.2524027194384445,0.03809842704385059,0.2666889913437724,0.026908791166265284,0.360901187385621,0.06730340489141724,0.5403362377165274,0.564559648703018,0.5161128252560425,0.9884080370942813,0.01294503049202367,0.044921980379077346,38.098427043850585,43.13793842618856,24.916409261462366,67.30340489141723,1.5567095279693604
7,0.0004477357683661734,188.24,0.16089616657031613,0.021701418736831908,0.15190993152192764,0.03837956471481182,0.2522327355132154,0.06194323936657903,0.3859157550480572,0.3099975432781297,0.46183396909557317,0.9834164608786067,0.007173709706569147,0.04032120110541156,21.701418736831908,40.44575113895143,22.554141287495813,61.94323936657903,0.2469723076031326,0.036937417279658304,0.25856192281017715,0.0256993155321898,0.3538682041617781,0.06960696685005562,0.5314476487026701,0.5504833698687266,0.5124119367030157,0.9891808346213292,0.012598941718707497,0.04461577386988278,36.937417279658305,44.706578981102524,24.76819250170933,69.60696685005561,1.8885350227355957
8,0.0003454915028125264,190.81,0.15604806000384722,0.021093699412455737,0.14765589628663967,0.03536878799371455,0.2418473559151633,0.058822671539765815,0.3778962695446763,0.3017191551616045,0.4540733852369741,0.9851304587990642,0.0069805692716966225,0.03963658024736324,21.093699412455738,38.31336214656191,21.866179767663105,58.822671539765814,0.24506711517064797,0.036937182101275674,0.25856027468877746,0.0238035508176712,0.3494537890279864,0.06708996533956005,0.5292153326906782,0.5493788192224281,0.509051849268135,0.9899536321483772,0.012570763352993513,0.04431848045743691,36.937182101275674,43.41457639655337,24.51506696579097,67.08996533956004,3.136922836303711
9,0.0002500000000000001,188.39,0.15257867167514735,0.02056079034768345,0.14392553286518964,0.03346684194990293,0.23372849232505322,0.05633611748857346,0.3713378297885982,0.29411085556552474,0.44856480340354005,0.9858534247465558,0.00680269260992702,0.039159954127291285,20.56079034768345,36.60417457280885,21.291258851101563,56.33611748857346,0.24325380036736935,0.03712639851147277,0.2598847891715063,0.02477088021193638,0.35074251441074855,0.06608684582655913,0.5282307179209991,0.5535846925592496,0.5028767463919552,0.9876352395672334,0.012667329087306441,0.04386852545609016,37.12639851147277,41.727522363630015,23.757945429576015,66.08684582655913,2.5942955017089844
