iter,buffer,beta,ei_hi,ei_lo,roll_succ,roll_len,roll_ret,critic_loss,q_mean,target_mean,actor_loss,pg_loss,bc_loss,grip_loss,aux_c,aux_a,lam,n_expert,roll_min_pos,roll_close,roll_skip,roll_miss,roll_timeout,roll_fail,exp_kept,exp_succ,eval_min_pos,eval_min_rot,eval_close,eval_miss,eval_timeout,eval_fail,q_pi,a_absmean,grip_logit,buf_pos,eval_succ,best_succ
0,211,0.5,28,22,0.1667,30.0,0.1667,0.003283008700236678,0.33856338262557983,0.3396066129207611,0.2963451147079468,-0.09809313714504242,0.007636458612978458,0.3752228319644928,0.002212679944932461,0.007884956896305084,0.33108648657798767,64,0.008,0.167,9,0,5,0,1,1.0,,,,,,,0.2962764501571655,0.7293065786361694,2.133666753768921,0.00948,,-1.0
1,415,0.4921,28,22,0.0,28.83,0.0,0.003473682329058647,0.2732914686203003,0.2682318091392517,0.31330034136772156,-0.09856059402227402,0.0063246749341487885,0.39480629563331604,0.003245919244363904,0.008810557425022125,0.3864576816558838,64,0.0084,0.0,9,0,5,1,1,1.0,,,,,,,0.255035936832428,0.7351111769676208,2.1023483276367188,0.00723,,-1.0
2,625,0.4841,27,21,0.0,30.0,0.0,0.004318504128605127,0.2179609090089798,0.23109135031700134,0.28578078746795654,-0.09758763015270233,0.01113247498869896,0.354861855506897,0.002418329007923603,0.012483259662985802,0.44424253702163696,64,0.0082,0.0,9,0,7,0,0,0.0,,,,,,,0.21967196464538574,0.6918196678161621,2.0403456687927246,0.0048,,-1.0
3,896,0.4762,27,21,0.0,30.0,0.0,0.0021893675439059734,0.2806646227836609,0.27599960565567017,0.3379589915275574,-0.09973090887069702,0.007417717482894659,0.41855406761169434,0.0022770885843783617,0.008600827306509018,0.4613780975341797,64,0.007,0.0,7,0,5,0,4,0.75,,,,,,,0.21615873277187347,0.7606527209281921,2.0652670860290527,0.0067,,-1.0
4,1197,0.4683,26,20,0.0,30.0,0.0,0.002703897189348936,0.25753718614578247,0.24900339543819427,0.2977336645126343,-0.0980515405535698,0.009952805936336517,0.3722206652164459,0.002379426034167409,0.007317852694541216,0.49071112275123596,64,0.0109,0.0,6,0,9,0,1,1.0,,,,,,,0.19981518387794495,0.6753341555595398,2.1202824115753174,0.00585,,-1.0
5,1439,0.4603,26,20,0.0,30.0,0.0,0.00894991960376501,0.22518037259578705,0.2185102254152298,0.3973586857318878,-0.09746652841567993,0.010808560065925121,0.4694938063621521,0.0026062463875859976,0.007428593933582306,0.4601100981235504,64,0.0069,0.0,8,0,6,0,2,1.0,,,,,,,0.21183304488658905,0.7691006064414978,2.06024169921875,0.00625,,-1.0
6,1622,0.4524,26,20,0.0,30.0,0.0,0.0031226705759763718,0.2508009970188141,0.2514899671077728,0.2960245609283447,-0.09624446928501129,0.008823066018521786,0.3720739185810089,0.002139059128239751,0.0050980024971067905,0.47262611985206604,64,0.0058,0.0,10,0,3,0,3,1.0,,,,,,,0.20363764464855194,0.7382314205169678,2.1146304607391357,0.0074,,-1.0
7,1825,0.4444,25,19,0.0,29.0,0.0,0.003895287401974201,0.2326832115650177,0.22829368710517883,0.30581459403038025,-0.09734855592250824,0.011133622378110886,0.373893141746521,0.003410911886021495,0.014005539007484913,0.5122280120849609,64,0.021,0.0,9,0,4,1,2,0.0,0.2671,0.6511,0.042,1,23,0,0.19004926085472107,0.7345623970031738,2.1411666870117188,0.00658,0.0,0.0
8,2097,0.4365,25,19,0.0,30.0,0.0,0.0025856615975499153,0.22659841179847717,0.22316202521324158,0.5950528383255005,-0.09332100301980972,0.016863901168107986,0.6504404544830322,0.0024763133842498064,0.008411169983446598,0.6033617854118347,64,0.0078,0.0,7,0,7,0,2,1.0,,,,,,,0.1546684056520462,0.7663543224334717,2.0970942974090576,0.00668,,0.0
9,2399,0.4286,25,19,0.125,30.0,0.125,0.0035662222653627396,0.2760482728481293,0.26557236909866333,0.26197314262390137,-0.09605748951435089,0.013461041264235973,0.32714593410491943,0.0013886626111343503,0.007925239391624928,0.651078999042511,64,0.0129,0.125,6,0,7,0,2,1.0,,,,,,,0.14753584563732147,0.6972941756248474,2.1173367500305176,0.00709,,0.0
10,2607,0.4206,24,18,0.0,30.0,0.0,0.002807947341352701,0.20928716659545898,0.215133935213089,0.394831120967865,-0.0950813889503479,0.011194949969649315,0.4646739363670349,0.0021600136533379555,0.0056973607279360294,0.5091401934623718,64,0.0128,0.0,9,0,6,0,1,0.0,,,,,,,0.1867489218711853,0.7286717295646667,2.015634775161743,0.00652,,0.0
11,2909,0.4127,24,18,0.0,30.0,0.0,0.009836937300860882,0.2345736026763916,0.23499509692192078,0.29135140776634216,-0.09791000187397003,0.006708398461341858,0.37238872051239014,0.0015259101055562496,0.00691182678565383,0.5137149095535278,64,0.0192,0.0,6,0,8,0,2,1.0,,,,,,,0.19059209525585175,0.7803570628166199,2.151801824569702,0.00653,,0.0
12,3149,0.4048,23,17,0.0,30.0,0.0,0.002400238299742341,0.19125807285308838,0.19338896870613098,0.34691205620765686,-0.09901468455791473,0.012327026575803757,0.41725242137908936,0.00286218523979187,0.008040553890168667,0.5752283930778503,64,0.0079,0.0,8,0,8,0,0,0.0,,,,,,,0.17213109135627747,0.7619327306747437,2.0571141242980957,0.00603,,0.0
13,3240,0.3968,23,17,0.0,30.0,0.0,0.003525492735207081,0.20634475350379944,0.20531794428825378,0.35325026512145996,-0.09252924472093582,0.031215280294418335,0.3803539574146271,0.0013709780760109425,0.005989954806864262,0.6483784317970276,64,0.0102,0.0,13,0,2,0,1,1.0,,,,,,,0.1427086889743805,0.8328913450241089,2.0977540016174316,0.00617,,0.0
