epoch,lr,wall_s,train_pose_sl1,train_pose_loss,train_gripper_loss,train_total,train_pose_l1,train_pose_pos_l1,train_pose_rot_l1,train_gripper_acc,train_pose_pos_m,train_pose_rot_rad,train_pose_pm_mm,val_pose_sl1,val_pose_loss,val_gripper_loss,val_total,val_pose_l1,val_pose_pos_l1,val_pose_rot_l1,val_gripper_acc,val_pose_pos_m,val_pose_rot_rad,val_pose_pm_mm
0,0.000996057350657239,16.06,0.24627460189914518,0.24627460189914518,0.0799610387649416,0.32623564059189125,0.5285000705210737,0.5018411329550336,0.5551590080871138,0.9647529069767442,0.009869337031372296,0.03607877025510683,29.116360744995664,0.1863339122186522,0.1863339122186522,0.059331969282373324,0.24566587805747986,0.4508111527820929,0.5006547006739288,0.4009675866081601,0.9747899193055823,0.009794017421316449,0.02567591737820154,29.17320201439517
1,0.0009842915805643156,16.02,0.18332232067058252,0.18332232067058252,0.060345824233927696,0.24366814440997073,0.4335356256527494,0.4224414919004884,0.44462976379449975,0.9723231589147286,0.008291989824799605,0.02886579021118408,24.447955768699792,0.1758745494050806,0.1758745494050806,0.0406735071427181,0.21654805549386502,0.4226691429855443,0.4754886765773891,0.3698496186599678,0.9831932789805222,0.009328937910611974,0.023727171451729888,27.33409223707617
2,0.0009648882429441258,15.72,0.16357100882040437,0.16357100882040437,0.05686310143390483,0.22043411046728606,0.4009326240120008,0.389428493357444,0.41243675039258115,0.9735949612403101,0.007643450349352734,0.026787975997945596,22.56465596399566,0.1666057222739321,0.1666057222739321,0.053233579302034456,0.21983929967679897,0.40100025746668755,0.4506711640110871,0.35132934557957474,0.9775910364145658,0.00882149700085823,0.022570441667439222,25.660532654500475
3,0.0009381533400219318,15.85,0.15418722136884697,0.15418722136884697,0.055479781268987546,0.2096670027677865,0.38626766978770266,0.3752447492623514,0.3972905906595925,0.9749878875968992,0.007358488832535439,0.025818355345391026,21.685093157570954,0.16683953823078246,0.16683953823078246,0.04843555902149163,0.21527509758619368,0.4136037002591526,0.46091110874958735,0.36629629936538827,0.9831932789805222,0.0090882765763134,0.023557990580713714,26.48049217312276
4,0.0009045084971874737,16.13,0.1458350903130779,0.1458350903130779,0.05332643737973169,0.19916152766393136,0.37141821527665897,0.3612337633389835,0.3816026653661284,0.9756540697674418,0.007086733298361764,0.024787795347298764,20.920696458959764,0.158440380850259,0.158440380850259,0.11586791201799858,0.2743082949761249,0.393065332615075,0.4248704881895156,0.36126017395187826,0.9551820761683274,0.008348746370023289,0.023259930359590956,24.278829745551786
5,0.0008644843137107057,16.13,0.13841013991555504,0.13841013991555504,0.04942851900592331,0.1878386587193308,0.36030235817266065,0.34952909066233523,0.3710756306500398,0.9778948643410853,0.006859317237814498,0.02411545423588665,20.254321165325106,0.16451840975037477,0.16451840975037477,0.08085444454802852,0.24537285619757088,0.40083582094069625,0.4402612218168937,0.3614104330038824,0.9579831966165067,0.008645250469821841,0.023085748061996883,25.039726482177315
6,0.0008187119948743448,15.84,0.13115134748608567,0.13115134748608567,0.04912580602239211,0.18027715387847998,0.3475003434244052,0.3355013816509136,0.3594993052556533,0.9776526162790697,0.006583117719292063,0.023377391524150852,19.44057280269935,0.14175489732698232,0.14175489732698232,0.07940408585368752,0.22115897840144588,0.3593443875052348,0.389492221406194,0.3291965184592399,0.9551820744987295,0.007664011023072552,0.02118054449725218,22.483307810849837
7,0.0007679133974894982,16.12,0.12519252703113612,0.12519252703113612,0.05252632038223795,0.17771884749910627,0.3376347572766533,0.32674217922974,0.3485273347460022,0.9761385658914729,0.006414880445443614,0.022645135377642026,18.977499664436245,0.16853991551559513,0.16853991551559513,0.046614001194636025,0.2151539127031962,0.40489174838827435,0.45215630113911565,0.3576271956374331,0.9859943994287015,0.008944778558367691,0.023117025442817966,25.93668946782414
8,0.0007128896457825362,15.72,0.12028805930311828,0.12028805930311828,0.04898329071931599,0.16927135002243426,0.3300299540508625,0.3198069804745127,0.3402529279159945,0.9793483527131783,0.00627806742292966,0.022121521637074707,18.582806157222553,0.1397040330645751,0.1397040330645751,0.044347879870766015,0.18405191637888677,0.3684925785084732,0.4136619049460948,0.32332324672813845,0.9831932789805222,0.008051183884728606,0.020777474827960093,23.700636104584074
9,0.0006545084971874736,15.8,0.11409518277171508,0.11409518277171508,0.04393592360790444,0.15803110579303067,0.3200668664288151,0.3089065763146378,0.33122715769812117,0.9805595930232558,0.006070538925714502,0.021541030128132695,17.953663591526507,0.15773529736768632,0.15773529736768632,0.09377954718695969,0.2515148487912507,0.3989186655907404,0.42314006985068653,0.37469728804436053,0.9719887988574031,0.008269820341459509,0.024170891864418315,24.4932601108354
10,0.0005936906572928624,16.46,0.10773931293524514,0.10773931293524514,0.04364157774099402,0.15138089076377625,0.3075159931367682,0.298660461234954,0.31637152763762216,0.9797722868217055,0.005865501149651385,0.020588058494608992,17.33559586266561,0.13952049151772544,0.13952049151772544,0.03959814742917106,0.17911863827905736,0.36023579884310064,0.37540290494259,0.3450687225459337,0.9887955198768809,0.007383124053697376,0.022259031492872398,21.547560186154033
