iter,buffer,beta,ei_hi,ei_lo,roll_succ,roll_len,roll_ret,critic_loss,q_mean,target_mean,actor_loss,pg_loss,bc_loss,grip_loss,aux_c,aux_a,lam,n_expert,roll_min_pos,roll_close,roll_skip,roll_miss,roll_timeout,roll_fail,exp_kept,exp_succ,eval_min_pos,eval_min_rot,eval_close,eval_miss,eval_timeout,eval_fail,q_pi,a_absmean,grip_logit,buf_pos,eval_succ,best_succ
0,333,0.5,24,22,0.6667,29.67,0.6667,0.004932404030114412,0.40686869621276855,0.41256260871887207,0.3136703372001648,-0.09986310452222824,0.029796114191412926,0.3483251929283142,0.005852038506418467,0.011231997050344944,0.28330036997795105,64,0.0191,0.667,5,0,2,0,5,0.6,,,,,,,0.35249900817871094,0.6494202613830566,2.2189841270446777,0.02102,,-1.0
1,702,0.4921,24,22,0.0,30.0,0.0,0.005495879333466291,0.41491758823394775,0.42096564173698425,0.4030768573284149,-0.09969854354858398,0.02538580819964409,0.4432344436645508,0.00590413436293602,0.017538681626319885,0.3029511272907257,64,0.0245,0.0,4,0,3,0,9,1.0,,,,,,,0.3290911912918091,0.642910361289978,2.083569288253784,0.02279,,-1.0
2,1062,0.4841,24,22,0.25,29.75,0.25,0.004964951425790787,0.39175140857696533,0.38381797075271606,0.4259273111820221,-0.09998129308223724,0.0832146406173706,0.35087257623672485,0.006398020777851343,0.017213519662618637,0.26670756936073303,64,0.0113,0.25,4,0,2,1,8,0.875,,,,,,,0.3748723566532135,0.7240135073661804,2.2615151405334473,0.0226,,-1.0
3,1521,0.4762,24,22,0.0,30.0,0.0,0.005062742158770561,0.3538573980331421,0.3626365661621094,0.3809114992618561,-0.10000000894069672,0.03306781128048897,0.4078028202056885,0.0058226133696734905,0.01394613552838564,0.301320344209671,64,0.0062,0.0,1,0,6,0,9,0.889,,,,,,,0.33187273144721985,0.6640913486480713,1.9701483249664307,0.02104,,-1.0
4,1945,0.4683,24,22,0.0,30.0,0.0,0.007283462211489677,0.3566500246524811,0.37016990780830383,0.6054304838180542,-0.09992716461420059,0.05010583996772766,0.5973311066627502,0.006533585023134947,0.015629800036549568,0.309134304523468,64,0.007,0.0,2,0,10,0,4,1.0,,,,,,,0.32324838638305664,0.662228524684906,2.0899147987365723,0.01851,,-1.0
5,2399,0.4603,24,22,0.0,29.62,0.0,0.005279696546494961,0.34554076194763184,0.3329346776008606,0.3980056345462799,-0.09958475083112717,0.05410999059677124,0.38102519512176514,0.003210770431905985,0.016690438613295555,0.35296162962913513,64,0.0132,0.0,1,0,7,1,7,1.0,,,,,,,0.28214043378829956,0.6317025423049927,2.0311126708984375,0.01792,,-1.0
6,2813,0.4524,24,22,0.1429,29.86,0.1429,0.004461138509213924,0.3401385247707367,0.3291718065738678,0.3771732449531555,-0.09957144409418106,0.02937573939561844,0.4115372598171234,0.0047714062966406345,0.012911910191178322,0.32240843772888184,64,0.0127,0.143,2,0,6,0,7,0.857,,,,,,,0.30883634090423584,0.6807541251182556,1.9916973114013672,0.01777,,-1.0
7,3263,0.4444,24,21,0.5,30.0,0.5,0.007162947207689285,0.3885108232498169,0.38219964504241943,0.42372018098831177,-0.09928137063980103,0.03914259746670723,0.43642091751098633,0.006197331007570028,0.016590913757681847,0.3683251142501831,64,0.0137,0.5,1,0,3,0,9,0.778,0.1184,0.8618,0.0,0,42,6,0.2695481777191162,0.6073676943778992,2.147538185119629,0.01839,0.0,0.0
8,3709,0.4365,24,21,0.0,29.33,0.0,0.003580746240913868,0.31861525774002075,0.31119000911712646,0.44716954231262207,-0.09935300052165985,0.03609895706176758,0.46522343158721924,0.002933362266048789,0.018202435225248337,0.40751463174819946,64,0.009,0.0,1,0,8,1,6,0.667,,,,,,,0.24380230903625488,0.6164044141769409,2.010899543762207,0.01726,,0.0
9,4162,0.4286,24,21,0.0,30.0,0.0,0.007237066049128771,0.34754234552383423,0.33078405261039734,1.500948190689087,-0.09856358170509338,0.05211397260427475,1.4892761707305908,0.0027007199823856354,0.012015372514724731,0.3939809203147888,64,0.0088,0.0,1,0,9,0,6,0.5,,,,,,,0.2501734793186188,0.6119326949119568,2.051227569580078,0.0161,,0.0
10,4618,0.4206,24,21,0.0,30.0,0.0,0.004339978098869324,0.25769805908203125,0.24503019452095032,0.3136959671974182,-0.099149189889431,0.026904340833425522,0.3525203466415405,0.0036993767134845257,0.013032286427915096,0.36531171202659607,64,0.0112,0.0,1,0,9,0,6,1.0,,,,,,,0.271409809589386,0.6575915813446045,2.0138890743255615,0.01581,,0.0
11,4980,0.4127,24,21,0.1429,30.0,0.1429,0.003954336047172546,0.2606576681137085,0.25953128933906555,0.38210374116897583,-0.09930510818958282,0.0290228184312582,0.41774487495422363,0.003158428007736802,0.011236686259508133,0.48711705207824707,64,0.0104,0.143,4,0,6,0,5,0.6,,,,,,,0.20386293530464172,0.6490936279296875,1.9537861347198486,0.01546,,0.0
12,5317,0.4048,24,21,0.0,30.0,0.0,0.0032877041958272457,0.2798716425895691,0.2815435528755188,0.5098558068275452,-0.0984276682138443,0.050466205924749374,0.5008043050765991,0.0032147567253559828,0.013093462213873863,0.47990384697914124,64,0.0123,0.0,5,0,4,0,7,0.857,,,,,,,0.2050987333059311,0.6900181770324707,2.104365825653076,0.01561,,0.0
13,5738,0.3968,24,21,0.25,29.5,0.25,0.0029923194088041782,0.24768587946891785,0.2525179982185364,0.3269016742706299,-0.09451691806316376,0.024570655077695847,0.36567357182502747,0.0025187390856444836,0.013207425363361835,0.5889500379562378,64,0.0215,0.25,2,0,5,1,6,0.833,,,,,,,0.16048374772071838,0.6381071209907532,2.0393457412719727,0.01568,,0.0
14,6133,0.3889,24,21,0.25,30.0,0.25,0.00284377159550786,0.2739715576171875,0.26308882236480713,0.31243836879730225,-0.09809529781341553,0.015508036129176617,0.37287428975105286,0.004061893094331026,0.013286611996591091,0.5124576687812805,64,0.0164,0.25,3,0,6,0,5,1.0,0.1317,0.7682,0.167,6,39,1,0.191421240568161,0.6426673531532288,2.112597703933716,0.01582,0.0417,0.0417
15,6491,0.381,24,21,0.0,30.0,0.0,0.003979872912168503,0.25488099455833435,0.25464579463005066,0.49618539214134216,-0.0983106940984726,0.021486569195985794,0.5449870228767395,0.003645076882094145,0.013071862049400806,0.43962976336479187,64,0.0095,0.0,4,0,5,1,6,0.5,,,,,,,0.22362156212329865,0.6390205025672913,2.0299696922302246,0.01541,,0.0417
