iter,buffer,beta,ei_hi,ei_lo,roll_succ,roll_len,roll_ret,critic_loss,q_mean,target_mean,actor_loss,pg_loss,bc_loss,grip_loss,aux_c,aux_a,lam,n_expert,roll_min_pos,roll_close,roll_skip,roll_miss,roll_timeout,roll_fail,exp_kept,exp_succ,eval_min_pos,eval_min_rot,eval_close,eval_miss,eval_timeout,eval_fail,q_pi,a_absmean,grip_logit,buf_pos,eval_succ,best_succ
0,335,0.5,24,22,0.0,30.0,0.0,0.008567992597818375,0.3379928171634674,0.34174421429634094,0.548891544342041,-0.10000000894069672,0.051506996154785156,0.5405178666114807,0.0027048923075199127,0.010719425044953823,0.33942848443984985,64,0.0078,0.0,5,0,5,1,5,0.6,,,,,,,0.2946128845214844,0.6543405652046204,2.1380763053894043,0.00896,,-1.0
1,704,0.4921,24,22,0.0,30.0,0.0,0.008707835339009762,0.36187225580215454,0.3738616406917572,0.38829031586647034,-0.0996473878622055,0.04960516095161438,0.3823210299015045,0.00563628226518631,0.012812667526304722,0.32089993357658386,64,0.0189,0.0,4,0,3,0,9,1.0,,,,,,,0.3105247914791107,0.6489722728729248,1.9668636322021484,0.01705,,-1.0
2,1061,0.4841,24,22,0.25,29.0,0.25,0.008666085079312325,0.38273125886917114,0.35107487440109253,0.3484745919704437,-0.09955466538667679,0.03516099229454994,0.37290334701538086,0.0042612371034920216,0.009607840329408646,0.2970077395439148,64,0.0211,1.0,4,3,0,0,8,0.875,,,,,,,0.33519214391708374,0.6991323232650757,1.8772387504577637,0.01885,,-1.0
3,1520,0.4762,24,22,0.1667,30.0,0.1667,0.0031577160116285086,0.3622106909751892,0.3645811080932617,0.46459951996803284,-0.09993649274110794,0.03721724450588226,0.4867969751358032,0.004012822639197111,0.006609109230339527,0.27450254559516907,64,0.0077,0.167,1,0,5,0,9,0.889,,,,,,,0.3640640377998352,0.7005863189697266,1.982867956161499,0.01908,,-1.0
4,1944,0.4683,24,21,0.3,30.0,0.3,0.004932888317853212,0.3851224184036255,0.3788175880908966,0.3523154556751251,-0.09931370615959167,0.04602813348174095,0.35458993911743164,0.004606457892805338,0.00996587797999382,0.32465967535972595,64,0.0098,0.3,2,0,6,1,4,1.0,,,,,,,0.3059009611606598,0.6875845789909363,2.0539262294769287,0.01852,,-1.0
5,2367,0.4603,24,21,0.0,29.62,0.0,0.003640514798462391,0.3175676465034485,0.31422752141952515,0.41230151057243347,-0.09910028427839279,0.017201397567987442,0.47340282797813416,0.005057653412222862,0.007192310411483049,0.3563368618488312,64,0.0121,0.0,2,0,7,1,6,0.833,,,,,,,0.2781084477901459,0.7452141642570496,2.0156118869781494,0.01732,,-1.0
6,2811,0.4524,24,21,0.4286,29.71,0.4286,0.00544852064922452,0.32563287019729614,0.31596803665161133,0.42453354597091675,-0.09999999403953552,0.05909070000052452,0.40200042724609375,0.005813129246234894,0.008703385479748249,0.29438912868499756,64,0.0194,0.571,1,1,3,0,8,0.875,,,,,,,0.33968645334243774,0.6302962303161621,2.0450520515441895,0.01814,,-1.0
7,3264,0.4444,24,21,0.0,30.0,0.0,0.002193450927734375,0.3015515208244324,0.30861037969589233,0.31981849670410156,-0.09833487868309021,0.0313577726483345,0.3529928922653198,0.002479336690157652,0.004889853298664093,0.35094761848449707,64,0.0173,0.0,1,0,3,0,12,0.75,0.2311,0.8564,0.104,5,42,1,0.2801981568336487,0.6065382957458496,2.0478577613830566,0.01838,0.0,0.0
8,3711,0.4365,24,21,0.0,29.25,0.0,0.004017683211714029,0.28461387753486633,0.288500040769577,0.3836626410484314,-0.09921055287122726,0.03439781814813614,0.40990424156188965,0.0025690533220767975,0.00834660418331623,0.4313574433326721,64,0.0095,0.0,1,0,7,1,7,0.714,,,,,,,0.22999614477157593,0.6353778839111328,2.104050874710083,0.01752,,0.0
9,4163,0.4286,24,21,0.0,30.0,0.0,0.006765041034668684,0.3428882956504822,0.34150293469429016,0.34823906421661377,-0.09931540489196777,0.02883283421397209,0.38552868366241455,0.003039018251001835,0.008720194920897484,0.4264194071292877,64,0.0074,0.0,1,0,11,0,4,0.5,,,,,,,0.23290544748306274,0.5987751483917236,2.0763015747070312,0.01609,,0.0
