iter,buffer,beta,roll_succ,roll_len,roll_ret,critic_loss,q_mean,target_mean,actor_loss,pg_loss,bc_loss,grip_loss,aux_c,aux_a,lam,n_expert,eval_succ,best_succ
12,463,0.488,0.0,0.0,0.0,0.0026957886293530464,0.2174053192138672,0.2183500975370407,-1.6478713750839233,-2.5,0.8362307548522949,0.001270859967917204,0.004169725812971592,0.029253844171762466,0.012763403356075287,64,,-1.0
13,483,0.487,0.0,20.0,0.0,0.003653065301477909,0.18714413046836853,0.1927580088376999,-1.9448827505111694,-2.5,0.5295371413230896,0.001168507500551641,0.005524586420506239,0.04882312938570976,0.010958082042634487,64,,-1.0
14,483,0.486,0.0,0.0,0.0,0.004416866227984428,0.19218789041042328,0.20119184255599976,-1.0929396152496338,-2.5,1.3307104110717773,0.05162232369184494,0.003992866724729538,0.04945534095168114,0.010640067048370838,64,,-1.0
15,503,0.485,0.0,20.0,0.0,0.0053015947341918945,0.1942872554063797,0.19019436836242676,-0.7851330041885376,-2.5,1.6879937648773193,0.0030352005269378424,0.007936691865324974,0.047676146030426025,0.008728147484362125,64,,-1.0
16,523,0.484,0.0,20.0,0.0,0.00710261519998312,0.1956818401813507,0.1824640929698944,-1.2672244310379028,-2.5,1.1369025707244873,0.07666842639446259,0.010686265304684639,0.03840925917029381,0.007685968652367592,64,,-1.0
17,523,0.483,0.0,0.0,0.0,0.0047408202663064,0.20149236917495728,0.19594687223434448,-0.7717707753181458,-2.5,1.6991043090820312,0.0005449466989375651,0.006005546543747187,0.05715988948941231,0.0073748305439949036,64,,-1.0
18,543,0.482,0.0,20.0,0.0,0.006245192140340805,0.20332537591457367,0.19730320572853088,-0.6229732632637024,-2.500000238418579,1.8539260625839233,2.8442832399229456e-13,0.005337980575859547,0.04620179906487465,0.008632101118564606,64,,-1.0
19,563,0.481,0.0,20.0,0.0,0.0035206591710448265,0.16719122231006622,0.16579224169254303,-1.5830124616622925,-2.499999761581421,0.8804113864898682,0.0036239756736904383,0.003214564872905612,0.06590393930673599,0.008686026558279991,64,,-1.0
20,583,0.48,0.0,20.0,0.0,0.0029531584586948156,0.2017732709646225,0.18269473314285278,-0.8342728018760681,-2.5,1.6408214569091797,0.0006004167953506112,0.004014864098280668,0.048610713332891464,0.007676810026168823,64,,-1.0
21,583,0.479,0.0,0.0,0.0,0.002423423109576106,0.17800305783748627,0.17742043733596802,-1.3345539569854736,-2.5,1.141087293624878,0.0007675415254198015,0.003877391805872321,0.047182347625494,0.007622849196195602,64,,-1.0
22,583,0.478,0.0,0.0,0.0,0.0011827937560155988,0.17454446852207184,0.1757412552833557,-1.395656704902649,-2.499999761581421,1.0776212215423584,0.0042462716810405254,0.0018833287758752704,0.04495127871632576,0.008345473557710648,64,,-1.0
23,603,0.477,0.0,20.0,0.0,0.004150165244936943,0.16128796339035034,0.17540182173252106,1.596604824066162,-2.500000238418579,4.074182033538818,0.0004866098170168698,0.00520210200920701,0.043872907757759094,0.008721908554434776,64,,-1.0
24,643,0.476,0.0,20.0,0.0,0.0030705085955560207,0.16363580524921417,0.15910854935646057,-0.5665459036827087,-2.5,1.8884724378585815,0.01963086426258087,0.0043269977904856205,0.050701577216386795,0.010488206520676613,64,,-1.0
25,663,0.475,0.0,20.0,0.0,0.006270869169384241,0.14824575185775757,0.14791375398635864,0.41589033603668213,-2.499999761581421,2.804607391357422,0.07360553741455078,0.009486157447099686,0.07535432279109955,0.009095416404306889,64,,-1.0
26,663,0.474,0.0,0.0,0.0,0.003829806111752987,0.13127553462982178,0.13368788361549377,-0.3466992676258087,-2.5,2.1145477294921875,0.004451361019164324,0.005927874241024256,0.0686032623052597,0.010429255664348602,64,,-1.0
27,683,0.473,0.0,20.0,0.0,0.0036128349602222443,0.16191282868385315,0.16291695833206177,-0.35910871624946594,-2.499997854232788,2.1146559715270996,0.0029775421135127544,0.004548661410808563,0.046511247754096985,0.011336245574057102,64,,-1.0
28,683,0.472,0.0,0.0,0.0,0.0027068681083619595,0.16326366364955902,0.17166520655155182,0.10863250494003296,-2.5,2.5759403705596924,0.0007786037749610841,0.002874508500099182,0.06382706016302109,0.011058354750275612,64,,-1.0
29,703,0.471,0.0,20.0,0.0,0.0027877772226929665,0.1673215925693512,0.16350337862968445,-0.5471659302711487,-2.4999561309814453,1.91635262966156,0.013540372252464294,0.003930654376745224,0.04579435661435127,0.009768171235918999,64,,-1.0
30,723,0.47,0.0,20.0,0.0,0.003714097198098898,0.15558521449565887,0.15260808169841766,-0.05073614418506622,-2.5,2.407902717590332,0.004444159101694822,0.006076338235288858,0.07383395731449127,0.012013236060738564,64,,-1.0
31,723,0.469,0.0,0.0,0.0,0.004852768499404192,0.150316059589386,0.15462452173233032,-1.485188364982605,-2.5,0.9859734773635864,0.0024081438314169645,0.007028983905911446,0.05286005884408951,0.012776912190020084,64,,-1.0
32,743,0.468,0.0,20.0,0.0,0.0036019051913172007,0.13207469880580902,0.1301390528678894,0.4387440085411072,-2.5,2.884066343307495,0.026055704802274704,0.006139203906059265,0.05724393203854561,0.0137533750385046,64,,-1.0
33,743,0.467,0.0,0.0,0.0,0.002431499073281884,0.1338525265455246,0.1409403383731842,0.43835878372192383,-2.5,2.8824329376220703,0.03267183154821396,0.00339585286565125,0.04650804027915001,0.012535239569842815,64,,-1.0
34,783,0.466,0.0,20.0,0.0,0.004733655601739883,0.11645527929067612,0.11782451719045639,-0.19724881649017334,-2.4999985694885254,2.2700116634368896,0.0012398220133036375,0.007326480466872454,0.06299654394388199,0.013166015036404133,64,,-1.0
35,801,0.465,0.0,18.0,0.0,0.002992812544107437,0.17882338166236877,0.17202343046665192,-1.0505748987197876,-2.5,1.4176619052886963,2.7286706227869217e-08,0.0047362023033201694,0.06352631002664566,0.015458773821592331,64,,-1.0
36,841,0.464,0.0,20.0,0.0,0.00410714466124773,0.1497580111026764,0.16101428866386414,1.846603274345398,-2.5,4.285266876220703,0.014013291336596012,0.006087036803364754,0.094646155834198,0.013212796300649643,64,,-1.0
37,841,0.463,0.0,0.0,0.0,0.0036343890242278576,0.1279575228691101,0.12582126259803772,-0.2447773665189743,-2.5,2.219003200531006,0.000588709837757051,0.005902991630136967,0.0712614431977272,0.013546343892812729,64,,-1.0
38,861,0.462,0.0,20.0,0.0,0.004409541375935078,0.15127448737621307,0.14155544340610504,-0.552582323551178,-2.5,1.897249460220337,0.012880775146186352,0.006734209135174751,0.07457485795021057,0.015463950112462044,64,,-1.0
39,881,0.461,0.0,20.0,0.0,0.00631021149456501,0.14840474724769592,0.1540413796901703,-0.5983715057373047,-2.5,1.854092001914978,0.014621241949498653,0.004034894052892923,0.06583046913146973,0.015306148678064346,64,,-1.0
40,881,0.46,0.0,0.0,0.0,0.0025676328223198652,0.16490492224693298,0.15655086934566498,0.16539159417152405,-2.499999761581421,2.6322431564331055,0.0006911135278642178,0.0034357712138444185,0.06491415202617645,0.01911771669983864,64,,-1.0
41,901,0.459,0.0,20.0,0.0,0.006209799088537693,0.1533234864473343,0.14877645671367645,0.37222471833229065,-2.500000238418579,2.8155651092529297,0.022950222715735435,0.0080108642578125,0.06741925328969955,0.014204001054167747,64,,-1.0
42,901,0.458,0.0,0.0,0.0,0.002604518085718155,0.1580912321805954,0.15574516355991364,0.6199449896812439,-2.5,3.0886034965515137,0.003226866014301777,0.0037906013894826174,0.056229181587696075,0.016020333394408226,64,,-1.0
43,941,0.457,0.0,20.0,0.0,0.003559983568266034,0.15601976215839386,0.16038894653320312,-0.1468774378299713,-2.4999966621398926,2.3194987773895264,0.007299392484128475,0.006308706942945719,0.052642107009887695,0.019167855381965637,64,,-1.0
44,961,0.456,0.0,20.0,0.0,0.0034725512377917767,0.11801379173994064,0.11963792890310287,-0.20487156510353088,-2.499999761581421,2.2600364685058594,0.002085387706756592,0.005930470768362284,0.0660126805305481,0.014505177736282349,64,,-1.0
45,981,0.455,0.0,20.0,0.0,0.0032566352747380733,0.16286839544773102,0.16847626864910126,-0.8396950364112854,-2.5,1.6084051132202148,0.008940929546952248,0.005063744727522135,0.08591781556606293,0.01827242597937584,64,,-1.0
46,1001,0.454,0.0,20.0,0.0,0.0023838828783482313,0.1738242506980896,0.17183297872543335,-0.008493559435009956,-2.5,2.442643880844116,0.018934808671474457,0.0034700529649853706,0.05985550209879875,0.015490472316741943,64,,-1.0
47,1021,0.453,0.0,20.0,0.0,0.002637620549649,0.13525325059890747,0.13946494460105896,0.7025174498558044,-2.5,3.1364245414733887,0.03482857346534729,0.004434338305145502,0.06252875179052353,0.01486398745328188,64,,-1.0
48,1041,0.452,0.0,20.0,0.0,0.0028720174450427294,0.1395839899778366,0.13793843984603882,-1.1530872583389282,-2.5,1.256093144416809,0.05988483130931854,0.005080435890704393,0.06186957657337189,0.015622611157596111,64,,-1.0
49,1041,0.451,0.0,0.0,0.0,0.002696783049032092,0.1720341444015503,0.17318299412727356,0.24098995327949524,-2.499999761581421,2.667229652404785,0.012207251973450184,0.004606840666383505,0.12310560792684555,0.012335414998233318,64,,-1.0
50,1041,0.45,0.0,0.0,0.0,0.004370214883238077,0.12823225557804108,0.12202809751033783,1.9175666570663452,-2.500000476837158,4.369198322296143,0.01792694628238678,0.007595486007630825,0.0608837865293026,0.01519691664725542,64,0.0,0.0
51,1061,0.449,0.0,20.0,0.0,0.001915864646434784,0.14579206705093384,0.14826790988445282,0.45777955651283264,-2.5,2.9155776500701904,0.010389754548668861,0.0032390004489570856,0.0636243149638176,0.022783152759075165,64,,0.0
52,1061,0.448,0.0,0.0,0.0,0.0027712215669453144,0.14660081267356873,0.15002180635929108,-0.8142364621162415,-2.5,1.652461051940918,1.8433866932898724e-10,0.003268640022724867,0.06660499423742294,0.01748655177652836,64,,0.0
53,1061,0.447,0.0,0.0,0.0,0.0039840154349803925,0.11047759652137756,0.12016116827726364,0.8888006210327148,-2.500000476837158,3.3232829570770264,0.017240123823285103,0.004055079538375139,0.09655606746673584,0.014878658577799797,64,,0.0
54,1061,0.446,0.0,0.0,0.0,0.003407880198210478,0.14083489775657654,0.14560087025165558,-0.3338702917098999,-2.500000238418579,2.122530937194824,0.011964879930019379,0.00387628679163754,0.06326822191476822,0.016174063086509705,64,,0.0
55,1081,0.445,0.0,20.0,0.0,0.002756064757704735,0.13600413501262665,0.14072664082050323,0.3462653160095215,-2.5,2.780416488647461,0.028772329911589622,0.00269402121193707,0.07415299862623215,0.014903844334185123,64,,0.0
56,1081,0.444,0.0,0.0,0.0,0.002315528690814972,0.15718957781791687,0.1564047634601593,-1.107527494430542,-2.499999761581421,1.359079360961914,0.0007420628680847585,0.0035471522714942694,0.06530160456895828,0.018253767862915993,64,,0.0
57,1081,0.443,0.0,0.0,0.0,0.0016168564325198531,0.15882530808448792,0.15613694489002228,-0.8129120469093323,-2.5,1.6532905101776123,0.000912707531824708,0.0027704862877726555,0.06576946377754211,0.0194972176104784,64,,0.0
58,1101,0.442,0.0,20.0,0.0,0.002827279968187213,0.12361276894807816,0.1202957034111023,0.3249693214893341,-2.5,2.799630880355835,4.38299794041086e-05,0.004537172615528107,0.050589196383953094,0.020187897607684135,64,,0.0
59,1121,0.441,0.0,20.0,0.0,0.002571175340563059,0.1392955631017685,0.14240093529224396,0.931774377822876,-2.499999523162842,3.3775784969329834,0.0019568849820643663,0.004476527217775583,0.10447707772254944,0.018742188811302185,64,,0.0
60,1161,0.44,0.0,20.0,0.0,0.003263224381953478,0.1302269697189331,0.13442499935626984,1.4211277961730957,-2.5,3.8825249671936035,0.0031925851944833994,0.005099454429000616,0.07082068920135498,0.015174198895692825,64,,0.0
61,1181,0.439,0.0,20.0,0.0,0.0021963214967399836,0.13865946233272552,0.1356322318315506,1.011108636856079,-2.5,3.474137783050537,0.005003220401704311,0.003892752807587385,0.06393516808748245,0.01619482785463333,64,,0.0
62,1191,0.438,0.0,10.0,0.0,0.0024436574894934893,0.16498829424381256,0.15905028581619263,-1.1641459465026855,-2.5,1.2394375801086426,0.07327006757259369,0.004236228298395872,0.04629267752170563,0.019537387415766716,64,,0.0
63,1231,0.437,0.0,20.0,0.0,0.0027119077276438475,0.15695321559906006,0.156160369515419,0.336706280708313,-2.499990224838257,2.7741575241088867,0.03515712171792984,0.004650357645004988,0.05476374179124832,0.017841031774878502,64,,0.0
64,1271,0.436,0.0,20.0,0.0,0.002356224227696657,0.11802604049444199,0.11294287443161011,-0.9385638236999512,-2.4999966621398926,1.5203800201416016,0.007906527258455753,0.003386516124010086,0.06629250943660736,0.018855705857276917,64,,0.0
65,1291,0.435,0.0,20.0,0.0,0.0025436512660235167,0.15985752642154694,0.1590076982975006,-1.2783859968185425,-2.499993324279785,1.193118929862976,6.705412670271471e-05,0.004578280728310347,0.0568428710103035,0.020469026640057564,64,,0.0
66,1291,0.434,0.0,0.0,0.0,0.0018620109185576439,0.14823372662067413,0.14982879161834717,0.4392767548561096,-2.4999966621398926,2.8908495903015137,0.013296063989400864,0.003211741568520665,0.07025548815727234,0.02273942157626152,64,,0.0
67,1311,0.433,0.0,20.0,0.0,0.0024867814499884844,0.12911944091320038,0.13032963871955872,-1.0291699171066284,-2.5,1.431241512298584,0.0001618460228201002,0.0036517721600830555,0.07885342836380005,0.027058202773332596,64,,0.0
68,1311,0.432,0.0,0.0,0.0,0.0028730779886245728,0.15404187142848969,0.14860855042934418,-0.7917566299438477,-2.5,1.6303242444992065,0.042573295533657074,0.005205304361879826,0.07069168239831924,0.01750442385673523,64,,0.0
69,1331,0.431,0.0,20.0,0.0,0.0035067906137555838,0.1500476896762848,0.15372778475284576,1.6401252746582031,-2.499978542327881,4.077281951904297,0.03495354950428009,0.005912786815315485,0.05573650076985359,0.019465385004878044,64,,0.0
70,1351,0.43,0.0,20.0,0.0,0.003160769585520029,0.1434197574853897,0.14437294006347656,-0.9403271675109863,-2.4999921321868896,1.5230902433395386,0.0016646459698677063,0.005853081587702036,0.06982015073299408,0.019258573651313782,64,,0.0
71,1391,0.429,0.0,20.0,0.0,0.0020675621926784515,0.14020602405071259,0.14345045387744904,0.26228389143943787,-2.499992847442627,2.6925272941589355,0.028453685343265533,0.0033863638527691364,0.08259151875972748,0.025747379288077354,64,,0.0
72,1411,0.428,0.0,20.0,0.0,0.0017467933939769864,0.14849330484867096,0.15137174725532532,-0.9993629455566406,-2.5,1.451730489730835,0.019816290587186813,0.0025566781405359507,0.0581805594265461,0.030604105442762375,64,,0.0
73,1411,0.427,0.0,0.0,0.0,0.0023512658663094044,0.14326371252536774,0.14111442863941193,1.2741951942443848,-2.5,3.6697864532470703,0.06634589284658432,0.004092599730938673,0.07612553238868713,0.020192228257656097,64,,0.0
74,1431,0.426,0.0,20.0,0.0,0.0053299241699278355,0.1280859112739563,0.12072034180164337,1.2777985334396362,-2.5,3.735872268676758,0.0007611177861690521,0.008144110441207886,0.08233020454645157,0.0163467675447464,64,,0.0
75,1471,0.425,0.0,20.0,0.0,0.0033428340684622526,0.15830187499523163,0.15770557522773743,0.9964605569839478,-2.5,3.4558467864990234,0.0008153952658176422,0.005488969385623932,0.07959678024053574,0.017316404730081558,64,,0.0
76,1511,0.424,0.0,20.0,0.0,0.003459563944488764,0.16914281249046326,0.16649971902370453,-0.19724422693252563,-2.4999938011169434,2.270144462585449,0.003687347751110792,0.0059979623183608055,0.05783553421497345,0.023489095270633698,64,,0.0
77,1551,0.423,0.0,20.0,0.0,0.003074302338063717,0.1158120185136795,0.11613886803388596,-0.4520568549633026,-2.4999895095825195,1.919418215751648,0.08967301994562149,0.005387725308537483,0.07768284529447556,0.023535655811429024,64,,0.0
78,1571,0.422,0.0,20.0,0.0,0.003336754161864519,0.13067497313022614,0.12123849242925644,0.5296337604522705,-2.4999990463256836,2.9892148971557617,0.00820668414235115,0.004970703739672899,0.06442245841026306,0.0219156201928854,64,,0.0
79,1610,0.421,0.0,19.5,0.0,0.00339047284796834,0.11856448650360107,0.13186860084533691,-0.09644077718257904,-2.4999680519104004,2.346092939376831,0.027104664593935013,0.005671399179846048,0.06065935641527176,0.02964123710989952,64,,0.0
80,1630,0.42,0.0,20.0,0.0,0.002550580073148012,0.14094902575016022,0.13995376229286194,-0.6363198757171631,-2.4999399185180664,1.823923110961914,0.006027347408235073,0.004848270211368799,0.06733918935060501,0.0306130088865757,64,,0.0
81,1650,0.419,0.0,20.0,0.0,0.004025102127343416,0.09905415773391724,0.09525980800390244,-0.4950889050960541,-2.499997138977051,1.9409973621368408,0.0007318832213059068,0.007460857275873423,0.12635795772075653,0.02451113983988762,64,,0.0
82,1670,0.418,0.0,20.0,0.0,0.004621400497853756,0.1335509568452835,0.13645461201667786,-0.652951717376709,-2.500000238418579,1.8001010417938232,0.0011510204058140516,0.007635972462594509,0.091592937707901,0.025150857865810394,64,,0.0
83,1690,0.417,0.0,20.0,0.0,0.006342658773064613,0.12742719054222107,0.1358102709054947,0.805263876914978,-2.4999797344207764,3.252856969833374,0.02058553509414196,0.01070523913949728,0.06360216438770294,0.03260393440723419,64,,0.0
84,1690,0.416,0.0,0.0,0.0,0.005500188563019037,0.15097814798355103,0.14678381383419037,1.5044876337051392,-2.4999961853027344,3.928009033203125,0.02681855857372284,0.007927985861897469,0.09931261092424393,0.014154989272356033,64,,0.0
85,1730,0.415,0.0,20.0,0.0,0.0027622829657047987,0.16631339490413666,0.16854940354824066,0.6461546421051025,-2.5,3.0768210887908936,0.025481730699539185,0.00432840408757329,0.08770370483398438,0.013752966187894344,64,,0.0
86,1750,0.414,0.0,20.0,0.0,0.005701785907149315,0.13765949010849,0.13833604753017426,1.3703583478927612,-2.4999961853027344,3.832963466644287,0.00399009371176362,0.008126487024128437,0.06680212169885635,0.018182875588536263,64,,0.0
87,1770,0.413,0.0,20.0,0.0,0.003128583775833249,0.1283377707004547,0.13112278282642365,0.49340689182281494,-2.4999966621398926,2.9545180797576904,0.00012716371566057205,0.005146293435245752,0.07751663029193878,0.016555558890104294,64,,0.0
88,1770,0.412,0.0,0.0,0.0,0.0026550707407295704,0.15384520590305328,0.153867706656456,0.23256517946720123,-2.4999918937683105,2.661729574203491,0.03938407823443413,0.004854856990277767,0.06288682669401169,0.02121848054230213,64,,0.0
89,1810,0.411,0.0,20.0,0.0,0.002913783537223935,0.1432030200958252,0.141301229596138,0.2450287789106369,-2.499998092651367,2.6958165168762207,0.014921216294169426,0.005390087608247995,0.06857827305793762,0.03336130455136299,64,,0.0
90,1830,0.41,0.0,20.0,0.0,0.003328092396259308,0.14778555929660797,0.1421615332365036,0.0543646514415741,-2.499999761581421,2.4103944301605225,0.11268065124750137,0.005793662741780281,0.06257866322994232,0.02386133186519146,64,,0.0
91,1830,0.409,0.0,0.0,0.0,0.003793371142819524,0.13744421303272247,0.13229846954345703,-0.22172151505947113,-2.499999761581421,2.207091808319092,0.036334577947854996,0.006455275695770979,0.06970373541116714,0.02171289548277855,64,,0.0
92,1850,0.408,0.0,20.0,0.0,0.0019897788297384977,0.13267557322978973,0.13328441977500916,0.8702672123908997,-2.4999959468841553,3.3067729473114014,0.021551119163632393,0.0035344702191650867,0.08387813717126846,0.016568778082728386,64,,0.0
93,1870,0.407,0.0,20.0,0.0,0.0024958099238574505,0.15580330789089203,0.157105952501297,-0.977916419506073,-2.4999942779541016,1.4878953695297241,0.006228206679224968,0.004505638498812914,0.055908579379320145,0.024121703580021858,64,,0.0
94,1890,0.406,0.0,20.0,0.0,0.0032103315461426973,0.12329728901386261,0.1255645453929901,1.867155909538269,-2.500000238418579,4.314535140991211,0.002699163742363453,0.004455189686268568,0.09984371066093445,0.015718603506684303,64,,0.0
95,1890,0.405,0.0,0.0,0.0,0.0023422730155289173,0.13297663629055023,0.13244497776031494,-0.316781610250473,-2.499999761581421,2.123685836791992,7.951778684400779e-07,0.004472715314477682,0.11906299740076065,0.017072318121790886,64,,0.0
96,1910,0.404,0.0,20.0,0.0,0.002981672529131174,0.14523433148860931,0.14728660881519318,0.7774254083633423,-2.4999897480010986,3.2125566005706787,0.024751557037234306,0.004644330590963364,0.08021404594182968,0.030402911826968193,64,,0.0
97,1950,0.403,0.0,20.0,0.0,0.0031647724099457264,0.14947247505187988,0.15179209411144257,0.5439959168434143,-2.4999959468841553,2.990203380584717,0.014236087910830975,0.005197347141802311,0.07910474389791489,0.02214568853378296,64,,0.0
98,1970,0.402,0.0,20.0,0.0,0.0023532237391918898,0.1322726607322693,0.1306965947151184,-0.9182435274124146,-2.4999985694885254,1.529503583908081,0.019206590950489044,0.004159741103649139,0.06608971208333969,0.025347303599119186,64,,0.0
99,2010,0.401,0.0,20.0,0.0,0.0027959507424384356,0.1716659814119339,0.17192532122135162,0.23221538960933685,-2.5,2.6732852458953857,0.017997000366449356,0.005175617057830095,0.0818662941455841,0.02180793136358261,64,,0.0
100,2050,0.4,0.0,20.0,0.0,0.004804032389074564,0.15234629809856415,0.14187289774417877,-0.28643038868904114,-2.4999756813049316,2.1775636672973633,5.7848854339681566e-05,0.00791605282574892,0.07184754312038422,0.0577174536883831,64,0.0,0.0
101,2070,0.399,0.0,20.0,0.0,0.006262428127229214,0.1473630964756012,0.1501048356294632,0.5681555271148682,-2.499971389770508,3.0346744060516357,0.002167236525565386,0.004824040923267603,0.06257051229476929,0.02711968496441841,64,,0.0
102,2110,0.398,0.0,20.0,0.0,0.0051162028685212135,0.16126562654972076,0.15798918902873993,-0.027014464139938354,-2.4999914169311523,2.3899574279785156,0.05252080410718918,0.00959409773349762,0.06099744141101837,0.027016179636120796,64,,0.0
103,2150,0.397,0.0,20.0,0.0,0.007094284053891897,0.16889463365077972,0.1763264387845993,0.23783135414123535,-2.4999942779541016,2.6686081886291504,0.03952997550368309,0.011498530395328999,0.05937492102384567,0.032641615718603134,64,,0.0
104,2170,0.396,0.0,20.0,0.0,0.0028962295036762953,0.1326775848865509,0.13091105222702026,-0.19249996542930603,-2.5,2.2569453716278076,0.01240465696901083,0.0054306527599692345,0.07630003988742828,0.07929666340351105,64,,0.0
105,2170,0.395,0.0,0.0,0.0,0.004716881550848484,0.14871357381343842,0.15195332467556,2.8253557682037354,-2.499986410140991,5.281473159790039,0.010249572806060314,0.006920835468918085,0.06723858416080475,0.08162502944469452,64,,0.0
106,2210,0.394,0.0,20.0,0.0,0.00394436065107584,0.1433124989271164,0.14170017838478088,-1.2542363405227661,-2.4999938011169434,1.2051501274108887,0.010704214684665203,0.006677472963929176,0.059806399047374725,0.03550638258457184,64,,0.0
107,2250,0.393,0.0,20.0,0.0,0.0045754872262477875,0.1299564689397812,0.1304779052734375,-0.5508505702018738,-2.499983310699463,1.9022787809371948,0.01290659699589014,0.007853669114410877,0.06789468228816986,0.07721000909805298,64,,0.0
108,2270,0.392,0.0,20.0,0.0,0.0031812693923711777,0.14890775084495544,0.14693917334079742,-0.5984960198402405,-2.4999663829803467,1.8428189754486084,0.01514199748635292,0.0054799714125692844,0.08701876550912857,0.33780747652053833,64,,0.0
109,2290,0.391,0.0,20.0,0.0,0.003870981512591243,0.11726485937833786,0.11982370913028717,-0.4760062098503113,-2.499985456466675,1.985978126525879,0.0025971876457333565,0.0052837408147752285,0.0708077996969223,0.0504172146320343,64,,0.0
110,2290,0.39,0.0,0.0,0.0,0.003629328217357397,0.1399286836385727,0.13934648036956787,0.5376335978507996,-2.5,2.993227481842041,0.0013996115885674953,0.005056303925812244,0.08601304143667221,0.044039804488420486,64,,0.0
111,2290,0.389,0.0,0.0,0.0,0.002370342845097184,0.1535630226135254,0.15163196623325348,-0.05051998421549797,-2.4999895095825195,2.4101202487945557,0.0039583719335496426,0.004401290789246559,0.07078180462121964,0.0603763684630394,64,,0.0
112,2310,0.388,0.0,20.0,0.0,0.0025699364487081766,0.14897340536117554,0.14708706736564636,0.35168707370758057,-2.5,2.7888941764831543,0.01969454064965248,0.004424045328050852,0.08619669079780579,0.030619371682405472,64,,0.0
113,2310,0.387,0.0,0.0,0.0,0.0032674798276275396,0.17054398357868195,0.16975659132003784,-0.6335742473602295,-2.499976873397827,1.7927039861679077,0.029381079599261284,0.00624457560479641,0.08863508701324463,0.04971817880868912,64,,0.0
114,2350,0.386,0.0,20.0,0.0,0.0025116780307143927,0.17138399183750153,0.1663943976163864,0.45819592475891113,-2.499969005584717,2.9033820629119873,0.017917150631546974,0.004154560621827841,0.0737314522266388,0.05046040564775467,64,,0.0
115,2384,0.385,0.0,17.0,0.0,0.003941691480576992,0.13095445930957794,0.13484986126422882,-0.8765003085136414,-2.499814987182617,1.577073335647583,0.009059436619281769,0.006644317414611578,0.0743638277053833,0.42600277066230774,64,,0.0
116,2404,0.384,0.0,20.0,0.0,0.00385478138923645,0.118231862783432,0.11787356436252594,0.2607191503047943,-2.4999709129333496,2.7128939628601074,0.009511818177998066,0.007306170184165239,0.07656858116388321,0.05059148743748665,64,,0.0
