iter,buffer,beta,ei_hi,ei_lo,roll_succ,roll_len,roll_ret,critic_loss,q_mean,target_mean,actor_loss,pg_loss,bc_loss,grip_loss,aux_c,aux_a,lam,n_expert,roll_min_pos,roll_close,roll_skip,roll_miss,roll_timeout,roll_fail,exp_kept,exp_succ,eval_min_pos,eval_min_rot,eval_close,eval_miss,eval_timeout,eval_fail,q_pi,a_absmean,grip_logit,buf_pos,eval_succ,best_succ
0,334,0.5,24,22,0.5,29.83,0.5,0.022082466632127762,0.3449432849884033,0.3446517288684845,0.754952073097229,-0.09989996999502182,0.06590600311756134,0.6534836888313293,0.0035981284454464912,0.013911270536482334,0.26762697100639343,64,0.0134,0.5,5,0,3,0,5,0.6,,,,,,,0.37328067421913147,0.662432074546814,2.165172576904297,0.01796,,-1.0
1,703,0.4921,24,22,0.0,30.0,0.0,0.024915792047977448,0.3812735080718994,0.36997294425964355,0.4421725869178772,-0.09981761872768402,0.05165981501340866,0.3730967044830322,0.0045790839940309525,0.013114777393639088,0.3140256404876709,64,0.0254,0.0,4,0,3,0,9,1.0,,,,,,,0.3178645372390747,0.6477094888687134,2.0821328163146973,0.02134,,-1.0
2,1063,0.4841,24,22,0.0,29.75,0.0,0.030826400965452194,0.3852735161781311,0.35313302278518677,0.4265387952327728,-0.09964950382709503,0.0446523055434227,0.39448800683021545,0.005518738646060228,0.008479137904942036,0.2567513883113861,64,0.0132,0.0,4,0,3,1,8,0.875,,,,,,,0.388116717338562,0.70830237865448,1.8299896717071533,0.0207,,-1.0
3,1522,0.4762,24,22,0.3333,30.0,0.3333,0.018540509045124054,0.3564556837081909,0.3481329381465912,0.40831249952316284,-0.09822911024093628,0.0360960029065609,0.40312328934669495,0.003238085424527526,0.006245259661227465,0.3091418445110321,64,0.0079,0.333,1,0,4,0,9,0.889,,,,,,,0.31774771213531494,0.7023085951805115,1.975091576576233,0.02102,,-1.0
4,1946,0.4683,24,21,0.4,30.0,0.4,0.016258489340543747,0.3747800886631012,0.3535492420196533,0.41882196068763733,-0.09999999403953552,0.019718928262591362,0.4074307680130005,0.002410776214674115,0.014390664175152779,0.2557554244995117,64,0.0109,0.4,2,0,6,0,4,1.0,,,,,,,0.3909985423088074,0.659042239189148,2.0405445098876953,0.02055,,-1.0
5,2369,0.4603,24,21,0.0,29.62,0.0,0.009311067871749401,0.35528165102005005,0.3385975956916809,0.6579850316047668,-0.09851798415184021,0.04822078347206116,0.6149768829345703,0.0014672414399683475,0.009016909636557102,0.32052746415138245,64,0.0137,0.0,2,0,7,1,6,0.833,,,,,,,0.30736207962036133,0.7145670652389526,2.13489031791687,0.019,,-1.0
6,2814,0.4524,24,21,0.2857,29.86,0.2857,0.015431312844157219,0.40708398818969727,0.4076581597328186,0.48661360144615173,-0.09879112243652344,0.05135005712509155,0.42729896306991577,0.002723828423768282,0.011081129312515259,0.28569304943084717,64,0.0148,0.286,1,0,5,0,8,0.875,,,,,,,0.3457946181297302,0.6209667325019836,2.0356907844543457,0.01919,,-1.0
7,3267,0.4444,24,21,0.0,30.0,0.0,0.010278915986418724,0.3773166835308075,0.35911232233047485,0.5674523115158081,-0.09784770756959915,0.020960047841072083,0.5844935774803162,0.0016504393424838781,0.007777276914566755,0.3245382308959961,64,0.0164,0.0,1,0,3,0,12,0.75,0.1322,0.7285,0.021,1,47,0,0.3014982342720032,0.623991847038269,2.105530261993408,0.01928,0.0,0.0
8,3714,0.4365,24,21,0.0,29.25,0.0,0.013826802372932434,0.32706546783447266,0.32803142070770264,0.39136162400245667,-0.09878937900066376,0.04042745381593704,0.36058568954467773,0.0022884367499500513,0.009742080233991146,0.36999258399009705,64,0.0084,0.0,1,0,7,1,7,0.714,,,,,,,0.2670036852359772,0.7044074535369873,1.9990878105163574,0.01831,,0.0
9,4166,0.4286,24,21,0.0909,30.0,0.0909,0.010621443390846252,0.31637686491012573,0.3182235658168793,0.418567031621933,-0.09949612617492676,0.020554352551698685,0.43657186627388,0.0014325941447168589,0.008076518774032593,0.30524834990501404,64,0.0089,0.091,1,0,10,0,4,0.5,,,,,,,0.32595139741897583,0.599801778793335,1.9284051656723022,0.01704,,0.0
10,4623,0.4206,24,21,0.0,30.0,0.0,0.01140802912414074,0.257371187210083,0.2569020986557007,0.37183427810668945,-0.09693783521652222,0.02483816258609295,0.3891518712043762,0.0016916792374104261,0.005988779477775097,0.39387500286102295,64,0.01,0.0,1,0,7,0,8,0.875,,,,,,,0.24611318111419678,0.6661456823348999,1.8650338649749756,0.01687,,0.0
11,4985,0.4127,24,21,0.1429,30.0,0.1429,0.010571987368166447,0.2670939862728119,0.26030492782592773,0.39010414481163025,-0.09468008577823639,0.0399424210190773,0.37547627091407776,0.0013273111544549465,0.005884623154997826,0.46618327498435974,64,0.0093,0.143,4,0,6,0,5,0.6,,,,,,,0.20309627056121826,0.6579055786132812,2.107459545135498,0.01645,,0.0
12,5320,0.4048,24,20,0.0,30.0,0.0,0.010182613506913185,0.30762970447540283,0.3052520751953125,0.32285577058792114,-0.09982506185770035,0.025130413472652435,0.3336230516433716,0.0012227674014866352,0.007759391330182552,0.3813852369785309,64,0.0101,0.0,5,0,6,0,5,0.8,,,,,,,0.26174336671829224,0.6169188618659973,2.1385185718536377,0.01617,,0.0
13,5684,0.3968,24,20,0.0,30.0,0.0,0.011346695944666862,0.259047269821167,0.26684969663619995,0.4280276298522949,-0.09827826917171478,0.03969920054078102,0.4038901627063751,0.0014640484005212784,0.008603465743362904,0.4039144217967987,64,0.016,0.0,4,0,7,0,5,0.8,,,,,,,0.24331456422805786,0.6592388153076172,1.960564136505127,0.01583,,0.0
14,6080,0.3889,24,20,0.2857,30.0,0.2857,0.006732609122991562,0.2732934355735779,0.27473706007003784,0.34787726402282715,-0.097499780356884,0.019732872024178505,0.3739674985408783,0.0009563002386130393,0.00638875737786293,0.41507378220558167,64,0.0307,0.286,3,0,5,0,6,0.833,0.1382,0.5943,0.0,0,48,0,0.2348974645137787,0.6876880526542664,2.105546712875366,0.01595,0.0,0.0
15,6439,0.381,24,20,0.0,30.0,0.0,0.012080974876880646,0.25752514600753784,0.2578480839729309,0.35479962825775146,-0.0987481027841568,0.023863565176725388,0.3762723207473755,0.001590850530192256,0.005909654777497053,0.4280235469341278,64,0.0179,0.0,4,0,5,0,7,0.571,,,,,,,0.23070716857910156,0.6559069156646729,2.143336772918701,0.01569,,0.0
16,6799,0.373,24,20,0.0,28.0,0.0,0.010409544222056866,0.262082040309906,0.2451099157333374,0.4077671468257904,-0.09959588944911957,0.02272779867053032,0.43700212240219116,0.0010665904264897108,0.0049810633063316345,0.4387390613555908,64,0.0063,0.0,4,0,3,1,8,1.0,,,,,,,0.22700485587120056,0.6130498647689819,2.133547306060791,0.01603,,0.0
17,7195,0.3651,24,20,0.25,29.25,0.25,0.006631837226450443,0.2583656311035156,0.2500465214252472,0.40787553787231445,-0.09795045107603073,0.023135848343372345,0.41933220624923706,0.0007294506649486721,0.008044415153563023,0.4049893021583557,64,0.0186,0.5,3,1,2,0,9,1.0,,,,,,,0.2418593466281891,0.5866371989250183,2.028876781463623,0.01654,,0.0
18,7615,0.3571,24,20,0.0,30.0,0.0,0.008765916340053082,0.2706851661205292,0.27793437242507935,0.4089197516441345,-0.09804801642894745,0.020692307502031326,0.42145901918411255,0.001134346122853458,0.008824825286865234,0.5293949246406555,64,0.0155,0.0,2,0,7,0,7,0.857,,,,,,,0.18520769476890564,0.6000034809112549,2.075284481048584,0.01641,,0.0
19,8065,0.3492,24,19,0.0,29.33,0.0,0.006557713728398085,0.3008793890476227,0.29453301429748535,0.38646212220191956,-0.09806592762470245,0.034084804356098175,0.390470027923584,0.0007453703437931836,0.005177683662623167,0.4514729976654053,64,0.0223,0.0,1,0,8,1,6,1.0,,,,,,,0.21721327304840088,0.5671459436416626,2.099116802215576,0.01624,,0.0
20,8520,0.3413,24,19,0.0,30.0,0.0,0.008264875039458275,0.2409784495830536,0.2350519299507141,0.33750230073928833,-0.09716439247131348,0.025227030739188194,0.35974785685539246,0.0009663653327152133,0.0048929546028375626,0.5275651216506958,64,0.0123,0.0,1,0,9,0,6,0.833,,,,,,,0.18417514860630035,0.5970009565353394,2.022211790084839,0.01596,,0.0
21,8948,0.3333,24,19,0.0,30.0,0.0,0.006786946207284927,0.25580891966819763,0.2546237111091614,0.4945452809333801,-0.09791241586208344,0.021776914596557617,0.525763988494873,0.0009558404562994838,0.004627977032214403,0.504368245601654,64,0.0118,0.0,2,0,5,0,9,0.889,0.1361,0.6341,0.021,0,44,3,0.1941288411617279,0.5918733477592468,1.97133469581604,0.01609,0.0208,0.0208
22,9338,0.3254,24,19,0.0,29.38,0.0,0.009297296404838562,0.23905816674232483,0.22731490433216095,0.38840827345848083,-0.09821264445781708,0.021096616983413696,0.41805300116539,0.0009845388121902943,0.0052749342285096645,0.4789136052131653,64,0.0247,0.0,3,0,7,1,5,0.8,,,,,,,0.20507381856441498,0.6403452157974243,2.06567120552063,0.01585,,0.0208
23,9734,0.3175,24,19,0.0,30.0,0.0,0.006955092307180166,0.24811260402202606,0.23632001876831055,0.3392679691314697,-0.09662414342164993,0.038425810635089874,0.3273037374019623,0.0009052333189174533,0.006347350310534239,0.5187299847602844,64,0.0282,0.0,3,0,7,0,6,0.833,,,,,,,0.18627062439918518,0.582155704498291,2.163693904876709,0.01572,,0.0208
24,10131,0.3095,24,19,0.0,30.0,0.0,0.005342606920748949,0.2908724248409271,0.291550874710083,0.3674720227718353,-0.09575045853853226,0.030539533123373985,0.3722701668739319,0.0007000624318607152,0.005974649451673031,0.49852195382118225,64,0.0093,0.0,3,0,6,0,7,0.857,,,,,,,0.1920686960220337,0.6812746524810791,2.1417112350463867,0.01569,,0.0208
25,10559,0.3016,24,19,0.0,30.0,0.0,0.00531899044290185,0.2713994085788727,0.27717283368110657,0.3463907539844513,-0.09764938056468964,0.020346326753497124,0.38542038202285767,0.0006335109937936068,0.0035854217130690813,0.5367928743362427,64,0.0186,0.0,2,0,5,0,9,0.889,,,,,,,0.1819126009941101,0.6345786452293396,2.03579044342041,0.01582,,0.0208
26,10983,0.2937,24,19,0.1111,30.0,0.1111,0.009447034448385239,0.22187981009483337,0.21032147109508514,0.31914621591567993,-0.09915293753147125,0.025063319131731987,0.34150761365890503,0.0010506134713068604,0.0053329854272305965,0.5809198617935181,64,0.018,0.222,2,1,7,0,5,0.6,,,,,,,0.1706826388835907,0.6045772433280945,2.1400868892669678,0.01557,,0.0208
27,11440,0.2857,24,18,0.0,30.0,0.0,0.010247116908431053,0.26020386815071106,0.27522942423820496,0.3782811760902405,-0.09668503701686859,0.04789508879184723,0.3524731695652008,0.0006550422986038029,0.005340575240552425,0.5621791481971741,64,0.0132,0.0,1,0,8,0,7,0.857,,,,,,,0.17198261618614197,0.6804866790771484,2.102376937866211,0.01547,,0.0208
28,11869,0.2778,24,18,0.0,30.0,0.0,0.008309941738843918,0.30554288625717163,0.3036162257194519,0.3785463869571686,-0.09722176194190979,0.031712669879198074,0.38114529848098755,0.0004879116313531995,0.006239504087716341,0.5328801274299622,64,0.0228,0.0,2,0,5,0,9,1.0,0.1208,0.4878,0.021,1,47,0,0.18244585394859314,0.6166002154350281,2.0975894927978516,0.01567,0.0,0.0208
29,12234,0.2698,24,18,0.0,30.0,0.0,0.007487177848815918,0.24138525128364563,0.22904908657073975,0.33690929412841797,-0.09923222661018372,0.016944285482168198,0.3717027008533478,0.0007493530283682048,0.006110049318522215,0.4652371108531952,64,0.0115,0.0,4,0,7,0,5,1.0,,,,,,,0.2132938653230667,0.6178681254386902,2.087228775024414,0.01561,,0.0208
30,12661,0.2619,24,18,0.0,30.0,0.0,0.007149155717343092,0.2674254775047302,0.24972109496593475,0.28904953598976135,-0.09894169867038727,0.018900420516729355,0.3257997930049896,0.0005074326763860881,0.004878123756498098,0.5929544568061829,64,0.0114,0.0,2,0,6,1,7,1.0,,,,,,,0.16686221957206726,0.6744513511657715,2.106044292449951,0.01564,,0.0208
31,13057,0.254,24,18,0.0,30.0,0.0,0.006479162722826004,0.25749441981315613,0.25482964515686035,0.3747778534889221,-0.09703218191862106,0.030242007225751877,0.3891407251358032,0.0005753369769081473,0.004437057767063379,0.4829440116882324,64,0.0418,0.0,3,0,5,0,8,0.875,,,,,,,0.2009180784225464,0.699658989906311,2.143752098083496,0.0157,,0.0208
32,13547,0.246,24,18,0.0,30.0,0.0,0.008969762362539768,0.26113927364349365,0.2773512601852417,0.448530375957489,-0.09782455116510391,0.03364211320877075,0.4634935259819031,0.0005366455879993737,0.003115433268249035,0.5754269957542419,64,0.0153,0.0,0,0,6,0,10,0.8,,,,,,,0.17000341415405273,0.6365196108818054,1.9167003631591797,0.01572,,0.0208
33,13969,0.2381,24,18,0.1,29.8,0.1,0.005020421929657459,0.24857667088508606,0.2535721957683563,0.342918336391449,-0.09712041914463043,0.020303457975387573,0.37423795461654663,0.00044262869050726295,0.005038774572312832,0.6710163950920105,64,0.0473,0.1,2,0,8,1,4,0.75,,,,,,,0.14473628997802734,0.5936366319656372,2.0207908153533936,0.01553,,0.0208
34,14396,0.2302,24,17,0.0,30.0,0.0,0.005848396103829145,0.2850414514541626,0.2794116735458374,0.4266684651374817,-0.09874731302261353,0.018040869385004044,0.4632977247238159,0.0005691389087587595,0.005207266192883253,0.5551213026046753,64,0.0217,0.0,2,0,7,0,7,1.0,,,,,,,0.17788422107696533,0.6194540858268738,2.062140941619873,0.01556,,0.0208
35,14824,0.2222,24,17,0.0,30.0,0.0,0.008225081488490105,0.24922752380371094,0.2629557251930237,0.3479025065898895,-0.09781967103481293,0.029330607503652573,0.37256383895874023,0.0006436904077418149,0.002899426966905594,0.6042662858963013,64,0.0191,0.0,2,0,5,1,8,0.875,0.1189,0.478,0.021,1,45,2,0.1618817150592804,0.6352658271789551,2.066615104675293,0.01558,0.0,0.0208
36,15280,0.2143,24,17,0.0,29.67,0.0,0.005803727079182863,0.1891026794910431,0.18805134296417236,0.4242144227027893,-0.09642943739891052,0.037949226796627045,0.4200781583786011,0.0005901607219129801,0.004933450371026993,0.6616508364677429,64,0.0315,0.0,1,0,5,1,9,0.889,,,,,,,0.14574067294597626,0.6407747268676758,1.9928749799728394,0.01564,,0.0208
37,15734,0.2063,24,17,0.1,30.0,0.1,0.004739557392895222,0.30049508810043335,0.2964191436767578,0.33007046580314636,-0.09681163728237152,0.03980258107185364,0.32819947600364685,0.0004580768581945449,0.0038154879584908485,0.7363765239715576,64,0.0267,0.1,1,0,9,0,5,0.6,,,,,,,0.13147029280662537,0.6779364347457886,2.156209945678711,0.01544,,0.0208
38,16155,0.1984,24,17,0.0,30.0,0.0,0.005866366438567638,0.21161095798015594,0.20558074116706848,0.3299291133880615,-0.09942800551652908,0.029089659452438354,0.34726813435554504,0.0005431951722130179,0.004781929310411215,0.7287899851799011,64,0.0278,0.0,2,0,6,0,8,0.75,,,,,,,0.13642889261245728,0.7328193187713623,2.104393482208252,0.01541,,0.0208
39,16612,0.1905,24,17,0.0,30.0,0.0,0.006743024103343487,0.24303431808948517,0.22153329849243164,0.2856474816799164,-0.09795940667390823,0.020939737558364868,0.3283928632736206,0.0005660344031639397,0.002666908549144864,0.7689916491508484,64,0.0204,0.0,1,0,7,0,8,0.875,,,,,,,0.12738682329654694,0.6390001177787781,2.1478219032287598,0.01541,,0.0208
40,17033,0.1825,24,17,0.0,30.0,0.0,0.004937896504998207,0.17247925698757172,0.171777606010437,0.3529917895793915,-0.09380874782800674,0.04493844509124756,0.34003663063049316,0.0005672020488418639,0.0033774019684642553,0.65586918592453,64,0.0258,0.0,2,0,8,0,6,0.833,,,,,,,0.14302965998649597,0.7108488082885742,2.0896525382995605,0.01532,,0.0208
41,17430,0.1746,24,17,0.1667,30.0,0.1667,0.005111155100166798,0.21108904480934143,0.21480078995227814,0.3349418044090271,-0.09528213739395142,0.04053950309753418,0.3348504304885864,0.0005932901985943317,0.002858903491869569,0.896528422832489,64,0.0185,0.167,3,0,5,0,7,1.0,,,,,,,0.10627898573875427,0.6730901598930359,2.1651692390441895,0.01543,,0.0208
42,17825,0.1667,24,16,0.0,30.0,0.0,0.005765342153608799,0.21124061942100525,0.21996745467185974,0.43641000986099243,-0.09675434231758118,0.02747177705168724,0.464069664478302,0.0006253308965824544,0.0028302278369665146,0.5825565457344055,64,0.0295,0.0,3,0,7,1,5,1.0,0.1177,0.4966,0.021,0,45,2,0.16608574986457825,0.6454315185546875,2.0246927738189697,0.01537,0.0208,0.0208
43,18191,0.1587,24,16,0.0,30.0,0.0,0.006344112567603588,0.23728159070014954,0.23957835137844086,0.5960667729377747,-0.09171584248542786,0.030514594167470932,0.6141767501831055,0.0007352296379394829,0.0025153395254164934,0.6481632590293884,64,0.0233,0.0,4,0,6,0,6,1.0,,,,,,,0.14150112867355347,0.6607927083969116,2.0196142196655273,0.01539,,0.0208
44,18611,0.1508,24,16,0.0833,29.83,0.0833,0.006064450368285179,0.23390214145183563,0.2489907592535019,0.3768007755279541,-0.09511646628379822,0.01980842649936676,0.4231620132923126,0.00038218783447518945,0.0018276748014613986,0.6278035044670105,64,0.0284,0.083,2,0,10,1,2,1.0,,,,,,,0.15150675177574158,0.6413716077804565,2.1411924362182617,0.01521,,0.0208
45,19099,0.1429,24,16,0.0,30.0,0.0,0.00543594267219305,0.2285914570093155,0.23862892389297485,0.500262975692749,-0.09202060103416443,0.08121054619550705,0.4174031615257263,0.00044470318243838847,0.002491862280294299,0.8764338493347168,64,0.0318,0.0,0,0,8,0,8,0.875,,,,,,,0.10499434173107147,0.6965203285217285,2.113248825073242,0.01518,,0.0208
46,19579,0.1349,24,16,0.1667,29.67,0.1667,0.005061676725745201,0.1951494663953781,0.1966962218284607,0.6121830940246582,-0.0984896793961525,0.026972558349370956,0.6394691467285156,0.0005615053814835846,0.003451711032539606,0.6738361716270447,64,0.0304,0.167,0,0,8,2,4,1.0,,,,,,,0.14616264402866364,0.656813383102417,2.111086845397949,0.01512,,0.0208
47,20004,0.127,24,16,0.0,30.0,0.0,0.006080956198275089,0.2647302746772766,0.2603137791156769,0.5134056806564331,-0.09678985178470612,0.0676027461886406,0.46413445472717285,0.0005379873909987509,0.0021711094304919243,0.7171609997749329,64,0.04,0.0,2,0,9,0,5,1.0,,,,,,,0.1349625289440155,0.7437819242477417,2.0237393379211426,0.01505,,0.0208
48,20429,0.119,24,16,0.1667,30.0,0.1667,0.004203959368169308,0.2440473437309265,0.2291855663061142,0.4208184480667114,-0.09797348082065582,0.04153485223650932,0.4169791340827942,0.0004763846518471837,0.0037486176006495953,0.8881869316101074,64,0.0234,0.167,2,0,5,0,8,0.75,,,,,,,0.11030727624893188,0.6639211773872375,2.1921963691711426,0.01508,,0.0208
49,20827,0.1111,24,15,0.0,30.0,0.0,0.005214047618210316,0.23735444247722626,0.2464822381734848,0.3830047845840454,-0.09069444239139557,0.04229266569018364,0.3714365065097809,0.00046209277934394777,0.0035354772116988897,0.887483537197113,64,0.0104,0.0,3,0,4,1,8,1.0,0.0986,0.3607,0.083,2,44,0,0.10219281166791916,0.7053269147872925,2.111496925354004,0.01517,0.0417,0.0417
50,21258,0.1032,24,15,0.0,30.0,0.0,0.006479532457888126,0.246720552444458,0.2456819713115692,0.4188469648361206,-0.09359247982501984,0.06486432254314423,0.3716661334037781,0.0004947009147144854,0.0022089367266744375,0.7793115973472595,64,0.0195,0.0,2,0,3,0,11,0.909,,,,,,,0.120096355676651,0.7140192985534668,2.127432346343994,0.01534,,0.0417
51,21610,0.0952,24,15,0.0,30.0,0.0,0.004914226941764355,0.22361737489700317,0.22472447156906128,0.3032568693161011,-0.09127113223075867,0.017757564783096313,0.33478453755378723,0.0004983036778867245,0.004845667164772749,0.9420119524002075,64,0.0314,0.0,4,0,4,1,7,0.714,,,,,,,0.09688957035541534,0.6530792713165283,2.1565070152282715,0.01532,,0.0417
