epoch,lr,wall_s,train_pose_sl1,train_pose_pm,train_pose_loss,train_gripper_loss,train_total,train_pose_l1,train_pose_pos_l1,train_pose_rot_l1,train_gripper_acc,train_pose_pos_m,train_pose_rot_rad,train_pose_pm_mm,val_pose_sl1,val_pose_pm,val_pose_loss,val_gripper_loss,val_total,val_pose_l1,val_pose_pos_l1,val_pose_rot_l1,val_gripper_acc,val_pose_pos_m,val_pose_rot_rad,val_pose_pm_mm
0,0.000996057350657239,30.56,0.27472233512300126,0.02508067164094524,0.17556470199785335,0.0639423208410277,0.23950702240492436,0.5594033650895383,0.4720465823690942,0.6467601495220306,0.9704122340425532,0.008590304551329067,0.037789410293260786,25.08067164094524,0.31230800813820514,0.03079236115665496,0.21554652528435575,0.06388691532052532,0.27943344222230404,0.6055809409678483,0.5781994139780852,0.6329624617800993,0.9719887955182073,0.010411346589504671,0.03663625861374604,30.79236115665496
1,0.0009842915805643156,36.12,0.22433588714041608,0.020983314074258855,0.14688319895178714,0.048377299473244456,0.19526049868857606,0.48683320930663576,0.3948644400911128,0.5788019806146621,0.9777925531914894,0.007173193999110384,0.033779683423803206,20.983314074258853,0.3100368486566036,0.0328295695587617,0.2298069843808476,0.11164770402661224,0.3414546904109773,0.6038396054623174,0.613382667553525,0.594296548713823,0.9635854375128653,0.01102820619763363,0.03436837017703123,32.8295695587617
2,0.0009648882429441258,33.08,0.2057770306442646,0.019651678479970135,0.13756174976204305,0.04691037425642556,0.18447212410417008,0.4573479325213331,0.37025067914039533,0.5444451888190939,0.9787898936170213,0.006728297566123149,0.03175306478713421,19.651678479970137,0.28207687657921254,0.03108452118056662,0.21759165118054516,0.09599019747738745,0.31358185210147826,0.5638956232231205,0.5850957400825512,0.5426955521941519,0.9439775927060124,0.010526381190396658,0.031363145696098396,31.084521180566618
3,0.0009381533400219318,30.5,0.19248829523616648,0.018919147699675027,0.1324340341573066,0.04444121030515971,0.17687524457244164,0.4357809934844362,0.3563762789393993,0.5151857137045962,0.9790890957446808,0.006473578537437827,0.030027874182671943,18.919147699675026,0.2500255444303614,0.02880241618040396,0.20161691111843794,0.05029409465377404,0.25191100872531325,0.521582551780535,0.5505557642931364,0.4926093148083246,0.9831932773109243,0.009930647145278481,0.028317774168583526,28.80241618040396
4,0.0009045084971874737,30.33,0.1806950625111448,0.01832104712486901,0.12824733009997835,0.04608257928803722,0.17432990952375088,0.4172371493375048,0.3450132997746163,0.4894609994076668,0.9795545212765957,0.006270605151323562,0.028505762250341,18.32104712486901,0.2465025613120958,0.02847279727208514,0.19930958514120065,0.05145715238625596,0.2507667319029987,0.5074524720008967,0.5388062603834296,0.4760986675902241,0.9775910380841637,0.009729419859694917,0.027250029877120375,28.472797272085142
5,0.0008644843137107057,30.84,0.170076854653815,0.017597583887424873,0.12318308740220171,0.04131418479249833,0.16449727230566613,0.3987814469540373,0.3317359185916312,0.46582697699678705,0.9805518617021277,0.006030439764776446,0.027135603617321938,17.597583887424875,0.24289789361780098,0.02922733191724251,0.20459132313895292,0.09126909129342445,0.29586040898531424,0.5032627681056324,0.5557934761214323,0.4507320378841806,0.949579833602371,0.010028422187951183,0.025825269410715383,29.22733191724251
6,0.0008187119948743448,30.32,0.16446756076939562,0.017203735601791042,0.12042614922244498,0.04228833779058558,0.16271448691791676,0.38924628439101766,0.3243423115382803,0.45415025632432166,0.9811502659574468,0.0058983923510668125,0.026462594019447234,17.203735601791042,0.23493851896594553,0.028717986915876216,0.2010259050197628,0.05440876611537125,0.25543466932466385,0.4878587630950436,0.5448591654040232,0.4308583576973079,0.9663865546218487,0.009798931376617245,0.024851373832474568,28.717986915876217
7,0.0007679133974894982,30.17,0.15800066260581322,0.016733216753903223,0.11713251731497176,0.040897995380169534,0.15803051256435982,0.37813110560812846,0.31560231922788823,0.44065989357359864,0.9811502659574468,0.005737551507302262,0.02568570159454929,16.73321675390322,0.23689031246162595,0.028191802908434253,0.19734261988424787,0.04012800746855615,0.23747062223966048,0.48706804695917444,0.5387456117390919,0.4353904723286295,0.9831932789805222,0.009705618378661927,0.02515852428889241,28.191802908434255
8,0.0007128896457825362,31.29,0.15310676467228443,0.01630192681394042,0.11411348795320125,0.038322772693007864,0.15243626056199377,0.3691074605951918,0.30784839198310326,0.4303665312680792,0.9813164893617021,0.005597865592410906,0.025097905610628586,16.30192681394042,0.23068099746517107,0.028349349812633182,0.1984454500241106,0.05595349376442052,0.254398939113657,0.48220724952655014,0.5374402800360981,0.4269742564159949,0.9719887988574031,0.009717113583633044,0.024544237291111666,28.349349812633182
9,0.0006545084971874736,30.19,0.14913558872773292,0.015955239342168925,0.11168667571024692,0.03761833885813409,0.1493050143915288,0.3620101847547166,0.3013015622471241,0.4227188096401539,0.9837765957446809,0.005476093436888558,0.024663353798554298,15.955239342168925,0.22680973021590076,0.027285495736435347,0.19099847087506153,0.06725013414684798,0.2582486028096923,0.47249792795889184,0.5193556363509149,0.4256402355950086,0.9635854375128653,0.009370601411220156,0.0245913896365326,27.285495736435347
10,0.0005936906572928624,30.69,0.14494241228763094,0.015536382190011282,0.10875467545491584,0.03598430220909575,0.14473897765608543,0.35404985340985845,0.2932463172585406,0.4148533911147016,0.9833776595744681,0.005333600069416013,0.02421090631607048,15.536382190011283,0.22477986031219738,0.02717166164425575,0.19020163395157716,0.04625375401906941,0.23645538763672697,0.4698407374510244,0.5134588900734397,0.42622258708256633,0.9775910364145658,0.00924911483970969,0.02463577744089255,27.171661644255746
11,0.0005313952597646568,31.03,0.1405493177156499,0.015071690369872971,0.10550183278131993,0.03409162837779149,0.13959346123515293,0.3460991513855914,0.2848171351754919,0.40738116959308057,0.9845412234042553,0.00517877944883831,0.023777274846872115,15.071690369872972,0.2222543827542404,0.027005062070714327,0.18903543426543057,0.043334181955298125,0.23236961282935797,0.466284907832533,0.509240616436432,0.4233291938859208,0.9831932806501201,0.009203505858841563,0.024481118502778832,27.005062070714324
12,0.00046860474023534336,36.77,0.1372414192779267,0.014727519706208655,0.10309263819709737,0.03157167597500449,0.1346643146365247,0.3392865498649313,0.27807257708082805,0.40050052023948507,0.9861702127659574,0.005058416169374547,0.02337687040897126,14.727519706208655,0.22668322912451266,0.02799592454101191,0.19597147317493663,0.05251373640712904,0.24848521315083116,0.4712509749149408,0.532777160155673,0.409724775900026,0.9775910397537616,0.009581441110579157,0.02373920370112447,27.995924541011913
