epoch,lr,wall_s,train_pose_sl1,train_pose_pm,train_pose_loss,train_gripper_loss,train_total,train_aux_loss,train_pose_l1,train_pose_pos_l1,train_pose_rot_l1,train_gripper_acc,train_pose_pos_m,train_pose_rot_rad,train_pose_pm_mm,train_aux_pos_mm,train_aux_rot_deg,train_aux_pm_mm,val_pose_sl1,val_pose_pm,val_pose_loss,val_gripper_loss,val_total,val_aux_loss,val_pose_l1,val_pose_pos_l1,val_pose_rot_l1,val_gripper_acc,val_pose_pos_m,val_pose_rot_rad,val_pose_pm_mm,val_aux_pos_mm,val_aux_rot_deg,val_aux_pm_mm,val_cond_delta
0,0.0009890738003669028,211.11,0.10965511836126769,0.01712524646555934,0.11987672537918426,0.0229079771252123,0.19169404270590984,0.0489093400644535,0.2921737974999045,0.21357041933510224,0.370777173027926,0.9920693706579485,0.005716389476812228,0.03170452068107295,17.12524646555934,33.19177780761663,17.248780663924663,48.9093400644535,0.12627195484564632,0.023959071458835482,0.1677134997586338,0.05044646569435041,0.2852103967136442,0.06705043036731914,0.33442865444316977,0.30437791788502483,0.36447939625716663,0.9818131717219107,0.008105583708619375,0.0309706244660815,23.95907145883548,43.851358308406795,20.898116776023485,67.05043036731914,1.5845017433166504
1,0.0009567727288213003,211.95,0.11004386797188057,0.017165361596084904,0.12015753122778099,0.023073204611817957,0.1923514545712853,0.049120718717550714,0.2934531825242551,0.21398868092381812,0.3729176813600304,0.9917373314262362,0.005726538520895514,0.03189663835019056,17.165361596084903,33.304930761651356,17.355528737948696,49.120718717550716,0.1337494255652044,0.024377264222553624,0.17064084943315155,0.031687040340227735,0.2734469482847139,0.07111905888338889,0.34766836758814884,0.30788783004754305,0.387448904311634,0.9887021217966382,0.00820334282872819,0.032777767448787944,24.377264222553624,48.70357246467416,21.18018930303452,71.11905888338889,1.3521301746368408
2,0.0009045084971874737,212.03,0.10886842311555188,0.01696839781107345,0.11877878473079784,0.022212566660344345,0.1893622988114125,0.048370947416614504,0.291533515277472,0.21127849497573933,0.3717885340811722,0.9917884143849611,0.005654526204285625,0.031809245266285195,16.96839781107345,32.80796425079856,17.19635116084949,48.3709474166145,0.12909793433496924,0.024719324902205075,0.17303527446941555,0.03913661624999561,0.2805028572189936,0.06833096508416107,0.34114516008061196,0.31398412357368033,0.36830619188601993,0.9889776798015982,0.00837071587878992,0.031227127557785166,24.719324902205074,44.78689461646739,21.170484030522605,68.33096508416108,1.1700479984283447
3,0.0008345653031794292,212.2,0.10847613811310233,0.01675827613935441,0.11730793303904068,0.019999125161679905,0.18509949483723362,0.04779243661820718,0.29028328865900493,0.20894665087443445,0.37161992303950964,0.9927589906007356,0.0055944457122866515,0.03177710922840643,16.758276139354408,32.40964001232646,17.082797195837127,47.792436618207184,0.12833981444049586,0.024331807295159717,0.17032265066525665,0.03616585123042373,0.2727376446641158,0.06624914112416927,0.33884242637717843,0.3077799834087224,0.36990486316590243,0.9889776798015982,0.00817797759052014,0.03140669827523738,24.331807295159717,43.245788241720426,20.951667737414535,66.24914112416927,1.1355723142623901
4,0.00075,212.47,0.10607320062198053,0.016387314434438444,0.11471120119216639,0.0185789284163749,0.1797727065447841,0.046482576861137215,0.2856358732734352,0.20451210018416352,0.36675964413392675,0.9933145177768696,0.005475008445569251,0.03135596158787529,16.387314434438444,31.464236216413326,16.816093302646276,46.48257686113722,0.12953897728000865,0.024272370086733913,0.16990659135240074,0.033299125210933825,0.2708425543161423,0.0676368389347428,0.34005228317319347,0.30978255705190905,0.37032201031690526,0.9884265637916781,0.008258573124639446,0.031473497761329794,24.27237008673391,44.66492306060225,20.653915302376472,67.6368389347428,1.32965087890625
5,0.0006545084971874737,212.44,0.10554339270239516,0.016031800682873788,0.1122226049635646,0.01604988140236725,0.17367074409333064,0.04539825763777172,0.28302826668761144,0.19983986837916537,0.36621666336405456,0.9941190743767879,0.005350015285258567,0.031324921838077516,16.03180068287379,30.72304805587714,16.589312150210493,45.39825763777172,0.12567658568215323,0.023837827102425636,0.16686479061365653,0.030695498914332715,0.2646037391737231,0.06704345050881999,0.3358190721899197,0.30059536146325955,0.371042781787393,0.9895287958279428,0.008007457988096987,0.0314819498547602,23.83782710242564,44.08722242238306,20.36943729058484,67.04345050881999,1.5357253551483154
6,0.0005522642316338268,212.62,0.10115979619485581,0.015465840337623686,0.10826088243910474,0.01399595963060339,0.16641039469191432,0.04415355235776659,0.2754589819121371,0.19281627127271211,0.3581016910443951,0.9948980894973437,0.005163603917759141,0.03060861597843179,15.465840337623685,29.893302604933638,16.310868096207376,44.15355235776659,0.13059230261505653,0.02434497178894293,0.17041480301841622,0.03752173984462866,0.2737960165757126,0.06585947403437377,0.33954234325169663,0.31016523127599865,0.3689194621380186,0.9906310278313585,0.008255139052288925,0.03127721617535705,24.344971788942928,43.679416019517745,19.87563361070352,65.85947403437378,1.3477987051010132
7,0.0004477357683661734,212.02,0.09988862117596388,0.01503641117351989,0.10525487834670663,0.012118195471056505,0.15997872869725807,0.04260565480426667,0.2716664671654306,0.18750164829252397,0.3558312836512284,0.995517470371884,0.005020644786643206,0.030418145366418008,15.036411173519891,28.814396295357003,16.141587196592315,42.60565480426666,0.12827719797909704,0.02411558649167275,0.16880910490277912,0.03515326870925275,0.2673110328748161,0.06334865979642933,0.3352327872674371,0.30768239508814377,0.36278317568961765,0.987599889776798,0.008194649241095808,0.030789426572828228,24.115586491672747,42.16915707892542,19.677296433857645,63.348659796429324,1.724141001701355
8,0.0003454915028125264,211.74,0.0972412012283004,0.01459546743168617,0.10216827222770655,0.010411240779337545,0.15371843460303303,0.04113892159829297,0.2665157685803061,0.1820647728061939,0.3509667634562078,0.9961687780956273,0.004875829861136659,0.029996596495223182,14.59546743168617,27.74272756335148,15.790431770639168,41.138921598292974,0.12451720022570499,0.02365359647230821,0.16557517482676629,0.04900307160492545,0.27642425917731595,0.06184601156335128,0.33001380690318816,0.30151720406201693,0.35851040388490585,0.9856709837749268,0.008034825733572564,0.030405322168834382,23.65359647230821,40.60948596993699,19.708128399473182,61.84601156335128,1.602104902267456
9,0.0002500000000000001,212.21,0.09580400546698313,0.014085058211171973,0.09859540765632353,0.008223146340074426,0.1466758000117494,0.03985724597332012,0.26243490975732264,0.17559888884942776,0.3492709309422926,0.997184051900286,0.004704341854809539,0.02986217928425385,14.085058211171972,26.981016617948832,15.524889684391873,39.85724597332012,0.12263247410754718,0.023410762810335897,0.1638753402903245,0.05286324718526188,0.27938511585377895,0.0626465280453802,0.32815846589338227,0.29836588101417905,0.3579510441247541,0.9864976577733824,0.007935444601511464,0.030364680213026844,23.410762810335896,41.42547843397304,19.335767839911075,62.6465280453802,1.67100989818573
