iter,buffer,beta,ei_hi,ei_lo,roll_succ,roll_len,roll_ret,critic_loss,q_mean,target_mean,actor_loss,pg_loss,bc_loss,grip_loss,aux_c,aux_a,lam,n_expert,roll_min_pos,roll_close,roll_skip,roll_miss,roll_timeout,roll_fail,exp_kept,exp_succ,eval_min_pos,eval_min_rot,eval_close,eval_miss,eval_timeout,eval_fail,q_pi,a_absmean,grip_logit,buf_pos,eval_succ,best_succ
0,0,0.5,28,22,0.0,0.0,0.0,0.0031306021846830845,0.45516616106033325,0.4637492895126343,-0.08104826509952545,-0.10000000894069672,0.00560444500297308,0.0004369418602436781,0.00532185286283493,0.014611820690333843,0.15161369740962982,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.6595710515975952,0.6496680974960327,13.98794174194336,,,-1.0
1,30,0.499,28,22,0.0,30.0,0.0,0.0026770669501274824,0.27598708868026733,0.27576524019241333,-0.08389649540185928,-0.09999999403953552,0.00545538030564785,0.00015358600649051368,0.0036679257173091173,0.010078290477395058,0.22545714676380157,64,0.0046,0.0,1,0,1,0,0,0.0,,,,,,,0.4435432553291321,0.7406653165817261,14.38418197631836,0.0,,-1.0
2,60,0.498,28,22,1.0,30.0,1.0,0.0015714208129793406,0.38853442668914795,0.38663774728775024,-0.08641336113214493,-0.09999999403953552,0.004585828632116318,0.0004415903240442276,0.00257601379416883,0.007946779020130634,0.18229416012763977,64,0.0175,1.0,1,0,0,0,0,0.0,,,,,,,0.5485639572143555,0.7669922709465027,15.041308403015137,0.01667,,-1.0
3,60,0.497,28,22,0.0,0.0,0.0,0.0037968892138451338,0.3410165309906006,0.34471678733825684,-0.07594949752092361,-0.09999999403953552,0.009211895056068897,1.2881445400125813e-05,0.006440749391913414,0.011227655224502087,0.168669655919075,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.5928748846054077,0.8091251254081726,15.343537330627441,0.01667,,-1.0
4,90,0.496,28,22,0.0,30.0,0.0,0.010100629180669785,0.3650779724121094,0.3806613087654114,-0.0847347304224968,-0.10000000894069672,0.0054395124316215515,4.228642501402646e-05,0.00328244362026453,0.008687932975590229,0.19282980263233185,64,0.0064,0.0,1,0,1,0,0,0.0,,,,,,,0.5185920596122742,0.6702556610107422,14.534339904785156,0.01111,,-1.0
5,147,0.495,28,22,0.0,29.0,0.0,0.0021736007183790207,0.29481175541877747,0.30824148654937744,0.07004687190055847,-0.09999999403953552,0.011894586496055126,0.14264890551567078,0.0023872926831245422,0.007217575330287218,0.20014981925487518,64,0.029,0.0,0,0,0,1,1,0.0,,,,,,,0.49962571263313293,0.6894035339355469,14.634841918945312,0.0068,,-1.0
6,177,0.494,28,22,0.0,30.0,0.0,0.009133067913353443,0.29362374544143677,0.31297555565834045,-0.08250954002141953,-0.10000000894069672,0.006125015206634998,0.00034855754347518086,0.0029966181609779596,0.009783761575818062,0.20004212856292725,64,0.0051,0.0,1,0,1,0,0,0.0,,,,,,,0.4998947083950043,0.6681172251701355,15.124195098876953,0.00565,,-1.0
7,238,0.493,28,22,0.0,30.0,0.0,0.0024353708140552044,0.3564387559890747,0.3631380498409271,-0.08233238011598587,-0.09984390437602997,0.004856574814766645,0.0038613693322986364,0.0031147024128586054,0.00787400919944048,0.19681575894355774,64,0.0191,0.0,0,0,1,0,1,1.0,,,,,,,0.5072963237762451,0.6250320672988892,13.997434616088867,0.0084,,-1.0
8,268,0.492,28,22,0.0,30.0,0.0,0.0019160604570060968,0.32363659143447876,0.3250690698623657,-0.07314661145210266,-0.0999939814209938,0.010871723294258118,1.602990596438758e-05,0.0023863124661147594,0.010175787843763828,0.2112036943435669,64,0.0047,0.0,1,0,1,0,0,0.0,,,,,,,0.4734480679035187,0.6711844801902771,14.258313179016113,0.00746,,-1.0
9,329,0.491,28,22,0.0,30.0,0.0,0.002782089402899146,0.40277746319770813,0.3990384340286255,-0.08233601599931717,-0.10000000894069672,0.006527416408061981,0.00010687970643630251,0.00358694139868021,0.009004568681120872,0.18753568828105927,64,0.0054,0.0,0,0,1,0,1,1.0,,,,,,,0.5332318544387817,0.7459062933921814,15.67898941040039,0.00912,,-1.0
10,358,0.49,28,22,0.0,29.0,0.0,0.004554381128400564,0.26605430245399475,0.2616308033466339,-0.04281790554523468,-0.09967662394046783,0.01678883284330368,0.016836941242218018,0.005633971653878689,0.012888222001492977,0.20831815898418427,64,0.0377,0.0,1,0,0,1,0,0.0,,,,,,,0.4784826636314392,0.7482473254203796,15.184922218322754,0.00838,,-1.0
11,388,0.489,27,21,0.0,30.0,0.0,0.002632399555295706,0.3717774748802185,0.3683395981788635,-0.07544901967048645,-0.10000000149011612,0.01004160474985838,3.2079071388579905e-05,0.0038506139535456896,0.008871372789144516,0.21436934173107147,64,0.0373,0.0,1,0,1,0,0,0.0,,,,,,,0.46648460626602173,0.7191519737243652,15.15119743347168,0.00773,,-1.0
