epoch,lr,wall_s,train_pose_sl1,train_pose_loss,train_gripper_loss,train_total,train_aux_loss,train_pose_l1,train_pose_pos_l1,train_pose_rot_l1,train_gripper_acc,train_pose_pos_m,train_pose_rot_rad,train_pose_pm_mm,train_aux_pos_mm,train_aux_rot_deg,train_aux_pm_mm,val_pose_sl1,val_pose_loss,val_gripper_loss,val_total,val_aux_loss,val_pose_l1,val_pose_pos_l1,val_pose_rot_l1,val_gripper_acc,val_pose_pos_m,val_pose_rot_rad,val_pose_pm_mm,val_aux_pos_mm,val_aux_rot_deg,val_aux_pm_mm
0,0.000996057350657239,88.78,0.22121352357000618,0.22121352357000618,0.04769015077864593,0.36456150828024086,0.09565783393711356,0.48595842676142514,0.4477054630548267,0.5242113918318587,0.9788532838983051,0.008090906735051865,0.03167003437371577,23.511132645278664,65.69652052880343,26.417473184823063,95.65783393711357,0.25861336662321865,0.25861336662321865,0.06442421660119411,0.38996382687939984,0.06692623929316256,0.5304096793594146,0.6113728513570726,0.4494465295674086,0.9635854375128653,0.010937561836688458,0.026952906639552583,32.01026139201737,43.89490154819662,20.811194172154416,66.92623929316257
1,0.0009842915805643156,76.35,0.18499498895795669,0.18499498895795669,0.038637877634521256,0.29900871962308884,0.0753758533620986,0.42834228350449416,0.3914449942314019,0.4652395743939836,0.9817796610169491,0.007072498751962084,0.028124794804380605,20.51040409448541,52.15420892178002,19.951600594984864,75.3758533620986,0.25105063700709357,0.25105063700709357,0.04767514443865009,0.3665438461370495,0.06781807571065192,0.5207384148565661,0.6158330053174529,0.42564385478236094,0.9831932789805222,0.010998679444986899,0.025584771561355486,32.43281456435762,43.51800798075874,17.925245319238662,67.81807571065193
2,0.0009648882429441258,77.24,0.17108300310575356,0.17108300310575356,0.03700606441480439,0.27575731311561696,0.06766824568227187,0.40548311931602027,0.3694343896614293,0.4415318502460496,0.9822695974576271,0.006675456939028355,0.026688728599919605,19.36645791944811,46.90637538935673,18.411602353351686,67.66824568227186,0.25445804463214233,0.25445804463214233,0.048572626131839776,0.3732091276919475,0.0701784514078573,0.5188902476254631,0.6224087506783109,0.41537171785904914,0.9887955198768809,0.01114357317372614,0.025037814380408002,32.44317970460369,46.048235064711555,17.08598123803258,70.1784514078573
3,0.0009381533400219318,77.85,0.16065561417805946,0.16065561417805946,0.03466402321819106,0.2577318099848295,0.062412172918981414,0.38925948206145883,0.35544492267703603,0.4230740415847908,0.9837658898305085,0.006423287903811088,0.025583168024481354,18.628073456081545,43.38125626288228,17.27531484114193,62.41217291898141,0.2593102238926233,0.2593102238926233,0.06820149998329267,0.3911301699840054,0.06361845338127527,0.5256380799437771,0.6172433230055481,0.43403285825285925,0.9691876767396259,0.011019735401418028,0.026032471064092063,32.20836452993692,41.462993724089046,17.65980071921073,63.61845338127526
4,0.0009045084971874737,77.43,0.15112016228169708,0.15112016228169708,0.03459097584975899,0.24428239423087086,0.05857125678241758,0.37481633846537543,0.34356268678428764,0.406069990487422,0.9842161016949152,0.00620901294810287,0.024557515003292237,18.017863666922864,40.74173998876901,16.584612132802665,58.57125678241758,0.2448504067519132,0.2448504067519132,0.038067964894347495,0.35091122275307063,0.06799285752432686,0.5132553627511033,0.5935698975535,0.4329408867185523,0.9831932789805222,0.010564999980982445,0.025961722229041306,30.98601068393523,44.398404438706,16.572515212012828,67.99285752432687
5,0.0008644843137107057,77.55,0.14225083028234667,0.14225083028234667,0.032051825659325885,0.23013654339869144,0.05583388744458809,0.3617265319672682,0.333458455222643,0.3899946082951659,0.9856064618644068,0.006027088972929297,0.023586799114374286,17.51201185318878,38.831560023255264,15.982079329295583,55.833887444588086,0.24802431468369246,0.24802431468369246,0.03849520753933435,0.35226777738549797,0.06574825548073825,0.5218603276238054,0.6050248098473588,0.43869583471482543,0.980392158532343,0.010827650936941305,0.026324512035238976,31.51202634895215,44.62352454537103,16.756513548921568,65.74825548073825
6,0.0008187119948743448,83.65,0.13368790603984715,0.13368790603984715,0.03027255697661993,0.21659678504881213,0.05263632240436845,0.3484545713385283,0.322137555189557,0.3747715865656481,0.9859242584745763,0.005823422358292391,0.022666513208710288,16.9431362395822,36.67714490981425,15.474060989723052,52.63632240436845,0.2567945734626439,0.2567945734626439,0.07341843680674288,0.3944540828549895,0.064241070811655,0.5358868675405571,0.5973038089876416,0.47446995055308194,0.9775910380841637,0.010686075395750566,0.0284530914986,30.842836805376685,42.21266067745973,16.91486913874443,64.241070811655
7,0.0007679133974894982,77.96,0.12682976552869304,0.12682976552869304,0.030028434452044353,0.20807278002217663,0.05121458001371663,0.33791570921065445,0.3144663681797052,0.3613650502416037,0.9864141949152543,0.005685725836556847,0.021862075431272388,16.560224378165806,35.634635038421315,15.088780440469437,51.21458001371663,0.2608653568670529,0.2608653568670529,0.06929117770922952,0.3967266397482875,0.06657010445199094,0.5355528335945279,0.6075053690027457,0.4636002942627552,0.9775910380841637,0.010789614220355907,0.02774158985215743,31.49604350745845,45.087451569172515,17.569937821561517,66.57010445199093
8,0.0007128896457825362,78.6,0.11955334965013346,0.11955334965013346,0.0287315666394395,0.19682168089863608,0.048536765063970776,0.3263268886607582,0.30461729964462375,0.3480364764014543,0.9872484110169492,0.005508421812901052,0.021058493563747508,16.05638663237125,33.80397027989818,14.671695641357024,48.536765063970776,0.25750570554359287,0.25750570554359287,0.035986247506378743,0.3567797221055552,0.06328777216520964,0.5271804154086179,0.5855821684962895,0.4687786676636597,0.9831932789805222,0.010429211357394521,0.028151036007982008,30.459905043244362,42.235633170529574,15.92957413512237,63.28777216520964
9,0.0006545084971874736,83.49,0.1132422315051495,0.1132422315051495,0.026501098787880668,0.18633291239581876,0.04658958201564975,0.3160962550569389,0.29666472617852485,0.3355277853118161,0.9884004237288135,0.005364601500726983,0.020308051378292554,15.639271657377229,32.512377750254785,14.32278586462798,46.589582015649746,0.2572985743942047,0.2572985743942047,0.03109510865907709,0.3494822051511759,0.06108851993785185,0.5316395686120212,0.586564315133402,0.4767148068972996,0.9859943994287015,0.010470558270937255,0.02867377697586679,30.35217327918826,41.432244551866326,17.120089480851192,61.08851993785185
