epoch,lr,wall_s,train_pose_sl1,train_pose_loss,train_gripper_loss,train_total,train_pose_l1,train_pose_pos_l1,train_pose_rot_l1,train_gripper_acc,train_pose_pos_m,train_pose_rot_rad,train_pose_pm_mm,val_pose_sl1,val_pose_loss,val_gripper_loss,val_total,val_pose_l1,val_pose_pos_l1,val_pose_rot_l1,val_gripper_acc,val_pose_pos_m,val_pose_rot_rad,val_pose_pm_mm
0,0.000996057350657239,78.9,0.24023535113230535,0.24023535113230535,0.05357236086009917,0.2938077120034027,0.5143470529885216,0.4783529072415595,0.550341195973058,0.977008132798574,0.008832793686963923,0.04172731521614095,26.27368507584733,0.23481829902705023,0.23481829902705023,0.052974148092567085,0.2877924440621662,0.49498803174796224,0.6133625396326476,0.37661352736943243,0.9775910397537616,0.011241596447778683,0.02833147206101097,32.972858321307754
1,0.0009842915805643156,77.87,0.2080844243633131,0.2080844243633131,0.04526123613427906,0.2533456606129699,0.46339407642894886,0.4267170094816867,0.5000711423403014,0.9797933377896613,0.007877039219254426,0.03792463054418989,23.395076810769112,0.23949443300565085,0.23949443300565085,0.07338446178356138,0.31287888811082065,0.4993006781536658,0.6039841478946162,0.39461719463853273,0.9635854358432674,0.011057048250793242,0.02986538079397685,32.4574626241328
2,0.0009648882429441258,74.31,0.19654677419818659,0.19654677419818659,0.04308510017863503,0.2396318745565287,0.44567366164848343,0.4107452644543214,0.4806020607550939,0.9807263814616756,0.0075839481543942145,0.03646355340134439,22.50559503003397,0.23585514068937435,0.23585514068937435,0.056622680902731516,0.29247782331387867,0.4993615600408292,0.5954955156777754,0.4032276142545107,0.9691876784092238,0.010897138129909332,0.030459885232421866,31.84986993127844
3,0.0009381533400219318,73.19,0.1873341494317892,0.1873341494317892,0.04158919623060195,0.22892334554576832,0.4317520553256101,0.3980072211348012,0.4654968906585758,0.9814366087344029,0.007349341009609042,0.03531731368970531,21.80450067501814,0.2215913940294116,0.2215913940294116,0.06006122330407135,0.28165262077702863,0.48372548083965183,0.5782810626577597,0.38916992348115315,0.9747899159663865,0.010592630388689976,0.02927988443095811,30.844996665038316
4,0.0009045084971874737,71.95,0.17846603857589066,0.17846603857589066,0.03951155034362035,0.2179775886543082,0.4185747793226531,0.386769284937471,0.4503802730437906,0.9819240196078431,0.0071428719133557,0.03417353661076802,21.21253317444454,0.21822371736628002,0.21822371736628002,0.08166314146014489,0.29988685559157896,0.47763121136430264,0.5861416697001257,0.36912075077452244,0.949579833602371,0.010698746728087339,0.02792466393246704,31.160952565090664
5,0.0008644843137107057,73.15,0.17004569878207385,0.17004569878207385,0.03882313654890845,0.20886883540029194,0.40658189061491246,0.3774479812744892,0.43571580027407714,0.9825089126559715,0.0069712794883053835,0.0330607074540301,20.711958398395044,0.22855556921130804,0.22855556921130804,0.04952838882303037,0.2780839557490763,0.4876272789403504,0.5895278214239607,0.385726755573636,0.9803921568627451,0.010767203085228843,0.02894831170179263,31.79302419788864
6,0.0008187119948743448,72.02,0.16213009908875042,0.16213009908875042,0.03639037126404235,0.19852047017152935,0.39444060929106306,0.36639628560679055,0.42248493127538134,0.9834280303030303,0.006767683973745069,0.03205654788729129,20.13167202698462,0.22789078750530212,0.22789078750530212,0.04710750847387047,0.2749983018853751,0.4907020820456059,0.5905610682750616,0.39084312027575924,0.9747899176359844,0.010806303917422514,0.02947625470887713,31.64142708839322
7,0.0007679133974894982,85.81,0.15484377945011313,0.15484377945011313,0.03452802879993975,0.18937180839386003,0.3837856626181254,0.3583649440059262,0.4092063799155162,0.9846117424242424,0.0066178356992070845,0.031044691928899755,19.708366273552073,0.2369770199811759,0.2369770199811759,0.039338775719998595,0.2763157939794017,0.5019008506412933,0.6041260805784487,0.3996755717849197,0.9775910364145658,0.011053355032426803,0.030295173139298328,32.324633193241446
8,0.0007128896457825362,73.18,0.14835257749214317,0.14835257749214317,0.0338148191197088,0.1821673966266892,0.3737986140258597,0.3499327024541224,0.39766452651397854,0.9852105614973262,0.006465000785229837,0.030171555513433063,19.2647406270266,0.21908851844422958,0.21908851844422958,0.04977480718130324,0.26886332448290173,0.4780731074282435,0.5581959102834974,0.39795031834717226,0.9803921568627451,0.010230193718099127,0.030070286411113766,29.885710511847037
9,0.0006545084971874736,72.68,0.14151052734856087,0.14151052734856087,0.03213300159312669,0.17364352911631054,0.363780110782268,0.3417530246809417,0.38580719725545926,0.986129679144385,0.006314189697046384,0.029265947186731717,18.823897892712164,0.23826322735858566,0.23826322735858566,0.058752756503199326,0.2970159781329772,0.5126958520305591,0.6071623436877039,0.41822932380922034,0.9747899159663865,0.011106354424453416,0.03170145892587697,32.64103062889155
10,0.0005936906572928624,71.83,0.13583292244350847,0.13583292244350847,0.031163895094610334,0.1669968175378075,0.35522653208962524,0.3349616087827028,0.3754914530989533,0.9861714572192514,0.006188118119380452,0.028484027899150968,18.447311487175032,0.23535504586556377,0.23535504586556377,0.04338717282715799,0.2787422195536082,0.5037534373814986,0.5990021903307832,0.40850467683554365,0.9859943977591037,0.010982027261697945,0.030929426748712522,31.93999259244828
11,0.0005313952597646568,72.89,0.12965742582305867,0.12965742582305867,0.029077135465606307,0.15873456131434482,0.34530960323551335,0.3262754786168615,0.36434372753542377,0.9871045008912656,0.0060278862974574915,0.027643754313004313,18.007356731582984,0.23944407839234136,0.23944407839234136,0.05388210836996218,0.2933261922093667,0.5101792883305323,0.5988278388142252,0.42153076372560666,0.9775910364145658,0.010956174469649457,0.0318901073657164,31.846338397815448
12,0.00046860474023534336,73.08,0.12411013801387924,0.12411013801387924,0.02738211405465177,0.15149225186350723,0.33669887256016706,0.3196939761732139,0.35370376842916545,0.9880514705882353,0.005907157653072806,0.02683342153409001,17.646612176993685,0.24982300784741462,0.24982300784741462,0.041054833137771994,0.29087784093301167,0.5225043724231025,0.5909479442430812,0.4540607868289413,0.988795518207283,0.010832044089875635,0.034359624677178575,31.537760988253506
13,0.0004063093427071377,83.87,0.11907601900026867,0.11907601900026867,0.02616974109674409,0.14524576005504305,0.32886318355108113,0.31289007964937443,0.34483628593876614,0.9885388814616756,0.005781636597860917,0.02616030021957429,17.28723018883384,0.23613694410364167,0.23613694410364167,0.0358536923799862,0.27199063948890406,0.5016061641922852,0.5822666274065397,0.42094568269593374,0.9775910380841637,0.010669265380677055,0.03176193456335061,31.09715193906585
14,0.00034549150281252644,72.85,0.11426224855045371,0.11426224855045371,0.023968566405645417,0.1382308149653854,0.321119668237772,0.30647114665644265,0.3357681901245619,0.9895137032085561,0.005663018069792798,0.025471304888619564,16.940981404500583,0.23248961918494282,0.23248961918494282,0.039348464871362815,0.27183808620069544,0.4955436781841834,0.5810836340699878,0.4100036995083678,0.9859943977591037,0.010649468358449576,0.03091621408839019,30.93983504806413
