iter,buffer,beta,ei_hi,ei_lo,roll_succ,roll_len,roll_ret,critic_loss,q_mean,target_mean,actor_loss,pg_loss,bc_loss,grip_loss,aux_c,aux_a,lam,n_expert,roll_min_pos,roll_close,roll_skip,roll_miss,roll_timeout,roll_fail,exp_kept,exp_succ,eval_min_pos,eval_min_rot,eval_close,eval_miss,eval_timeout,eval_fail,q_pi,a_absmean,grip_logit,buf_pos,eval_succ,best_succ
0,335,0.5,24,22,0.0,30.0,0.0,0.01004288624972105,0.3405613601207733,0.34906619787216187,0.7281301021575928,-0.10000000149011612,0.04757815599441528,0.7285827398300171,0.0031233509071171284,0.00878211297094822,0.3028264045715332,64,0.0075,0.0,5,0,6,0,5,0.6,,,,,,,0.3302221894264221,0.6766074895858765,2.2380523681640625,0.00896,,-1.0
1,704,0.4921,24,22,0.0,30.0,0.0,0.007944193668663502,0.35494285821914673,0.36450958251953125,0.3521895706653595,-0.09881173074245453,0.033757153898477554,0.37727370858192444,0.005860198754817247,0.012426533736288548,0.3440755307674408,64,0.0139,0.0,4,0,3,0,9,1.0,,,,,,,0.2871803641319275,0.7096593379974365,2.091291666030884,0.01705,,-1.0
2,1064,0.4841,24,22,0.25,29.75,0.25,0.004234174266457558,0.4144875407218933,0.39613422751426697,0.4274521768093109,-0.10000000894069672,0.02744647115468979,0.46963033080101013,0.0034844656474888325,0.005857845302671194,0.2647086977958679,64,0.0134,0.25,4,0,2,1,8,0.875,,,,,,,0.37777379155158997,0.7191213369369507,1.9356557130813599,0.0188,,-1.0
3,1523,0.4762,24,22,0.3333,30.0,0.3333,0.003328917548060417,0.36598098278045654,0.3560411334037781,0.36766988039016724,-0.10000000894069672,0.03499431163072586,0.3933291435241699,0.0042049759067595005,0.00870425533503294,0.27884140610694885,64,0.0096,0.333,1,0,4,0,9,0.889,,,,,,,0.3586268126964569,0.6870898604393005,2.0457115173339844,0.0197,,-1.0
4,1947,0.4683,24,21,0.3,30.0,0.3,0.00416599353775382,0.37846481800079346,0.3714348077774048,0.38597574830055237,-0.09977215528488159,0.030821368098258972,0.4194185137748718,0.0034854908008128405,0.0093733174726367,0.28143274784088135,64,0.0109,0.3,2,0,7,0,4,1.0,,,,,,,0.35451507568359375,0.6633695363998413,1.9881882667541504,0.019,,-1.0
5,2370,0.4603,24,21,0.0,29.62,0.0,0.0031818468123674393,0.3365028202533722,0.34426701068878174,0.7659454345703125,-0.09891301393508911,0.032376088201999664,0.7957450747489929,0.0027309313882142305,0.008722417987883091,0.28503867983818054,64,0.0125,0.0,2,0,7,1,6,0.833,,,,,,,0.3470160961151123,0.667686939239502,2.018712043762207,0.01772,,-1.0
6,2813,0.4524,24,21,0.5714,29.57,0.5714,0.005515478551387787,0.38300859928131104,0.3848307728767395,0.39321041107177734,-0.09875141084194183,0.046074360609054565,0.39410147070884705,0.005852272268384695,0.011423210613429546,0.3211704194545746,64,0.0252,0.714,1,1,2,0,8,0.875,,,,,,,0.3074735701084137,0.6314677596092224,2.0121519565582275,0.01884,,-1.0
7,3266,0.4444,24,21,0.0,30.0,0.0,0.0032708400394767523,0.3630729913711548,0.34874117374420166,0.5461721420288086,-0.09862709045410156,0.029685765504837036,0.5817217826843262,0.00249909283593297,0.007411812897771597,0.3519568145275116,64,0.0154,0.0,1,0,3,0,12,0.75,0.0935,0.8959,0.167,5,40,0,0.2802249789237976,0.5878693461418152,1.9764121770858765,0.01898,0.0625,0.0625
8,3713,0.4365,24,21,0.0,29.25,0.0,0.005531197413802147,0.308782696723938,0.31201842427253723,0.3732794523239136,-0.09877736121416092,0.03365045785903931,0.39928576350212097,0.003513601142913103,0.010940253734588623,0.3541829288005829,64,0.0093,0.0,1,0,7,1,7,0.714,,,,,,,0.2788879871368408,0.6707746386528015,1.9732246398925781,0.01804,,0.0625
9,4165,0.4286,24,21,0.1818,30.0,0.1818,0.006937549915164709,0.3249158263206482,0.3400677442550659,0.702842116355896,-0.09868501126766205,0.030121713876724243,0.7375649213790894,0.0022559708449989557,0.007437608204782009,0.3521823585033417,64,0.0093,0.182,1,0,9,0,4,0.5,,,,,,,0.2802099585533142,0.6340693235397339,2.085136890411377,0.01705,,0.0625
10,4621,0.4206,24,21,0.1429,29.86,0.1429,0.005200325511395931,0.22039051353931427,0.21277199685573578,0.4156453609466553,-0.09763742983341217,0.044561490416526794,0.4206456243991852,0.005768245551735163,0.007028362713754177,0.4390697479248047,64,0.0161,0.286,1,1,5,0,8,0.875,,,,,,,0.22237339615821838,0.6733641624450684,1.9287102222442627,0.0171,,0.0625
11,4983,0.4127,24,21,0.4286,30.0,0.4286,0.009119786322116852,0.31142404675483704,0.3046940863132477,0.3488334119319916,-0.09918583929538727,0.031917788088321686,0.38022059202194214,0.007447330746799707,0.007926170714199543,0.4051888585090637,64,0.0116,0.429,4,0,4,0,5,0.6,,,,,,,0.24478915333747864,0.6114138960838318,2.004891872406006,0.01706,,0.0625
