iter,buffer,beta,roll_succ,roll_len,roll_ret,critic_loss,q_mean,target_mean,actor_loss,pg_loss,bc_loss,grip_loss,aux_c,aux_a,lam,n_expert,roll_min_pos,roll_close,roll_skip,roll_miss,roll_timeout,roll_fail,exp_kept,exp_succ,eval_min_pos,eval_min_rot,eval_close,eval_miss,eval_timeout,eval_fail,q_pi,a_absmean,grip_logit,buf_pos,eval_succ,best_succ
14,301,0.486,0.0,0.0,0.0,0.002201882191002369,0.35464853048324585,0.3538258373737335,-2.4604849815368652,-2.5,0.03578460216522217,3.0359487936948426e-05,0.0028770689386874437,0.007400157395750284,2.9961955547332764,64,,0.0,1,0,0,0,1,1.0,,,,,,,0.8343914747238159,1.0570613145828247,19.30649185180664,0.01329,,-1.0
15,301,0.485,0.0,0.0,0.0,0.0015763376140967011,0.4164295494556427,0.42725303769111633,-2.4559030532836914,-2.5,0.04146135225892067,8.97458562576503e-07,0.002117700409144163,0.005269030574709177,3.028250217437744,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.8255592584609985,1.0565185546875,20.153215408325195,0.01329,,-1.0
16,301,0.484,0.0,0.0,0.0,0.0012166071683168411,0.42744892835617065,0.42665863037109375,-2.455808401107788,-2.499999761581421,0.041837841272354126,7.665643124710186e-07,0.0016965940594673157,0.00470522278919816,2.9684746265411377,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.8421833515167236,1.058736801147461,20.10223388671875,0.01329,,-1.0
17,301,0.483,0.0,0.0,0.0,0.003397081047296524,0.3405948877334595,0.3385918140411377,-2.452284336090088,-2.5,0.04460456594824791,0.00011481614637887105,0.003106921212747693,0.005992463789880276,3.024549722671509,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.8265693187713623,0.8919131755828857,19.05278205871582,0.01329,,-1.0
18,341,0.482,0.0,20.0,0.0,0.002741232980042696,0.42757076025009155,0.42755237221717834,-2.4392404556274414,-2.496459484100342,0.05348066985607147,2.2510814233100973e-05,0.00313018262386322,0.00743204215541482,2.9417972564697266,64,0.1071,0.0,0,0,2,0,0,0.0,,,,,,,0.8486171364784241,1.05195951461792,20.24251937866211,0.01173,,-1.0
19,381,0.481,0.0,20.0,0.0,0.003794262185692787,0.3241320848464966,0.3379773199558258,-2.4558722972869873,-2.500000476837158,0.04156842827796936,3.674824984045699e-05,0.004160831682384014,0.0050457557663321495,3.304128408432007,64,0.062,0.0,0,0,2,0,0,0.0,,,,,,,0.756629228591919,0.8497449159622192,18.568944931030273,0.0105,,-1.0
20,401,0.48,0.0,20.0,0.0,0.002432032488286495,0.34060198068618774,0.3522283434867859,-2.449744462966919,-2.5,0.04673614352941513,0.00010075898899231106,0.002028370974585414,0.006837079301476479,3.303223133087158,64,0.0701,0.0,1,0,1,0,0,0.0,,,,,,,0.7568365335464478,0.9304851293563843,19.121341705322266,0.00998,,-1.0
21,421,0.479,0.0,20.0,0.0,0.0036408361047506332,0.365053653717041,0.3864784836769104,-2.396980047225952,-2.5,0.06766610592603683,0.032978419214487076,0.0026318319141864777,0.004750561434775591,3.461790084838867,64,0.0915,0.0,1,0,1,0,0,0.0,,,,,,,0.7221697568893433,0.8970293998718262,18.73098373413086,0.0095,,-1.0
22,441,0.478,0.0,20.0,0.0,0.003080477472394705,0.39218637347221375,0.38038069009780884,-2.4279937744140625,-2.5,0.06866299360990524,4.992812137061264e-06,0.0024997745640575886,0.00667664036154747,3.1558122634887695,64,0.0817,0.0,1,0,1,0,0,0.0,,,,,,,0.7921890616416931,0.9564977884292603,18.27018165588379,0.00907,,-1.0
23,462,0.477,0.0,0.0,0.0,0.0035497299395501614,0.33228784799575806,0.3411460518836975,-2.4299044609069824,-2.5,0.06696082651615143,0.00017941970145329833,0.0019352699164301157,0.005910521373152733,3.0968923568725586,64,,0.0,1,0,0,0,1,1.0,,,,,,,0.8072608709335327,0.919608473777771,19.892166137695312,0.01082,,-1.0
24,483,0.476,0.0,0.0,0.0,0.003583890851587057,0.4758058190345764,0.480649471282959,-2.4412572383880615,-2.5,0.055273573845624924,0.00010792195098474622,0.0046339258551597595,0.0067223855294287205,2.9856700897216797,64,,0.0,1,0,0,0,1,1.0,,,,,,,0.8373329639434814,1.0631718635559082,19.383216857910156,0.01242,,-1.0
25,483,0.475,0.0,0.0,0.0,0.003769748145714402,0.40886956453323364,0.40622657537460327,-2.429117441177368,-2.5,0.06725209951400757,0.0002615432604216039,0.0022952849976718426,0.006737653631716967,2.9929633140563965,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.8352925777435303,0.9631590247154236,19.115345001220703,0.01242,,-1.0
26,523,0.474,0.0,20.0,0.0,0.0022749106865376234,0.40556755661964417,0.3990614414215088,-2.3922557830810547,-2.499999761581421,0.10340450704097748,0.00012972475087735802,0.002698309952393174,0.008419625461101532,2.838447332382202,64,0.0691,0.0,0,0,2,0,0,0.0,,,,,,,0.8807631731033325,1.0281982421875,21.979534149169922,0.01147,,-1.0
27,562,0.473,0.0,20.0,0.0,0.003994094207882881,0.3511028587818146,0.3474617004394531,-2.38984751701355,-2.5,0.10647834837436676,2.288873292854987e-05,0.0026171240024268627,0.007302125450223684,2.783966302871704,64,0.0643,0.0,0,0,1,0,1,0.0,,,,,,,0.8979993462562561,1.14508855342865,22.520694732666016,0.01068,,-1.0
28,602,0.472,0.0,20.0,0.0,0.0034709228202700615,0.3611089289188385,0.3546404242515564,-2.3648195266723633,-2.499178886413574,0.13066864013671875,2.4602277335361578e-06,0.0020659042056649923,0.007376793306320906,2.933637857437134,64,0.0978,0.0,0,0,2,0,0,0.0,,,,,,,0.8519042730331421,1.0861352682113647,21.534664154052734,0.00997,,-1.0
29,642,0.471,0.0,20.0,0.0,0.0041571976616978645,0.3975537419319153,0.4098862409591675,-2.364596366882324,-2.4980430603027344,0.12917853891849518,3.2363864193030167e-06,0.002228816505521536,0.008529896847903728,2.7218830585479736,64,0.0675,0.0,0,0,2,0,0,0.0,,,,,,,0.917762815952301,1.0035083293914795,21.959545135498047,0.00935,,-1.0
30,662,0.47,0.0,20.0,0.0,0.0070184338837862015,0.37770843505859375,0.3921642303466797,-2.3323731422424316,-2.5,0.16324791312217712,0.0016784837935119867,0.003170361742377281,0.005400936584919691,2.79888653755188,64,0.0567,0.0,1,0,1,0,0,0.0,,,,,,,0.8932123184204102,1.0267198085784912,21.593643188476562,0.00906,,-1.0
31,662,0.469,0.0,0.0,0.0,0.002275917213410139,0.4193871021270752,0.41070452332496643,-2.374523639678955,-2.496610403060913,0.11872845888137817,1.9930448615923524e-05,0.0015205482486635447,0.0066764396615326405,2.8908119201660156,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.8636363744735718,1.1086466312408447,23.52603530883789,0.00906,,-1.0
32,703,0.468,0.0,20.0,0.0,0.0037966498639434576,0.3411165475845337,0.3382507264614105,-2.3576066493988037,-2.49639892578125,0.13479727506637573,0.00016870912804733962,0.002641801256686449,0.007652320899069309,3.1717729568481445,64,0.0287,0.0,0,0,1,0,1,1.0,,,,,,,0.7870674133300781,1.0119789838790894,21.391008377075195,0.00996,,-1.0
33,723,0.467,0.0,20.0,0.0,0.0064880396239459515,0.3734452724456787,0.36426544189453125,-2.358440637588501,-2.4990110397338867,0.13737556338310242,1.6724097804399207e-06,0.0025082118809223175,0.0063862064853310585,2.812668800354004,64,0.0382,0.0,1,0,1,0,0,0.0,,,,,,,0.8884838819503784,1.0075156688690186,21.686546325683594,0.00968,,-1.0
34,765,0.466,0.0,0.0,0.0,0.003657865570858121,0.38458549976348877,0.375964879989624,-2.346620559692383,-2.5,0.1468978226184845,0.003957761451601982,0.004425010643899441,0.005047897808253765,2.7900867462158203,64,,0.0,0,0,0,0,2,1.0,,,,,,,0.8960294723510742,1.0748603343963623,20.480695724487305,0.01176,,-1.0
35,765,0.465,0.0,0.0,0.0,0.00423315167427063,0.39806288480758667,0.39688733220100403,-2.4032680988311768,-2.5,0.09267815202474594,1.874507006505155e-06,0.004485629964619875,0.008103777654469013,3.1539700031280518,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.7926518321037292,0.9258038401603699,20.640705108642578,0.01176,,-1.0
36,786,0.464,0.0,0.0,0.0,0.0034452127292752266,0.34347495436668396,0.34041959047317505,-2.416790246963501,-2.5,0.0801682323217392,4.395332325657364e-06,0.002355064731091261,0.006074634846299887,2.941127061843872,64,,0.0,1,0,0,0,1,1.0,,,,,,,0.8500142693519592,1.056219220161438,20.2989444732666,0.01272,,-1.0
37,806,0.463,0.0,20.0,0.0,0.0036826073192059994,0.3612889349460602,0.35414281487464905,-2.338630199432373,-2.5,0.15593084692955017,0.0023173571098595858,0.002145622856914997,0.006243319250643253,2.7511258125305176,64,0.0453,0.0,1,0,1,0,0,0.0,,,,,,,0.9087188839912415,0.9737534523010254,20.64495086669922,0.01241,,-1.0
38,822,0.462,0.0,16.0,0.0,0.005557107273489237,0.41592690348625183,0.41240304708480835,-2.3471062183380127,-2.496992826461792,0.14748328924179077,1.5888686903053895e-05,0.004272821359336376,0.004774461966007948,2.755420207977295,64,0.1098,0.0,1,0,0,1,0,0.0,,,,,,,0.906211256980896,1.0688246488571167,22.62531280517578,0.01217,,-1.0
39,843,0.461,0.0,0.0,0.0,0.004792765714228153,0.37088483572006226,0.3755136728286743,-2.375044107437134,-2.49849271774292,0.12053447961807251,0.00012724261614494026,0.0027336229104548693,0.005573652684688568,3.0690360069274902,64,,0.0,1,0,0,0,1,0.0,,,,,,,0.8140968680381775,1.0254566669464111,21.13704490661621,0.01186,,-1.0
40,864,0.46,0.0,0.0,0.0,0.004025121219456196,0.34401437640190125,0.33102887868881226,-2.2547478675842285,-2.4961721897125244,0.1660013496875763,0.0705939531326294,0.002265057759359479,0.009657704271376133,2.8403232097625732,64,,0.0,1,0,0,0,1,1.0,,,,,,,0.8788338899612427,1.004176139831543,19.22181510925293,0.01273,,-1.0
41,905,0.459,0.0,20.0,0.0,0.003425462171435356,0.4041387438774109,0.38778549432754517,-2.353562831878662,-2.499999761581421,0.13955804705619812,0.003917208407074213,0.00263399095274508,0.005923474673181772,2.8661789894104004,64,0.3167,0.0,0,0,1,0,1,1.0,,,,,,,0.8722413778305054,1.0783305168151855,20.146635055541992,0.01326,,-1.0
42,946,0.458,1.0,20.0,1.0,0.004729166626930237,0.4179201126098633,0.43147021532058716,-2.1143240928649902,-2.493295192718506,0.1377396583557129,0.23806232213974,0.003936992026865482,0.006338261067867279,3.030080556869507,64,0.0137,1.0,0,0,0,0,1,1.0,,,,,,,0.822847843170166,1.0766499042510986,18.923202514648438,0.0148,,-1.0
43,986,0.457,0.0,20.0,0.0,0.004223779309540987,0.38894134759902954,0.3909320831298828,-2.371013879776001,-2.5,0.1258275806903839,3.235272379242815e-05,0.002480826573446393,0.006252469960600138,2.970486640930176,64,0.1072,0.0,0,0,2,0,0,0.0,,,,,,,0.8416129350662231,0.9733209609985352,18.936908721923828,0.0142,,-1.0
44,1006,0.456,0.0,20.0,0.0,0.0024307959247380495,0.3428131639957428,0.33745473623275757,-2.3203325271606445,-2.494290828704834,0.171945720911026,6.942193431314081e-05,0.0016943566733971238,0.0038860971108078957,2.598714590072632,64,0.0628,0.0,1,0,1,0,0,0.0,,,,,,,0.9598171710968018,1.161498785018921,22.114707946777344,0.01392,,-1.0
45,1006,0.455,0.0,0.0,0.0,0.0026957921218127012,0.43367114663124084,0.4463310241699219,-2.3759379386901855,-2.5,0.12054356932640076,0.00032389024272561073,0.0015559239545837045,0.0063897306099534035,2.842128038406372,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.8796226382255554,1.1077207326889038,20.04627227783203,0.01392,,-1.0
46,1006,0.454,0.0,0.0,0.0,0.0014462531544268131,0.34952643513679504,0.34168732166290283,-2.361588716506958,-2.4936676025390625,0.1283511221408844,0.0006497830036096275,0.0016900439513847232,0.006155754439532757,2.8085267543792725,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.8878917098045349,0.963274359703064,18.749147415161133,0.01392,,-1.0
47,1047,0.453,0.0,20.0,0.0,0.00592363066971302,0.40634089708328247,0.3928089141845703,-2.3150033950805664,-2.4878313541412354,0.1698886603116989,0.0007455400773324072,0.006314737256616354,0.0043874639086425304,2.712620735168457,64,0.0692,0.0,0,0,1,0,1,1.0,,,,,,,0.9171320199966431,0.9808809757232666,18.266347885131836,0.01433,,-1.0
48,1047,0.452,0.0,0.0,0.0,0.0032595880329608917,0.40833228826522827,0.40626150369644165,-2.3358535766601562,-2.5,0.16166985034942627,0.00011596047988859937,0.0014877829235047102,0.004721666220575571,2.6894891262054443,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.9295445680618286,1.1154885292053223,21.043304443359375,0.01433,,-1.0
49,1047,0.451,0.0,0.0,0.0,0.004450491163879633,0.2989586591720581,0.30295437574386597,-2.3701984882354736,-2.495793342590332,0.12287561595439911,2.5983041268773377e-05,0.00410171365365386,0.005386223550885916,2.7760777473449707,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.8990358114242554,1.1473841667175293,23.137001037597656,0.01433,,-1.0
50,1067,0.45,0.0,20.0,0.0,0.002135979011654854,0.36567163467407227,0.37051525712013245,-2.332599401473999,-2.4977848529815674,0.1624399870634079,7.63004118198296e-06,0.002173102693632245,0.005475681275129318,2.944364070892334,64,0.0536,0.0,1,0,1,0,0,0.0,0.2003,0.675,0.0,0,17,3,0.8483274579048157,1.1042524576187134,21.93793487548828,0.01406,0.0,0.0
51,1088,0.449,0.0,0.0,0.0,0.003403471317142248,0.36649447679519653,0.3720226287841797,-2.379033327102661,-2.4903249740600586,0.10629034042358398,0.0017805000534281135,0.002228707540780306,0.006441525649279356,2.9769725799560547,64,,0.0,1,0,0,0,1,1.0,,,,,,,0.8365294337272644,1.094305396080017,21.65843963623047,0.01471,,0.0
52,1108,0.448,0.0,20.0,0.0,0.003977865446358919,0.3792199492454529,0.3920220732688904,-2.4080748558044434,-2.4855966567993164,0.07485626637935638,0.00011465794523246586,0.002927444176748395,0.005101831629872322,3.0728907585144043,64,0.0539,0.0,1,0,1,0,0,0.0,,,,,,,0.808879017829895,1.0018126964569092,18.82044219970703,0.01444,,0.0
53,1108,0.447,0.0,0.0,0.0,0.0019984589889645576,0.3609267473220825,0.3684540092945099,-2.36861252784729,-2.5,0.1284686028957367,5.197636255616089e-06,0.0020985279697924852,0.005827582906931639,3.039726734161377,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.822442352771759,1.080732822418213,21.946775436401367,0.01444,,0.0
54,1128,0.446,0.0,20.0,0.0,0.004738251678645611,0.4029918909072876,0.3984549641609192,-2.3471338748931885,-2.492126941680908,0.1419113278388977,2.315262463525869e-06,0.0015734212938696146,0.006158781703561544,2.8462185859680176,64,0.1003,0.0,1,0,1,0,0,0.0,,,,,,,0.8755922317504883,1.0888975858688354,22.348217010498047,0.01418,,0.0
55,1168,0.445,0.0,20.0,0.0,0.004422925412654877,0.34606045484542847,0.34106165170669556,-2.325329065322876,-2.5,0.1707395315170288,1.6842495824676007e-06,0.003995432518422604,0.007859313860535622,2.982217311859131,64,0.1269,0.0,0,0,2,0,0,0.0,,,,,,,0.8383023738861084,1.1392505168914795,23.60679817199707,0.0137,,0.0
56,1168,0.444,0.0,0.0,0.0,0.005126836244016886,0.3868393898010254,0.39246392250061035,-2.381234884262085,-2.4951581954956055,0.10938044637441635,0.0008556508109904826,0.00252716732211411,0.00737428106367588,2.947695255279541,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.8464776873588562,1.1812423467636108,20.967784881591797,0.0137,,0.0
57,1186,0.443,1.0,18.0,1.0,0.0026525487191975117,0.37604114413261414,0.3712729811668396,-2.3789825439453125,-2.5,0.1187170073390007,7.49149785406189e-06,0.003174247918650508,0.004586235620081425,2.7246642112731934,64,0.0336,1.0,1,0,0,0,0,0.0,,,,,,,0.9175442457199097,1.0092828273773193,20.86781883239746,0.01433,,0.0
58,1226,0.442,0.0,20.0,0.0,0.003412693738937378,0.3848923444747925,0.3726705312728882,-2.307952642440796,-2.49639892578125,0.18660277128219604,3.8614402001257986e-05,0.003187992610037327,0.0036097471602261066,2.768150806427002,64,0.133,0.0,0,0,2,0,0,0.0,,,,,,,0.9018290042877197,1.041932463645935,21.936649322509766,0.01387,,0.0
59,1267,0.441,0.0,20.0,0.0,0.006067283917218447,0.428921103477478,0.42766499519348145,-2.381831407546997,-2.500000238418579,0.1152249202132225,0.0003450714284554124,0.004092255607247353,0.005197800695896149,2.8318943977355957,64,0.0505,0.0,0,0,1,0,1,1.0,,,,,,,0.8828012943267822,1.1317296028137207,21.014970779418945,0.01421,,0.0
60,1267,0.44,0.0,0.0,0.0,0.0057820724323391914,0.3952925205230713,0.3963501453399658,-2.283043146133423,-2.497105598449707,0.21151897311210632,0.00027392839547246695,0.0015778390225023031,0.004539057146757841,2.6667463779449463,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.9363865852355957,1.210209846496582,23.607126235961914,0.01421,,0.0
61,1307,0.439,0.0,20.0,0.0,0.004335708916187286,0.3693661689758301,0.3628649115562439,-2.3183953762054443,-2.498025894165039,0.17681483924388885,3.065667988266796e-05,0.0029072905890643597,0.005570021457970142,2.749013662338257,64,0.0364,0.0,0,0,2,0,0,0.0,,,,,,,0.9086990356445312,1.0313466787338257,21.543926239013672,0.01377,,0.0
62,1327,0.438,0.0,20.0,0.0,0.002112028654664755,0.36963963508605957,0.37296777963638306,-2.36047101020813,-2.4994256496429443,0.13361230492591858,0.0012822261778637767,0.0023913863115012646,0.00812019407749176,2.9025044441223145,64,0.0931,0.0,1,0,1,0,0,0.0,,,,,,,0.8611272573471069,1.059341549873352,21.081003189086914,0.01356,,0.0
63,1368,0.437,0.0,20.0,0.0,0.003698873333632946,0.3657290041446686,0.3629486858844757,-2.335104465484619,-2.499999761581421,0.16300901770591736,4.81086772197159e-06,0.0020912264008075,0.003763006068766117,2.6558496952056885,64,0.0184,0.0,0,0,1,0,1,1.0,,,,,,,0.9413182735443115,1.018731951713562,21.23984718322754,0.01389,,0.0
64,1408,0.436,0.0,20.0,0.0,0.003290991997346282,0.39389336109161377,0.3977593183517456,-2.3747916221618652,-2.4988112449645996,0.12146209925413132,8.449976303381845e-05,0.002044092398136854,0.004946182016283274,3.1683287620544434,64,0.0789,0.0,0,0,2,0,0,0.0,,,,,,,0.7886844277381897,1.0529178380966187,21.818340301513672,0.01349,,0.0
65,1426,0.435,1.0,18.0,1.0,0.003972264472395182,0.39923471212387085,0.39891672134399414,-2.3383395671844482,-2.497044086456299,0.15677598118782043,4.94129017170053e-05,0.0021827577147632837,0.00375858205370605,2.7987396717071533,64,0.0393,1.0,1,0,0,0,0,0.0,,,,,,,0.8922030925750732,1.082435965538025,22.798112869262695,0.01403,,0.0
66,1426,0.434,0.0,0.0,0.0,0.005935508757829666,0.3766385316848755,0.38136523962020874,-2.3497605323791504,-2.4972009658813477,0.14466571807861328,0.00014691117394249886,0.001562959048897028,0.005255639087408781,3.066467761993408,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.8143573999404907,1.1448533535003662,22.26436996459961,0.01403,,0.0
67,1426,0.433,0.0,0.0,0.0,0.0026245489716529846,0.40770843625068665,0.41153115034103394,-2.298144817352295,-2.497138023376465,0.1966896951198578,6.016765837557614e-06,0.0012873003724962473,0.004595176782459021,2.7783334255218506,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.8987899422645569,1.1465201377868652,23.163833618164062,0.01403,,0.0
68,1426,0.432,0.0,0.0,0.0,0.002436267212033272,0.4081888794898987,0.410334050655365,-2.301729202270508,-2.496974468231201,0.19295774400234222,7.953413842187729e-06,0.0011816945625469089,0.004559672437608242,2.7779135704040527,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.8988667726516724,1.1563119888305664,23.441768646240234,0.01403,,0.0
69,1441,0.431,0.0,15.0,0.0,0.004973755218088627,0.3775697946548462,0.38212698698043823,-2.3101444244384766,-2.493339776992798,0.18110613524913788,0.00033430434996262193,0.0017109863692894578,0.0035099759697914124,2.7979164123535156,64,0.1303,0.0,1,0,0,1,0,0.0,,,,,,,0.8911415338516235,1.0490583181381226,21.91564178466797,0.01388,,0.0
70,1475,0.43,0.0,17.0,0.0,0.0038131820037961006,0.4176025092601776,0.4078707993030548,-2.261795997619629,-2.4962317943573,0.23186904191970825,5.525263986783102e-06,0.002752547850832343,0.0051226248033344746,2.772017478942871,64,0.0601,0.0,0,0,1,1,0,0.0,,,,,,,0.900510847568512,1.034456729888916,23.053720474243164,0.01356,,0.0
71,1515,0.429,0.0,20.0,0.0,0.005345537792891264,0.39065825939178467,0.3625681698322296,-2.256694793701172,-2.500000238418579,0.24073360860347748,0.0003192269359715283,0.002568134106695652,0.0045049614273011684,2.5254690647125244,64,0.016,0.0,0,0,2,0,0,0.0,,,,,,,0.989915132522583,1.0954569578170776,22.058303833007812,0.0132,,0.0
72,1515,0.428,0.0,0.0,0.0,0.0029432806186378,0.46078577637672424,0.4510050117969513,-2.3388736248016357,-2.4999518394470215,0.15888875722885132,4.0490016544936225e-05,0.0019145256374031305,0.00429795915260911,2.917734384536743,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.8568127155303955,1.053313970565796,21.600439071655273,0.0132,,0.0
73,1535,0.427,0.0,20.0,0.0,0.0034124497324228287,0.3167843222618103,0.3107914626598358,-2.323115587234497,-2.497246026992798,0.17170450091362,2.165548949051299e-06,0.002130676293745637,0.004847547505050898,3.155392646789551,64,0.133,0.0,1,0,1,0,0,0.0,,,,,,,0.79142165184021,1.1108500957489014,20.83702850341797,0.01303,,0.0
74,1553,0.426,0.0,18.0,0.0,0.003860954660922289,0.43997496366500854,0.44084516167640686,-2.347459077835083,-2.5,0.15037645399570465,0.0001431553828297183,0.0017138032708317041,0.004042693413794041,2.7849018573760986,64,0.1013,0.0,1,0,0,1,0,0.0,,,,,,,0.8976976871490479,1.062766432762146,21.69141960144043,0.01288,,0.0
75,1594,0.425,0.0,20.0,0.0,0.0029274302069097757,0.357572078704834,0.36516672372817993,-2.3051064014434814,-2.499999761581421,0.19097749888896942,0.00032049595029093325,0.001871568034403026,0.007190922275185585,2.8898000717163086,64,0.0789,0.0,0,0,1,0,1,1.0,,,,,,,0.8651117086410522,1.1229257583618164,20.985088348388672,0.01317,,0.0
