epoch,lr,wall_s,train_pose_sl1,train_pose_pm,train_pose_loss,train_gripper_loss,train_total,train_pose_l1,train_pose_pos_l1,train_pose_rot_l1,train_gripper_acc,train_pose_pos_m,train_pose_rot_rad,train_pose_pm_mm,val_pose_sl1,val_pose_pm,val_pose_loss,val_gripper_loss,val_total,val_pose_l1,val_pose_pos_l1,val_pose_rot_l1,val_gripper_acc,val_pose_pos_m,val_pose_rot_rad,val_pose_pm_mm,val_cond_delta
0,0.0009829629131445341,171.64,0.15121141413715347,0.019446448965321425,0.13612514304427,0.01664180429127912,0.15276694743429298,0.3709234056491001,0.23877311796978615,0.5030736925128179,0.994283160749507,0.006471304510420655,0.04337065881467195,19.446448965321427,0.2083024303396265,0.03317513425849673,0.23222593942305425,0.04806264360339787,0.2802885847908634,0.4710909412318454,0.4181173955088173,0.524064478479621,0.986013986986556,0.01126021373743465,0.044672324610895764,33.17513425849673,5.2483720779418945
1,0.0009330127018922195,172.01,0.14993987996608782,0.019298304515271734,0.13508813186407206,0.01465283996715732,0.1497409718967166,0.3691030259903601,0.2370731159383376,0.5011329353737408,0.9946298693293886,0.006422759027080702,0.043209485756508875,19.29830451527173,0.2160094570377212,0.035047448997869914,0.2453321452602084,0.03917289583776624,0.2845050379251822,0.48527381136700826,0.44068774865779564,0.5298598869975074,0.9883449883449883,0.011916066730494822,0.045196970642516106,35.047448997869914,7.113543510437012
2,0.0008535533905932737,172.08,0.14924572190707017,0.01905053384010579,0.13335373709657958,0.0136958421837498,0.14704957939463958,0.36704487776791556,0.2337583692365967,0.5003313872323939,0.9953001725838264,0.006334446542354436,0.04311963196391978,19.05053384010579,0.20142135611086182,0.0326678019173287,0.22867461639545458,0.043656116753104546,0.2723307326818124,0.4632477614429447,0.41323661449905874,0.5132588834473581,0.986013986986556,0.011128188883733778,0.04387916818191677,32.6678019173287,6.040956497192383
3,0.00075,172.15,0.14688560834679848,0.01864815887644211,0.1305371121828549,0.012060124050234971,0.14259723614702915,0.362656763628037,0.2287599099708144,0.4965536171750439,0.9958240877712031,0.006198177633520503,0.042768423552064616,18.64815887644211,0.19891048443345202,0.03285115813545553,0.22995810992234236,0.07626380506546904,0.3062219176536951,0.4628969959584705,0.4121607551068971,0.513633274392926,0.986013986986556,0.01110485823073865,0.04389788439640632,32.85115813545553,6.186964988708496
4,0.0006294095225512604,172.22,0.14220585897417934,0.017924811061897868,0.1254736775425823,0.010278204391217759,0.13575188201692331,0.3544360521512154,0.21976675501706802,0.4891053479627745,0.9961707963510849,0.005958403148174036,0.04213944791689427,17.924811061897866,0.19592586041608334,0.03254360894483703,0.22780526389469913,0.04512059737630796,0.2729258608151149,0.45849471978652173,0.40894847719263644,0.5080409753016937,0.9848484858210548,0.011041891782833284,0.04322850091126693,32.54360894483703,6.7128705978393555
5,0.0005,172.25,0.14085525719731812,0.01746962090019188,0.12228734632568246,0.007484693488162039,0.12977203990551378,0.3509510923654605,0.21410589787881285,0.4877962863892023,0.9973573101577909,0.005806228663281884,0.04204009951476221,17.46962090019188,0.19404608702465093,0.03188189338797178,0.22317325346397632,0.07997685279192442,0.30315010843577084,0.4546414461586025,0.4030973379150693,0.5061855477330846,0.9825174834900525,0.010880669101308554,0.043249156300004546,31.88189338797178,6.537428379058838
6,0.0003705904774487397,172.28,0.13785244495455448,0.016931999052270396,0.11852399350182545,0.005984679905268161,0.12450867337661499,0.34505697134771995,0.20723073302053605,0.4828832088078738,0.9979274531558185,0.0056185765344377685,0.04159585018118722,16.931999052270395,0.20015549711830966,0.032443054519715284,0.22710138361353974,0.05222592177412241,0.2793273053594402,0.46363644409568716,0.4131543373033439,0.5141185299777762,0.9848484848484849,0.011128977931045985,0.044106293921217773,32.44305451971529,7.415860176086426
7,0.0002500000000000001,172.26,0.13356991088719528,0.016282335409152467,0.11397634791228663,0.004594810260601878,0.11857115819359555,0.3376131982889754,0.19970670921445127,0.4755196861437792,0.998351208086785,0.005418565048844438,0.040964912437637294,16.282335409152466,0.19970367588363327,0.033050419228685485,0.23135293513050167,0.04533617678795787,0.2766891132284711,0.4625332422884472,0.4179620311393604,0.5071044250245973,0.986013986986556,0.01125535862368373,0.04334024378122427,33.050419228685485,6.939483642578125
8,0.00014644660940672628,172.3,0.1320681158027059,0.015777395514190874,0.1104417687697112,0.003401098276483853,0.11384286696947303,0.3333221086956693,0.19353675166295595,0.47310746505239304,0.9988211908284024,0.005252061720571942,0.040746917926083655,15.777395514190873,0.19511658946673074,0.03223163881154605,0.22562147048247722,0.07895014093785019,0.3045716091886267,0.45284524914268015,0.4065896180959848,0.49910083614585005,0.9825174825174825,0.01097404299030354,0.042613738943716305,32.23163881154605,7.640152931213379
9,6.698729810778065e-05,172.25,0.12988889532409886,0.015382866441736942,0.10768006527079986,0.0024431433806271783,0.11012320865599597,0.3293535337219459,0.18880131974434242,0.4699057453923677,0.9991756040433925,0.005126072813231402,0.04049438552993407,15.382866441736942,0.19568761686484018,0.03218976488567038,0.22532835592339923,0.0625634775171382,0.2878918326123333,0.45500538044876154,0.4067213893770338,0.5032893737435064,0.9848484858210548,0.010983478814137705,0.043002342158333685,32.18976488567038,8.028846740722656
10,1.70370868554659e-05,172.37,0.12896254285435235,0.01510927419378413,0.10576491947313385,0.0017125517624398032,0.10747747122139267,0.32612285339797037,0.18532494311560777,0.4669207621226179,0.9994452662721893,0.005029712945908947,0.040224966838316625,15.10927419378413,0.19583902811948514,0.03253436250946461,0.2277405413436445,0.06231612740936613,0.2900566674404211,0.45470099550582865,0.4111428151736448,0.4982591571507754,0.9883449893175583,0.011101903784629349,0.04258874860225302,32.53436250946461,7.502691745758057
11,0.0,172.21,0.12741675917830694,0.014941549220690008,0.10459084484057549,0.0015160362389937984,0.1061068810302125,0.323895222358626,0.1831219878628174,0.4646684558845366,0.9994683801775148,0.004972120176718792,0.04005749591697867,14.941549220690007,0.19523017396737924,0.03238815087434295,0.22671705414920976,0.0676217917450606,0.2943388445255084,0.4531394387041772,0.40935009849932924,0.4969287846749757,0.986013986986556,0.011056716306382542,0.04244003471829397,32.388150874342955,7.397121906280518
