epoch,lr,wall_s,train_pose_sl1,train_pose_loss,train_gripper_loss,train_total,train_aux_loss,train_pose_l1,train_pose_pos_l1,train_pose_rot_l1,train_gripper_acc,train_pose_pos_m,train_pose_rot_rad,train_pose_pm_mm,train_aux_pos_mm,train_aux_rot_deg,train_aux_pm_mm,val_pose_sl1,val_pose_loss,val_gripper_loss,val_total,val_aux_loss,val_pose_l1,val_pose_pos_l1,val_pose_rot_l1,val_gripper_acc,val_pose_pos_m,val_pose_rot_rad,val_pose_pm_mm,val_aux_pos_mm,val_aux_rot_deg,val_aux_pm_mm
0,0.000996057350657239,17.68,0.23545117750763894,0.23545117750763894,0.0809162655307983,0.43954017787025523,0.12317273519360102,0.5143868923187256,0.491178179360353,0.5375956044747279,0.9649639423076923,0.009552745474502444,0.03128265711980371,27.873583352909638,79.91999492335778,48.806853907266564,123.17273519360103,0.19545060392020464,0.19545060392020464,0.07431584586198925,0.36056100370503275,0.09079455870206282,0.4577011483557084,0.5045673076679059,0.41083498453559664,0.9579831949469089,0.009822420213705435,0.023465497836637563,29.49436213455948,58.36808594877646,29.177150578275914,90.79455870206283
1,0.0009842915805643156,17.69,0.16601164060143325,0.16601164060143325,0.05630977684273743,0.3103877337506184,0.08806631642465408,0.41064660789874885,0.4053206286751307,0.4159725852883779,0.975,0.007863812539010093,0.024188092701996747,23.034474776627924,60.3365165539659,25.230228169717517,88.06631642465408,0.18658617151384593,0.18658617151384593,0.08056486510679502,0.3391914795092842,0.07204044689567816,0.4407303146287507,0.5005884496938615,0.3808721742209266,0.9579831966165067,0.009646071551539818,0.02179602940543359,28.38347746836705,47.33574294409498,26.359940337825243,72.04044689567817
2,0.0009648882429441258,17.44,0.14747083012301188,0.14747083012301188,0.056651778451095404,0.2858001764004047,0.08167756815942434,0.3812773510813713,0.3769497465628844,0.3856049571472865,0.971875,0.007318421340404222,0.022443568634872253,21.297183962395557,55.7690939364525,21.807947207743414,81.67756815942434,0.17136040634634783,0.17136040634634783,0.06247070553798635,0.3103737868681675,0.07654267793693462,0.41187198055224594,0.449225758387595,0.3745182058056529,0.9719887988574031,0.008764294255264,0.021353597525788956,25.759153887212108,49.97178871466332,22.453278243580552,76.54267793693462
3,0.0009381533400219318,18.27,0.1371766457764002,0.1371766457764002,0.059424746233540084,0.272433332239206,0.07583193976718645,0.36390085208874484,0.3609809544224005,0.3668207472333541,0.9736778846153846,0.007004033521605799,0.0213624275325296,20.41206176464374,52.06153325449962,19.159145803740685,75.83193976718646,0.16131006260545983,0.16131006260545983,0.057686452375573606,0.2876077601973082,0.06861124570671917,0.3959273534829543,0.4307058900177312,0.36114877871438567,0.9635854358432674,0.008361102874894269,0.02074995720419897,24.366280390080117,47.918643510224776,20.618282256623072,68.61124570671917
4,0.0009045084971874737,17.97,0.12543309692006846,0.12543309692006846,0.05144842573119184,0.24637587385681958,0.06949435135779472,0.3444211561519366,0.3395619318462335,0.3492803813173221,0.977704326923077,0.006588766689842137,0.020332847324271614,19.201136688486887,47.549310111655636,17.675032046449978,69.49435135779473,0.15306978706134802,0.15306978706134802,0.05801885963237586,0.2839856075973404,0.07289695833660975,0.38512792807667195,0.41138270772805735,0.35887311862296417,0.9719887988574031,0.00797708150969834,0.02066861708708504,23.498445086661174,49.355757973190784,19.889631410176328,72.89695833660976
5,0.0008644843137107057,18.5,0.11710065961457215,0.11710065961457215,0.049574311213711135,0.23122797402051778,0.06455300385848833,0.3302183450414584,0.3270639337026156,0.3333727531708204,0.9772836538461539,0.006344763771630823,0.019420042186259076,18.47387751062902,44.39322932694967,16.26476132287586,64.55300385848834,0.15154964654218583,0.15154964654218583,0.05959043883475937,0.2890000192224145,0.07785993440895855,0.3855125688705124,0.42115283371353684,0.34987228799934816,0.969187675070028,0.0081923066114052,0.020211041192798054,23.95425212546056,52.26111461092778,17.81155963054311,77.85993440895855
6,0.0008187119948743448,20.06,0.11030286860007506,0.11030286860007506,0.04588314178668392,0.21922538343530434,0.06303937419389304,0.31743796622523895,0.3135721869766712,0.32130374965759423,0.9792067307692308,0.006087138428567694,0.01873344170789306,17.742120277566407,43.19300170844564,15.382622308185566,63.03937419389303,0.1347840720740687,0.1347840720740687,0.07554526235751745,0.28252456401910436,0.07219522842923466,0.3657089844137347,0.3792081746567531,0.3522097590256806,0.9635854358432674,0.007366186397864956,0.020300045197292203,21.60230278186187,48.269945220286104,18.028675806534064,72.19522842923466
7,0.0007679133974894982,19.69,0.10623994773397079,0.10623994773397079,0.047874044098604754,0.2142113653799662,0.06009737409364719,0.31115199591104803,0.3066184371136702,0.31568555774597024,0.9794471153846154,0.0059487000492831265,0.01840125974984123,17.365548111355075,41.16463189801345,14.870493873728101,60.09737409364719,0.13479879168736167,0.13479879168736167,0.06487138716488325,0.27079992313511897,0.07112974533680774,0.3559996282854,0.3788309332703342,0.3331683233004658,0.9691876767396259,0.007371429361778648,0.01916723702551604,21.718236862966158,46.75627571820211,18.831294196163558,71.12974533680774
8,0.0007128896457825362,18.5,0.10043465694269309,0.10043465694269309,0.043694391542185955,0.20103290112545857,0.05690385282326203,0.30096889562331713,0.2981693541774383,0.3037684357510163,0.9807091346153847,0.005788022012879642,0.017685555555642798,16.911335955732145,38.89073197944806,14.171383651670036,56.90385282326203,0.1408709594014646,0.1408709594014646,0.062135367281213195,0.2704293757092719,0.06742304463346466,0.36332712228558645,0.38129787760622363,0.3453564021099849,0.9635854358432674,0.007514304889715603,0.019829294667774888,21.985165456555137,45.36413287623924,17.00017436069224,67.42304463346466
9,0.0006545084971874736,17.61,0.09378253826155113,0.09378253826155113,0.04512405773947159,0.19221989291791733,0.05331329648884443,0.2877881487974754,0.2858241441158148,0.2897521584079816,0.9792067307692308,0.005547778697039645,0.01688483253551217,16.233510807013282,36.64924884931399,13.415812866121177,53.31329648884443,0.1278098506712112,0.1278098506712112,0.05847045901317556,0.2558309251353854,0.06955061963542837,0.3441100357627334,0.38390167821355226,0.30431840483214007,0.9719887955182073,0.007474391031175518,0.017525743093101585,22.0247810883891,46.229813362703936,18.31688555381636,69.55061963542836
