epoch,lr,wall_s,train_pose_sl1,train_pose_pm,train_pose_loss,train_gripper_loss,train_total,train_aux_loss,train_pose_l1,train_pose_pos_l1,train_pose_rot_l1,train_gripper_acc,train_pose_pos_m,train_pose_rot_rad,train_pose_pm_mm,train_aux_pos_mm,train_aux_rot_deg,train_aux_pm_mm,val_pose_sl1,val_pose_pm,val_pose_loss,val_gripper_loss,val_total,val_aux_loss,val_pose_l1,val_pose_pos_l1,val_pose_rot_l1,val_gripper_acc,val_pose_pos_m,val_pose_rot_rad,val_pose_pm_mm,val_aux_pos_mm,val_aux_rot_deg,val_aux_pm_mm
0,0.000996057350657239,301.54,0.31712806930913584,0.028773937717267162,0.2014175644573058,0.08069946335445481,0.39668561405965974,0.11456858698730689,0.6273832427470255,0.5532701936975184,0.7014962919835765,0.9639448221757322,0.009631877969638698,0.04227304687746898,28.77393771726716,78.63410703339088,30.565703070537207,114.56858698730689,0.37601313846451895,0.0363415792761814,0.2543910546880476,0.05370088325453406,0.38807232590282664,0.07998038244013693,0.6825879349761984,0.7137346214273063,0.6514412209767253,0.9775910380841637,0.012396880302901696,0.03898621124087596,36.341579276181406,54.469942639605335,28.327112261080828,79.98038244013692
1,0.0009842915805643156,233.83,0.2918678260560315,0.026140177421754996,0.18298124238287555,0.06957139452202363,0.3467399153437575,0.09418727926691706,0.59050790008516,0.5007628977735172,0.6802528980947937,0.9684558054393305,0.008719343046665535,0.04098448981277676,26.140177421755,65.1128080100694,28.60679157951374,94.18727926691706,0.3592634216910985,0.03569836051044177,0.24988852266003103,0.06384948878979482,0.4009087113272242,0.08717069731039159,0.6613326720496854,0.705285570033792,0.6173797864206031,0.9551820761683274,0.012205101565277878,0.036908099130422124,35.698360510441766,61.21552207556759,28.1534724704478,87.17069731039159
2,0.0009648882429441258,265.46,0.2788291006937436,0.024811734852603164,0.17368214444947044,0.06612772368299911,0.3263230378034225,0.08651316946052856,0.5716888951332499,0.474866057165497,0.6685117281131665,0.9703844142259415,0.008273041134439097,0.04027344342554962,24.811734852603166,59.93055427548277,27.45613911167213,86.51316946052856,0.346600260220322,0.03406668244143661,0.23846677884835155,0.06946850898845189,0.38223706306863564,0.07430176749950697,0.6405255019831724,0.6749670909566372,0.6060839236951342,0.9607843137254902,0.011676347762325397,0.03624056080351023,34.06668244143661,49.452208827774065,25.98054884219647,74.30176749950698
3,0.0009381533400219318,263.45,0.2710403701033303,0.024226056413810745,0.16958239547534218,0.06461963295511838,0.3153788581116429,0.0811768295866862,0.5599317264170327,0.4642329036129568,0.6556305444514902,0.9706622646443515,0.008088588500765609,0.03952593583551286,24.226056413810745,56.464705062897636,26.386068401179585,81.1768295866862,0.3418298801120256,0.034258335291379303,0.23980835280498536,0.05061681901498669,0.3648702290211739,0.07444506036300286,0.6320805459463296,0.6793462639095402,0.5848148456808566,0.980392158532343,0.011763494208726395,0.034879567378124934,34.258335291379304,48.85533515687416,25.714825842605695,74.44506036300285
4,0.0009045084971874737,210.36,0.2648691334391488,0.02353820974732044,0.1647674687378202,0.06121534492920842,0.3039930481229866,0.0780102343310185,0.5496352475495019,0.45125352002088,0.6480169685004147,0.9714794717573222,0.007864608492694452,0.039053184309561256,23.538209747320437,54.396634204430065,25.5500128907831,78.01023433101851,0.32936115625525725,0.03448310725557871,0.24138174725680792,0.051745820905314106,0.3625977289776842,0.06947016258950994,0.6189063313294526,0.6763576350960077,0.5614550106999587,0.9719887988574031,0.011699953387786193,0.03375965972491005,34.48310725557871,45.737047332759,24.15368689786667,69.47016258950995
5,0.0008644843137107057,282.58,0.25670903573537474,0.022837719927779613,0.159864039811068,0.05947700429855842,0.2946800086257597,0.07533896446352724,0.5377337509555796,0.4371266002809652,0.6383408988868841,0.9723293671548117,0.007618905862434825,0.03848774254976706,22.837719927779613,52.60127792563523,24.931593288520546,75.33896446352723,0.3372236436822501,0.0357993219663449,0.25059525309657515,0.059342805264877674,0.38215101332891555,0.07221295440397343,0.6314281797876545,0.6964960382098243,0.5663603098452592,0.9635854375128653,0.01206647299741413,0.033775720317490626,35.799321966344905,46.4881894802179,23.78227775057319,72.21295440397343
6,0.0008187119948743448,232.72,0.25265372239022077,0.022390561825186638,0.15673393336861202,0.05882700205201899,0.28752754340299,0.07196660799648473,0.5309320997493536,0.42849802581211516,0.6333661718785014,0.9730975418410042,0.007469203015282812,0.038177166856965636,22.390561825186637,50.302404166047296,24.370523710776236,71.96660799648473,0.3364689518757561,0.035174563485367294,0.24622194940636472,0.09705413544044442,0.40562273666304366,0.06234666481822813,0.6252453903190228,0.6877613393198542,0.5627294368102771,0.9663865579610446,0.01191200037859902,0.03365915539969249,35.174563485367294,40.957856881601806,23.92748436290404,62.34666481822813
7,0.0007679133974894982,271.73,0.24770086313204287,0.021811948000028666,0.1526836364775522,0.05620607303184648,0.2778852226282762,0.06899551332589224,0.5230317916019691,0.41834496423040973,0.6277186122399494,0.9743887290794979,0.007292908194054027,0.03784588434261944,21.811948000028668,48.395741734825165,23.900772402984533,68.99551332589223,0.3254828185093503,0.03434748775964858,0.2404324125592448,0.05694192544105841,0.3634411858744314,0.06606684739933628,0.6167954470263142,0.6752432107257575,0.5583476804885543,0.9719887955182073,0.011680835704071349,0.033480355072589146,34.34748775964859,44.93737478508335,22.174698206862807,66.06684739933628
8,0.0007128896457825362,246.66,0.2415739160389581,0.021278634766763598,0.148950443809626,0.05366643737255358,0.2693071790413627,0.0666902975518272,0.5148826313193373,0.40861416826313013,0.621151093689717,0.975222280334728,0.007122235144215741,0.03745835456825699,21.2786347667636,46.81849178067062,23.55927668345227,66.6902975518272,0.3179636171885899,0.03295098856112369,0.23065692440969268,0.045240295388284515,0.33923341312996147,0.06333619857034764,0.6018617690778246,0.6506826570387982,0.5530408659235102,0.9803921568627451,0.011278372174468027,0.03322224194804827,32.950988561123694,43.234157242945265,23.078010043318322,63.336198570347634
9,0.0006545084971874736,226.75,0.23883997630250006,0.020877771514027563,0.14614440084563637,0.05100879704562176,0.26186210651215647,0.06470890855221818,0.5092150604500432,0.40013615727798707,0.6182939663965832,0.9767749738493724,0.006975531896135953,0.037292213561052306,20.87777151402756,45.55234869856341,23.116370598281,64.70890855221818,0.31644024059218184,0.03266305688257311,0.22864139589274965,0.04270779390503712,0.33227303949724724,0.06092385018990487,0.5942491718700954,0.6469951034927902,0.541503185985469,0.9859943994287015,0.011211521936585755,0.032474848966137705,32.66305688257311,41.3782174075518,22.916978724496584,60.923850189904876
