epoch,lr,wall_s,train_pose_loss,train_gripper_loss,train_total,train_pose_l1,train_pose_pos_l1,train_pose_rot_l1,train_gripper_acc,val_pose_loss,val_gripper_loss,val_total,val_pose_l1,val_pose_pos_l1,val_pose_rot_l1,val_gripper_acc
0,0.0009990133642141358,22.01,0.2610129763682683,0.054793734325476476,0.3158067110038939,0.5371048317517254,0.576223359520274,0.4979863086888067,0.9785401002506265,0.06571873634645384,0.11339675849431181,0.1791154968820206,0.25270400696421325,0.3004723068785994,0.2049356983744935,0.9246575342465754
1,0.000996057350657239,22.2,0.2170340107161001,0.03794196218527611,0.2549759725804317,0.46566464189897505,0.495482310540694,0.43584697751473067,0.9828477443609023,0.0479412074774912,0.0508025999959201,0.09874380737134855,0.2237292671040313,0.2480189036833097,0.19943963981246296,0.976027397260274
2,0.0009911436253643444,21.8,0.19287427225357906,0.0383623382212293,0.23123661016013689,0.4309109422497283,0.45837966660807905,0.40344221916115075,0.9822603383458647,0.040526153085982966,0.06295445459346248,0.10348060808769644,0.19860649170124367,0.22261529834303137,0.1745976889378404,0.964041095890411
3,0.0009842915805643156,22.22,0.16797111896718653,0.03508417380747285,0.20305529261068592,0.39662918097393257,0.42209480609511374,0.3711635511471215,0.9831610275689223,0.035267424961067224,0.045964116613342335,0.08123154264606841,0.1859033748711625,0.21070057623190422,0.16110617264288746,0.976027397260274
4,0.0009755282581475769,21.59,0.14553829484192052,0.03352977877499111,0.1790680736676792,0.365065340260814,0.38939060147543597,0.340740080017195,0.9835917919799498,0.033265936966628246,0.05717059704538894,0.09043653411407994,0.18145477343095492,0.2184196120663865,0.1444899560245749,0.9674657534246576
5,0.0009648882429441258,21.95,0.12610550521683872,0.030546279535552997,0.1566517846215339,0.3371274477631825,0.36058738521465983,0.31366751195494097,0.9854714912280702,0.029757678151538926,0.037474072449011346,0.06723175044745615,0.16552328471451588,0.20482287076238084,0.12622369540064302,0.9828767123287672
6,0.0009524135262330099,22.22,0.1122088931538258,0.031767241325040343,0.143976133970315,0.315200330731564,0.3356900312249224,0.2947106261674623,0.9851190476190477,0.0312496489296629,0.05604107973918523,0.0872907281330187,0.16449456733383544,0.19931993408970636,0.12966920466047444,0.9743150684931506
7,0.0009381533400219318,22.35,0.10031400205460109,0.03127267938921284,0.13158668129515827,0.2957715392859657,0.3140251947226082,0.2775178819073173,0.984453320802005,0.03657371731321901,0.04425355077606358,0.0808272679170517,0.18901649689021177,0.2263512589955983,0.15168173478482522,0.9828767123287672
8,0.0009221639627510075,22.07,0.08978491908588206,0.030765477108085214,0.12055039606558948,0.2783700122794412,0.2949143014007941,0.26182572229912404,0.9854714912280702,0.02755981474502446,0.050551466847935767,0.0781112795006739,0.15916002511161648,0.18408746588720035,0.13423259168455046,0.9845890410958904
9,0.0009045084971874736,21.76,0.08148215443157313,0.030277162204574756,0.11175931662433129,0.26381062075757145,0.2796891221127713,0.247932122800882,0.9850798872180451,0.0341714709767536,0.05070686922089694,0.08487834097587899,0.17657466620615084,0.20556448665383745,0.1475848440744289,0.976027397260274
10,0.0008852566213878945,21.77,0.07380940216152292,0.029622813417317456,0.10343221569419804,0.2509005896205591,0.2677165112997356,0.2340846683521916,0.9853540100250626,0.027398694561768886,0.06617538467661975,0.09357407934045138,0.15221302099015616,0.18176577903636515,0.12266025314592335,0.964041095890411
11,0.0008644843137107056,21.79,0.06786216176430085,0.030198680871457474,0.09806084285086408,0.24015551207955918,0.2549727047072317,0.22533831915311647,0.9856281328320802,0.028063280482406486,0.04738258560226388,0.07544586654395273,0.1567827869359761,0.18855340493051972,0.1250121600619734,0.9777397260273972
12,0.0008422735529643443,22.37,0.0629765073019535,0.02851414268927994,0.09149065013405375,0.23125168796918147,0.24506403001627527,0.21743934562331751,0.9862546992481203,0.026327274216670696,0.03686380304702341,0.06319107666407546,0.1494939273146734,0.18158987674811114,0.11739798681172606,0.9863013698630136
13,0.0008187119948743448,22.07,0.056871294158331136,0.027829101913321802,0.08470039601836886,0.21971800871062697,0.23503635864807548,0.20439965843706204,0.9863330200501254,0.025643066171403616,0.05723052104450252,0.08287358773897772,0.1468641947801799,0.1730738718011608,0.120654530721168,0.9691780821917808
14,0.0007938926261462366,22.03,0.05348405269975949,0.02757871012409967,0.08106276282765214,0.21272074220174536,0.22577537148070514,0.1996661140805199,0.9862938596491229,0.0241774892664119,0.04873728956261726,0.07291477979862526,0.14486056811189,0.16890791487203885,0.12081322706725499,0.9743150684931506
15,0.0007679133974894982,22.21,0.049309229272835535,0.02700501724361777,0.07631424631465945,0.20444209283605255,0.21880279862342922,0.19008138816906395,0.9871553884711779,0.025310511866660966,0.05837759202065533,0.08368810439763004,0.14816280485016026,0.17134096932737794,0.12498464425132699,0.9708904109589042
16,0.0007408768370508576,22.07,0.04578599366907936,0.025677902609222064,0.07146389645181205,0.19718483785041294,0.21034180957422519,0.18402786607058125,0.9886826441102757,0.0272299186517931,0.04020455969523077,0.06743447931661997,0.15562130612869784,0.18702294973477926,0.12421966476799691,0.9845890410958904
17,0.0007128896457825362,22.1,0.041862977313853446,0.026318403106780353,0.0681813804848227,0.18833744664090618,0.20203387516931184,0.17464101826188558,0.9882910401002506,0.025157614713151977,0.048290230946181574,0.07344784577415414,0.1502383686091802,0.17686112143405497,0.12361561027291702,0.976027397260274
18,0.0006840622763423389,23.31,0.03996906218989601,0.026661566240728463,0.0666306283194245,0.18358875314394632,0.19679158231369534,0.1703859230405406,0.987233709273183,0.025467411551165255,0.045293011485713804,0.0707604225775967,0.14902622977348223,0.17422163221117568,0.12383082641722405,0.9777397260273972
19,0.0006545084971874735,24.02,0.03752786263748817,0.02708737056791802,0.06461523325745026,0.17797880035295224,0.19083528455935025,0.16512231622124673,0.987312030075188,0.02850639054628268,0.03986343812860855,0.06836982867489122,0.15626691822728064,0.19165152352150172,0.12088231640319301,0.9863013698630136
20,0.0006243449435824271,24.94,0.03418181050699531,0.02471436849055979,0.05889617896319033,0.17146455490947665,0.18454259607875556,0.15838651433773807,0.9878602756892231,0.02749391494650547,0.03999358119621669,0.06748749601514373,0.15436365098169405,0.16717455760665137,0.141552743438172,0.9811643835616438
21,0.0005936906572928622,22.94,0.033394995642671906,0.023567737937005666,0.05696273357479047,0.16843891745073752,0.18090532619254032,0.15597250867158846,0.9890350877192983,0.026791622045717826,0.05652113830390042,0.08331276088544767,0.1502912842655835,0.1811610905274953,0.11942148443362484,0.9743150684931506
22,0.000562666616782152,23.46,0.02993658887581867,0.023250580223289137,0.053187169218645955,0.1599218865721148,0.17199387825222542,0.1478498948920042,0.9886043233082706,0.027025931948566274,0.05625186513548028,0.08327779638236515,0.14672372867799785,0.173390232026577,0.12005722216547351,0.9691780821917808
23,0.0005313952597646566,29.5,0.028090303584018296,0.022690308031374833,0.05078061163556157,0.1548065838210266,0.16678088492618168,0.142832282921276,0.9894266917293233,0.025735531997394888,0.04701920986583788,0.07275474132740334,0.14553358293559454,0.16969818509604834,0.12136898353083493,0.9777397260273972
24,0.0004999999999999998,22.61,0.027390130368390476,0.023928425905864685,0.05131855629440537,0.15265026399142162,0.16425426883207528,0.14104625769426352,0.9891525689223057,0.023904362999617238,0.04473400840612307,0.06863837107403638,0.13949271822220657,0.16423110214814748,0.1147543383787756,0.976027397260274
25,0.00046860474023534314,22.76,0.025020865952236612,0.021707466399839587,0.046728332403272316,0.1464405782091289,0.15841830574106752,0.1344628498368992,0.9895441729323309,0.02628924207736368,0.04455239815662985,0.07084164115255825,0.14663489285397202,0.17692805520475727,0.11634173285062999,0.9828767123287672
26,0.00043733338321784774,23.05,0.0239697466709448,0.021277153017856796,0.045246899667146956,0.1433269794759595,0.1538329324813415,0.1328210255929402,0.9905231829573935,0.024501592609776208,0.052980760188951884,0.07748235210980454,0.1411990607029771,0.1662627710667375,0.11613534717527155,0.9743150684931506
27,0.00040630934270713756,22.63,0.022381254868642578,0.020831832860989254,0.04321308775027668,0.13811165479042178,0.14803468480818255,0.12818862518346996,0.990170739348371,0.024953557803512435,0.04869989070990314,0.07365344903648716,0.1411616335788818,0.16361753458846107,0.11870573170176923,0.9811643835616438
