epoch,lr,wall_s,train_pose_sl1,train_pose_loss,train_gripper_loss,train_total,train_aux_loss,train_pose_l1,train_pose_pos_l1,train_pose_rot_l1,train_gripper_acc,train_pose_pos_m,train_pose_rot_rad,train_pose_pm_mm,train_aux_pos_mm,train_aux_rot_deg,train_aux_pm_mm,val_pose_sl1,val_pose_loss,val_gripper_loss,val_total,val_aux_loss,val_pose_l1,val_pose_pos_l1,val_pose_rot_l1,val_gripper_acc,val_pose_pos_m,val_pose_rot_rad,val_pose_pm_mm,val_aux_pos_mm,val_aux_rot_deg,val_aux_pm_mm
0,0.000996057350657239,76.17,0.21923642976744076,0.21923642976744076,0.04940949029196012,0.3665421420372956,0.0978962212017407,0.48365331771858233,0.44442656487492105,0.5228800687560423,0.9789995543672014,0.008017862746873853,0.03134458609018309,23.346836369903013,67.36695897597787,26.358015935287728,97.8962212017407,0.25690155307284923,0.25690155307284923,0.056489730791217475,0.3920311760835621,0.07863989365952355,0.5244384822057409,0.6239197781773842,0.42495712295633736,0.9691876767396259,0.011162536477028322,0.025286101091767894,32.5836933606646,47.22850312705801,22.098330134386494,78.63989365952355
1,0.0009842915805643156,74.65,0.18085922522606485,0.18085922522606485,0.03975334048350865,0.29809209716351914,0.077479530700255,0.4228036392765674,0.3855481975696941,0.4600590822318446,0.9809352718360071,0.006952494652626402,0.027593674339061857,20.183569139928796,53.55233309953183,20.358317386310777,77.479530700255,0.25917686755750696,0.25917686755750696,0.061439736070586184,0.40275814628400725,0.0821415357688228,0.5228453604113154,0.6106279802923443,0.435062752050512,0.9663865562914467,0.010946932308772365,0.02591875693252107,32.07681056748585,53.91161439089882,18.14338566726822,82.14153576882279
2,0.0009648882429441258,75.73,0.16762749362677176,0.16762749362677176,0.037798526920768336,0.2747130094763429,0.06928698890867399,0.4008556200911867,0.3643813637116801,0.437329876630064,0.9821468360071302,0.006571963463483275,0.026230935062117437,19.068031917938733,47.919450022293496,18.389522904287467,69.28698890867399,0.23287265186383277,0.23287265186383277,0.05035357897271629,0.34885684632453595,0.06563061808629864,0.49548536322030035,0.5778449454060456,0.4131257787805979,0.9831932773109243,0.010256954445307996,0.02452387941964701,30.2682077924327,43.27892655042373,17.968912832708728,65.63061808629864
3,0.0009381533400219318,75.48,0.15738677473841717,0.15738677473841717,0.035827072496848,0.2574218671483365,0.06420801993652037,0.3854081864450492,0.35120695626193826,0.4196094171195532,0.9832191399286988,0.006336360374621635,0.025170457212390532,18.391655912413636,44.46656961133455,17.30476446881263,64.20801993652036,0.2350117432720521,0.2350117432720521,0.04189423060550743,0.3366031018959708,0.059697130303673386,0.49289764117459955,0.5807229616060978,0.4050723429487533,0.9859943994287015,0.010334328144360907,0.024192737848484882,30.38478711573016,39.891739195885776,17.59411319242548,59.69713030367338
4,0.0009045084971874737,73.45,0.14785684238448607,0.14785684238448607,0.03348816538039917,0.24173770330965838,0.06039269559364268,0.37044491280208935,0.338731445943183,0.402158379501625,0.9841800356506238,0.0061106047876936225,0.024121470146757716,17.76325756288839,41.83874459382738,16.56279335129102,60.39269559364268,0.2410010130298572,0.2410010130298572,0.06924301830409955,0.3732001018457386,0.06295607117962103,0.5047299741696911,0.5874946858702588,0.42196526472308055,0.9551820744987295,0.010481395612598634,0.025261776610499338,30.54902810572075,42.769284376284986,16.94508513512831,62.95607117962103
5,0.0008644843137107057,75.15,0.13908284821891212,0.13908284821891212,0.031866774359118666,0.22715100741641406,0.05620138473981417,0.3570785929785905,0.3281074633121278,0.3860497238004909,0.9850155971479501,0.005919914393820227,0.02315944662307673,17.193138744655514,38.96696226913714,15.892332689774555,56.20138473981417,0.23836300816355632,0.23836300816355632,0.03776287575479315,0.3398583365254709,0.06373245622806188,0.5005063725118878,0.5734583240430228,0.4275543911784303,0.9831932789805222,0.010207603255114635,0.02541269189795526,30.109241839592197,43.47454195096045,16.641959388280522,63.732456228061885
6,0.0008187119948743448,77.21,0.13185815087813427,0.13185815087813427,0.03126353410312511,0.21702649627617973,0.05390481123909912,0.3459561479654754,0.31960971931032106,0.3723025796353923,0.9857954545454546,0.0057663201825915705,0.022333765553506406,16.781729059177657,37.38714864812858,15.416603229550367,53.90481123909912,0.24224946370311812,0.24224946370311812,0.04503877001817153,0.3499067907824236,0.06261855945074592,0.5142838432341397,0.5726438423498672,0.4559238396104978,0.9775910364145658,0.01020070536881268,0.027077366037069915,29.732595936131744,42.80855311002551,17.572413274873465,62.61855945074592
7,0.0007679133974894982,73.12,0.1242643044647261,0.1242643044647261,0.030950045297976497,0.20656890038952044,0.05135455078805619,0.3336014130854989,0.30942262468756626,0.3577802033294756,0.9858650846702317,0.005584620868159648,0.021465021136603625,16.279833654436462,35.66752302289381,14.950018287741232,51.354550788056194,0.24302373342320366,0.24302373342320366,0.07027823467548489,0.37434969379120514,0.06104772348029941,0.5107125547252783,0.5732636326501349,0.44816147680042173,0.9579831949469089,0.010218462028934592,0.026626892033077422,29.917499462679988,41.364265830159525,16.951977252781713,61.04772348029941
8,0.0007128896457825362,72.28,0.117472725769309,0.117472725769309,0.02861995501182276,0.19529253660756,0.04919985572868915,0.32313534148608514,0.3009503019870709,0.34532037945779676,0.986798128342246,0.005430551310137924,0.020730114022332928,15.838141827852384,34.175626888751665,14.627763598966515,49.19985572868915,0.24270567615159086,0.24270567615159086,0.06155435327200495,0.3630125407411271,0.058752516081102754,0.5131340632919504,0.5927539826775131,0.4335141332209611,0.9719887955182073,0.010545457488953733,0.025843290106004693,30.881415384740723,40.534363469990694,16.35637650401135,58.752516081102755
9,0.0006545084971874736,75.68,0.11170675419603014,0.11170675419603014,0.02723232311206586,0.1856876663239457,0.046748589309274405,0.31430726995070773,0.2938884282202432,0.3347261091578028,0.9873830213903744,0.005305096234606642,0.02008896164675766,15.481711254055062,32.54877542661845,14.179916670872203,46.74858930927441,0.2435729133398259,0.2435729133398259,0.07119499155286313,0.37410151983509543,0.05933361710244868,0.5175908806444216,0.5766587829222533,0.45852301660038175,0.9691876767396259,0.010266977359725982,0.027334158358370223,30.14864961431474,42.024762085338935,16.880418276800725,59.33361710244868
10,0.0005936906572928624,87.17,0.10563329284522623,0.10563329284522623,0.02758750111978626,0.17830903647523938,0.04508824240077625,0.304428680257045,0.28620248198934206,0.32265487819272565,0.9876058377896613,0.005164841329014848,0.019364034546183923,15.089555314796812,31.43721655900997,13.811301583822175,45.08824240077626,0.24611308402707932,0.24611308402707932,0.03809439298026368,0.3493859089222275,0.0651784320714093,0.5163978781519818,0.5764848607427934,0.45631092536349255,0.9831932773109243,0.010302522217108756,0.027187927576507172,30.167787202766963,45.24376677970091,17.271320485045067,65.1784320714093
11,0.0005313952597646568,76.56,0.10035637955043511,0.10035637955043511,0.025849089578256625,0.16932108492960693,0.043115615813184446,0.2955401532232443,0.2785659288047894,0.3125143760878347,0.9884274732620321,0.005027482740966181,0.01876472348327385,14.698962828745392,30.054626377123455,13.451706247050321,43.11561581318444,0.24272501318394638,0.24272501318394638,0.028905053422147154,0.33593255565280006,0.06430249873037432,0.5182924753143674,0.5829791275560021,0.45360583375815916,0.9915966386554622,0.010379173835942975,0.02707780712918073,30.339766523333825,45.055208931199644,17.670855765417567,64.30249873037432
12,0.00046860474023534336,73.85,0.09486458538873735,0.09486458538873735,0.02313787997012106,0.15939914334213456,0.041396678189635806,0.28619351981742286,0.27091171281701104,0.30147532584832953,0.9902796345811051,0.004889604258068809,0.018103892483321848,14.3093594919339,28.842195684219746,13.070778875028948,41.39667818963581,0.2523058240487128,0.2523058240487128,0.02667861262268546,0.338924504127823,0.059940070863447936,0.5240623359920598,0.581818500152823,0.46630618168192417,0.9943977591036415,0.010368715168214311,0.027757003684254253,30.12823409476534,41.26855574485634,17.375344244580656,59.940070863447936
13,0.0004063093427071377,73.35,0.08998575684433527,0.08998575684433527,0.02153928178995881,0.15141334557331396,0.039888306987370614,0.27777638492205986,0.2635197367871084,0.2920330311578438,0.9909898618538324,0.004755786061245423,0.017534542197125854,13.926081081317761,27.759466539410983,12.767745113214616,39.88830698737061,0.2510410409097244,0.2510410409097244,0.034413286210859526,0.34372835650163536,0.05827402658447498,0.5238510227503896,0.569524878630785,0.4781771218743311,0.9859943994287015,0.010165643567840258,0.0284040554606614,29.754267885487955,40.70669350002994,17.399692840616943,58.27402658447498
