iter,buffer,beta,ei_hi,ei_lo,roll_succ,roll_len,roll_ret,critic_loss,q_mean,target_mean,actor_loss,pg_loss,bc_loss,grip_loss,aux_c,aux_a,lam,n_expert,roll_min_pos,roll_close,roll_skip,roll_miss,roll_timeout,roll_fail,exp_kept,exp_succ,eval_min_pos,eval_min_rot,eval_close,eval_miss,eval_timeout,eval_fail,q_pi,a_absmean,grip_logit,buf_pos,eval_succ,best_succ
0,333,0.5,24,22,0.1667,29.67,0.1667,0.004028852563351393,0.3416294455528259,0.3503575325012207,0.25505053997039795,-0.09373334795236588,0.005171105265617371,0.3337891697883606,0.006017304491251707,0.009305001236498356,0.34940651059150696,64,0.0122,0.167,5,0,4,1,5,0.6,,,,,,,0.2682644724845886,0.6530052423477173,2.1745662689208984,0.01201,,-1.0
1,702,0.4921,24,22,0.3333,30.0,0.3333,0.0038783415220677853,0.39636126160621643,0.3920222520828247,0.46906375885009766,-0.09780432283878326,0.01998293027281761,0.5211449265480042,0.004544416908174753,0.011514627374708652,0.2650180459022522,64,0.0101,0.333,4,0,2,0,9,1.0,,,,,,,0.36904779076576233,0.6510345339775085,2.0143465995788574,0.01994,,-1.0
2,1063,0.4841,24,22,0.0,30.0,0.0,0.004168104380369186,0.31804558634757996,0.32076191902160645,0.32326480746269226,-0.09865495562553406,0.02642764151096344,0.36176449060440063,0.0062421634793281555,0.014599991962313652,0.2910652458667755,64,0.0066,0.0,4,0,4,0,8,0.875,,,,,,,0.3389444649219513,0.7585386037826538,2.084986448287964,0.01976,,-1.0
3,1522,0.4762,24,22,0.0,30.0,0.0,0.0036939429119229317,0.4036805033683777,0.39757239818573,0.33949899673461914,-0.09755353629589081,0.006404540501534939,0.41861289739608765,0.0050685107707977295,0.011261079460382462,0.29611217975616455,64,0.0059,0.0,1,0,6,0,9,0.889,,,,,,,0.3294479250907898,0.6895194053649902,2.0170891284942627,0.01905,,-1.0
4,1946,0.4683,24,21,0.1,30.0,0.1,0.0035854391753673553,0.39214861392974854,0.38126951456069946,0.4329451620578766,-0.09951131790876389,0.026383571326732635,0.47454097867012024,0.0039743962697684765,0.010296718217432499,0.30168086290359497,64,0.0089,0.1,2,0,9,0,4,1.0,,,,,,,0.329856276512146,0.631405234336853,1.9847962856292725,0.01747,,-1.0
5,2369,0.4603,24,21,0.125,29.62,0.125,0.005336431786417961,0.31696054339408875,0.3180292844772339,0.46175816655158997,-0.09728313982486725,0.00891578383743763,0.5368674993515015,0.0027840198017656803,0.008684485219419003,0.35614365339279175,64,0.0129,0.125,2,0,6,1,6,0.833,,,,,,,0.273157000541687,0.6103676557540894,1.994821310043335,0.01688,,-1.0
6,2814,0.4524,24,21,0.2857,29.86,0.2857,0.004168160725384951,0.39561498165130615,0.4030035734176636,0.34933194518089294,-0.09665258228778839,0.019188903272151947,0.4027593731880188,0.0054415687918663025,0.009694675914943218,0.30650442838668823,64,0.0146,0.286,1,0,5,0,8,0.875,,,,,,,0.31533825397491455,0.7194443941116333,2.023393392562866,0.01741,,-1.0
7,3267,0.4444,24,21,0.0,30.0,0.0,0.0030669779516756535,0.35746634006500244,0.3604058623313904,0.43512916564941406,-0.09707064181566238,0.007926223799586296,0.5127454996109009,0.003815685398876667,0.007203689776360989,0.320787250995636,64,0.0156,0.0,1,0,3,0,12,0.75,0.1961,0.6121,0.0,0,48,0,0.30260130763053894,0.6403304934501648,1.905194878578186,0.01775,0.0,0.0
8,3714,0.4365,24,21,0.0,29.25,0.0,0.003344140946865082,0.2907647490501404,0.2980779707431793,0.24767740070819855,-0.09895943105220795,0.006813220214098692,0.32711291313171387,0.004047013819217682,0.011794968508183956,0.35372161865234375,64,0.0098,0.0,1,0,7,1,7,0.714,,,,,,,0.2797664403915405,0.695206344127655,2.21798038482666,0.01696,,0.0
9,4166,0.4286,24,21,0.0,30.0,0.0,0.0033408699091523886,0.29082322120666504,0.2882534861564636,0.3334292471408844,-0.09942242503166199,0.004702304489910603,0.4190872609615326,0.0021701762452721596,0.008719594217836857,0.30116936564445496,64,0.0072,0.0,1,0,11,0,4,0.5,,,,,,,0.3301212787628174,0.6285480260848999,1.981521725654602,0.0156,,0.0
10,4623,0.4206,24,21,0.0,30.0,0.0,0.003032693872228265,0.24554723501205444,0.25609320402145386,0.3160763382911682,-0.09592565894126892,0.017643090337514877,0.37294086813926697,0.0018906478071585298,0.00754988519474864,0.44460543990135193,64,0.0125,0.0,1,0,7,0,8,0.875,,,,,,,0.21575456857681274,0.6656399369239807,2.0707154273986816,0.01557,,0.0
11,4985,0.4127,24,21,0.0,30.0,0.0,0.0033725399989634752,0.27636730670928955,0.2839580476284027,0.3111589550971985,-0.09797383844852448,0.013949277810752392,0.37636637687683105,0.003473010379821062,0.009735693223774433,0.4508000314235687,64,0.0072,0.0,4,0,7,0,5,0.6,,,,,,,0.21733325719833374,0.6766626238822937,2.1592531204223633,0.01505,,0.0
12,5320,0.4048,24,20,0.0,30.0,0.0,0.00402864208444953,0.2957001030445099,0.30949079990386963,0.2465372234582901,-0.09921739995479584,0.005996271967887878,0.32798534631729126,0.0036054253578186035,0.011553473770618439,0.39701366424560547,64,0.0087,0.0,5,0,6,0,5,0.8,,,,,,,0.24990928173065186,0.6002848148345947,2.1611685752868652,0.01485,,0.0
13,5684,0.3968,24,20,0.1429,30.0,0.1429,0.0066492194309830666,0.28001686930656433,0.2778966426849365,0.36167022585868835,-0.09901905059814453,0.010634500533342361,0.4345664381980896,0.002454160014167428,0.009707708843052387,0.38693222403526306,64,0.0121,0.143,4,0,6,0,5,0.8,,,,,,,0.2559080123901367,0.6658741235733032,1.909142255783081,0.01478,,0.0
14,6080,0.3889,24,20,0.0,30.0,0.0,0.0028920620679855347,0.32123950123786926,0.31261253356933594,0.2904495298862457,-0.09928523004055023,0.00582145806401968,0.37349528074264526,0.0025494927540421486,0.009193138219416142,0.4358799457550049,64,0.0261,0.0,3,0,7,0,6,0.833,0.1704,0.576,0.042,2,45,1,0.22778114676475525,0.6137019991874695,2.129169464111328,0.01464,0.0,0.0
15,6439,0.381,24,20,0.0,30.0,0.0,0.003413804341107607,0.23247843980789185,0.23131044209003448,0.296141117811203,-0.09971077740192413,0.009224421344697475,0.3727744519710541,0.0024887502659112215,0.009257216937839985,0.4445462226867676,64,0.0204,0.0,4,0,5,0,7,0.571,,,,,,,0.22429786622524261,0.6718959212303162,2.1159262657165527,0.01444,,0.0
16,6799,0.373,24,20,0.0,28.0,0.0,0.004304639063775539,0.23549576103687286,0.2335309386253357,0.301067978143692,-0.09771297872066498,0.022073885425925255,0.35174819827079773,0.0027266854885965586,0.0057699731551110744,0.4717719256877899,64,0.006,0.0,4,0,3,1,8,1.0,,,,,,,0.20711909234523773,0.5999875664710999,2.108654499053955,0.01486,,0.0
17,7195,0.3651,24,20,0.0,29.25,0.0,0.003629532177001238,0.2889162600040436,0.28029096126556396,0.3876556158065796,-0.09986945986747742,0.008938675746321678,0.46465763449668884,0.0022889950778335333,0.00998018030077219,0.47018858790397644,64,0.0306,0.0,3,0,3,1,9,1.0,,,,,,,0.21240298449993134,0.6141966581344604,1.9741884469985962,0.01529,,0.0
18,7615,0.3571,24,20,0.0,30.0,0.0,0.0020997519604861736,0.2815002202987671,0.2897902727127075,0.39097338914871216,-0.0973670706152916,0.009271357208490372,0.46517249941825867,0.001748967682942748,0.00925050862133503,0.40860864520072937,64,0.0163,0.0,2,0,7,0,7,0.857,,,,,,,0.23828929662704468,0.6400657296180725,1.9879395961761475,0.01523,,0.0
19,8067,0.3492,24,19,0.1111,29.56,0.1111,0.0031798516865819693,0.31648170948028564,0.30138111114501953,0.30139148235321045,-0.09711796045303345,0.03407931700348854,0.3268377184867859,0.002207112032920122,0.007026210427284241,0.5287336111068726,64,0.0214,0.111,1,0,7,1,6,1.0,,,,,,,0.18368032574653625,0.5769612789154053,2.20814847946167,0.01525,,0.0
20,8522,0.3413,24,19,0.0,30.0,0.0,0.005145682953298092,0.2406972348690033,0.2480262815952301,0.3258852958679199,-0.09625151753425598,0.023161044344305992,0.3715488016605377,0.001656331354752183,0.008531888015568256,0.5623502135276794,64,0.0165,0.0,1,0,9,0,6,0.833,,,,,,,0.17115938663482666,0.6081101894378662,2.116513729095459,0.01502,,0.0
21,8950,0.3333,24,19,0.0,30.0,0.0,0.00310325063765049,0.28233781456947327,0.27809077501296997,0.6943527460098267,-0.09895063191652298,0.02058149129152298,0.7475658655166626,0.002173343440517783,0.00914904847741127,0.42501646280288696,64,0.0088,0.0,2,0,5,0,9,0.889,0.2156,0.6168,0.0,0,47,1,0.23281601071357727,0.5530294179916382,2.0298678874969482,0.0152,0.0,0.0
22,9340,0.3254,24,19,0.0,29.38,0.0,0.002991586923599243,0.18501165509223938,0.18850290775299072,0.33826613426208496,-0.09922797977924347,0.007727059535682201,0.41792023181915283,0.0027929849456995726,0.008239504881203175,0.477518767118454,64,0.025,0.0,3,0,7,1,5,0.8,,,,,,,0.20779910683631897,0.6815876960754395,2.0607147216796875,0.01499,,0.0
23,9736,0.3175,24,19,0.1429,30.0,0.1429,0.0028421576134860516,0.2594761848449707,0.25977933406829834,0.2833744287490845,-0.09747821092605591,0.011325566098093987,0.353568971157074,0.0018999254098162055,0.00926507730036974,0.5399647951126099,64,0.0206,0.143,3,0,6,0,6,0.833,,,,,,,0.1805269718170166,0.6228262782096863,2.0984973907470703,0.015,,0.0
24,10133,0.3095,24,19,0.0,30.0,0.0,0.0034171422012150288,0.29028525948524475,0.2930002510547638,0.27404722571372986,-0.0969097688794136,0.020785164088010788,0.32587504386901855,0.002136255381628871,0.007023284677416086,0.646588146686554,64,0.0084,0.0,3,0,6,0,7,0.857,,,,,,,0.14987866580486298,0.6864259243011475,2.2049636840820312,0.015,,0.0
25,10561,0.3016,24,19,0.2,30.0,0.2,0.0033335606567561626,0.27945125102996826,0.2852689325809479,0.25072750449180603,-0.09739946573972702,0.009477250277996063,0.32574331760406494,0.0016949347918853164,0.006858265958726406,0.577097475528717,64,0.0115,0.2,2,0,4,0,9,0.889,,,,,,,0.16877472400665283,0.6387215852737427,2.221435546875,0.01524,,0.0
26,10985,0.2937,24,19,0.0,30.0,0.0,0.00596562959253788,0.22716572880744934,0.2298608124256134,0.26601994037628174,-0.09593833982944489,0.013466378673911095,0.3325338363647461,0.0019464247161522508,0.004983372986316681,0.5413150787353516,64,0.015,0.0,2,0,8,1,5,0.6,,,,,,,0.17723198235034943,0.6336920261383057,2.1308140754699707,0.01493,,0.0
27,11442,0.2857,24,18,0.0,30.0,0.0,0.004244289360940456,0.28601959347724915,0.27943265438079834,0.27861353754997253,-0.09879134595394135,0.02320273220539093,0.3260871171951294,0.0020796284079551697,0.009824602864682674,0.47575893998146057,64,0.0123,0.0,1,0,8,0,7,0.857,,,,,,,0.20765000581741333,0.6859259605407715,2.2323708534240723,0.01486,,0.0
28,11871,0.2778,24,18,0.0,30.0,0.0,0.004583634436130524,0.23631444573402405,0.23887625336647034,0.39665478467941284,-0.09794573485851288,0.03625107184052467,0.4190721809864044,0.002850846853107214,0.006052384618669748,0.5546517372131348,64,0.0239,0.0,2,0,5,0,9,1.0,0.1702,0.5432,0.167,8,39,1,0.17658960819244385,0.6315080523490906,2.0258567333221436,0.01508,0.0,0.0
29,12236,0.2698,24,18,0.0,30.0,0.0,0.003802511841058731,0.2392679750919342,0.24362432956695557,0.3282734155654907,-0.0976921021938324,0.011386178433895111,0.3979516327381134,0.0013784973416477442,0.010483001358807087,0.5325205326080322,64,0.0118,0.0,4,0,7,0,5,1.0,,,,,,,0.1834522783756256,0.7419812679290771,2.057666301727295,0.01504,,0.0
30,12663,0.2619,24,18,0.0,30.0,0.0,0.005579732824116945,0.25075918436050415,0.24157482385635376,0.2536277174949646,-0.09834747016429901,0.010746844112873077,0.32602328062057495,0.0027237588074058294,0.008916464634239674,0.7024090886116028,64,0.0113,0.0,2,0,6,1,7,1.0,,,,,,,0.14001452922821045,0.6844346523284912,2.1622636318206787,0.01508,,0.0
31,13059,0.254,24,18,0.0,30.0,0.0,0.0040725041180849075,0.2223590910434723,0.23881731927394867,0.43131980299949646,-0.09776876121759415,0.029733076691627502,0.4645111560821533,0.0021529942750930786,0.010222483426332474,0.46197399497032166,64,0.0391,0.0,3,0,5,0,8,0.875,,,,,,,0.2116326093673706,0.7308609485626221,2.0269579887390137,0.01516,,0.0
32,13549,0.246,24,18,0.0,30.0,0.0,0.008336303755640984,0.27667441964149475,0.27091002464294434,0.3139486312866211,-0.09658484160900116,0.008876576088368893,0.38798195123672485,0.0027444553561508656,0.00959669891744852,0.5317685008049011,64,0.0163,0.0,0,0,6,0,10,0.8,,,,,,,0.181629478931427,0.6552400588989258,2.0627763271331787,0.0152,,0.0
33,13971,0.2381,24,18,0.1,29.8,0.1,0.004312599077820778,0.24987873435020447,0.2434183657169342,0.3029218912124634,-0.09355096518993378,0.010475805029273033,0.37141942977905273,0.002623387612402439,0.008203652687370777,0.5841530561447144,64,0.0348,0.1,2,0,8,1,4,0.75,,,,,,,0.160148024559021,0.6167940497398376,2.100149631500244,0.01503,,0.0
34,14398,0.2302,24,17,0.0,30.0,0.0,0.004073345102369785,0.2630061209201813,0.27288228273391724,0.4300885796546936,-0.09453634917736053,0.05073140189051628,0.4178578555583954,0.0017207144992426038,0.010608525946736336,0.5455660223960876,64,0.0188,0.0,2,0,6,1,7,1.0,,,,,,,0.1732812225818634,0.6944214701652527,2.0322799682617188,0.01507,,0.0
35,14825,0.2222,24,17,0.0,29.83,0.0,0.004186748992651701,0.2707086205482483,0.27306899428367615,0.3016680181026459,-0.09688934683799744,0.011127571575343609,0.37199872732162476,0.0015886543551459908,0.00860699824988842,0.554954469203949,64,0.0187,0.0,2,0,5,1,8,0.875,0.1816,0.5174,0.062,3,42,3,0.17458972334861755,0.6669129133224487,2.099771022796631,0.01511,0.0,0.0
36,15279,0.2143,24,17,0.0,29.33,0.0,0.0025140373036265373,0.2291967272758484,0.23760324716567993,0.30115851759910583,-0.09767179191112518,0.012365388683974743,0.37123018503189087,0.0016651236219331622,0.00573865557089448,0.6184758543968201,64,0.0412,0.0,1,0,5,1,9,0.889,,,,,,,0.1579233855009079,0.598669171333313,2.120542526245117,0.01518,,0.0
37,15733,0.2063,24,17,0.2,30.0,0.2,0.0034378618001937866,0.28675925731658936,0.2988990843296051,0.3376690447330475,-0.09432804584503174,0.020669829100370407,0.3871340751647949,0.002448523649945855,0.007046679500490427,0.5790123343467712,64,0.0209,0.2,1,0,8,0,5,0.6,,,,,,,0.16291195154190063,0.7091009020805359,2.0397729873657227,0.01506,,0.0
38,16149,0.1984,24,17,0.0,29.17,0.0,0.0030949388165026903,0.20566576719284058,0.2092568278312683,0.3060252368450165,-0.0972464457154274,0.013877598568797112,0.37168437242507935,0.0016939062625169754,0.007664239965379238,0.6071737408638,64,0.032,0.0,2,0,4,2,8,0.75,,,,,,,0.16016247868537903,0.7926435470581055,2.129031181335449,0.01505,,0.0
39,16606,0.1905,24,17,0.0,30.0,0.0,0.0030083321034908295,0.22750544548034668,0.2292291820049286,0.3034859001636505,-0.09740345925092697,0.011770921759307384,0.3719988763332367,0.0012053941609337926,0.01069729682058096,0.5329268574714661,64,0.0185,0.0,1,0,7,0,8,0.875,,,,,,,0.18277078866958618,0.5968686938285828,2.1392271518707275,0.01505,,0.0
