epoch,lr,wall_s,train_pose_sl1,train_pose_pm,train_pose_loss,train_gripper_loss,train_total,train_pose_l1,train_pose_pos_l1,train_pose_rot_l1,train_gripper_acc,train_pose_pos_m,train_pose_rot_rad,train_pose_pm_mm,val_pose_sl1,val_pose_pm,val_pose_loss,val_gripper_loss,val_total,val_pose_l1,val_pose_pos_l1,val_pose_rot_l1,val_gripper_acc,val_pose_pos_m,val_pose_rot_rad,val_pose_pm_mm
0,0.0009829629131445341,191.56,0.056054696001417895,0.0105114781408421,0.07358034718344147,0.002521338015644457,0.0761016851530433,0.19673961799768522,0.13693155467043489,0.2565476819563988,0.9993882427452787,0.003508557757373019,0.021355372830841025,10.5114781408421,0.081197864517118,0.02021478300760964,0.1415034814120887,2.0375546715253482e-06,0.14150551716228585,0.260413180698048,0.2671307847226337,0.2536955601596213,1.0,0.006839308855466512,0.021010903044890016,20.214783007609636
1,0.0009330127018922195,245.49,0.05605314262314279,0.01055234017662227,0.07386638144505622,0.002089296172663577,0.07595567766084532,0.1968346256462455,0.13757589826285702,0.2560933542067639,0.9994674113311838,0.0035243090953187136,0.021326561764702854,10.55234017662227,0.08011860000493723,0.019436642523548563,0.136056496402918,1.5010314651537154e-05,0.1360715062909828,0.25780666461496643,0.2561737960164165,0.25943953160083655,1.0,0.006564880508598892,0.021530102257056413,19.43664252354856
2,0.0008535533905932737,258.79,0.05509773670051818,0.010406507207668428,0.07284555066495324,0.0017237343909744165,0.07456928503775531,0.19504123543852872,0.13555800978940294,0.2545244615303652,0.999546579917089,0.0034735276973375195,0.02119069655208352,10.40650720766843,0.0837043547414211,0.02049552495248648,0.14346867551406225,0.00014455012562188943,0.1436132261311853,0.2680642188111425,0.27265786060265135,0.2634705811480939,1.0,0.0069641149562513415,0.0218584065877901,20.49552495248648
3,0.00075,214.45,0.05396468865842602,0.010014532469616253,0.07010172746598528,0.0017397841033624571,0.0718415114893061,0.19105016204383943,0.13027514314484015,0.25182518198269405,0.9995753684937817,0.0033403472819497257,0.020979849187522537,10.014532469616253,0.08303543615650821,0.02001335182392494,0.14009346135637976,7.213312738965265e-05,0.14016559616827862,0.2647226043206789,0.264806085076683,0.2646391184040994,1.0,0.006786297218575751,0.021993256049045236,20.01335182392494
4,0.0006294095225512604,253.8,0.05225892758356405,0.009638035684293767,0.0674662499374121,0.0011732926487140996,0.0686395426140519,0.18721908598946074,0.12584000194418654,0.24859816949250016,0.9996905228005527,0.003225378659011162,0.020712331738297233,9.638035684293767,0.07942216907873814,0.01962751525885615,0.13739260831178524,4.494714265041442e-06,0.13739710404372318,0.25717658197983,0.25836009645100794,0.25599307886191774,1.0,0.006602752056714648,0.02111247332274785,19.62751525885615
5,0.0005,264.91,0.050484532380552956,0.009202840104390268,0.06441988079422138,0.0008235245809993582,0.06524340539504887,0.18224821427776097,0.12017995948919993,0.24431646885354635,0.9997337056655919,0.0030831338456805703,0.020364741841095185,9.202840104390267,0.08144789556791256,0.019940145962843388,0.13958102164717465,1.1450303943254794e-06,0.1395821673593996,0.2588395889187272,0.26363415603255813,0.25404501825700077,1.0,0.006733925176534431,0.021069975981077592,19.94014596284339
6,0.0003705904774487397,189.2,0.048600569089856605,0.008694205028813578,0.06085943527269177,0.0005003633797686162,0.06135979865667788,0.1763273210966988,0.11379233835919669,0.23886230382733717,0.9998632542607093,0.002917929341006751,0.01991663425122673,8.694205028813577,0.07967670494085782,0.020068007343936534,0.14047605131482666,5.9877058213191266e-06,0.14048203900133893,0.25883692335256764,0.2659897139836183,0.2516841285930567,1.0,0.006796413937833531,0.020886970683932304,20.068007343936536
7,0.0002500000000000001,288.93,0.04841090744864908,0.008268828339701436,0.05788179844247202,0.0004404023137167219,0.05832220071893252,0.1732337773052134,0.10840579855351445,0.23806175505137564,0.9998344656840166,0.002782039604918068,0.01986375286658683,8.268828339701436,0.07912808787319567,0.019643715558597792,0.13750600876101168,7.573211583578236e-07,0.1375067646885331,0.25290213918789123,0.2605115057844104,0.24529278865366272,1.0,0.006654471386772343,0.020361857021074275,19.643715558597794
8,0.00014644660940672628,198.35,0.04567205196032871,0.007791347811766439,0.05453943477652689,0.0003436880339315915,0.054883122807930604,0.1669756614842046,0.10231727911120787,0.231634042151564,0.999848859972363,0.0026253321851427373,0.019328172398857233,7.791347811766439,0.07803492704446698,0.019499149604889996,0.13649404829456693,3.3105128518026273e-06,0.13649735731995982,0.2517238303180381,0.25818990209659975,0.24525776311948702,1.0,0.006587307359942626,0.020304733242242884,19.499149604889997
9,6.698729810778065e-05,247.76,0.04459426316974461,0.007467760427120107,0.05227432308357358,0.0001395860193916114,0.05241390907101398,0.16331683125352048,0.09817938015160062,0.22845428129842565,0.9999352257024413,0.0025195466295075152,0.019060919441811257,7.467760427120107,0.07855801860039885,0.019535045248347444,0.13674531622237457,1.412898783967223e-06,0.13674673012324742,0.25204386004121787,0.2588938063099271,0.24519390919249812,1.0,0.0066105539807686945,0.020314647606473207,19.535045248347444
