epoch,lr,wall_s,train_pose_sl1,train_pose_pm,train_pose_loss,train_gripper_loss,train_total,train_pose_l1,train_pose_pos_l1,train_pose_rot_l1,train_gripper_acc,train_pose_pos_m,train_pose_rot_rad,train_pose_pm_mm,val_pose_sl1,val_pose_pm,val_pose_loss,val_gripper_loss,val_total,val_pose_l1,val_pose_pos_l1,val_pose_rot_l1,val_gripper_acc,val_pose_pos_m,val_pose_rot_rad,val_pose_pm_mm,val_cond_delta
0,0.000998458666866564,28.02,0.25882379560725494,0.03757623905819729,0.2630336737295367,0.1389127925811511,0.401946466298973,0.5322490744058441,0.475160077495395,0.5893380720660372,0.9388266509433962,0.012844021994409696,0.05149234164763922,37.576239058197295,0.28007382147517795,0.0390612681793583,0.27342888000822846,0.06280341461335584,0.3362322965146223,0.5847828102000665,0.48691120583972175,0.6826544145604113,0.9627039636765327,0.013117336312044056,0.05874157129919334,39.0612681793583,0.5311715602874756
1,0.0009938441702975688,27.77,0.19936296006418625,0.02954857207764432,0.20684000521710832,0.11027223364971343,0.31711223824594004,0.44766287065152105,0.3686587866747154,0.5266669612823043,0.9498329402515723,0.009937871572614278,0.04589745863311508,29.54857207764432,0.2493608083341505,0.03253979086962752,0.22777853711640642,0.08151047035947546,0.309289007267474,0.537298989532155,0.4060093713251305,0.668588602459514,0.9766899776625466,0.010890492953420866,0.05727872128287951,32.539790869627524,0.6249747276306152
2,0.0009861849601988382,27.87,0.17946079802119508,0.027007877779831678,0.1890551453491427,0.09701804394406155,0.2860731894864976,0.4169751602523732,0.3377315256299463,0.496218795483967,0.957252358490566,0.009109844181264908,0.04304151207138345,27.007877779831677,0.21933698702803303,0.03077289547623593,0.21541027019629666,0.04187316661114459,0.2572834374326648,0.49323597501763655,0.37636180288030274,0.610110147571786,0.9790209809661189,0.010135595445762147,0.05204021865567127,30.77289547623593,0.7423874139785767
3,0.0009755282581475767,27.89,0.1648677058002484,0.025643266005289253,0.17950286280434086,0.09395270757875024,0.2734555705163464,0.39220682789319716,0.32088459742331654,0.4635290600031427,0.9590212264150944,0.008650109029826035,0.04015765480298854,25.643266005289256,0.2065104337144287,0.03223191736600338,0.22562342309034789,0.07858930538584302,0.30421272653105097,0.479374954055795,0.40783254229105437,0.5509173867307898,0.9603729613455303,0.010985538724914088,0.047060152615631096,32.23191736600338,0.5392805933952332
4,0.0009619397662556432,27.94,0.1509795827826239,0.024457771096776867,0.17120439849747052,0.08977905862947118,0.2609834577771103,0.3728029544248521,0.3066853807782227,0.4389205297584054,0.9602004716981132,0.008260510709581885,0.0380001181103992,24.457771096776867,0.1861478550867601,0.029043817358625518,0.20330672098067534,0.08935628074171383,0.29266299894361786,0.44639505053455736,0.36882914800743954,0.5239609490324567,0.972027973000542,0.009922269555915903,0.045101255551848934,29.043817358625517,0.6230248212814331
5,0.0009455032620941838,27.89,0.13860832766260742,0.02350661310267711,0.16454629248605585,0.08278722039851472,0.24733351292850086,0.35323504194523553,0.2948879284210175,0.41158215607862053,0.9641312893081762,0.00795989648626426,0.035747945806562154,23.506613102677107,0.1694993224594143,0.027341758875753772,0.1913923109883751,0.05857145053384465,0.24996376440519497,0.4199469370858653,0.34541173623158383,0.49448213967687876,0.9766899776625466,0.009275772189830011,0.04259363658257298,27.341758875753776,0.8006693124771118
6,0.000926320082177046,28.0,0.12734418854398546,0.02248935878229966,0.15742551153467135,0.07973884843266422,0.23716435989118972,0.334571787490035,0.28309207362761285,0.38605149549508244,0.963689072327044,0.007632131806908632,0.03352983664346378,22.48935878229966,0.1530818685993448,0.02559617574658844,0.17917323025651188,0.03638058727159923,0.21555381603452153,0.39407479776924864,0.32394038554116006,0.46420918200121614,0.9813519813519813,0.008711929746745003,0.040005495263771576,25.59617574658844,0.796735405921936
7,0.0009045084971874736,28.09,0.11955800407665705,0.021666858884148626,0.15166801251705336,0.07696483007474046,0.22863284226670955,0.31979715107184536,0.27240872162880386,0.36718557971828386,0.9660475628930818,0.007360868043201805,0.03194059160942177,21.666858884148628,0.15929622274317665,0.02692868841903193,0.18850081971475294,0.048341771826530114,0.23684259102894709,0.4014665353826154,0.339464673907051,0.46346840394404665,0.9766899776625466,0.00915657007949544,0.04008208494850528,26.92868841903193,0.89214026927948
8,0.0008802029828000154,28.0,0.1114168893077276,0.020591965750586125,0.14414376020431519,0.07188470028457963,0.2160284605650407,0.30459704615597455,0.25870481709826665,0.35048927258957857,0.9684551886792453,0.006991645015202135,0.030500542911343603,20.591965750586123,0.15269402937316673,0.025788401937359696,0.1805188153937702,0.04474722364774117,0.22526603666218845,0.3906680353871592,0.32968062481957994,0.45165542907370276,0.979020979993549,0.008841438392624433,0.03892367057901718,25.788401937359698,0.8018109798431396
9,0.0008535533905932736,28.03,0.10679174771052112,0.020081618396600463,0.1405713288289196,0.07282164063210944,0.21339297027520412,0.29637998323770437,0.2527843630351361,0.3399756004412969,0.9682586477987422,0.006831718425694033,0.029577231632088714,20.08161839660046,0.1413910023538105,0.026240136582916712,0.18368095555505554,0.038191157021931,0.22187211494762582,0.3742388638999912,0.33159250799036805,0.41688524495749485,0.9825174825174825,0.008952118087308112,0.03592692766694617,26.240136582916712,0.7472391128540039
