epoch,lr,wall_s,train_pose_sl1,train_pose_pm,train_pose_loss,train_gripper_loss,train_total,train_pose_l1,train_pose_pos_l1,train_pose_rot_l1,train_gripper_acc,train_pose_pos_m,train_pose_rot_rad,train_pose_pm_mm,val_pose_sl1,val_pose_pm,val_pose_loss,val_gripper_loss,val_total,val_pose_l1,val_pose_pos_l1,val_pose_rot_l1,val_gripper_acc,val_pose_pos_m,val_pose_rot_rad,val_pose_pm_mm,val_cond_delta
0,0.0009829629131445341,179.99,0.15073132761320412,0.01946575440044111,0.1362602809936453,0.0161308246967521,0.1523911056940217,0.37038020387305925,0.23887999357194803,0.5018804168936675,0.9944217427093133,0.006473865926656469,0.04326471310504909,19.46575440044111,0.20763559931224876,0.03436082301526776,0.24052576005180953,0.05267228802507591,0.29319804740118816,0.4757035637930001,0.43500585510180545,0.516401269358077,0.986013986986556,0.011679435650316568,0.04399733966116583,34.360823015267755,6.147373199462891
1,0.0009330127018922195,180.38,0.15199181709442067,0.01941921507329912,0.13593450568875723,0.014518517284402732,0.15045302296416554,0.3720553794057439,0.23824721405165217,0.5058635463578905,0.9950023518344309,0.006455368811601067,0.043585845051983395,19.41921507329912,0.20842889725884078,0.03465340279546373,0.24257382034977554,0.03450238659743454,0.2770762112868694,0.4743296062890744,0.4369352662757838,0.5117239511652149,0.9895104904830595,0.011783225136203366,0.04362665309564217,34.653402795463734,5.525164604187012
2,0.0008535533905932737,180.28,0.1478762209506553,0.01897166076712906,0.13280162545707802,0.012879689220478135,0.14568131481168523,0.36579085454723237,0.2330451072566036,0.49853660247568127,0.9953771754468486,0.006310294365627745,0.04295166932757828,18.971660767129062,0.2002888959257197,0.03244210104078124,0.22709471140152368,0.03784861464361662,0.2649433236647319,0.4613578284814919,0.40859505297976495,0.5141205919650329,0.9883449883449883,0.01104296815292888,0.044017062112168,32.44210104078124,7.117395877838135
3,0.00075,180.33,0.14732546805073826,0.018596724608802673,0.13017707234309847,0.01149957607655119,0.14167664849102105,0.3638086955528268,0.2281142296032982,0.4995031620070044,0.9959357361241769,0.006181923968687667,0.043037198248265886,18.59672460880267,0.21160404908629285,0.03437708616517224,0.24063960276978277,0.038244358370284656,0.27888396076667005,0.4811905254989793,0.43586169235356204,0.5265193301619906,0.9906759906759907,0.01174607995836746,0.0449426090974352,34.37708616517224,7.093346118927002
4,0.0006294095225512604,180.34,0.14261620785420723,0.0179990797635669,0.12599355845185573,0.009663469522309804,0.13565702797706577,0.3554448813256069,0.2206891655907918,0.49020059642260183,0.9964428504233303,0.005980069788373474,0.04223685705226514,17.999079763566897,0.20378095053987347,0.03305961555499575,0.2314173109950997,0.061816774870405766,0.29323408396649747,0.4680112134882342,0.416074044220931,0.5199483573992492,0.9871794871794872,0.011196982314145856,0.04430509389037297,33.059615554995744,7.268498420715332
5,0.0005,180.58,0.14111618235749337,0.017489335701651065,0.12242534995317347,0.00793420254741709,0.13035955242917768,0.35158384435040035,0.21445904626587262,0.4887086422877388,0.9972218955785512,0.005812731682873127,0.04212574008764631,17.489335701651065,0.20905136468110386,0.03438206121221289,0.24067443112532297,0.05967624248998644,0.30035067347935585,0.4772204530266893,0.4334404619284721,0.521000438358956,0.9836829836829837,0.01167832958210251,0.044473944635658,34.38206121221289,6.580727577209473
6,0.0003705904774487397,180.5,0.13628141821369963,0.016838983339997865,0.11787288343693329,0.0052160253499363785,0.12308890872958238,0.34329307405935183,0.20662493410810254,0.4799612126508526,0.9980744355597366,0.005603525222161731,0.04135665645067661,16.838983339997867,0.20084151326915323,0.03281305198034484,0.229691364166342,0.053490223636577176,0.283181588063429,0.46392174346463666,0.41465201536258617,0.5131914551719363,0.9883449883449883,0.011168670571367919,0.04372529775807352,32.813051980344845,7.296809196472168
7,0.0002500000000000001,180.48,0.13381409070341518,0.016267991931854922,0.11387594358913201,0.004284985508308428,0.11816092905424612,0.33792434252188774,0.19964411589102374,0.47620456686080453,0.9985962488240828,0.0054146763432756945,0.041019861591648686,16.267991931854922,0.20248107771912377,0.033605261703644876,0.23523683133936707,0.05645830899446205,0.2916951405279564,0.46799746058481834,0.42311923987381944,0.5128756719869334,0.986013986013986,0.011430359679971126,0.04383233043697331,33.60526170364488,7.686725616455078
8,0.00014644660940672628,180.44,0.13137582387084795,0.015779956267149602,0.11045969403081644,0.0026567961944176446,0.1131164901981854,0.3326627394834556,0.19352500878716009,0.47180046818218246,0.9990739651928504,0.005248569055247495,0.04063140081289038,15.779956267149602,0.19886846979320189,0.03279069639603436,0.22953487418609345,0.05968684568467424,0.2892217207482923,0.46193420289557574,0.413751213144867,0.5101171975091343,0.9871794871794872,0.011137633389057397,0.0435693880460618,32.790696396034356,8.06323528289795
9,6.698729810778065e-05,180.45,0.12908905651683192,0.015314280824702467,0.10719996591923042,0.002156279816037446,0.1093562457146279,0.32812647729663497,0.18781019556612086,0.46844275588711143,0.9992871001881467,0.005096024221645165,0.040347813013573076,15.314280824702468,0.1994566660730433,0.03286698618621537,0.23006890029896113,0.05409420985622127,0.28416311136492484,0.46349831977924266,0.4148984215893112,0.5120982481883123,0.986013986013986,0.01118203445765383,0.043764841089368144,32.86698618621537,7.773430347442627
10,1.70370868554659e-05,180.52,0.12826131380260383,0.015083259167386218,0.10558281434123401,0.0015681078426349828,0.10715092220260418,0.3256479026092635,0.18488447025754715,0.4664113330510239,0.9995296331138288,0.005018263371325749,0.04016494101766753,15.083259167386217,0.19691316116523075,0.032797855939412174,0.2295849908551414,0.07112941709968494,0.3007144059265132,0.45780633476786403,0.4133645093246496,0.5022481646571126,0.986013986013986,0.01112877772491434,0.04289831141213993,32.79785593941217,8.181477546691895
11,0.0,180.63,0.12792280557638108,0.015008639188541182,0.10506047456335146,0.0016720039446977922,0.10673247848971207,0.3250994585447455,0.18388800199300415,0.46631091341081926,0.9994193908748824,0.004990732433319947,0.040160189872486686,15.008639188541181,0.19713814900471613,0.03262359384959672,0.2283651600906621,0.075040257511469,0.303405421562406,0.45796679707118126,0.4115365232343162,0.504397062015978,0.986013986013986,0.01108208826215534,0.04307372794249952,32.62359384959672,7.710849285125732
