epoch,lr,wall_s,train_pose_sl1,train_pose_pm,train_pose_loss,train_gripper_loss,train_total,train_pose_l1,train_pose_pos_l1,train_pose_rot_l1,train_gripper_acc,train_pose_pos_m,train_pose_rot_rad,train_pose_pm_mm,val_pose_sl1,val_pose_pm,val_pose_loss,val_gripper_loss,val_total,val_pose_l1,val_pose_pos_l1,val_pose_rot_l1,val_gripper_acc,val_pose_pos_m,val_pose_rot_rad,val_pose_pm_mm
0,0.0009829629131445341,247.87,0.05527914264989999,0.010474593958387424,0.07332215788567005,0.0027500272863797454,0.07607218516510955,0.19683936322522286,0.13682234897274853,0.2568563788064112,0.9994415572574763,0.0035073020737305728,0.021397679878084937,10.474593958387425,0.09392446358547066,0.02201975289393555,0.1541382700720907,5.6128834316813014e-06,0.1541438844232332,0.28192383225087997,0.2911131739358365,0.27273448850169324,1.0,0.007448402896636363,0.02264243055102758,22.01975289393555
1,0.0009330127018922195,347.13,0.054856777443862324,0.010448962993468792,0.07314274115399624,0.0014027592311749524,0.07454550038563953,0.19637683136381867,0.1364343858260816,0.25631927777649627,0.9996580962800875,0.0034965909789075205,0.021358420450123535,10.448962993468793,0.09151364564573095,0.021360609644128906,0.14952426723071507,1.508454168286185e-06,0.1495257762796951,0.2736103098629873,0.28113153170455585,0.2660890905371992,1.0,0.007206603236601273,0.0220431981696969,21.360609644128903
2,0.0008535533905932737,359.62,0.05384380802142629,0.010327685383718425,0.0722937977918302,0.002139166127696687,0.07443296387900322,0.194696464649871,0.13496584519961297,0.25442708540710546,0.9995441283734501,0.003460107094268257,0.02119498493463714,10.327685383718425,0.0958996946516233,0.022199391818794854,0.15539574358628425,1.1182238859727244e-05,0.1554069265852243,0.2878178233579124,0.2938447717206303,0.28179087293096433,1.0,0.007517482319371009,0.02340276406279632,22.199391818794854
3,0.00075,315.47,0.053232723969305895,0.00999922645251103,0.06999458530462632,0.0012335600500114152,0.07122814533437237,0.19198493683951168,0.13065378277146147,0.2533160915325194,0.99972647702407,0.003348539326693876,0.021108777132863483,9.99922645251103,0.09391892109533925,0.02184702633392243,0.15292918311182038,2.615782782226572e-05,0.1529553413262099,0.28063370197108295,0.28717623431703226,0.27409117949473394,1.0,0.007332979794188495,0.022669073210392163,21.847026333922432
4,0.0006294095225512604,303.95,0.05089200481250719,0.009629506722736606,0.06740654714780511,0.0010107454750753325,0.06841729258008458,0.18684450048684292,0.12604288109880482,0.24764612034495775,0.99972647702407,0.0032330656333817652,0.020645818998459742,9.629506722736606,0.0864845813772121,0.020709658142388898,0.14496760721846577,2.410870685020735e-05,0.1449917166522055,0.2676796444824764,0.27288282343319487,0.26247648720617417,1.0,0.006979329743345966,0.021747002761117566,20.7096581423889
5,0.0005,310.63,0.0497490012105269,0.009183351828816553,0.06428346290564903,0.000995320229057971,0.0652787831539246,0.1829548395115863,0.12036338898493894,0.24554629035342965,0.9997207786287381,0.0030855996151951314,0.020475832741357045,9.183351828816553,0.09083043529099716,0.02132320382281557,0.14926242741284432,1.529977903984214e-06,0.14926395674933604,0.2752946638441705,0.2798515827237786,0.2707377538020477,1.0,0.007178050405406333,0.02243035463253399,21.32320382281557
6,0.0003705904774487397,279.2,0.047862275902325876,0.008740560799180907,0.06118392567323517,0.0005898749535389998,0.06177380063280974,0.17769608010533167,0.11471351361639912,0.24067864696380434,0.9997777625820569,0.0029404067369327384,0.0200790589645418,8.740560799180907,0.08935755276770303,0.021386411516761884,0.14970488036736782,7.708442451544108e-08,0.14970495825980132,0.2725564022729923,0.281429681427035,0.26368311221723434,1.0,0.007206746977774096,0.02193340581329741,21.386411516761882
7,0.0002500000000000001,232.65,0.046020333121247446,0.00824760638274535,0.05773324476463963,0.0005112302495062981,0.05824447502562115,0.17239251554577478,0.10836231643585373,0.23642271359870246,0.9998233497447119,0.002779347267547686,0.019721517257492945,8.24760638274535,0.08829534563409301,0.02108659896419033,0.14760619337424571,1.3595472333066803e-05,0.1476197892646769,0.2694583119768085,0.27862469142391566,0.2602919294333561,1.0,0.007132538693082152,0.02159894138445586,21.08659896419033
8,0.00014644660940672628,306.26,0.0455771028556685,0.007872718321139102,0.05510902833560363,0.00025371254942273047,0.055362740916048495,0.16904308683871352,0.10370566291064785,0.23438051016355935,0.9998917304886944,0.0026611779464230777,0.019567614125752215,7.872718321139103,0.08698933091804836,0.0210225000590473,0.14715750150995338,8.351111604609629e-07,0.14715833555568347,0.2667357443602054,0.2779874022388871,0.25548410357592943,1.0,0.0071074494696927795,0.021223987791348587,21.022500059047303
9,6.698729810778065e-05,290.91,0.04465515133710802,0.007627783737700354,0.053394486269024405,0.00022752408239142647,0.05362201036028102,0.166274855604883,0.10055857753064579,0.23199113186674342,0.9999145240700219,0.00258009391208468,0.019376281353717714,7.627783737700354,0.08860461739621638,0.021251125676452598,0.1487578773201802,7.888037613643467e-07,0.14875866495298617,0.2689995588936331,0.2795065559479065,0.25849255093764434,1.0,0.007154482062019053,0.021456078618152057,21.2511256764526
10,1.70370868554659e-05,294.61,0.04400978400524812,0.007384686916251412,0.05169280849459678,0.00010081378622628418,0.05179362221913756,0.16390408934477818,0.09748532656202517,0.23032285134497565,0.9999658096280087,0.002501404253868855,0.019231814917592696,7.384686916251412,0.08857424058890961,0.021205514427516368,0.1484386022988852,1.1122913283871822e-06,0.14843971314497326,0.26892201376683783,0.2793965285474604,0.25844749647043486,1.0,0.007152540290736275,0.02145436308568432,21.205514427516366
11,0.0,260.43,0.04317288260457237,0.007230791897580223,0.05061554337867327,0.0001379315050173612,0.050753474875436834,0.1619775943583072,0.09554393959851877,0.22841124779481595,0.9999430160466812,0.0024523415460429927,0.01907796782382338,7.2307918975802234,0.08778785960950376,0.021025019955873747,0.1471751391952172,9.843625895237514e-07,0.14717612247833442,0.2670257045077039,0.2768549534020486,0.257196457226039,1.0,0.007085139562831425,0.02134800161279383,21.02501995587375
