epoch,lr,wall_s,train_pose_sl1,train_pose_pm,train_pose_loss,train_gripper_loss,train_total,train_pose_l1,train_pose_pos_l1,train_pose_rot_l1,train_gripper_acc,train_pose_pos_m,train_pose_rot_rad,train_pose_pm_mm,val_pose_sl1,val_pose_pm,val_pose_loss,val_gripper_loss,val_total,val_pose_l1,val_pose_pos_l1,val_pose_rot_l1,val_gripper_acc,val_pose_pos_m,val_pose_rot_rad,val_pose_pm_mm
0,0.000996057350657239,64.4,0.26482918729963023,0.023588470658655287,0.16511929484390173,0.05193851996269348,0.21705781450018813,0.5461924965812858,0.4537110710961903,0.6386739198668335,0.977277156964657,0.008088172685931943,0.03910485937176834,23.58847065865529,0.3337072888676192,0.03668069839477539,0.2567648907669452,0.05144724752806148,0.30821214086201343,0.6360275586780045,0.6962831701551165,0.5757719809267702,0.9691876784092238,0.012304107739436193,0.0349283419674685,36.68069839477539
1,0.0009842915805643156,62.2,0.2199711951421353,0.020214224652447224,0.14149957299697177,0.04030213140003507,0.18180170415933564,0.47760938913435547,0.3892895552076074,0.5659292241763672,0.9806717775467776,0.006938879984177324,0.03460156559951898,20.214224652447225,0.2803892420203078,0.0318132175722209,0.22269252472731912,0.0533489678837672,0.27604149327892546,0.5625450890772149,0.6180799570070261,0.5070102540384821,0.980392158532343,0.01088490201217704,0.03067189098155799,31.8132175722209
2,0.0009648882429441258,66.61,0.201961376864982,0.01913349062064953,0.13393443458851062,0.039526654317347705,0.1734610889997651,0.44771877643720026,0.3689765178921813,0.5264610384829079,0.9816463097713097,0.006574608325540028,0.03218258162592528,19.13349062064953,0.256573982348963,0.031089495742270927,0.21762646647060618,0.05488943068587145,0.2725158934833623,0.5277847946524954,0.6051348860190362,0.45043469652408313,0.980392158532343,0.01070487002792562,0.027165186641012588,31.089495742270927
3,0.0009381533400219318,66.63,0.1893075753599715,0.018346414108433434,0.12842489901364718,0.03765356503093031,0.16607846405643684,0.42543701753175184,0.3537116871368365,0.4971623505599286,0.9823284823284824,0.006306277072006786,0.030387821090320538,18.346414108433432,0.2548296665277134,0.03192514659581231,0.223476026697653,0.058084723766611404,0.28156074856509683,0.5192000910180623,0.6181885069157896,0.42021163546738505,0.9635854375128653,0.010886039230085555,0.025609124384048273,31.92514659581231
4,0.0009045084971874737,64.57,0.18270452659801734,0.017911355594935945,0.12537948914228506,0.03772534056239434,0.16310482977147905,0.4144911960913585,0.3456345311290509,0.4833478633926217,0.9827345374220374,0.0061616479184889,0.029544976427608987,17.911355594935944,0.2452173303990137,0.030290065108894967,0.2120304554283452,0.053481515465664264,0.26551196688697454,0.4993758393602879,0.5868113036750078,0.411940353674715,0.9747899176359844,0.010330777320520384,0.02498349811391336,30.290065108894968
5,0.0008644843137107057,62.66,0.17668498411247982,0.01730023072199923,0.12110161517984902,0.03532498988362606,0.15642660499207692,0.4035764923958174,0.3338581879086901,0.4732947986487787,0.983335498960499,0.00595300675639902,0.02894049325256982,17.30023072199923,0.24678253881236753,0.030444422157622185,0.2131109554894498,0.04851918209458934,0.2616301339630987,0.5034607508603264,0.5886402621823532,0.4182812662518659,0.9747899159663865,0.0104346743495274,0.02542978510031012,30.444422157622185
6,0.0008187119948743448,62.53,0.17195232361245305,0.016844100082630056,0.11790870072749945,0.03473403830015393,0.15264273894149152,0.3952575343624222,0.32524973453020606,0.46526533622379856,0.984212577962578,0.0057999322637663905,0.02846436660829738,16.844100082630057,0.23874660737875128,0.029846135161670985,0.20892294823956423,0.048596774204438475,0.2575197211083244,0.49170739510480094,0.5805912587155148,0.4028235222278189,0.9775910380841637,0.01022134049526867,0.024524441750652316,29.846135161670983
7,0.0007679133974894982,61.67,0.16713277775631624,0.016448537046535098,0.11513975933349058,0.03226731670971983,0.14740707623053986,0.3869322358694493,0.31753418156238206,0.4563302913537392,0.9853657744282744,0.0056623546989913445,0.027921563637851428,16.4485370465351,0.25182565228611814,0.030434907234015585,0.21304434496147626,0.045772480196645614,0.25881682649380017,0.5108971070675623,0.5904009919039676,0.43139321997719987,0.9719887988574031,0.010406669959718106,0.02630628056365068,30.434907234015586
8,0.0007128896457825362,65.1,0.16338922424927324,0.016052131509125666,0.11236492068102107,0.03146086133902277,0.14382578195566448,0.37987617705319376,0.31007153931191955,0.449680814593101,0.9855931652806653,0.005529753761917833,0.027520719265057985,16.052131509125665,0.24080685277779898,0.030033876336797948,0.21023713745155923,0.05675022706848567,0.26698736441569504,0.49907640040087764,0.5811157395191887,0.4170370421656707,0.9635854375128653,0.010233771541163702,0.025423568707345582,30.033876336797945
9,0.0006545084971874736,63.3,0.16030063852667809,0.015739261352780455,0.1101748295778916,0.02930438945436823,0.13947921887566792,0.3744434040822011,0.3040327957507974,0.4448540138541537,0.9871524168399168,0.005422867624245956,0.027222074229432864,15.739261352780455,0.24590108478937497,0.030530562984342334,0.21371393945036815,0.061135884802214574,0.27484982024554777,0.5104897559023037,0.5932484431927946,0.42773106243430065,0.9747899193055823,0.010448167244029813,0.02599348366803148,30.530562984342335
10,0.0005936906572928624,68.26,0.1563536085250348,0.01538094632199766,0.10766662442727545,0.028290493180067714,0.13595711772103566,0.36771791330741993,0.29728251435404757,0.43815331337605595,0.9876234407484408,0.005302714892583676,0.026819081014707653,15.38094632199766,0.24579226586665093,0.02968156180169736,0.2077709350014935,0.03703224193565652,0.24480317770933904,0.5010486274373298,0.5750351838704919,0.4270620282624616,0.9831932789805222,0.010129383697333624,0.025950877136793456,29.68156180169736
11,0.0005313952597646568,63.04,0.15278423132216112,0.014990016976816739,0.10493011910878819,0.026733778094124482,0.13166389719674096,0.36067813229040396,0.28972535275248135,0.4316309125408561,0.98820816008316,0.005168434885948153,0.026421786336278594,14.990016976816738,0.24060662299478086,0.029698937348708387,0.2078925601574553,0.039341546287264474,0.24723410602210283,0.4963501145024927,0.5738327822097543,0.41886746591212703,0.988795518207283,0.010097665112225615,0.025473903989841958,29.698937348708384
12,0.00046860474023534336,62.37,0.14948215793330308,0.01470390063170305,0.10292730465717226,0.025171475250260873,0.12809877981298182,0.35508924008592996,0.2842355810895779,0.4259428969601831,0.9890365124740125,0.0050715396890858196,0.026079604779747693,14.70390063170305,0.24539689702980994,0.030234915890446565,0.2116444100017975,0.06780922273043491,0.27945363730275663,0.5012957601487136,0.5862304406339715,0.4163610636353159,0.960784317064686,0.010337397119640802,0.025301374072412484,30.234915890446565
13,0.0004063093427071377,62.07,0.14676209098491005,0.014365710597872549,0.10055997441067765,0.02365708601116585,0.12421706029971027,0.35003759264326395,0.2779196682628128,0.42215551696175596,0.9897024428274428,0.004958983927746371,0.025854251537231917,14.365710597872548,0.2396462689093849,0.0296309926033187,0.20741695061284288,0.03889998387681002,0.24631693086871245,0.4879701403843589,0.576110835085396,0.3998294532799921,0.9859943994287015,0.01015221269368207,0.024351287946230222,29.6309926033187
14,0.00034549150281252644,62.96,0.1438852192179577,0.014045798273954595,0.09832058810162321,0.02255981299061577,0.12088040107562983,0.3445424254743572,0.2717257936382492,0.4173590573724243,0.990108497920998,0.004848550600696766,0.0255634284475644,14.045798273954595,0.23355481320736454,0.029624797382942436,0.20737357967707956,0.053159600916822085,0.2605331813504382,0.48836650943555754,0.57220806836748,0.4045249406530076,0.9831932773109243,0.010073660898964111,0.02459958223860805,29.624797382942436
15,0.00028711035421746366,68.06,0.14109483572679596,0.013759296807594086,0.09631507788356897,0.02077498398425339,0.11709006185684036,0.33940401239603324,0.266000864550998,0.4128071595130492,0.9912616943866944,0.0047485602851627924,0.025284722340903138,13.759296807594087,0.24100159275598554,0.02963573348914542,0.20745013938063667,0.04961450773627818,0.2570646461151561,0.49446460587971686,0.5726764672109727,0.41625277802389876,0.9775910397537616,0.010091473330177512,0.025296566199187805,29.63573348914542
16,0.00023208660251050156,62.55,0.13897194874447746,0.01350360560441959,0.09452523945553883,0.019198199067876492,0.11372343857778457,0.3354837685792461,0.26117039485805493,0.4097971396671759,0.9918301715176715,0.0046614253435578205,0.025101296479761476,13.503605604419588,0.23809062366058178,0.029571383492368944,0.20699968449875755,0.06756475158766204,0.27456444142913283,0.48841740529076394,0.5712349140176586,0.4055998988178264,0.9691876784092238,0.010070714246512963,0.024677763387811285,29.571383492368945
17,0.00018128800512565513,62.45,0.13612444659311657,0.013175546980643037,0.0922288290203671,0.01642890353673796,0.10865773240843954,0.33018940275151615,0.25485099068302625,0.40552781392159926,0.9930320945945946,0.004548947554345004,0.024845989223515417,13.175546980643038,0.2374193332776302,0.029370383127313368,0.20559268484429485,0.06674367091318473,0.2723363592010252,0.4885666567404397,0.5686693487881946,0.4084639632735266,0.9691876784092238,0.010016731244801473,0.024850548179794093,29.370383127313367
18,0.00013551568628929433,67.69,0.134139505073645,0.012940202928738757,0.09058142086711718,0.01575298673005459,0.10633440752922249,0.3260935180803099,0.25026312953717,0.4019239059728793,0.9934868762993763,0.004467813502377569,0.024625855259860628,12.940202928738758,0.23560345114446155,0.028910772666251625,0.20237541052640654,0.04722982250592288,0.24960523559933617,0.48474772687719647,0.5594930642960119,0.4100023841156679,0.9831932806501201,0.009853969401150358,0.024875041467844604,28.910772666251624
19,9.549150281252634e-05,62.59,0.1328234666118131,0.012748217606614973,0.0892375234375067,0.01361675648783495,0.10285427980899439,0.3234223155711396,0.24675973631797857,0.4000848941582404,0.994575103950104,0.004404988795762839,0.024513047624170285,12.748217606614974,0.23590194152182892,0.02931911454481237,0.20523380582072154,0.04079858873154269,0.246032397119271,0.48714094644501094,0.566759575648802,0.4075222576365751,0.9831932789805222,0.009991071524792443,0.024777501544990792,29.319114544812372
20,6.184665997806823e-05,74.81,0.13169360620099393,0.012600015482445114,0.08820010854895546,0.012856935183058084,0.10105704376764456,0.3209444736585548,0.24390244048685145,0.39798650614870806,0.994575103950104,0.004354334960346983,0.024390338259805265,12.600015482445114,0.23372364661940673,0.029180767160712506,0.20426536921192617,0.06841093982134212,0.2726763117046249,0.4859197614740591,0.5646106822817933,0.4072288727226044,0.9691876784092238,0.009948766036402611,0.024767442123771383,29.180767160712502
21,3.511175705587433e-05,62.81,0.1306741202556046,0.012484633755384172,0.08739243653020096,0.012038046604710287,0.09943048312113835,0.31903715980028163,0.24173001971351382,0.3963442974861347,0.9953547297297297,0.004316122440539936,0.02429046613898074,12.484633755384172,0.2319444319029816,0.028714455293715836,0.20100118791689725,0.05363705232530749,0.25463824379010025,0.48138221939738723,0.5562079897781714,0.4065564169603236,0.980392158532343,0.009800083212637934,0.02473103398514562,28.714455293715837
