epoch,lr,wall_s,train_pose_sl1,train_pose_pm,train_pose_loss,train_gripper_loss,train_total,train_pose_l1,train_pose_pos_l1,train_pose_rot_l1,train_gripper_acc,train_pose_pos_m,train_pose_rot_rad,train_pose_pm_mm,val_pose_sl1,val_pose_pm,val_pose_loss,val_gripper_loss,val_total,val_pose_l1,val_pose_pos_l1,val_pose_rot_l1,val_gripper_acc,val_pose_pos_m,val_pose_rot_rad,val_pose_pm_mm,val_cond_delta
0,0.0009829629131445341,123.34,0.15622247069397688,0.02065036815630869,0.14455257737919422,0.024759064213602314,0.1693116416321988,0.37801666647974697,0.2540411450675954,0.5019921915403258,0.9907582530949106,0.0068778248268091206,0.04326507488478288,20.65036815630869,0.18779504748977424,0.031294004518391094,0.21905803399069326,0.03440749287032164,0.25346552679588746,0.44190016270795346,0.3923178272786396,0.49148248208986295,0.9883449883449883,0.010578415093895717,0.041937455647822586,31.29400451839109,2.6309778690338135
1,0.0009330127018922195,123.9,0.15464895900128797,0.020454287623148795,0.14318001369191166,0.02325674189862379,0.16643675556086115,0.37613826147709783,0.25225910617159025,0.5000174184530932,0.9906830295735901,0.006829105436409909,0.04313078277233214,20.454287623148797,0.1965910937194224,0.03209021211208858,0.22463148175836442,0.025370894850932912,0.2500023753284574,0.45507297885445724,0.4047935070135655,0.5053524160301769,0.9895104895104895,0.010885150231516514,0.04325886758474203,32.09021211208858,2.920691967010498
2,0.0008535533905932737,123.72,0.15203401422771168,0.02007727570283487,0.1405409301952696,0.02223191824356146,0.16277284840790573,0.37098518346002046,0.2469223648555669,0.49504800147006733,0.9917683975240715,0.0066888523265652795,0.0426847213915097,20.077275702834868,0.19690939999404766,0.03204260223777422,0.22429821346745346,0.024231063492926128,0.248529281475883,0.452044473314063,0.4050075367683575,0.49908141607726925,0.9883449893175583,0.01088583924197581,0.04292275748782225,32.04260223777422,2.931957483291626
3,0.00075,123.59,0.14864320082505433,0.01958738737438576,0.1371117119294331,0.020073913870607626,0.1571856257665846,0.3655386168248388,0.24090497406837535,0.49017226031918637,0.9923057083906465,0.0065242860452150294,0.042233812852033724,19.58738737438576,0.1937233156465984,0.0315047628778122,0.22053333986680823,0.030731193923189508,0.2512645295936189,0.450897763798009,0.39794357256455853,0.5038519363442223,0.9918414918414918,0.010722723751522096,0.043052162349849314,31.504762877812198,3.543152332305908
4,0.0006294095225512604,123.84,0.14625048089101192,0.01909042182641086,0.13363295298536018,0.018170230095387038,0.15180318315284125,0.3615310411936151,0.2350292061513195,0.48803287531355555,0.9929719738651994,0.006367092548281549,0.04206176162114498,19.09042182641086,0.1933728018146017,0.031247670126162766,0.21873368982807462,0.030583056076353803,0.24931674344695254,0.4480676780213843,0.3941498084084971,0.5019855404789353,0.9906759916485607,0.010632984340190887,0.04315419432583389,31.247670126162763,3.8517560958862305
5,0.0005,123.81,0.14565605395556808,0.018675366920025756,0.13072756864899127,0.015029345645117475,0.14575691433031587,0.3585212898877497,0.2300106618845479,0.48703191680462193,0.9942615199449794,0.006233838779795428,0.04198887088737019,18.675366920025755,0.19025452452383954,0.03162833461255738,0.22139834228790167,0.03515821082641247,0.2565565553161648,0.44291800621784094,0.40022078809482514,0.4856152487940444,0.9871794881520571,0.010766067143772796,0.04145671863603842,31.62833461255738,3.2752232551574707
6,0.0003705904774487397,123.93,0.1397632301478881,0.017754086309293236,0.12427860415928793,0.012811509657579748,0.1370901136955008,0.34830054418379863,0.2181253295181706,0.4784757584702362,0.9953683803301238,0.0059111729327351,0.041220883699198047,17.754086309293236,0.18199181290981653,0.030743399734819408,0.2152038012003843,0.030517362366703996,0.24572116397060714,0.4298797058753478,0.38677719450775006,0.47298221592302925,0.9906759916485607,0.010431451793534286,0.0403863949471073,30.74339973481941,3.774228096008301
7,0.0002500000000000001,123.81,0.13666328381454929,0.01704325916647829,0.11930281421915209,0.00822491146382907,0.127527725484422,0.34120472765526383,0.20960502313678006,0.47280443059037114,0.9969910591471802,0.005681960741179692,0.040750314302209566,17.04325916647829,0.18317998544527933,0.030553722037718847,0.21387605546237706,0.04237303351343008,0.256249088333759,0.43248726444922403,0.3837148068529187,0.4812597407327665,0.9895104895104895,0.01032974437261239,0.040992779948147304,30.553722037718845,3.544003486633301
8,0.00014644660940672628,123.86,0.13302652579328708,0.01652581690896451,0.11568071844345766,0.00697047317478815,0.12265119174856595,0.33490880214938434,0.2031628890411398,0.46665471423278976,0.9974531464924347,0.00551060871400472,0.0402289037983429,16.52581690896451,0.18443914132935185,0.03049540930885674,0.21346786718963187,0.025546828920666415,0.2390146949838647,0.4341445170638167,0.3835799846199009,0.48470906041440986,0.9918414928140618,0.010339024627585581,0.04140726482117926,30.49540930885674,3.631568431854248
9,6.698729810778065e-05,123.82,0.13118656302713871,0.015985822072572892,0.11190075450352659,0.00537198749166024,0.11727274218484493,0.33007948408018606,0.19679553637683309,0.4633634287397668,0.9982053817056397,0.005339573869421473,0.03994225223191298,15.985822072572894,0.18448832761366052,0.03047704991465543,0.2133393511002436,0.030201760181577254,0.24354111189608807,0.43273382760705925,0.38384575811855165,0.48162189667875116,0.9918414928140618,0.010342463374459173,0.04111402351539452,30.47704991465543,3.6399784088134766
10,1.70370868554659e-05,123.94,0.13119240349320058,0.01584340696846951,0.11090384895158766,0.0047174481148090155,0.11562129696305877,0.329499404923542,0.1948544623732485,0.4641443449578554,0.9981516506189821,0.005288602500683801,0.03999623955910234,15.84340696846951,0.18187327924377714,0.030315885146632617,0.21221119585709694,0.02810619280948727,0.24031738995949983,0.42980347827320053,0.3813412541692907,0.47826572238426385,0.9906759916485607,0.010283647099670484,0.04083527020224324,30.315885146632617,3.72808575630188
11,0.0,123.84,0.13062970310531588,0.015679781455187922,0.1097584702894399,0.003377977172728054,0.11313644741780984,0.3281637951731682,0.19317125760664475,0.4631563307412553,0.9987856774415406,0.005243204309229714,0.039918587211278646,15.679781455187923,0.18185712709710314,0.03014418751105562,0.21100931310709262,0.02950865061563442,0.24051796368785672,0.4301878745322461,0.38004948681606837,0.4803262766980347,0.9895104904830595,0.01025268441448227,0.04099842486577434,30.14418751105562,3.7140541076660156
