epoch,lr,wall_s,train_pose_sl1,train_pose_loss,train_gripper_loss,train_total,train_aux_loss,train_pose_l1,train_pose_pos_l1,train_pose_rot_l1,train_gripper_acc,train_pose_pos_m,train_pose_rot_rad,train_pose_pm_mm,train_aux_pos_mm,train_aux_rot_deg,train_aux_pm_mm,val_pose_sl1,val_pose_loss,val_gripper_loss,val_total,val_aux_loss,val_pose_l1,val_pose_pos_l1,val_pose_rot_l1,val_gripper_acc,val_pose_pos_m,val_pose_rot_rad,val_pose_pm_mm,val_aux_pos_mm,val_aux_rot_deg,val_aux_pm_mm
0,0.000996057350657239,63.01,0.21327075527283534,0.21327075527283534,0.05401401601674397,0.364209742766421,0.0969249717008446,0.47745788785942356,0.4404952551163203,0.5144205214146754,0.976766143364929,0.007802494124054767,0.02999828517066218,22.797245997935534,66.49404867900915,25.96501218390692,96.92497170084461,0.24644300792397572,0.24644300792397572,0.0721241542625995,0.3912562347259842,0.0726890818891572,0.5169002467176828,0.5983969761209995,0.43540354937064546,0.9607843137254902,0.010532364568800903,0.025324871695759584,31.133563072532834,50.22472837099842,20.75389619351174,72.68908188915721
1,0.0009842915805643156,57.14,0.17068799284079347,0.17068799284079347,0.043209651631846036,0.28959161498676544,0.0756939708859929,0.41110299870159955,0.377029661530567,0.44517633615511853,0.9789321682464455,0.006672607237137677,0.025973604219608114,19.436440703136874,52.027125816386175,19.59789494005701,75.6939708859929,0.2413890969102122,0.2413890969102122,0.044166026428258384,0.35375411862752687,0.06819899319684138,0.5068821159063601,0.5937862065659851,0.4199780092185953,0.9803921568627451,0.010444844290301078,0.02425924173611052,30.54654726586422,46.55312547454981,17.705039742980805,68.19899319684139
2,0.0009648882429441258,62.48,0.1562627186972242,0.1562627186972242,0.039911683630893424,0.2648751466089233,0.06870074414370043,0.38679010053805263,0.3539004883424366,0.41967971163903367,0.9813388625592417,0.0062658863199512825,0.024493468148519076,18.227869633726456,47.20112217051723,17.468469310497213,68.70074414370043,0.24999246101419464,0.24999246101419464,0.042871540041864754,0.361533963964099,0.0686699567931373,0.5129865796960035,0.5973637038920107,0.4286094349639422,0.9803921568627451,0.010485862264362704,0.024861267686975438,30.93327507272321,44.30149258727453,17.29037355123624,68.66995679313729
3,0.0009381533400219318,54.76,0.14727505533051152,0.14727505533051152,0.03938987749927761,0.24951634870321265,0.06285141584997493,0.3715374103937104,0.33966443904838856,0.4034103840342348,0.9810056279620853,0.00601344002395321,0.023530672917857553,17.509322564925345,43.2209864797256,16.417814771522348,62.851415849974934,0.2428405887606431,0.2428405887606431,0.05768521970101431,0.3687050724897732,0.06817926690817214,0.5046294865821924,0.5747218733909083,0.43453707756782445,0.969187675070028,0.01010208026472093,0.025298172759325232,29.613525577995624,43.223975920209696,17.932776435048545,68.17926690817214
4,0.0009045084971874737,55.01,0.13841749585158594,0.13841749585158594,0.03806590289815431,0.23556882166855425,0.05908542284874413,0.35753492186490393,0.3273747594082525,0.3876950819204204,0.9829494964454977,0.005796443407536348,0.022627363831104967,16.879878247430398,40.73239279849128,15.66668581101946,59.08542284874413,0.24663862189491922,0.24663862189491922,0.056378516819881125,0.3701913588855113,0.0671742171132598,0.5096664877832771,0.5764237003667014,0.4429092515750426,0.9663865562914467,0.010104049809788372,0.025717764993717356,29.650805638033468,44.992010633484654,18.175106890505667,67.1742171132598
5,0.0008644843137107057,57.41,0.13106435934143468,0.13106435934143468,0.03589803052851511,0.22281905971644048,0.05585666980717984,0.3457767016726648,0.31869724133356486,0.37285616178224434,0.9835048874407583,0.005642912677219976,0.021760366683808194,16.432099124875748,38.512404789592,14.99753101977406,55.85666980717984,0.24096091876343853,0.24096091876343853,0.0587111870948674,0.36447890299041064,0.06480678952499933,0.5119182986705577,0.570508867919612,0.45332773618337485,0.9719887988574031,0.010019270725370873,0.026278853557315192,29.528886471100215,43.02013282473682,16.932095593288047,64.80678952499932
6,0.0008187119948743448,61.72,0.12400877643023481,0.12400877643023481,0.03310122618224677,0.2102662003400484,0.05315619766253148,0.3340409404964526,0.3085907418192563,0.35949113913833813,0.984430539099526,0.005464975975654684,0.020983681812114414,15.9161834242661,36.671046929001385,14.502263703147353,53.15619766253148,0.2498060086695086,0.2498060086695086,0.11877161080763787,0.43192051146544663,0.06334288847170957,0.5197773392127008,0.5869863606801554,0.4525682589754003,0.9635854375128653,0.010268985069453382,0.02630154407617091,30.008871953527468,42.89471591804542,18.596480758489296,63.34288847170958
7,0.0007679133974894982,56.55,0.11744896401055334,0.11744896401055334,0.03185615486780433,0.19989234816406576,0.050587229386536994,0.3230679363577287,0.29967127424351414,0.34646459773041627,0.9860041469194313,0.005306413458711004,0.020227922323067183,15.465083278238914,34.962388609593376,14.019356849974708,50.587229386537,0.23462457883925664,0.23462457883925664,0.03866991430980151,0.33629560111617507,0.06300110290614831,0.4930300793560947,0.5635483232365937,0.42251184924977836,0.980392158532343,0.009871344011621316,0.024503859433055927,28.721000002671023,43.29701774970156,18.50101040228221,63.001102906148304
8,0.0007128896457825362,59.89,0.11119336856891053,0.11119336856891053,0.030736593339096764,0.19048686972620646,0.04855690774247404,0.31298931792237183,0.29136536328642854,0.3346132724700381,0.9868002073459715,0.005160263112483555,0.01954026494431199,15.059172612795898,33.51268633732228,13.596342108835993,48.55690774247403,0.23280706075059265,0.23280706075059265,0.06055973725346457,0.3550263886191264,0.0616595966099691,0.4953969388114972,0.5539248579022598,0.43686899300716836,0.969187675070028,0.009710378907046983,0.025322933219561056,28.36644207583923,41.16852940464554,17.177590791546955,61.6595966099691
9,0.0006545084971874736,56.37,0.10571597010709381,0.10571597010709381,0.030056303913267253,0.18173799645243946,0.045965722351560094,0.3034397190463204,0.28377626377259385,0.32310317597965493,0.9862818424170616,0.005027427316822058,0.018870879041904945,14.6772985829932,31.762383544985294,13.167181271742363,45.965722351560096,0.24217651650852182,0.24217651650852182,0.04333362661573399,0.34868869135359754,0.06317854518232559,0.5120894579159445,0.5836083890677166,0.440570558820452,0.9859943994287015,0.01022757303898408,0.025513642094507606,30.06536521393211,41.87045719589339,17.5533845137287,63.17854518232559
