epoch,lr,wall_s,train_pose_sl1,train_pose_loss,train_gripper_loss,train_total,train_aux_loss,train_pose_l1,train_pose_pos_l1,train_pose_rot_l1,train_gripper_acc,train_pose_pos_m,train_pose_rot_rad,train_pose_pm_mm,train_aux_pos_mm,train_aux_rot_deg,train_aux_pm_mm,val_pose_sl1,val_pose_loss,val_gripper_loss,val_total,val_aux_loss,val_pose_l1,val_pose_pos_l1,val_pose_rot_l1,val_gripper_acc,val_pose_pos_m,val_pose_rot_rad,val_pose_pm_mm,val_aux_pos_mm,val_aux_rot_deg,val_aux_pm_mm
0,0.000996057350657239,38.0,0.21816049906283774,0.21816049906283774,0.06012088314664223,0.3823670856979713,0.10408570209150747,0.48761918527085535,0.45594780706194266,0.519290561867426,0.9713132635253054,0.008192850197185917,0.03010190008809533,23.910533724577014,71.30953460203624,27.130231354365463,104.08570209150747,0.2596525445121343,0.2596525445121343,0.09264465536223072,0.44220527797853915,0.08990807655979605,0.5429899496357647,0.6129196630973442,0.47306023083147214,0.9663865562914467,0.010982500042255018,0.027026787541117987,32.76861047878319,60.12812305857487,25.857257633189676,89.90807655979606
1,0.0009842915805643156,42.83,0.16601194585649132,0.16601194585649132,0.0481939420894757,0.2935119394804587,0.07930605063445698,0.4080090882682467,0.3817469967337387,0.43427117988077135,0.9775305410122164,0.006848195441762866,0.025196742815783095,19.94929040731768,54.601470915434874,21.331021378504435,79.30605063445697,0.22569246039170177,0.22569246039170177,0.05211127696543181,0.36006936522758975,0.08226562699391729,0.48341483637398364,0.5512105847607139,0.4156190323061636,0.9719887955182073,0.009825578378122143,0.023774615903737164,28.91207358562479,57.272482976442625,21.089653456102,82.26562699391728
2,0.0009648882429441258,38.26,0.15005765370309457,0.15005765370309457,0.04315049267035907,0.26519523194323036,0.07198708555149158,0.3818610958091876,0.3592146577843405,0.4045075338860457,0.9805846422338569,0.00644090163146014,0.023468593021701976,18.776091545443155,49.32790512891964,18.401424167214703,71.98708555149159,0.22813637012026222,0.22813637012026222,0.0478829812227177,0.3422745442857929,0.06625519838987612,0.4846960256914465,0.5545888226740167,0.4148032424830589,0.9859943994287015,0.009866403593193917,0.023802981855405143,29.033800816627778,42.758716066845324,19.198077263028452,66.25519838987613
3,0.0009381533400219318,37.67,0.14069660711402876,0.14069660711402876,0.042443940042149124,0.24997891987597548,0.06683837271979758,0.366681229173617,0.3445732839548567,0.38878917382025596,0.9804755671902269,0.006177340453753921,0.022564430176613633,18.002904329065355,45.81933483533418,16.732757194629578,66.83837271979758,0.21046026768971557,0.21046026768971557,0.054316370207972885,0.34564626575851976,0.08086962390597127,0.4647618642374247,0.5438038669213527,0.38571986071869774,0.9719887988574031,0.009668007344320542,0.022166423786546336,28.394203455675218,54.18306620431547,17.427468110991718,80.86962390597127
4,0.0009045084971874737,38.96,0.13167423189310504,0.13167423189310504,0.0417524074715437,0.2347320083132173,0.061305368660476194,0.35046850834009324,0.3300468373205025,0.3708901786835406,0.9807482547993019,0.005920812755784127,0.021539815911213765,17.261956948429397,42.118367662630575,15.712302486095247,61.3053686604762,0.2073566297523114,0.2073566297523114,0.08420747879589974,0.36464018564598233,0.07307607509425375,0.4644061594951053,0.5358212395709436,0.3929911359351556,0.9635854341736695,0.009539865360383978,0.022595695916469358,28.119606161568345,49.40056066219212,17.992665561702566,73.07607509425374
5,0.0008644843137107057,44.42,0.12549879440280362,0.12549879440280362,0.03939091219395289,0.22355848842058298,0.05866878168303097,0.3411335895198802,0.32194018730630425,0.3603269918634837,0.9826570680628273,0.005773841914595681,0.020926994660033813,16.83144607820124,40.18220043112158,15.008715436322664,58.66878168303097,0.22647514688868484,0.22647514688868484,0.05818092134841183,0.35949794267739904,0.07484186468880717,0.4820694916722487,0.5395195837281331,0.42461939961636436,0.9747899159663865,0.009639167121196744,0.024257010078522004,28.191530336143256,48.01493412515028,18.146207291116646,74.84186468880718
6,0.0008187119948743448,39.59,0.11833724051219839,0.11833724051219839,0.036451634291147436,0.2099694265328985,0.05518055140946132,0.3284173727711666,0.3105313644775337,0.3463033832232573,0.9828752181500873,0.005569482669575598,0.020121699337234775,16.250165007085283,37.87999911263039,14.259722336422321,55.180551409461316,0.21061097310871638,0.21061097310871638,0.039170488610821945,0.31946722866774274,0.0696857682317078,0.4695363331909607,0.5339870300947451,0.40508562334779263,0.980392158532343,0.009554080366410044,0.023338152622642303,27.882971892169877,46.60626411104069,16.677906006647433,69.6857682317078
7,0.0007679133974894982,38.04,0.1136915834578336,0.1136915834578336,0.037034628621057115,0.20325177829927174,0.052525566191937496,0.32031791960173667,0.30373829109090367,0.3368975479565366,0.9831479057591623,0.005449948022970979,0.019574203827527285,15.913901072041007,36.08753213278598,13.76520886864021,52.52556619193749,0.2154160463759879,0.2154160463759879,0.05269331874258044,0.33521984521748305,0.0671104828746212,0.4713969740714012,0.5387365519165659,0.404057406911663,0.9803921568627451,0.009606783197415309,0.023173350042530468,28.318868057817973,43.87105262580038,17.657486155596402,67.1104828746212
8,0.0007128896457825362,38.48,0.10729811213793555,0.10729811213793555,0.036619351620511206,0.19385216975451347,0.04993470575510935,0.30912423549938367,0.2936061772064389,0.324642292258003,0.9827116055846422,0.005266291953633047,0.01886869121316892,15.382056782773027,34.313247768276646,13.238395895195065,49.934705755109356,0.21052735902014233,0.21052735902014233,0.04922213441893166,0.3226679241707345,0.06291843273517798,0.461267679345374,0.5238350638989306,0.3987002787636776,0.9747899159663865,0.009328173348257522,0.022977907132326055,27.120861269178846,41.38572314748911,17.283252832699652,62.91843273517798
9,0.0006545084971874736,38.37,0.10260391986911001,0.10260391986911001,0.03396824524286049,0.18425798707399485,0.04768582161704491,0.3013076525032,0.2872819586366051,0.3153333435872046,0.9857929755671903,0.0051553041319058876,0.01832136479945915,15.060989036635995,32.721130180629345,12.889305640428782,47.68582161704491,0.20654835791981854,0.20654835791981854,0.03985958331439342,0.30910353875961627,0.06269559534449204,0.4472902685988183,0.49405692956026864,0.4005235876856732,0.9859943994287015,0.008812562678614501,0.022917535437756226,25.780462490326883,42.063186795604665,17.41340435928092,62.695595344492034
