epoch,lr,wall_s,train_pose_sl1,train_pose_pm,train_pose_loss,train_gripper_loss,train_total,train_pose_l1,train_pose_pos_l1,train_pose_rot_l1,train_gripper_acc,train_pose_pos_m,train_pose_rot_rad,train_pose_pm_mm,val_pose_sl1,val_pose_pm,val_pose_loss,val_gripper_loss,val_total,val_pose_l1,val_pose_pos_l1,val_pose_rot_l1,val_gripper_acc,val_pose_pos_m,val_pose_rot_rad,val_pose_pm_mm
0,0.000996057350657239,49.81,0.2686100088462636,0.023474122979048943,0.16431886160091774,0.05618460187845788,0.2205034632135082,0.5530929442193057,0.4565168545455546,0.6496690275701317,0.9741554054054054,0.008048925674017016,0.038342898198076195,23.474122979048943,0.3230056222580394,0.03150257183870181,0.2205180051196523,0.05306950769796759,0.2735875112001969,0.619257860323962,0.5995168502257318,0.638998865914278,0.9719887988574031,0.010513641255847713,0.03729556072033754,31.502571838701808
1,0.0009842915805643156,48.14,0.22164170879971337,0.020037061836872552,0.14025943311485084,0.04401622438186629,0.18427565737149199,0.48285552907634427,0.38976158515827075,0.575949474685901,0.9806376689189189,0.006869899609906448,0.033933853068565195,20.037061836872553,0.31403705335798715,0.034012691991753274,0.2380888490032415,0.10994917567537613,0.3480380286856526,0.6081054581313574,0.6606755218252081,0.5555354371792128,0.9243697512383554,0.01150001568004948,0.03237198379819466,34.01269199175327
2,0.0009648882429441258,54.09,0.20061945142979556,0.018778079863939735,0.13144655925397938,0.0433817739038401,0.17482833323647848,0.4493202879219442,0.36577383928202295,0.5328667403878392,0.9794130067567568,0.00644636113901396,0.03137519660884061,18.778079863939737,0.28932467403532075,0.03285133255337801,0.22995933026325802,0.07294085474700487,0.30290018072148334,0.5743982760178274,0.6425014717572209,0.5062950558188248,0.9607843137254902,0.011219485743748708,0.02951851361939887,32.85133255337801
3,0.0009381533400219318,48.83,0.18671805373317488,0.01798292954225798,0.1258805068260109,0.041081390109517286,0.16696189701355793,0.42650796251522527,0.3506390635024857,0.5023768668641915,0.9810388513513514,0.006175776666055458,0.029588603135198354,17.982929542257978,0.26544643542011914,0.030613413800587172,0.21429389736064675,0.04466986207484531,0.2589637615433594,0.5341365455078477,0.5950517538381892,0.4732213318347931,0.9831932773109243,0.010392079909830368,0.027483628186232904,30.613413800587175
4,0.0009045084971874737,49.2,0.17777611297127363,0.017416659129682828,0.12191661408020033,0.039846959089658955,0.16176357308553682,0.4102994056972297,0.3393600952786368,0.48123871933769535,0.98125,0.005980880829077717,0.028355608087637135,17.416659129682827,0.26235886427367766,0.03023470037144606,0.2116429013531415,0.05804185177452591,0.2696847503676134,0.5267235594136375,0.5954642679844918,0.4579828637821668,0.9663865546218487,0.010391559970959061,0.0266774950512484,30.234700371446063
5,0.0008644843137107057,48.09,0.16976103915556057,0.016836933318424868,0.11785853335986267,0.03913208980843223,0.15699062314186546,0.3962983657782142,0.3283790511658063,0.4642176810551334,0.9815456081081081,0.005787468980368529,0.02736642884241568,16.83693331842487,0.26088956015116693,0.031141020008036736,0.21798713680575876,0.04783376867697686,0.2658209088219314,0.5255237313545719,0.6020591371700543,0.44898831710762005,0.9775910380841637,0.010531949599375244,0.026097207979745223,31.141020008036737
6,0.0008187119948743448,52.5,0.1649143366696867,0.01643885357833996,0.11507197504712117,0.03671082923160488,0.15178280412345319,0.3870243461550893,0.3205944948703856,0.45345419963469374,0.9836782094594595,0.00565137033747207,0.02673467648895206,16.43885357833996,0.2441306283243564,0.029550179463474692,0.2068512599174382,0.04191252814099735,0.24876379282200703,0.49587793518849116,0.5804178536940021,0.41133803496507704,0.9831932773109243,0.010127875516947661,0.02405142060974065,29.55017946347469
7,0.0007679133974894982,49.2,0.1599266028182732,0.01597526484622142,0.11182685419917107,0.035481907765859286,0.14730876201914775,0.37817244924403526,0.31149942264766306,0.4448454777936678,0.9838260135135135,0.005490340002988641,0.026222312646741804,15.975264846221418,0.24952443465799176,0.029635296967558834,0.20744708096947656,0.04681111316011399,0.25425819618528295,0.5026288924097013,0.5809392110139382,0.4243186173819694,0.980392158532343,0.010126915645553451,0.02483572277138714,29.635296967558833
8,0.0007128896457825362,47.7,0.15627233677015112,0.015661691859163142,0.10963184328095334,0.03552101829208786,0.14515286178604977,0.3715132166404982,0.3054597811924445,0.43756665180663806,0.9836993243243243,0.005384865548222552,0.025803541150447484,15.661691859163142,0.24593228802961462,0.02983109455774812,0.2088176651912577,0.05592658550215034,0.2647442541369537,0.5003563911974931,0.5829373482061702,0.4177754417854865,0.9775910397537616,0.010169390716827383,0.02443825320473739,29.83109455774812
9,0.0006545084971874736,48.31,0.15139352615822005,0.015221016204639061,0.10654711354825948,0.03135086279252317,0.1378979765885585,0.36313362236361246,0.2967947291562686,0.42947251494671845,0.9858108108108108,0.005232915112346008,0.02533108122093049,15.221016204639062,0.23271088072565757,0.028815493358074783,0.20170845441958485,0.05419698213579274,0.25590544246158015,0.4835807278710587,0.560326561290009,0.40683491048024817,0.9719887988574031,0.009786638843433029,0.023887410947755604,28.815493358074782
