iter,buffer,beta,ei_hi,ei_lo,roll_succ,roll_len,roll_ret,critic_loss,q_mean,target_mean,actor_loss,pg_loss,bc_loss,grip_loss,aux_c,aux_a,lam,n_expert,roll_min_pos,roll_close,roll_skip,roll_miss,roll_timeout,roll_fail,exp_kept,exp_succ,eval_min_pos,eval_min_rot,eval_close,eval_miss,eval_timeout,eval_fail,q_pi,a_absmean,grip_logit,buf_pos,eval_succ,best_succ
0,211,0.5,28,22,0.1667,30.0,0.1667,0.003591547254472971,0.3338035047054291,0.32761454582214355,0.594780683517456,-0.0994497537612915,0.011471714824438095,0.6651685237884521,0.005359227769076824,0.012236964888870716,0.35108187794685364,64,0.0089,0.167,9,0,5,0,1,1.0,,,,,,,0.283266544342041,0.6523183584213257,2.084282875061035,0.00948,,-1.0
1,415,0.4921,28,22,0.0,28.83,0.0,0.0032727583311498165,0.2540716528892517,0.25005871057510376,0.33321359753608704,-0.09917119890451431,0.026740707457065582,0.37301337718963623,0.004383269231766462,0.011780022643506527,0.38021114468574524,64,0.0095,0.0,9,0,5,1,1,1.0,,,,,,,0.26083192229270935,0.687008261680603,2.1731925010681152,0.00723,,-1.0
2,625,0.4841,27,21,0.1429,30.0,0.1429,0.00419484032317996,0.32686254382133484,0.30881112813949585,0.3631851077079773,-0.09847518801689148,0.016650952398777008,0.4215807020664215,0.004470673389732838,0.013555433601140976,0.33974596858024597,64,0.0093,0.143,9,0,6,0,0,0.0,,,,,,,0.28984948992729187,0.7141339182853699,2.126415729522705,0.0064,,-1.0
3,896,0.4762,27,21,0.0,30.0,0.0,0.0032184647861868143,0.3020972013473511,0.2966620922088623,0.25891295075416565,-0.09800068289041519,0.011620605364441872,0.32691794633865356,0.005366815719753504,0.013508946634829044,0.4102484881877899,64,0.0067,0.0,7,0,5,0,4,0.75,,,,,,,0.23888128995895386,0.7226261496543884,2.1749320030212402,0.00781,,-1.0
4,1197,0.4683,26,20,0.0,30.0,0.0,0.003008477622643113,0.22829538583755493,0.2348225712776184,0.3143881559371948,-0.09385014325380325,0.009285244159400463,0.38465768098831177,0.004535941407084465,0.010020271874964237,0.45996996760368347,64,0.0095,0.0,6,0,9,0,1,1.0,,,,,,,0.20403537154197693,0.6775080561637878,2.165513515472412,0.00668,,-1.0
5,1439,0.4603,26,20,0.0,30.0,0.0,0.0031858417205512524,0.27669858932495117,0.28371933102607727,0.41573911905288696,-0.09793207049369812,0.011658407747745514,0.4864356517791748,0.004192724823951721,0.007837388664484024,0.35379549860954285,64,0.0077,0.0,8,0,6,0,2,1.0,,,,,,,0.2768041789531708,0.6878427863121033,1.9996294975280762,0.00695,,-1.0
6,1622,0.4524,26,20,0.0,30.0,0.0,0.0026948200538754463,0.274283230304718,0.27387574315071106,0.3083863854408264,-0.0990077406167984,0.011726846918463707,0.37764012813568115,0.0031697717495262623,0.012600628659129143,0.4029676616191864,64,0.0046,0.0,10,0,3,0,3,1.0,,,,,,,0.24569648504257202,0.7246109843254089,2.098667621612549,0.00801,,-1.0
7,1824,0.4444,25,19,0.0,28.8,0.0,0.0035438835620880127,0.205842986702919,0.195902481675148,0.2557166516780853,-0.09914480894804001,0.007206180598586798,0.3356271982192993,0.002708556829020381,0.009643817320466042,0.43361902236938477,64,0.0269,0.0,9,0,4,1,2,0.0,0.2167,0.67,0.0,0,24,0,0.2286449670791626,0.6820259094238281,2.1322102546691895,0.00713,0.0,0.0
8,2096,0.4365,25,19,0.0,30.0,0.0,0.006589672993868589,0.2079528421163559,0.22052879631519318,0.33887532353401184,-0.0980173647403717,0.005286872386932373,0.42211341857910156,0.0022715621162205935,0.008411066606640816,0.4433608949184418,64,0.0067,0.0,7,0,7,0,2,1.0,,,,,,,0.2210780680179596,0.5866564512252808,2.07376766204834,0.00716,,0.0
9,2398,0.4286,25,19,0.0,30.0,0.0,0.0032088961452245712,0.20239736139774323,0.195334792137146,0.33978673815727234,-0.0986376404762268,0.008373375050723553,0.4178374111652374,0.003859946271404624,0.007680424489080906,0.457678884267807,64,0.0132,0.0,6,0,8,0,2,1.0,,,,,,,0.21551713347434998,0.619587779045105,2.1056578159332275,0.00709,,0.0
10,2606,0.4206,24,18,0.0,30.0,0.0,0.00544046750292182,0.20805786550045013,0.20450542867183685,0.3033328652381897,-0.09726154804229736,0.009148928336799145,0.3782910108566284,0.0015892458613961935,0.008011100813746452,0.5146955847740173,64,0.0147,0.167,9,1,5,0,1,0.0,,,,,,,0.18896907567977905,0.6690547466278076,2.065119743347168,0.00652,,0.0
11,2908,0.4127,24,18,0.0,30.0,0.0,0.0021190596744418144,0.26447081565856934,0.259683221578598,0.30688348412513733,-0.09897615015506744,0.009500839747488499,0.38329389691352844,0.0030333148315548897,0.0071281311102211475,0.4645228385925293,64,0.0081,0.0,6,0,8,0,2,1.0,,,,,,,0.2130705863237381,0.6072336435317993,2.0154900550842285,0.00653,,0.0
12,3148,0.4048,23,17,0.125,30.0,0.125,0.002605586312711239,0.20770761370658875,0.2056640237569809,0.26156771183013916,-0.09642861783504486,0.009314696304500103,0.33369967341423035,0.0035278296563774347,0.011334522627294064,0.5440175533294678,64,0.0089,0.125,8,0,7,0,0,0.0,,,,,,,0.17725276947021484,0.645811915397644,2.125239372253418,0.00635,,0.0
13,3239,0.3968,23,17,0.0,30.0,0.0,0.002236798871308565,0.20074662566184998,0.2028856873512268,0.3641935884952545,-0.09838724136352539,0.010206788778305054,0.4363594055175781,0.002863504458218813,0.011615690775215626,0.5010992288589478,64,0.0086,0.0,13,0,2,0,1,1.0,,,,,,,0.1963428258895874,0.695236325263977,2.0651051998138428,0.00648,,0.0
14,3509,0.3889,23,17,0.1111,30.0,0.1111,0.0035750819370150566,0.22474181652069092,0.23538078367710114,0.4460661709308624,-0.09756054729223251,0.012481817975640297,0.5144105553627014,0.003732699202373624,0.008505070582032204,0.4575166702270508,64,0.0103,0.111,7,0,8,0,0,0.0,0.2047,0.6568,0.0,0,24,0,0.21323934197425842,0.7349070310592651,2.007841110229492,0.00627,0.0,0.0
15,3739,0.381,22,16,0.0,26.5,0.0,0.0035013090819120407,0.19307002425193787,0.19537746906280518,0.27164578437805176,-0.09531061351299286,0.018367774784564972,0.3261173665523529,0.0032021317165344954,0.008206990547478199,0.5842205882072449,64,0.016,0.0,8,0,3,1,4,1.0,,,,,,,0.16314148902893066,0.6868953108787537,2.1715517044067383,0.00695,,0.0
16,3862,0.373,22,16,0.0,30.0,0.0,0.005006675608456135,0.2569890022277832,0.2654452919960022,0.29383841156959534,-0.09875521063804626,0.0076765334233641624,0.3720821142196655,0.005944135133177042,0.010316931642591953,0.5333427786827087,64,0.0071,0.0,12,0,1,0,3,1.0,,,,,,,0.1851627379655838,0.7085699439048767,2.1052675247192383,0.00751,,0.0
17,4045,0.3651,22,16,0.0,30.0,0.0,0.002396336290985346,0.24341170489788055,0.2514907121658325,0.5762129426002502,-0.0979989767074585,0.013517802581191063,0.642620325088501,0.0021669091656804085,0.00911200512200594,0.47429928183555603,64,0.0101,0.0,10,0,3,0,3,1.0,,,,,,,0.20661842823028564,0.7673815488815308,2.1402134895324707,0.00791,,0.0
