epoch,lr,wall_s,train_pose_sl1,train_pose_loss,train_gripper_loss,train_total,train_pose_l1,train_pose_pos_l1,train_pose_rot_l1,train_gripper_acc,train_pose_pos_m,train_pose_rot_rad,train_pose_pm_mm,val_pose_sl1,val_pose_loss,val_gripper_loss,val_total,val_pose_l1,val_pose_pos_l1,val_pose_rot_l1,val_gripper_acc,val_pose_pos_m,val_pose_rot_rad,val_pose_pm_mm
0,0.000996057350657239,33.03,0.2007598083065563,0.2007598083065563,0.08965751836521632,0.2904173271114608,0.4522104515616162,0.4277811153713925,0.476639787098801,0.9586964641434262,0.007690650233776268,0.026262180979894214,22.361509652207214,0.27567787326517557,0.27567787326517557,0.04258553224618362,0.318263408850555,0.5645816330315352,0.6085452621056586,0.5206180565497455,0.980392158532343,0.010863608632403678,0.02817309098918231,32.23533906480845
1,0.0009842915805643156,30.05,0.16005201425507248,0.16005201425507248,0.07070376673171601,0.23075578139122738,0.3911165074998164,0.3696829775771297,0.412550038728581,0.9711777888446215,0.006637489679176731,0.022704125619474873,19.347274295644336,0.246017718724176,0.246017718724176,0.09392159069035233,0.33993930617968243,0.5165131512810203,0.5837581048325664,0.44926821768116887,0.9523809540505502,0.010455891072583132,0.024315351782058802,30.941095114463852
2,0.0009648882429441258,30.73,0.14465764056579525,0.14465764056579525,0.06578317424467954,0.21044081461382103,0.367398980960428,0.3482207378661965,0.3865772248264328,0.9713645418326693,0.00625310368015917,0.02130129712214508,18.23001540269688,0.25068361648157533,0.25068361648157533,0.03710076941766826,0.2877843840365984,0.5176857233214445,0.5816613473311192,0.4537100436306801,0.9831932773109243,0.010377265428159,0.02459441266265236,30.30070660411477
3,0.0009381533400219318,32.21,0.13723954411438738,0.13723954411438738,0.06053468111561114,0.1977742252745239,0.355364754083622,0.33523095592084634,0.37549855070285115,0.9749439741035857,0.006022259311943475,0.02069670755408734,17.564018956381844,0.24873913515682647,0.24873913515682647,0.09542046103323876,0.34415959752574354,0.5132713372133025,0.5563250823515136,0.47021761202678625,0.9467787131541917,0.00993400837453891,0.025532614304071048,29.438788347801907
4,0.0009045084971874737,35.62,0.12830187053794406,0.12830187053794406,0.0532133398230644,0.18151521016342706,0.33977315577852774,0.3210563241426213,0.3584899859599383,0.9779631474103586,0.005772432069334969,0.019757024242553815,16.826286247794133,0.22671815427411504,0.22671815427411504,0.0654761521797888,0.2921943106905085,0.479779736501496,0.5250405147463,0.4345189934017278,0.9691876784092238,0.009362775735891,0.023448832202650587,27.549783691388217
5,0.0008644843137107057,31.61,0.12539026600520212,0.12539026600520212,0.05122523358953464,0.1766154998653676,0.3340485453368183,0.31532715335191486,0.3527699355407065,0.9800796812749004,0.005665657165705178,0.019436676389133312,16.500833483257022,0.21889922665614708,0.21889922665614708,0.06762805435003019,0.2865272762060833,0.47453039058116303,0.515537522336682,0.43352324814021753,0.9691876784092238,0.009210591044026512,0.023427052939889812,26.967706482241802
6,0.0008187119948743448,31.45,0.11562267129135084,0.11562267129135084,0.05221486943532746,0.16783754095672612,0.3204251547080587,0.30347918383628725,0.3373711272717947,0.9784611553784861,0.005457307071057686,0.01859635897388912,15.922671228469131,0.2254280485108453,0.2254280485108453,0.09506746746745764,0.3204955166461421,0.484326549020468,0.5315842165165588,0.4370688539760119,0.9635854375128653,0.00952645236527135,0.02388515397488904,27.9481482772934
7,0.0007679133974894982,30.22,0.11276787109821441,0.11276787109821441,0.04419101312834458,0.15695888465975386,0.3138828442034968,0.2980185441999321,0.32974714560219015,0.9828187250996016,0.005358023096369468,0.018183705554644308,15.654133614226879,0.22630556875250252,0.22630556875250252,0.04818358564493703,0.2744891536669905,0.4864512841407658,0.5189753466126632,0.45392722083406956,0.9747899193055823,0.009309530714709385,0.02458185053506151,27.450958965998403
8,0.0007128896457825362,31.55,0.10975517561859581,0.10975517561859581,0.04238592555136067,0.15214110102014713,0.30845889748923805,0.2920317697928721,0.3248860265807327,0.9831922310756972,0.005253387427243192,0.017944065130415902,15.329481410493413,0.22872430979370736,0.22872430979370736,0.03713054923700685,0.26585485663066727,0.48197437142457616,0.5301474111587727,0.433801321839752,0.988795518207283,0.009475155814396901,0.023458254896626084,27.969246458898738
9,0.0006545084971874736,31.05,0.10458227745684019,0.10458227745684019,0.04107588156756288,0.1456581588047909,0.30068480618209004,0.2854501068651439,0.3159194997404201,0.9837213645418327,0.005133682099427004,0.01743519989276431,14.980690516679886,0.20910476914056542,0.20910476914056542,0.0417589055536007,0.25086367564374995,0.457989888615301,0.48366859204628887,0.43231116606741726,0.9775910380841637,0.008648756385392168,0.023458369838006022,25.490748531678143
10,0.0005936906572928624,30.59,0.09789364753046122,0.09789364753046122,0.03668765977030366,0.13458130749840422,0.28834791849571395,0.2740362893893899,0.302659549115901,0.9857445219123506,0.00492936694267321,0.016719179096227266,14.401788650770705,0.211662361998351,0.211662361998351,0.05454697126016563,0.2662093309210796,0.4581138868124879,0.48298058005608097,0.43324720425432134,0.9747899193055823,0.008649759796768929,0.02351132057690654,25.446544717005988
11,0.0005313952597646568,30.5,0.09589332486113229,0.09589332486113229,0.03277783387501082,0.128671158030926,0.28412711183982065,0.26984423122914186,0.2984099913522067,0.9871140438247012,0.004860901972278953,0.016486075517547084,14.188603729944662,0.2198264916904834,0.2198264916904834,0.05654055013710043,0.2763670428293426,0.4668707874308781,0.4983862223578434,0.43535536586069595,0.980392158532343,0.008919582983964131,0.023568261054759267,26.19701241996108
12,0.00046860474023534336,30.37,0.08945315726754438,0.08945315726754438,0.024025126590926395,0.11347828380971316,0.27249311154107175,0.2583754231255368,0.2866107988879975,0.9907557270916335,0.004646988959882809,0.015837441074227788,13.587322971037779,0.2190877820680789,0.2190877820680789,0.052550270699528084,0.27163805351370857,0.472479124446543,0.499835137726546,0.44512314096886235,0.9803921568627451,0.008912664849874602,0.024101295344093266,26.22494827277687
13,0.0004063093427071377,30.68,0.08579552966908392,0.08579552966908392,0.0269626240341426,0.11275815366362908,0.26654226142927945,0.2539170222631489,0.2791675028810463,0.9899775896414342,0.004572823173385039,0.01542938563720401,13.364310849428296,0.2320593296646738,0.2320593296646738,0.09575884776706454,0.32781817532387103,0.48714297709344817,0.5159289780117217,0.4583569761751747,0.9663865579610446,0.0091997979023606,0.024754040271920318,27.151305593696296
14,0.00034549150281252644,35.87,0.08034771982862418,0.08034771982862418,0.022679597192435327,0.10302731684182745,0.2555923981673689,0.24438129317950444,0.26680350214599136,0.9916894920318725,0.00439677383162571,0.014738429949963947,12.855795796485655,0.21529748443128013,0.21529748443128013,0.10237922613360301,0.3176767108988027,0.4644508800085853,0.47794174338255274,0.45096001746941683,0.9831932789805222,0.008544042479528599,0.024390308515113944,25.178521328947458
15,0.00028711035421746366,30.49,0.07867329313134054,0.07867329313134054,0.018929372001170904,0.0976026650013558,0.25254365288285147,0.24002776336503695,0.2650595415398419,0.9929967629482072,0.004320743329084638,0.014639040948711782,12.65620572151119,0.22262404116094947,0.22262404116094947,0.06591725877436604,0.28854130020662516,0.47714218372056466,0.4984075594015148,0.45587679510023077,0.9775910380841637,0.008896988570032752,0.02466442038406845,26.085843402547997
16,0.00023208660251050156,31.84,0.07645028582458714,0.07645028582458714,0.018903579679143846,0.0953538653726478,0.24814985279899193,0.23605910454138343,0.26024060162058865,0.993214641434263,0.004251212014749913,0.014381044477491502,12.455647475498012,0.22118951597300565,0.22118951597300565,0.05873532943865832,0.2799248494186989,0.46735774986550255,0.49320564734167743,0.44150984395785825,0.9775910380841637,0.008833374490267505,0.023936066599119277,25.993422879015696
17,0.00018128800512565513,30.83,0.07046938026732064,0.07046938026732064,0.017668475626863026,0.0881378559536668,0.23755014111914957,0.22559918911452312,0.24950109199579967,0.9938371513944223,0.004062911015063287,0.01379988206535637,11.91078404157582,0.22661172120677991,0.22661172120677991,0.14295905285856636,0.3695707805350381,0.47713258344920073,0.4977094537737657,0.45655571704819087,0.9691876784092238,0.008884590000425484,0.024754698276102376,26.198729220516874
18,0.00013551568628929433,33.92,0.06893528577504286,0.06893528577504286,0.012277312610266277,0.08121259838149723,0.23334089461788238,0.2219294941876514,0.24475229537463283,0.9954868027888446,0.0039984842510040535,0.013533777761388109,11.730337030332224,0.2175914851390347,0.2175914851390347,0.10827488800724681,0.32586637414804026,0.4644140104452769,0.48600662038439796,0.44282143398159357,0.9747899193055823,0.008685981653922913,0.023977727710115474,25.57435926540392
19,9.549150281252634e-05,30.63,0.06812532453526896,0.06812532453526896,0.01206960612773357,0.08019493075748127,0.2310125390550055,0.2199976483723557,0.24202742955955375,0.9957046812749004,0.003965861642217464,0.01339483621763993,11.636226517760539,0.2176750939683754,0.2176750939683754,0.07965153898177695,0.2973266247273827,0.4660428472760679,0.48524772018945517,0.4468379797053938,0.9747899193055823,0.008655957769372967,0.024186681204733728,25.42526254049536
20,6.184665997806823e-05,30.7,0.06509991062515641,0.06509991062515641,0.011465002730783526,0.07656491343377239,0.22543042788348824,0.2166530695331999,0.23420778614472584,0.9961715637450199,0.0039058236778153487,0.012948802711286274,11.46010469192587,0.223123798475546,0.223123798475546,0.10891230216547221,0.3320361065263508,0.47139338034541667,0.4860046562694368,0.45678204790550786,0.9775910397537616,0.008693271650507503,0.024707767183707208,25.560465899585676
21,3.511175705587433e-05,32.91,0.06258217445333522,0.06258217445333522,0.00849980392150062,0.07108197831715721,0.22134004007891356,0.21192408480729716,0.23075599410381925,0.9967318227091634,0.003819266258575675,0.012759159955444683,11.237290415141093,0.2220119886955961,0.2220119886955961,0.07960387008363794,0.3016158599479526,0.4709600216033412,0.48792129103876963,0.45399876201854034,0.9775910397537616,0.00873632047909732,0.024634489982652396,25.598813521386194
22,1.570841943568452e-05,30.24,0.06124434228689666,0.06124434228689666,0.007114315366745714,0.06835865753283539,0.21860073382161052,0.20880034242374487,0.22840112605061663,0.9976344621513944,0.0037641438147223804,0.012630216636327633,11.053478196856984,0.21672847048909055,0.21672847048909055,0.08620185010573443,0.3029303217635435,0.46386056503995793,0.4819250218674582,0.445796073067422,0.9803921602019409,0.008617509695171726,0.02409207993591366,25.294978724641293
23,3.942649342761118e-06,30.63,0.06212951615823811,0.06212951615823811,0.008538643507005375,0.07066815955364016,0.21929413371114617,0.21000168855446744,0.22858657868972337,0.9971987051792829,0.003786534764822498,0.012642366585295751,11.117798999783052,0.217906132507391,0.217906132507391,0.08985010795399588,0.3077562431327435,0.4653891932730581,0.48477967187804,0.44599867418032735,0.9775910397537616,0.008666076776975928,0.024093999999577925,25.552345126742075
24,0.0,30.71,0.061402157939733026,0.061402157939733026,0.008404592866378855,0.06980675055953374,0.2182947788758582,0.20943180346987636,0.2271577537475354,0.9972920816733067,0.0037757584452258043,0.01257990913621458,11.101247513651908,0.219697969550846,0.219697969550846,0.10634914299353164,0.326047109873021,0.46779826108147116,0.4882483400550543,0.4473481775999737,0.9747899193055823,0.008726099585587321,0.024192056480367312,25.6666392400986
