file            , episode, scene, grasp_idx, bin_assigned, bin_realized, axis, pin_ok, steps, pos_err_m, rot_err_rad, reach, close_label, caption, all
train_regrasp.h5,     349,   182,         2,            4,            4, +z  ,      1,    21,  0.004578, 0.00036    ,     1,           1,       1,   1
train_regrasp.h5,     350,   183,         0,            4,            4, +z  ,      1,    12,  0.135999, 0.548785   ,     0,           0,       1,   0
train_regrasp.h5,     351,   184,         0,            0,            0, +x  ,      1,    21,  0.004515, 0.00065    ,     1,           1,       1,   1
train_regrasp.h5,     352,   184,         1,            2,            2, +y  ,      1,    16,  0.081071, 0.345812   ,     0,           0,       1,   0
train_regrasp.h5,     353,   184,         2,            3,            3, -y  ,      1,    10,  0.208687, 1.64185    ,     0,           0,       1,   0
train_regrasp.h5,     354,   185,         0,            0,            0, +x  ,      1,    21,  0.004419, 0.001149   ,     1,           1,       1,   1
train_regrasp.h5,     355,   186,         0,            0,            0, +x  ,      1,    21,  0.004417, 0.000802   ,     1,           1,       1,   1
train_regrasp.h5,     356,   186,         1,            2,            2, +y  ,      1,    14,  0.084659, 0.63062    ,     0,           0,       1,   0
train_regrasp.h5,     357,   186,         2,            3,            3, -y  ,      1,    21,  0.004563, 0.0        ,     1,           1,       1,   1
train_regrasp.h5,     358,   187,         0,            0,            0, +x  ,      1,    10,  0.255794, 1.11302    ,     0,           0,       1,   0
train_regrasp.h5,     359,   187,         1,            2,            2, +y  ,      1,     8,  0.241856, 1.83524    ,     0,           0,       1,   0
train_regrasp.h5,     360,   187,         2,            3,            3, -y  ,      1,    11,  0.142428, 1.327371   ,     0,           0,       1,   0
train_regrasp.h5,     361,   192,         0,            0,            0, +x  ,      1,    21,  0.004369, 0.000985   ,     1,           1,       1,   1
train_regrasp.h5,     362,   192,         1,            4,            4, +z  ,      1,    21,  0.004583, 0.000265   ,     1,           1,       1,   1
train_regrasp.h5,     363,   193,         0,            0,            0, +x  ,      1,    21,  0.004645, 0.000412   ,     1,           1,       1,   1
train_regrasp.h5,     364,   193,         1,            3,            3, -y  ,      1,     9,  0.179368, 1.4658     ,     0,           0,       1,   0
train_regrasp.h5,     365,   195,         0,            0,            0, +x  ,      1,     8,  0.180637, 1.9652     ,     0,           0,       1,   0
train_regrasp.h5,     366,   195,         1,            3,            3, -y  ,      1,    13,  0.083959, 0.635288   ,     0,           0,       1,   0
train_regrasp.h5,     367,   196,         0,            0,            0, +x  ,      1,     9,  0.127873, 1.357937   ,     0,           0,       1,   0
train_regrasp.h5,     368,   196,         1,            2,            2, +y  ,      1,    12,  0.189889, 0.939805   ,     0,           0,       1,   0
train_regrasp.h5,     369,   196,         2,            3,            3, -y  ,      1,    12,  0.131298, 0.93766    ,     0,           0,       1,   0
train_regrasp.h5,     370,   196,         3,            4,            4, +z  ,      1,    21,  0.004529, 6.8e-05    ,     1,           1,       1,   1
train_regrasp.h5,     371,   197,         0,            0,            0, +x  ,      1,     8,  0.124686, 1.641381   ,     0,           0,       1,   0
train_regrasp.h5,     372,   197,         1,            2,            2, +y  ,      1,    14,  0.086427, 0.387362   ,     0,           0,       1,   0
train_regrasp.h5,     373,   197,         2,            3,            3, -y  ,      1,    16,  0.068601, 0.19816    ,     0,           0,       1,   0
train_regrasp.h5,     374,   197,         3,            4,            4, +z  ,      1,     8,  0.179021, 1.237361   ,     0,           0,       1,   0
train_regrasp.h5,     375,   198,         0,            0,            0, +x  ,      1,     8,  0.126842, 1.702213   ,     0,           0,       1,   0
train_regrasp.h5,     376,   198,         1,            2,            2, +y  ,      1,    21,  0.00458 , 0.000129   ,     1,           1,       1,   1
train_regrasp.h5,     377,   198,         2,            3,            3, -y  ,      1,    21,  0.004567, 0.0        ,     1,           1,       1,   1
train_regrasp.h5,     378,   198,         3,            4,            4, +z  ,      1,    14,  0.050562, 0.304878   ,     0,           0,       1,   0
train_regrasp.h5,     379,   199,         0,            0,            0, +x  ,      1,     8,  0.064676, 1.482155   ,     0,           0,       1,   0
train_regrasp.h5,     380,   199,         1,            2,            2, +y  ,      1,    21,  0.004591, 0.000349   ,     1,           1,       1,   1
train_regrasp.h5,     381,   199,         2,            3,            3, -y  ,      1,    21,  0.004567, 0.0        ,     1,           1,       1,   1
train_regrasp.h5,     382,   199,         3,            4,            4, +z  ,      1,    21,  0.004556, 0.000357   ,     1,           1,       1,   1
train_regrasp.h5,     383,   200,         0,            2,            2, +y  ,      1,    21,  0.004571, 0.000143   ,     1,           1,       1,   1
train_regrasp.h5,     384,   201,         0,            3,            3, -y  ,      1,    15,  0.070648, 0.389616   ,     0,           0,       1,   0
train_regrasp.h5,     385,   202,         0,            4,            4, +z  ,      1,    21,  0.004516, 0.000547   ,     1,           1,       1,   1
train_regrasp.h5,     386,   203,         0,            4,            4, +z  ,      1,    21,  0.004538, 0.000294   ,     1,           1,       1,   1
train_regrasp.h5,     387,   204,         0,            0,            0, +x  ,      1,    21,  0.004617, 0.0        ,     1,           1,       1,   1
train_regrasp.h5,     388,   204,         1,            2,            2, +y  ,      1,    21,  0.004415, 0.0        ,     1,           1,       1,   1
train_regrasp.h5,     389,   204,         2,            3,            3, -y  ,      1,    12,  0.125577, 0.956494   ,     0,           0,       1,   0
train_regrasp.h5,     390,   204,         3,            4,            4, +z  ,      1,    11,  0.192689, 0.845365   ,     0,           0,       1,   0
train_regrasp.h5,     391,   205,         0,            0,            0, +x  ,      1,    21,  0.004601, 0.000388   ,     1,           1,       1,   1
train_regrasp.h5,     392,   205,         1,            2,            2, +y  ,      1,    21,  0.004596, 4.7e-05    ,     1,           1,       1,   1
train_regrasp.h5,     393,   205,         2,            3,            3, -y  ,      1,    21,  0.004504, 0.000308   ,     1,           1,       1,   1
train_regrasp.h5,     394,   205,         3,            4,            4, +z  ,      1,    21,  0.004539, 0.000231   ,     1,           1,       1,   1
train_regrasp.h5,     395,   206,         0,            0,            0, +x  ,      1,    18,  0.04898 , 0.010475   ,     0,           0,       1,   0
train_regrasp.h5,     396,   206,         1,            2,            2, +y  ,      1,    16,  0.018569, 0.162793   ,     1,           0,       1,   1
train_regrasp.h5,     397,   206,         2,            3,            3, -y  ,      1,    10,  0.139126, 1.234061   ,     0,           0,       1,   0
train_regrasp.h5,     398,   206,         3,            4,            4, +z  ,      1,    14,  0.090935, 0.371712   ,     0,           0,       1,   0
train_regrasp.h5,     399,   207,         0,            0,            0, +x  ,      1,    21,  0.004537, 0.000391   ,     1,           1,       1,   1
train_regrasp.h5,     400,   207,         1,            2,            2, +y  ,      1,    21,  0.004508, 0.000254   ,     1,           1,       1,   1
train_regrasp.h5,     401,   207,         2,            3,            3, -y  ,      1,    21,  0.004538, 0.0        ,     1,           1,       1,   1
train_regrasp.h5,     402,   207,         3,            4,            4, +z  ,      1,    21,  0.004534, 0.0        ,     1,           1,       1,   1
train_regrasp.h5,     403,   208,         0,            2,            2, +y  ,      1,    17,  0.055712, 0.056666   ,     0,           0,       1,   0
train_regrasp.h5,     404,   208,         1,            4,            4, +z  ,      1,    21,  0.004592, 0.0        ,     1,           1,       1,   1
train_regrasp.h5,     405,   209,         0,            0,            0, +x  ,      1,    10,  0.18934 , 1.217572   ,     0,           0,       1,   0
train_regrasp.h5,     406,   209,         1,            2,            2, +y  ,      1,    12,  0.170579, 0.818697   ,     0,           0,       1,   0
train_regrasp.h5,     407,   209,         2,            3,            3, -y  ,      1,    11,  0.089989, 0.346101   ,     0,           0,       1,   0
train_regrasp.h5,     408,   209,         3,            4,            4, +z  ,      1,     8,  0.110074, 1.301619   ,     0,           0,       1,   0
train_regrasp.h5,     409,   210,         0,            2,            2, +y  ,      1,    21,  0.004642, 0.000653   ,     1,           1,       1,   1
train_regrasp.h5,     410,   210,         1,            4,            4, +z  ,      1,    21,  0.004542, 0.0        ,     1,           1,       1,   1
train_regrasp.h5,     411,   211,         0,            0,            0, +x  ,      1,    21,  0.004557, 0.000277   ,     1,           1,       1,   1
train_regrasp.h5,     412,   211,         1,            3,            3, -y  ,      1,    20,  0.02064 , 0.000411   ,     0,           0,       1,   0
train_regrasp.h5,     413,   211,         2,            4,            4, +z  ,      1,    21,  0.004499, 0.000403   ,     1,           1,       1,   1
train_regrasp.h5,     414,   212,         0,            0,            0, +x  ,      1,    21,  0.004585, 0.000507   ,     1,           1,       1,   1
train_regrasp.h5,     415,   212,         1,            4,            4, +z  ,      1,    14,  0.105871, 0.283991   ,     0,           0,       1,   0
train_regrasp.h5,     416,   213,         0,            4,            4, +z  ,      1,    21,  0.004576, 0.0        ,     1,           1,       1,   1
train_regrasp.h5,     417,   214,         0,            0,            0, +x  ,      1,    21,  0.004584, 0.000189   ,     1,           1,       1,   1
train_regrasp.h5,     418,   214,         1,            2,            2, +y  ,      1,    10,  0.227232, 1.367985   ,     0,           0,       1,   0
train_regrasp.h5,     419,   214,         2,            3,            3, -y  ,      1,    21,  0.004529, 0.0        ,     1,           1,       1,   1
train_regrasp.h5,     420,   215,         0,            4,            4, +z  ,      1,    21,  0.004546, 0.000302   ,     1,           1,       1,   1
train_regrasp.h5,     421,   216,         0,            0,            0, +x  ,      1,     7,  0.113145, 2.185066   ,     0,           0,       1,   0
train_regrasp.h5,     422,   216,         1,            2,            2, +y  ,      1,     7,  0.123758, 2.17828    ,     0,           0,       1,   0
train_regrasp.h5,     423,   216,         2,            3,            3, -y  ,      1,    21,  0.004739, 0.000866   ,     1,           1,       1,   1
train_regrasp.h5,     424,   217,         0,            0,            0, +x  ,      1,    17,  0.082982, 0.10129    ,     0,           0,       1,   0
train_regrasp.h5,     425,   217,         1,            3,            3, -y  ,      1,    21,  0.057418, 0.120274   ,     0,           1,       1,   0
train_regrasp.h5,     426,   218,         0,            0,            0, +x  ,      1,     9,  0.247805, 1.32815    ,     0,           0,       1,   0
train_regrasp.h5,     427,   218,         1,            2,            2, +y  ,      1,    14,  0.119327, 0.216722   ,     0,           0,       1,   0
train_regrasp.h5,     428,   218,         2,            3,            3, -y  ,      1,    11,  0.199106, 1.0912     ,     0,           0,       1,   0
train_regrasp.h5,     429,   219,         0,            3,            3, -y  ,      1,    21,  0.00463 , 0.000454   ,     1,           1,       1,   1
train_regrasp.h5,     430,   221,         0,            3,            3, -y  ,      1,    10,  0.114388, 1.001134   ,     0,           0,       1,   0
train_regrasp.h5,     431,   222,         0,            0,            0, +x  ,      1,    21,  0.004605, 0.000382   ,     1,           1,       1,   1
train_regrasp.h5,     432,   222,         1,            2,            2, +y  ,      1,    21,  0.004481, 0.0        ,     1,           1,       1,   1
train_regrasp.h5,     433,   222,         2,            3,            3, -y  ,      1,    21,  0.004605, 0.0        ,     1,           1,       1,   1
train_regrasp.h5,     434,   223,         0,            0,            0, +x  ,      1,    21,  0.004544, 0.000335   ,     1,           1,       1,   1
train_regrasp.h5,     435,   223,         1,            3,            3, -y  ,      1,    17,  0.048222, 0.061597   ,     0,           0,       1,   0
train_regrasp.h5,     436,   224,         0,            0,            0, +x  ,      1,    21,  0.004692, 0.000259   ,     1,           1,       1,   1
train_regrasp.h5,     437,   224,         1,            3,            3, -y  ,      1,    21,  0.004551, 0.000502   ,     1,           1,       1,   1
train_regrasp.h5,     438,   224,         2,            4,            4, +z  ,      1,    21,  0.004552, 0.0        ,     1,           1,       1,   1
train_regrasp.h5,     439,   225,         0,            0,            0, +x  ,      1,    21,  0.004586, 0.00053    ,     1,           1,       1,   1
train_regrasp.h5,     440,   225,         1,            2,            2, +y  ,      1,    21,  0.004596, 0.000374   ,     1,           1,       1,   1
train_regrasp.h5,     441,   225,         2,            3,            3, -y  ,      1,    21,  0.004614, 0.0        ,     1,           1,       1,   1
train_regrasp.h5,     442,   225,         3,            4,            4, +z  ,      1,    21,  0.004554, 0.0        ,     1,           1,       1,   1
train_regrasp.h5,     443,   226,         0,            0,            0, +x  ,      1,    21,  0.004564, 0.000312   ,     1,           1,       1,   1
train_regrasp.h5,     444,   226,         1,            2,            2, +y  ,      1,    21,  0.004612, 0.0        ,     1,           1,       1,   1
train_regrasp.h5,     445,   226,         2,            3,            3, -y  ,      1,    15,  0.077496, 0.313086   ,     0,           0,       1,   0
train_regrasp.h5,     446,   226,         3,            4,            4, +z  ,      1,    12,  0.12048 , 0.494869   ,     0,           0,       1,   0
train_regrasp.h5,     447,   228,         0,            0,            0, +x  ,      1,    21,  0.004523, 0.000656   ,     1,           1,       1,   1
train_regrasp.h5,     448,   229,         0,            0,            0, +x  ,      1,     8,  0.137885, 1.58694    ,     0,           0,       1,   0
train_regrasp.h5,     449,   229,         1,            2,            2, +y  ,      1,    21,  0.004703, 0.000191   ,     1,           1,       1,   1
train_regrasp.h5,     450,   229,         2,            4,            4, +z  ,      1,    21,  0.004553, 0.000313   ,     1,           1,       1,   1
train_regrasp.h5,     451,   230,         0,            0,            0, +x  ,      1,    21,  0.004571, 0.000232   ,     1,           1,       1,   1
train_regrasp.h5,     452,   230,         1,            3,            3, -y  ,      1,    15,  0.061049, 0.425867   ,     0,           0,       1,   0
train_regrasp.h5,     453,   231,         0,            2,            2, +y  ,      1,    21,  0.00459 , 0.000173   ,     1,           1,       1,   1
train_regrasp.h5,     454,   231,         1,            3,            3, -y  ,      1,    21,  0.004514, 0.000156   ,     1,           1,       1,   1
train_regrasp.h5,     455,   231,         2,            4,            4, +z  ,      1,    21,  0.00456 , 0.0        ,     1,           1,       1,   1
train_regrasp.h5,     456,   232,         0,            0,            0, +x  ,      1,    21,  0.004472, 0.000714   ,     1,           1,       1,   1
train_regrasp.h5,     457,   232,         1,            2,            2, +y  ,      1,    11,  0.137605, 1.123201   ,     0,           0,       1,   0
train_regrasp.h5,     458,   232,         2,            3,            3, -y  ,      1,    15,  0.111165, 0.458517   ,     0,           0,       1,   0
train_regrasp.h5,     459,   233,         0,            0,            0, +x  ,      1,    21,  0.004538, 0.000488   ,     1,           1,       1,   1
train_regrasp.h5,     460,   233,         1,            2,            2, +y  ,      1,    21,  0.004473, 0.000284   ,     1,           1,       1,   1
train_regrasp.h5,     461,   233,         2,            3,            3, -y  ,      1,    21,  0.004449, 0.000298   ,     1,           1,       1,   1
train_regrasp.h5,     462,   233,         3,            4,            4, +z  ,      1,    21,  0.004441, 0.0014     ,     1,           1,       1,   1
train_regrasp.h5,     463,   234,         0,            0,            0, +x  ,      1,    21,  0.004371, 0.001417   ,     1,           1,       1,   1
train_regrasp.h5,     464,   234,         1,            3,            3, -y  ,      1,    21,  0.004406, 0.0        ,     1,           1,       1,   1
train_regrasp.h5,     465,   234,         2,            4,            4, +z  ,      1,    15,  0.188822, 0.623026   ,     0,           0,       1,   0
train_regrasp.h5,     466,   235,         0,            0,            0, +x  ,      1,    19,  0.035658, 0.003985   ,     0,           0,       1,   0
train_regrasp.h5,     467,   235,         1,            2,            2, +y  ,      1,    21,  0.004557, 0.000247   ,     1,           1,       1,   1
train_regrasp.h5,     468,   235,         2,            3,            3, -y  ,      1,    11,  0.105378, 1.174678   ,     0,           0,       1,   0
train_regrasp.h5,     469,   235,         3,            4,            4, +z  ,      1,    17,  0.044319, 0.067922   ,     0,           0,       1,   0
train_regrasp.h5,     470,   236,         0,            0,            0, +x  ,      1,    21,  0.004595, 0.000755   ,     1,           1,       1,   1
train_regrasp.h5,     471,   236,         1,            2,            2, +y  ,      1,    21,  0.004581, 0.0        ,     1,           1,       1,   1
train_regrasp.h5,     472,   236,         2,            3,            3, -y  ,      1,    21,  0.004593, 0.000212   ,     1,           1,       1,   1
train_regrasp.h5,     473,   237,         0,            0,            0, +x  ,      1,    21,  0.0046  , 0.000322   ,     1,           1,       1,   1
train_regrasp.h5,     474,   237,         1,            2,            2, +y  ,      1,    21,  0.004617, 0.0        ,     1,           1,       1,   1
train_regrasp.h5,     475,   237,         2,            3,            3, -y  ,      1,    14,  0.062555, 0.597058   ,     0,           0,       1,   0
train_regrasp.h5,     476,   237,         3,            4,            4, +z  ,      1,    11,  0.085694, 0.553253   ,     0,           0,       1,   0
train_regrasp.h5,     477,   238,         0,            0,            0, +x  ,      1,    21,  0.004542, 0.001018   ,     1,           1,       1,   1
train_regrasp.h5,     478,   238,         1,            2,            2, +y  ,      1,    15,  0.061766, 0.559709   ,     0,           0,       1,   0
train_regrasp.h5,     479,   238,         2,            3,            3, -y  ,      1,    21,  0.004575, 0.0        ,     1,           1,       1,   1
train_regrasp.h5,     480,   238,         3,            4,            4, +z  ,      1,    11,  0.151243, 0.632727   ,     0,           0,       1,   0
train_regrasp.h5,     481,   239,         0,            0,            0, +x  ,      1,    21,  0.00472 , 0.000499   ,     1,           1,       1,   1
train_regrasp.h5,     482,   239,         1,            2,            2, +y  ,      1,    21,  0.004598, 0.000522   ,     1,           1,       1,   1
train_regrasp.h5,     483,   239,         2,            3,            3, -y  ,      1,    11,  0.219572, 1.310928   ,     0,           0,       1,   0
train_regrasp.h5,     484,   239,         3,            4,            4, +z  ,      1,    21,  0.004611, 0.00046    ,     1,           1,       1,   1
train_regrasp.h5,     485,   240,         0,            0,            0, +x  ,      1,    21,  0.004543, 0.000122   ,     1,           1,       1,   1
train_regrasp.h5,     486,   240,         1,            2,            2, +y  ,      1,    13,  0.102955, 0.875668   ,     0,           0,       1,   0
train_regrasp.h5,     487,   240,         2,            3,            3, -y  ,      1,    21,  0.004503, 0.000266   ,     1,           1,       1,   1
train_regrasp.h5,     488,   240,         3,            4,            4, +z  ,      1,    14,  0.028057, 0.351436   ,     0,           0,       1,   0
train_regrasp.h5,     489,   241,         0,            0,            0, +x  ,      1,    21,  0.004595, 0.000429   ,     1,           1,       1,   1
train_regrasp.h5,     490,   241,         1,            2,            2, +y  ,      1,    21,  0.004509, 0.000215   ,     1,           1,       1,   1
train_regrasp.h5,     491,   241,         2,            4,            4, +z  ,      1,    21,  0.004576, 0.0        ,     1,           1,       1,   1
train_regrasp.h5,     492,   242,         0,            0,            0, +x  ,      1,    21,  0.004547, 0.0        ,     1,           1,       1,   1
train_regrasp.h5,     493,   242,         1,            2,            2, +y  ,      1,    21,  0.004571, 0.000404   ,     1,           1,       1,   1
train_regrasp.h5,     494,   242,         2,            3,            3, -y  ,      1,    14,  0.092856, 0.553365   ,     0,           0,       1,   0
train_regrasp.h5,     495,   242,         3,            4,            4, +z  ,      1,    11,  0.154424, 0.639699   ,     0,           0,       1,   0
train_regrasp.h5,     496,   243,         0,            0,            0, +x  ,      1,    21,  0.004574, 0.000455   ,     1,           1,       1,   1
train_regrasp.h5,     497,   243,         1,            2,            2, +y  ,      1,    21,  0.004582, 0.000106   ,     1,           1,       1,   1
train_regrasp.h5,     498,   243,         2,            3,            3, -y  ,      1,    21,  0.004511, 0.00027    ,     1,           1,       1,   1
train_regrasp.h5,     499,   243,         3,            4,            4, +z  ,      1,    21,  0.004504, 0.000329   ,     1,           1,       1,   1
train_regrasp.h5,     500,   244,         0,            2,            2, +y  ,      1,    21,  0.004597, 0.000434   ,     1,           1,       1,   1
train_regrasp.h5,     501,   244,         1,            4,            4, +z  ,      1,    21,  0.004598, 0.000444   ,     1,           1,       1,   1
train_regrasp.h5,     502,   245,         0,            2,            2, +y  ,      1,    21,  0.004589, 0.000374   ,     1,           1,       1,   1
train_regrasp.h5,     503,   246,         0,            4,            4, +z  ,      1,    21,  0.004708, 0.000515   ,     1,           1,       1,   1
train_regrasp.h5,     504,   247,         0,            0,            0, +x  ,      1,    21,  0.004483, 0.000747   ,     1,           1,       1,   1
train_regrasp.h5,     505,   248,         0,            0,            0, +x  ,      1,    21,  0.004551, 0.000439   ,     1,           1,       1,   1
train_regrasp.h5,     506,   248,         1,            2,            2, +y  ,      1,    14,  0.121574, 0.707231   ,     0,           0,       1,   0
train_regrasp.h5,     507,   248,         2,            3,            3, -y  ,      1,    21,  0.004584, 0.0        ,     1,           1,       1,   1
train_regrasp.h5,     508,   248,         3,            4,            4, +z  ,      1,    21,  0.004687, 0.000209   ,     1,           1,       1,   1
train_regrasp.h5,     509,   249,         0,            0,            0, +x  ,      1,     7,  0.109367, 1.204448   ,     0,           0,       1,   0
train_regrasp.h5,     510,   249,         1,            2,            2, +y  ,      1,    12,  0.042234, 1.084557   ,     0,           0,       1,   0
train_regrasp.h5,     511,   249,         2,            3,            3, -y  ,      1,    10,  0.137896, 1.325545   ,     0,           0,       1,   0
train_regrasp.h5,     512,   249,         3,            4,            4, +z  ,      1,    21,  0.004548, 0.000317   ,     1,           1,       1,   1
train_regrasp.h5,     513,   250,         0,            0,            0, +x  ,      1,     8,  0.130504, 1.780855   ,     0,           0,       1,   0
train_regrasp.h5,     514,   250,         1,            2,            2, +y  ,      1,    10,  0.152979, 1.542436   ,     0,           0,       1,   0
train_regrasp.h5,     515,   250,         2,            3,            3, -y  ,      1,    13,  0.085946, 0.583706   ,     0,           0,       1,   0
train_regrasp.h5,     516,   250,         3,            4,            4, +z  ,      1,    21,  0.004537, 0.0        ,     1,           1,       1,   1
train_regrasp.h5,     517,   251,         0,            0,            0, +x  ,      1,    21,  0.00456 , 0.000122   ,     1,           1,       1,   1
train_regrasp.h5,     518,   251,         1,            2,            2, +y  ,      1,    21,  0.004541, 0.000295   ,     1,           1,       1,   1
train_regrasp.h5,     519,   251,         2,            3,            3, -y  ,      1,    13,  0.148185, 1.054846   ,     0,           0,       1,   0
train_regrasp.h5,     520,   251,         3,            4,            4, +z  ,      1,    21,  0.004515, 0.000417   ,     1,           1,       1,   1
train_regrasp.h5,     521,   252,         0,            4,            4, +z  ,      1,    14,  0.098776, 0.316734   ,     0,           0,       1,   0
train_regrasp.h5,     522,   253,         0,            0,            0, +x  ,      1,    16,  0.076744, 0.164962   ,     0,           0,       1,   0
train_regrasp.h5,     523,   253,         1,            2,            0, +y  ,      1,    10,  0.201048, 1.577141   ,     0,           0,       0,   0
train_regrasp.h5,     524,   253,         2,            4,            4, +z  ,      1,     9,  0.176772, 1.017612   ,     0,           0,       1,   0
train_regrasp.h5,     525,   255,         0,            0,            0, +x  ,      1,    21,  0.004582, 0.000717   ,     1,           1,       1,   1
train_regrasp.h5,     526,   255,         1,            2,            2, +y  ,      1,    17,  0.032177, 0.089551   ,     0,           0,       1,   0
train_regrasp.h5,     527,   255,         2,            4,            4, +z  ,      1,    21,  0.004547, 0.0        ,     1,           1,       1,   1
train_regrasp.h5,     528,   256,         0,            0,            0, +x  ,      1,    21,  0.00459 , 0.000256   ,     1,           1,       1,   1
train_regrasp.h5,     529,   256,         1,            2,            2, +y  ,      1,    21,  0.004578, 0.000453   ,     1,           1,       1,   1
train_regrasp.h5,     530,   257,         0,            0,            0, +x  ,      1,    21,  0.0046  , 0.000363   ,     1,           1,       1,   1
train_regrasp.h5,     531,   257,         1,            2,            2, +y  ,      1,    16,  0.056648, 0.311996   ,     0,           0,       1,   0
train_regrasp.h5,     532,   258,         0,            0,            0, +x  ,      1,     9,  0.137473, 1.758944   ,     0,           0,       1,   0
train_regrasp.h5,     533,   258,         1,            2,            2, +y  ,      1,    21,  0.004647, 0.000489   ,     1,           1,       1,   1
train_regrasp.h5,     534,   259,         0,            2,            2, +y  ,      1,    21,  0.004554, 5.8e-05    ,     1,           1,       1,   1
train_regrasp.h5,     535,   259,         1,            3,            3, -y  ,      1,    21,  0.004577, 0.00013    ,     1,           1,       1,   1
train_regrasp.h5,     536,   264,         0,            0,            0, +x  ,      1,    21,  0.004592, 0.000181   ,     1,           1,       1,   1
train_regrasp.h5,     537,   264,         1,            3,            3, -y  ,      1,    21,  0.004546, 0.0        ,     1,           1,       1,   1
train_regrasp.h5,     538,   265,         0,            0,            0, +x  ,      1,    20,  0.020391, 0.000886   ,     0,           0,       1,   0
train_regrasp.h5,     539,   265,         1,            2,            2, +y  ,      1,    21,  0.004592, 0.000469   ,     1,           1,       1,   1
train_regrasp.h5,     540,   265,         2,            4,            4, +z  ,      1,    14,  0.161773, 0.753404   ,     0,           0,       1,   0
train_regrasp.h5,     541,   266,         0,            0,            0, +x  ,      1,     9,  0.049118, 1.631199   ,     0,           0,       1,   0
train_regrasp.h5,     542,   266,         1,            4,            4, +z  ,      1,    21,  0.004525, 0.000446   ,     1,           1,       1,   1
train_regrasp.h5,     543,   267,         0,            0,            0, +x  ,      1,    21,  0.004579, 0.0        ,     1,           1,       1,   1
train_regrasp.h5,     544,   267,         1,            3,            3, -y  ,      1,    11,  0.198264, 1.115832   ,     0,           0,       1,   0
train_regrasp.h5,     545,   267,         2,            4,            4, +z  ,      1,    21,  0.004648, 0.000508   ,     1,           1,       1,   1
train_regrasp.h5,     546,   268,         0,            2,            2, +y  ,      1,    21,  0.004617, 0.0        ,     1,           1,       1,   1
train_regrasp.h5,     547,   268,         1,            4,            4, +z  ,      1,    15,  0.167293, 0.515403   ,     0,           0,       1,   0
train_regrasp.h5,     548,   269,         0,            0,            0, +x  ,      1,    20,  0.049098, 0.088251   ,     0,           0,       1,   0
train_regrasp.h5,     549,   269,         1,            2,            2, +y  ,      1,    21,  0.004568, 0.0        ,     1,           1,       1,   1
train_regrasp.h5,     550,   269,         2,            3,            3, -y  ,      1,    13,  0.262881, 0.856608   ,     0,           0,       1,   0
train_regrasp.h5,     551,   269,         3,            4,            4, +z  ,      1,    21,  0.004616, 0.000506   ,     1,           1,       1,   1
train_regrasp.h5,     552,   270,         0,            0,            0, +x  ,      1,    18,  0.07854 , 0.147082   ,     0,           0,       1,   0
train_regrasp.h5,     553,   270,         1,            4,            4, +z  ,      1,    21,  0.004586, 0.000297   ,     1,           1,       1,   1
train_regrasp.h5,     554,   271,         0,            0,            0, +x  ,      1,    18,  0.048448, 0.012893   ,     0,           0,       1,   0
train_regrasp.h5,     555,   271,         1,            2,            2, +y  ,      1,    21,  0.004596, 7.4e-05    ,     1,           1,       1,   1
train_regrasp.h5,     556,   271,         2,            3,            3, -y  ,      1,    21,  0.004579, 0.0        ,     1,           1,       1,   1
train_regrasp.h5,     557,   271,         3,            4,            4, +z  ,      1,    13,  0.068889, 0.512654   ,     0,           0,       1,   0
train_regrasp.h5,     558,   272,         0,            2,            2, +y  ,      1,    21,  0.004773, 0.000456   ,     1,           1,       1,   1
train_regrasp.h5,     559,   273,         0,            4,            4, +z  ,      1,    21,  0.004618, 0.0        ,     1,           1,       1,   1
train_regrasp.h5,     560,   275,         0,            2,            2, +y  ,      1,    21,  0.004549, 0.00039    ,     1,           1,       1,   1
train_regrasp.h5,     561,   276,         0,            0,            0, +x  ,      1,    21,  0.004536, 0.000568   ,     1,           1,       1,   1
train_regrasp.h5,     562,   276,         1,            2,            2, +y  ,      1,    21,  0.004554, 0.000563   ,     1,           1,       1,   1
train_regrasp.h5,     563,   276,         2,            3,            3, -y  ,      1,    21,  0.004541, 0.000451   ,     1,           1,       1,   1
train_regrasp.h5,     564,   276,         3,            4,            4, +z  ,      1,    21,  0.00455 , 0.000527   ,     1,           1,       1,   1
train_regrasp.h5,     565,   277,         0,            0,            0, +x  ,      1,     9,  0.262775, 1.935809   ,     0,           0,       1,   0
train_regrasp.h5,     566,   277,         1,            2,            2, +y  ,      1,    21,  0.004596, 0.000257   ,     1,           1,       1,   1
train_regrasp.h5,     567,   277,         2,            3,            3, -y  ,      1,    21,  0.004602, 0.000672   ,     1,           1,       1,   1
train_regrasp.h5,     568,   277,         3,            4,            4, +z  ,      1,    21,  0.00455 , 0.000202   ,     1,           1,       1,   1
train_regrasp.h5,     569,   278,         0,            0,            0, +x  ,      1,    21,  0.004571, 0.000577   ,     1,           1,       1,   1
train_regrasp.h5,     570,   278,         1,            2,            2, +y  ,      1,    14,  0.108104, 0.912367   ,     0,           0,       1,   0
train_regrasp.h5,     571,   278,         2,            4,            4, +z  ,      1,    21,  0.004556, 0.000234   ,     1,           1,       1,   1
train_regrasp.h5,     572,   279,         0,            0,            0, +x  ,      1,    21,  0.004565, 0.000565   ,     1,           1,       1,   1
